id,week_ending,hscp,simd_quintile,admission_type,admission_type_qf,number_admissions,average20182019,percent_variation
37972,20210627,S37000009,3,Planned,,6,9,-33.3
37973,20210627,S37000009,4,Planned,,24,25.5,-5.9
37974,20210627,S37000009,5,Planned,,42,50.5,-16.8
37975,20210627,S37000010,1,Planned,,9,4.5,100
37976,20210627,S37000010,2,Planned,,14,20.5,-31.7
37977,20210627,S37000010,3,Planned,,9,16,-43.8
37978,20210627,S37000010,4,Planned,,14,11.5,21.7
37979,20210627,S37000011,2,Planned,,7,8.5,-17.6
37980,20210627,S37000011,4,Planned,,7,21.5,-67.4
37981,20210627,S37000011,5,Planned,,30,39,-23.1
37982,20210627,S37000012,1,Planned,,26,33,-21.2
37983,20210627,S37000012,2,Planned,,23,39.5,-41.8
37984,20210627,S37000012,3,Planned,,22,26.5,-17
37985,20210627,S37000012,4,Planned,,28,43,-34.9
37986,20210627,S37000012,5,Planned,,71,98.5,-27.9
37987,20210627,S37000013,1,Planned,,16,21,-23.8
37988,20210627,S37000013,2,Planned,,19,24.5,-22.4
37989,20210627,S37000013,3,Planned,,30,36.5,-17.8
37990,20210627,S37000013,4,Planned,,6,18.5,-67.6
37991,20210627,S37000013,5,Planned,,17,24.5,-30.6
37992,20210627,S37000016,1,Planned,,15,17,-11.8
37993,20210627,S37000016,2,Planned,,29,32.5,-10.8
37994,20210627,S37000016,3,Planned,,56,70.5,-20.6
37995,20210627,S37000016,4,Planned,,35,58.5,-40.2
37996,20210627,S37000017,1,Planned,,36,29.5,22
37997,20210627,S37000017,2,Planned,,9,9.5,-5.3
37998,20210627,S37000017,3,Planned,,9,6,50
37999,20210627,S37000017,4,Planned,,5,11.5,-56.5
38000,20210627,S37000018,2,Planned,,15,16.5,-9.1
38501,20210725,S37000024,2,Planned,,25,34,-26.5
38502,20210725,S37000024,3,Planned,,19,22.5,-15.6
38503,20210725,S37000024,4,Planned,,12,15,-20
38504,20210725,S37000024,5,Planned,,21,19,10.5
38505,20210725,S37000025,2,Planned,,12,9.5,26.3
38506,20210725,S37000025,3,Planned,,26,33,-21.2
38507,20210725,S37000025,4,Planned,,18,20.5,-12.2
38508,20210725,S37000025,5,Planned,,6,5,20
38509,20210725,S37000026,4,Planned,,5,4.5,11.1
38510,20210725,S37000027,2,Planned,,5,14,-64.3
38511,20210725,S37000027,3,Planned,,5,13.5,-63
38512,20210725,S37000027,5,Planned,,6,7,-14.3
38513,20210725,S37000028,1,Planned,,21,42,-50
38514,20210725,S37000028,2,Planned,,36,40,-10
38515,20210725,S37000028,3,Planned,,23,37,-37.8
38516,20210725,S37000028,4,Planned,,25,27,-7.4
38517,20210725,S37000028,5,Planned,,20,27.5,-27.3
38518,20210725,S37000029,1,Planned,,28,30.5,-8.2
38519,20210725,S37000029,2,Planned,,17,27,-37
38520,20210725,S37000029,3,Planned,,9,16.5,-45.5
38521,20210725,S37000029,4,Planned,,5,5,0
38522,20210725,S37000030,1,Planned,,15,13,15.4
38523,20210725,S37000030,2,Planned,,19,29,-34.5
38524,20210725,S37000030,3,Planned,,7,17.5,-60
38525,20210725,S37000030,4,Planned,,8,15,-46.7
38526,20210725,S37000030,5,Planned,,12,13,-7.7
38527,20210725,S37000031,3,Planned,,22,24.5,-10.2
38528,20210725,S37000032,1,Planned,,20,40.5,-50.6
38529,20210725,S37000032,2,Planned,,39,54.5,-28.4
38530,20210725,S37000032,3,Planned,,30,40,-25
38531,20210725,S37000032,4,Planned,,36,32.5,10.8
38532,20210725,S37000032,5,Planned,,27,35.5,-23.9
38533,20210725,S37000033,1,Planned,,6,4.5,33.3
38534,20210725,S37000033,2,Planned,,14,8,75
38535,20210725,S37000033,3,Planned,,14,14,0
38536,20210725,S37000033,4,Planned,,21,35,-40
38537,20210725,S37000033,5,Planned,,13,15.5,-16.1
38538,20210725,S37000034,1,Planned,,179,216.5,-17.3
38539,20210725,S37000034,2,Planned,,71,87,-18.4
38540,20210725,S37000034,3,Planned,,33,53.5,-38.3
38541,20210725,S37000034,4,Planned,,39,45.5,-14.3
38021,20210627,S37000027,3,Planned,,6,8,-25
38022,20210627,S37000027,4,Planned,,5,7,-28.6
38023,20210627,S37000027,5,Planned,,6,10.5,-42.9
38024,20210627,S37000028,1,Planned,,42,43,-2.3
38025,20210627,S37000028,2,Planned,,53,49,8.2
38026,20210627,S37000028,3,Planned,,24,44.5,-46.1
38027,20210627,S37000028,4,Planned,,26,37.5,-30.7
38028,20210627,S37000028,5,Planned,,20,29.5,-32.2
38029,20210627,S37000029,1,Planned,,38,36.5,4.1
38030,20210627,S37000029,2,Planned,,27,31.5,-14.3
38031,20210627,S37000029,3,Planned,,16,14,14.3
38032,20210627,S37000030,1,Planned,,16,13,23.1
38033,20210627,S37000030,2,Planned,,17,29.5,-42.4
38034,20210627,S37000030,3,Planned,,15,21,-28.6
38035,20210627,S37000030,4,Planned,,16,14,14.3
38036,20210627,S37000030,5,Planned,,8,15,-46.7
38037,20210627,S37000031,2,Planned,,5,5.5,-9.1
38038,20210627,S37000031,3,Planned,,26,22,18.2
38039,20210627,S37000032,1,Planned,,36,45,-20
38040,20210627,S37000032,2,Planned,,44,56.5,-22.1
38041,20210627,S37000032,3,Planned,,37,45.5,-18.7
38042,20210627,S37000032,4,Planned,,40,41.5,-3.6
38043,20210627,S37000032,5,Planned,,23,28.5,-19.3
38044,20210627,S37000033,2,Planned,,7,13,-46.2
38045,20210627,S37000033,3,Planned,,12,22.5,-46.7
38046,20210627,S37000033,4,Planned,,38,30.5,24.6
38047,20210627,S37000033,5,Planned,,13,20.5,-36.6
38048,20210627,S37000034,1,Planned,,243,278,-12.6
38049,20210627,S37000034,2,Planned,,93,92,1.1
38050,20210627,S37000034,3,Planned,,60,62,-3.2
38051,20210627,S37000034,4,Planned,,51,41.5,22.9
38052,20210627,S37000034,5,Planned,,55,44,25
38053,20210627,S37000035,1,Planned,,66,83,-20.5
38054,20210627,S37000035,2,Planned,,59,62,-4.8
38055,20210627,S37000035,3,Planned,,27,28,-3.6
38056,20210627,S37000035,4,Planned,,39,35.5,9.9
38057,20210627,S37000035,5,Planned,,17,19.5,-12.8
38058,20210704,S37000001,1,Planned,,6,15,-60
38059,20210704,S37000001,2,Planned,,14,37,-62.2
38060,20210704,S37000001,3,Planned,,9,22,-59.1
38061,20210704,S37000001,4,Planned,,11,20,-45
38062,20210704,S37000001,5,Planned,,34,40.5,-16
38063,20210704,S37000002,2,Planned,,12,22,-45.5
38064,20210704,S37000002,3,Planned,,17,44.5,-61.8
38065,20210704,S37000002,4,Planned,,40,58.5,-31.6
38066,20210704,S37000002,5,Planned,,24,44.5,-46.1
38067,20210704,S37000003,1,Planned,,8,6,33.3
38068,20210704,S37000003,2,Planned,,9,17.5,-48.6
38069,20210704,S37000003,3,Planned,,14,24,-41.7
38070,20210704,S37000003,4,Planned,,20,19.5,2.6
38071,20210704,S37000003,5,Planned,,9,15,-40
38072,20210704,S37000004,1,Planned,,6,10.5,-42.9
38073,20210704,S37000004,2,Planned,,7,15.5,-54.8
38074,20210704,S37000004,3,Planned,,41,39.5,3.8
38075,20210704,S37000004,4,Planned,,21,19,10.5
38076,20210704,S37000005,1,Planned,,18,23.5,-23.4
38077,20210704,S37000005,2,Planned,,17,16.5,3
38078,20210704,S37000005,3,Planned,,16,14,14.3
38079,20210704,S37000005,4,Planned,,21,21.5,-2.3
38080,20210704,S37000005,5,Planned,,10,20,-50
38081,20210704,S37000006,1,Planned,,7,9,-22.2
38082,20210704,S37000006,2,Planned,,29,31.5,-7.9
38083,20210704,S37000006,3,Planned,,27,40.5,-33.3
38084,20210704,S37000006,4,Planned,,19,23.5,-19.1
38085,20210704,S37000006,5,Planned,,5,8.5,-41.2
38086,20210704,S37000007,1,Planned,,31,39.5,-21.5
38087,20210704,S37000007,2,Planned,,16,20.5,-22
38088,20210704,S37000007,4,Planned,,12,14,-14.3
38089,20210704,S37000007,5,Planned,,11,13,-15.4
38090,20210704,S37000008,1,Planned,,12,16.5,-27.3
38091,20210704,S37000008,2,Planned,,6,16,-62.5
38092,20210704,S37000008,3,Planned,,8,6,33.3
38093,20210704,S37000009,1,Planned,,6,4,50
38094,20210704,S37000009,2,Planned,,24,22.5,6.7
38095,20210704,S37000009,3,Planned,,8,5,60
38096,20210704,S37000009,4,Planned,,12,21,-42.9
38097,20210704,S37000009,5,Planned,,30,54,-44.4
38098,20210704,S37000010,2,Planned,,19,19.5,-2.6
38099,20210704,S37000010,3,Planned,,8,11,-27.3
38100,20210704,S37000010,4,Planned,,15,12.5,20
38101,20210704,S37000010,5,Planned,,10,8,25
38102,20210704,S37000011,2,Planned,,7,11,-36.4
38103,20210704,S37000011,4,Planned,,15,15,0
38104,20210704,S37000011,5,Planned,,36,43.5,-17.2
38105,20210704,S37000012,1,Planned,,23,35.5,-35.2
38106,20210704,S37000012,2,Planned,,29,38.5,-24.7
38107,20210704,S37000012,3,Planned,,23,33.5,-31.3
38108,20210704,S37000012,4,Planned,,37,36,2.8
38109,20210704,S37000012,5,Planned,,52,86.5,-39.9
38110,20210704,S37000013,1,Planned,,23,22.5,2.2
38111,20210704,S37000013,2,Planned,,26,29,-10.3
38112,20210704,S37000013,3,Planned,,30,34.5,-13
38113,20210704,S37000013,4,Planned,,17,16.5,3
38114,20210704,S37000013,5,Planned,,11,18,-38.9
38115,20210704,S37000016,1,Planned,,14,19.5,-28.2
38116,20210704,S37000016,2,Planned,,25,26.5,-5.7
38117,20210704,S37000016,3,Planned,,51,66,-22.7
38118,20210704,S37000016,4,Planned,,44,57.5,-23.5
38119,20210704,S37000016,5,Planned,,10,11.5,-13
38120,20210704,S37000017,1,Planned,,22,28.5,-22.8
38121,20210704,S37000017,4,Planned,,9,9,0
38122,20210704,S37000017,5,Planned,,9,9.5,-5.3
38123,20210704,S37000018,1,Planned,,8,8,0
38124,20210704,S37000018,2,Planned,,10,24.5,-59.2
38125,20210704,S37000018,3,Planned,,13,12.5,4
38126,20210704,S37000018,4,Planned,,11,9.5,15.8
38127,20210704,S37000019,2,Planned,,8,9,-11.1
38128,20210704,S37000019,3,Planned,,13,23,-43.5
38129,20210704,S37000019,4,Planned,,16,28,-42.9
38130,20210704,S37000020,1,Planned,,14,23.5,-40.4
38131,20210704,S37000020,2,Planned,,10,9.5,5.3
38132,20210704,S37000020,3,Planned,,12,12.5,-4
38133,20210704,S37000020,4,Planned,,10,6.5,53.8
38134,20210704,S37000022,4,Planned,,9,8.5,5.9
38135,20210704,S37000024,1,Planned,,35,39,-10.3
38136,20210704,S37000024,2,Planned,,18,38,-52.6
38137,20210704,S37000024,3,Planned,,12,24.5,-51
38138,20210704,S37000024,4,Planned,,14,20.5,-31.7
38139,20210704,S37000024,5,Planned,,19,29,-34.5
38140,20210704,S37000025,1,Planned,,9,2.5,260
38141,20210704,S37000025,2,Planned,,11,14,-21.4
38142,20210704,S37000025,3,Planned,,17,35,-51.4
38143,20210704,S37000025,4,Planned,,18,18.5,-2.7
38144,20210704,S37000025,5,Planned,,6,3.5,71.4
38145,20210704,S37000026,3,Planned,,7,7.5,-6.7
38146,20210704,S37000026,4,Planned,,5,6,-16.7
38147,20210704,S37000027,1,Planned,,7,7.5,-6.7
38148,20210704,S37000027,2,Planned,,12,13.5,-11.1
38149,20210704,S37000027,3,Planned,,6,8.5,-29.4
38150,20210704,S37000027,4,Planned,,5,6.5,-23.1
38151,20210704,S37000027,5,Planned,,6,7.5,-20
38152,20210704,S37000028,1,Planned,,31,46,-32.6
38153,20210704,S37000028,2,Planned,,43,44,-2.3
38154,20210704,S37000028,3,Planned,,35,37,-5.4
38155,20210704,S37000028,4,Planned,,27,33.5,-19.4
38156,20210704,S37000028,5,Planned,,16,33.5,-52.2
38157,20210704,S37000029,1,Planned,,29,41.5,-30.1
38158,20210704,S37000029,2,Planned,,21,27,-22.2
38159,20210704,S37000029,3,Planned,,18,15.5,16.1
38160,20210704,S37000030,1,Planned,,7,13,-46.2
38161,20210704,S37000030,2,Planned,,29,37,-21.6
38162,20210704,S37000030,3,Planned,,7,15.5,-54.8
38163,20210704,S37000030,4,Planned,,15,22,-31.8
38164,20210704,S37000030,5,Planned,,9,16.5,-45.5
38165,20210704,S37000031,3,Planned,,19,27.5,-30.9
38166,20210704,S37000032,1,Planned,,22,50,-56
38167,20210704,S37000032,2,Planned,,35,46,-23.9
38168,20210704,S37000032,3,Planned,,37,50,-26
38169,20210704,S37000032,4,Planned,,33,48.5,-32
38170,20210704,S37000032,5,Planned,,28,33.5,-16.4
38171,20210704,S37000033,3,Planned,,12,20.5,-41.5
38172,20210704,S37000033,4,Planned,,22,33,-33.3
38173,20210704,S37000033,5,Planned,,17,23,-26.1
38174,20210704,S37000034,1,Planned,,272,262.5,3.6
38175,20210704,S37000034,2,Planned,,58,91,-36.3
38176,20210704,S37000034,3,Planned,,64,49,30.6
38177,20210704,S37000034,4,Planned,,52,52.5,-1
38178,20210704,S37000034,5,Planned,,40,44,-9.1
38179,20210704,S37000035,1,Planned,,47,75.5,-37.7
38180,20210704,S37000035,2,Planned,,48,56,-14.3
38181,20210704,S37000035,3,Planned,,19,30.5,-37.7
38182,20210704,S37000035,4,Planned,,22,35,-37.1
38183,20210704,S37000035,5,Planned,,13,16.5,-21.2
38184,20210711,S37000001,2,Planned,,12,32,-62.5
38185,20210711,S37000001,3,Planned,,15,23.5,-36.2
38186,20210711,S37000001,4,Planned,,10,19.5,-48.7
38187,20210711,S37000001,5,Planned,,16,39,-59
38188,20210711,S37000002,2,Planned,,11,19.5,-43.6
38189,20210711,S37000002,3,Planned,,26,32.5,-20
38190,20210711,S37000002,4,Planned,,34,56.5,-39.8
38191,20210711,S37000002,5,Planned,,27,43,-37.2
38192,20210711,S37000003,2,Planned,,15,13.5,11.1
38193,20210711,S37000003,3,Planned,,10,16,-37.5
38194,20210711,S37000003,4,Planned,,17,10.5,61.9
38195,20210711,S37000003,5,Planned,,6,9.5,-36.8
38196,20210711,S37000004,1,Planned,,7,8,-12.5
38197,20210711,S37000004,2,Planned,,17,22,-22.7
38198,20210711,S37000004,3,Planned,,28,40,-30
38199,20210711,S37000004,4,Planned,,17,15.5,9.7
38200,20210711,S37000005,1,Planned,,21,30.5,-31.1
38201,20210711,S37000005,2,Planned,,10,21.5,-53.5
38202,20210711,S37000005,3,Planned,,13,16,-18.8
38203,20210711,S37000005,4,Planned,,30,25,20
38204,20210711,S37000005,5,Planned,,19,26,-26.9
38205,20210711,S37000006,1,Planned,,10,12,-16.7
38206,20210711,S37000006,2,Planned,,22,31,-29
38207,20210711,S37000006,3,Planned,,33,36,-8.3
38208,20210711,S37000006,4,Planned,,7,17,-58.8
38209,20210711,S37000006,5,Planned,,10,8.5,17.6
38210,20210711,S37000007,1,Planned,,25,34,-26.5
38211,20210711,S37000007,2,Planned,,15,15,0
38212,20210711,S37000007,4,Planned,,13,7.5,73.3
38213,20210711,S37000007,5,Planned,,11,9,22.2
38214,20210711,S37000008,1,Planned,,14,14,0
38215,20210711,S37000008,2,Planned,,12,12,0
38216,20210711,S37000008,3,Planned,,8,7,14.3
38217,20210711,S37000008,4,Planned,,5,6,-16.7
38218,20210711,S37000008,5,Planned,,5,6,-16.7
38219,20210711,S37000009,2,Planned,,26,19,36.8
38220,20210711,S37000009,3,Planned,,5,8,-37.5
38221,20210711,S37000009,4,Planned,,16,31.5,-49.2
38222,20210711,S37000009,5,Planned,,37,41.5,-10.8
38223,20210711,S37000010,2,Planned,,10,13,-23.1
38224,20210711,S37000010,3,Planned,,7,12,-41.7
38225,20210711,S37000010,4,Planned,,6,10,-40
38226,20210711,S37000010,5,Planned,,8,8,0
38227,20210711,S37000011,4,Planned,,6,16.5,-63.6
38228,20210711,S37000011,5,Planned,,31,41,-24.4
38229,20210711,S37000012,1,Planned,,33,30,10
38230,20210711,S37000012,2,Planned,,24,35,-31.4
38231,20210711,S37000012,3,Planned,,14,22.5,-37.8
38232,20210711,S37000012,4,Planned,,28,38.5,-27.3
38233,20210711,S37000012,5,Planned,,55,83.5,-34.1
38234,20210711,S37000013,1,Planned,,23,16,43.8
38235,20210711,S37000013,2,Planned,,21,38,-44.7
38236,20210711,S37000013,3,Planned,,25,32,-21.9
38237,20210711,S37000013,4,Planned,,16,23.5,-31.9
38238,20210711,S37000013,5,Planned,,19,20.5,-7.3
38239,20210711,S37000016,1,Planned,,10,22,-54.5
38240,20210711,S37000016,2,Planned,,20,32,-37.5
38241,20210711,S37000016,3,Planned,,58,65.5,-11.5
38242,20210711,S37000016,4,Planned,,39,42,-7.1
38243,20210711,S37000016,5,Planned,,5,11.5,-56.5
38244,20210711,S37000017,1,Planned,,24,27,-11.1
38245,20210711,S37000017,2,Planned,,7,6,16.7
38246,20210711,S37000017,3,Planned,,7,7,0
38247,20210711,S37000018,2,Planned,,10,20.5,-51.2
38248,20210711,S37000018,3,Planned,,9,12,-25
38249,20210711,S37000019,3,Planned,,13,15,-13.3
38250,20210711,S37000019,4,Planned,,14,18,-22.2
38294,20210711,S37000034,3,Planned,,60,56.5,6.2
38295,20210711,S37000034,4,Planned,,35,47.5,-26.3
38296,20210711,S37000034,5,Planned,,32,40,-20
38297,20210711,S37000035,1,Planned,,63,82,-23.2
38298,20210711,S37000035,2,Planned,,51,56,-8.9
38299,20210711,S37000035,3,Planned,,24,27.5,-12.7
38300,20210711,S37000035,4,Planned,,18,30,-40
38301,20210711,S37000035,5,Planned,,14,19,-26.3
38302,20210718,S37000001,1,Planned,,10,17,-41.2
38303,20210718,S37000001,2,Planned,,12,36.5,-67.1
38304,20210718,S37000001,3,Planned,,11,13.5,-18.5
38305,20210718,S37000001,4,Planned,,10,12,-16.7
38306,20210718,S37000001,5,Planned,,26,35.5,-26.8
38307,20210718,S37000002,2,Planned,,10,20,-50
38308,20210718,S37000002,3,Planned,,21,42.5,-50.6
38309,20210718,S37000002,4,Planned,,34,54.5,-37.6
38310,20210718,S37000002,5,Planned,,16,35,-54.3
38311,20210718,S37000003,1,Planned,,5,3,66.7
38312,20210718,S37000003,2,Planned,,10,11.5,-13
38313,20210718,S37000003,3,Planned,,15,13.5,11.1
38314,20210718,S37000003,4,Planned,,16,16,0
38315,20210718,S37000003,5,Planned,,5,11,-54.5
38316,20210718,S37000004,1,Planned,,6,11,-45.5
38317,20210718,S37000004,2,Planned,,18,18,0
38318,20210718,S37000004,3,Planned,,33,30,10
38319,20210718,S37000004,4,Planned,,11,14,-21.4
38320,20210718,S37000005,1,Planned,,13,22.5,-42.2
38321,20210718,S37000005,2,Planned,,14,32,-56.2
38322,20210718,S37000005,3,Planned,,12,18.5,-35.1
38323,20210718,S37000005,4,Planned,,16,22,-27.3
38324,20210718,S37000005,5,Planned,,19,23.5,-19.1
38325,20210718,S37000006,1,Planned,,11,10,10
38326,20210718,S37000006,2,Planned,,26,34.5,-24.6
38327,20210718,S37000006,3,Planned,,23,40.5,-43.2
38328,20210718,S37000006,4,Planned,,11,16.5,-33.3
38329,20210718,S37000006,5,Planned,,6,7.5,-20
38330,20210718,S37000007,1,Planned,,29,34,-14.7
38331,20210718,S37000007,2,Planned,,15,20.5,-26.8
38332,20210718,S37000007,3,Planned,,6,5,20
38333,20210718,S37000007,4,Planned,,6,9,-33.3
38334,20210718,S37000007,5,Planned,,6,14.5,-58.6
38335,20210718,S37000008,1,Planned,,11,7,57.1
38336,20210718,S37000008,2,Planned,,15,13.5,11.1
38337,20210718,S37000008,3,Planned,,5,9.5,-47.4
38338,20210718,S37000008,4,Planned,,7,4,75
38339,20210718,S37000009,1,Planned,,5,6.5,-23.1
38340,20210718,S37000009,2,Planned,,16,12,33.3
38341,20210718,S37000009,4,Planned,,15,22,-31.8
38342,20210718,S37000009,5,Planned,,43,39,10.3
38343,20210718,S37000010,2,Planned,,12,18.5,-35.1
38344,20210718,S37000010,3,Planned,,15,13.5,11.1
38345,20210718,S37000010,4,Planned,,14,12.5,12
38346,20210718,S37000010,5,Planned,,7,8.5,-17.6
38347,20210718,S37000011,2,Planned,,9,9,0
38348,20210718,S37000011,3,Planned,,6,5.5,9.1
38349,20210718,S37000011,4,Planned,,14,14.5,-3.4
38350,20210718,S37000011,5,Planned,,26,40.5,-35.8
38351,20210718,S37000012,1,Planned,,23,32.5,-29.2
38352,20210718,S37000012,2,Planned,,21,29,-27.6
38353,20210718,S37000012,3,Planned,,17,23.5,-27.7
38354,20210718,S37000012,4,Planned,,24,37.5,-36
38355,20210718,S37000012,5,Planned,,72,73.5,-2
38356,20210718,S37000013,1,Planned,,20,38.5,-48.1
38357,20210718,S37000013,2,Planned,,18,31.5,-42.9
38358,20210718,S37000013,3,Planned,,20,38,-47.4
38359,20210718,S37000013,4,Planned,,15,22,-31.8
38360,20210718,S37000013,5,Planned,,12,16,-25
38361,20210718,S37000016,1,Planned,,16,21.5,-25.6
38362,20210718,S37000016,2,Planned,,24,33,-27.3
38363,20210718,S37000016,3,Planned,,46,68,-32.4
38364,20210718,S37000016,4,Planned,,31,45.5,-31.9
38365,20210718,S37000017,1,Planned,,16,29.5,-45.8
38366,20210718,S37000017,2,Planned,,7,5.5,27.3
38367,20210718,S37000017,3,Planned,,8,6,33.3
38368,20210718,S37000017,4,Planned,,5,6,-16.7
38369,20210718,S37000017,5,Planned,,10,6,66.7
38370,20210718,S37000018,2,Planned,,9,21.5,-58.1
38371,20210718,S37000018,4,Planned,,9,7.5,20
38372,20210718,S37000018,5,Planned,,8,6,33.3
38373,20210718,S37000019,3,Planned,,11,20,-45
38374,20210718,S37000019,4,Planned,,12,20.5,-41.5
38375,20210718,S37000019,5,Planned,,8,6.5,23.1
38376,20210718,S37000020,1,Planned,,17,30,-43.3
38377,20210718,S37000020,2,Planned,,7,8,-12.5
38378,20210718,S37000020,3,Planned,,6,6,0
38379,20210718,S37000022,4,Planned,,10,8.5,17.6
38380,20210718,S37000024,1,Planned,,32,49,-34.7
38381,20210718,S37000024,2,Planned,,29,34.5,-15.9
38382,20210718,S37000024,3,Planned,,6,23,-73.9
38383,20210718,S37000024,4,Planned,,15,18,-16.7
38384,20210718,S37000024,5,Planned,,22,25,-12
38385,20210718,S37000025,2,Planned,,12,14,-14.3
38386,20210718,S37000025,3,Planned,,28,30.5,-8.2
38387,20210718,S37000025,4,Planned,,21,21,0
38388,20210718,S37000025,5,Planned,,9,5.5,63.6
38389,20210718,S37000026,4,Planned,,6,5.5,9.1
38390,20210718,S37000027,2,Planned,,8,11.5,-30.4
38391,20210718,S37000027,3,Planned,,6,10.5,-42.9
38392,20210718,S37000027,4,Planned,,9,5.5,63.6
38393,20210718,S37000028,1,Planned,,24,51,-52.9
38394,20210718,S37000028,2,Planned,,40,46.5,-14
38395,20210718,S37000028,3,Planned,,36,49.5,-27.3
38396,20210718,S37000028,4,Planned,,35,35,0
38397,20210718,S37000028,5,Planned,,23,37,-37.8
38398,20210718,S37000029,1,Planned,,35,36.5,-4.1
38399,20210718,S37000029,2,Planned,,19,25,-24
38400,20210718,S37000029,3,Planned,,15,14.5,3.4
38401,20210718,S37000029,4,Planned,,5,9.5,-47.4
38402,20210718,S37000030,1,Planned,,7,15.5,-54.8
38403,20210718,S37000030,2,Planned,,19,22,-13.6
38404,20210718,S37000030,3,Planned,,18,15,20
38405,20210718,S37000030,4,Planned,,12,11,9.1
38406,20210718,S37000030,5,Planned,,7,10.5,-33.3
38407,20210718,S37000031,3,Planned,,22,21.5,2.3
38408,20210718,S37000032,1,Planned,,36,38.5,-6.5
38409,20210718,S37000032,2,Planned,,26,42,-38.1
38410,20210718,S37000032,3,Planned,,28,41.5,-32.5
38411,20210718,S37000032,4,Planned,,24,34.5,-30.4
38412,20210718,S37000032,5,Planned,,25,34,-26.5
38413,20210718,S37000033,1,Planned,,5,6,-16.7
38414,20210718,S37000033,3,Planned,,16,19,-15.8
38415,20210718,S37000033,4,Planned,,25,22,13.6
38416,20210718,S37000033,5,Planned,,15,9.5,57.9
38417,20210718,S37000034,1,Planned,,214,261,-18
38418,20210718,S37000034,2,Planned,,60,76,-21.1
38419,20210718,S37000034,3,Planned,,44,53.5,-17.8
38420,20210718,S37000034,4,Planned,,41,40,2.5
38421,20210718,S37000034,5,Planned,,40,49.5,-19.2
38422,20210718,S37000035,1,Planned,,68,73.5,-7.5
38423,20210718,S37000035,2,Planned,,43,56,-23.2
38424,20210718,S37000035,3,Planned,,22,22.5,-2.2
38425,20210718,S37000035,4,Planned,,29,26,11.5
38426,20210718,S37000035,5,Planned,,13,16.5,-21.2
38427,20210725,S37000001,1,Planned,,6,17,-64.7
38428,20210725,S37000001,2,Planned,,13,26.5,-50.9
38429,20210725,S37000001,4,Planned,,15,18,-16.7
38430,20210725,S37000001,5,Planned,,24,26,-7.7
38431,20210725,S37000002,2,Planned,,5,29,-82.8
38432,20210725,S37000002,3,Planned,,19,31,-38.7
38433,20210725,S37000002,4,Planned,,32,53.5,-40.2
38434,20210725,S37000002,5,Planned,,24,34.5,-30.4
38435,20210725,S37000003,2,Planned,,11,11,0
38436,20210725,S37000003,3,Planned,,16,15.5,3.2
38437,20210725,S37000003,4,Planned,,26,21.5,20.9
38438,20210725,S37000003,5,Planned,,6,9,-33.3
38439,20210725,S37000004,2,Planned,,8,13.5,-40.7
38440,20210725,S37000004,3,Planned,,35,33,6.1
38441,20210725,S37000004,4,Planned,,13,19,-31.6
38442,20210725,S37000004,5,Planned,,6,11,-45.5
38443,20210725,S37000005,1,Planned,,25,21.5,16.3
