id,week_ending,hb,hbqf,age_group,age_group_qf,sex,sex_qf,admission_type,admission_type_qf,number_admissions,average20182019,percent_variation
25263,20210718,S08000022,,All ages,d,All,d,Emergency,,551,624.5,-11.8
25264,20210718,S08000022,,All ages,d,Female,,Emergency,,282,286.5,-1.6
25265,20210718,S08000022,,All ages,d,Male,,Emergency,,248,297.5,-16.6
25266,20210718,S08000024,,Under 5,,All,d,Emergency,,89,87,2.3
25267,20210718,S08000024,,5 - 14,,All,d,Emergency,,50,48.5,3.1
25268,20210718,S08000024,,15 - 44,,All,d,Emergency,,379,386.5,-1.9
25269,20210718,S08000024,,45 - 64,,All,d,Emergency,,406,376,8
25270,20210718,S08000024,,65 - 74,,All,d,Emergency,,251,270,-7
25271,20210718,S08000024,,75 - 84,,All,d,Emergency,,273,271.5,0.6
25272,20210718,S08000024,,85 and over,,All,d,Emergency,,225,192.5,16.9
25273,20210718,S08000024,,All ages,d,All,d,Emergency,,1673,1632,2.5
25274,20210718,S08000024,,All ages,d,Female,,Emergency,,789,791.5,-0.3
25275,20210718,S08000024,,All ages,d,Male,,Emergency,,854,805.5,6
25276,20210718,S08000025,,15 - 44,,All,d,Emergency,,7,6,16.7
25277,20210718,S08000025,,45 - 64,,All,d,Emergency,,7,10,-30
25278,20210718,S08000025,,75 - 84,,All,d,Emergency,,10,7.5,33.3
25279,20210718,S08000025,,85 and over,,All,d,Emergency,,13,3.5,271.4
25280,20210718,S08000025,,All ages,d,All,d,Emergency,,41,31,32.3
25281,20210718,S08000025,,All ages,d,Female,,Emergency,,19,13,46.2
25282,20210718,S08000025,,All ages,d,Male,,Emergency,,20,17,17.6
25283,20210718,S08000026,,45 - 64,,All,d,Emergency,,9,9,0
25284,20210718,S08000026,,65 - 74,,All,d,Emergency,,8,5,60
25285,20210718,S08000026,,85 and over,,All,d,Emergency,,6,5,20
25286,20210718,S08000026,,All ages,d,All,d,Emergency,,34,36.5,-6.8
25287,20210718,S08000026,,All ages,d,Female,,Emergency,,20,15,33.3
25288,20210718,S08000026,,All ages,d,Male,,Emergency,,13,18.5,-29.7
25289,20210718,S08000028,,15 - 44,,All,d,Emergency,,7,6.5,7.7
25290,20210718,S08000028,,45 - 64,,All,d,Emergency,,7,13.5,-48.1
25291,20210718,S08000028,,65 - 74,,All,d,Emergency,,13,14,-7.1
25292,20210718,S08000028,,75 - 84,,All,d,Emergency,,12,15,-20
25293,20210718,S08000028,,85 and over,,All,d,Emergency,,10,7,42.9
25294,20210718,S08000028,,All ages,d,All,d,Emergency,,50,60,-16.7
25295,20210718,S08000028,,All ages,d,Female,,Emergency,,24,31,-22.6
25296,20210718,S08000028,,All ages,d,Male,,Emergency,,25,27.5,-9.1
25297,20210718,S08000029,,Under 5,,All,d,Emergency,,71,44,61.4
25298,20210718,S08000029,,5 - 14,,All,d,Emergency,,24,27.5,-12.7
25299,20210718,S08000029,,15 - 44,,All,d,Emergency,,163,168,-3
25300,20210718,S08000029,,45 - 64,,All,d,Emergency,,192,190.5,0.8
25301,20210718,S08000029,,65 - 74,,All,d,Emergency,,134,126,6.3
25302,20210718,S08000029,,75 - 84,,All,d,Emergency,,148,144.5,2.4
25303,20210718,S08000029,,85 and over,,All,d,Emergency,,108,94.5,14.3
25304,20210718,S08000029,,All ages,d,All,d,Emergency,,840,795,5.7
25305,20210718,S08000029,,All ages,d,Female,,Emergency,,435,398.5,9.2
25306,20210718,S08000029,,All ages,d,Male,,Emergency,,402,388,3.6
25307,20210718,S08000030,,Under 5,,All,d,Emergency,,58,55.5,4.5
25308,20210718,S08000030,,5 - 14,,All,d,Emergency,,33,34.5,-4.3
25309,20210718,S08000030,,15 - 44,,All,d,Emergency,,182,201.5,-9.7
25310,20210718,S08000030,,45 - 64,,All,d,Emergency,,212,204,3.9
25311,20210718,S08000030,,65 - 74,,All,d,Emergency,,165,152,8.6
25312,20210718,S08000030,,75 - 84,,All,d,Emergency,,193,162,19.1
25313,20210718,S08000030,,85 and over,,All,d,Emergency,,130,131,-0.8
25314,20210718,S08000030,,All ages,d,All,d,Emergency,,973,940.5,3.5
25315,20210718,S08000030,,All ages,d,Female,,Emergency,,474,469.5,1
25316,20210718,S08000030,,All ages,d,Male,,Emergency,,499,462,8
25317,20210718,S08000031,,Under 5,,All,d,Emergency,,144,127.5,12.9
25318,20210718,S08000031,,5 - 14,,All,d,Emergency,,85,74,14.9
25319,20210718,S08000031,,15 - 44,,All,d,Emergency,,558,616,-9.4
25320,20210718,S08000031,,45 - 64,,All,d,Emergency,,659,704,-6.4
25321,20210718,S08000031,,65 - 74,,All,d,Emergency,,433,423,2.4
25322,20210718,S08000031,,75 - 84,,All,d,Emergency,,412,463.5,-11.1
25323,20210718,S08000031,,85 and over,,All,d,Emergency,,269,296.5,-9.3
25324,20210718,S08000031,,All ages,d,All,d,Emergency,,2560,2704.5,-5.3
25325,20210718,S08000031,,All ages,d,Female,,Emergency,,1313,1324.5,-0.9
25326,20210718,S08000031,,All ages,d,Male,,Emergency,,1214,1343,-9.6
25327,20210718,S08000032,,Under 5,,All,d,Emergency,,39,53,-26.4
25328,20210718,S08000032,,5 - 14,,All,d,Emergency,,30,43.5,-31
25329,20210718,S08000032,,15 - 44,,All,d,Emergency,,261,297.5,-12.3
25330,20210718,S08000032,,45 - 64,,All,d,Emergency,,368,382.5,-3.8
25331,20210718,S08000032,,65 - 74,,All,d,Emergency,,252,242.5,3.9
25332,20210718,S08000032,,75 - 84,,All,d,Emergency,,238,250.5,-5
25333,20210718,S08000032,,85 and over,,All,d,Emergency,,121,133,-9
25334,20210718,S08000032,,All ages,d,All,d,Emergency,,1309,1402.5,-6.7
25335,20210718,S08000032,,All ages,d,Female,,Emergency,,640,706.5,-9.4
25336,20210718,S08000032,,All ages,d,Male,,Emergency,,664,685,-3.1
25337,20210718,S92000003,d,Under 5,,All,d,Emergency,,616,654,-5.8
25338,20210718,S92000003,d,5 - 14,,All,d,Emergency,,348,385,-9.6
25339,20210718,S92000003,d,15 - 44,,All,d,Emergency,,2264,2466.5,-8.2
25340,20210718,S92000003,d,45 - 64,,All,d,Emergency,,2693,2801,-3.9
25341,20210718,S92000003,d,65 - 74,,All,d,Emergency,,1865,1865.5,0
25342,20210718,S92000003,d,75 - 84,,All,d,Emergency,,1925,2040,-5.6
25343,20210718,S92000003,d,85 and over,,All,d,Emergency,,1304,1295,0.7
25344,20210718,S92000003,d,All ages,d,All,d,Emergency,,11015,11507,-4.3
25345,20210718,S92000003,d,All ages,d,Female,,Emergency,,5472,5631,-2.8
25346,20210718,S92000003,d,All ages,d,Male,,Emergency,,5431,5695.5,-4.6
25347,20210725,S08000015,,Under 5,,All,d,Emergency,,56,59.5,-5.9
25348,20210725,S08000015,,5 - 14,,All,d,Emergency,,27,34,-20.6
25349,20210725,S08000015,,15 - 44,,All,d,Emergency,,173,177.5,-2.5
25350,20210725,S08000015,,45 - 64,,All,d,Emergency,,229,265,-13.6
25351,20210725,S08000015,,65 - 74,,All,d,Emergency,,176,156,12.8
25352,20210725,S08000015,,75 - 84,,All,d,Emergency,,199,177,12.4
25353,20210725,S08000015,,85 and over,,All,d,Emergency,,90,78,15.4
25354,20210725,S08000015,,All ages,d,All,d,Emergency,,950,947,0.3
25355,20210725,S08000015,,All ages,d,Female,,Emergency,,479,459,4.4
25356,20210725,S08000015,,All ages,d,Male,,Emergency,,468,486,-3.7
25357,20210725,S08000016,,Under 5,,All,d,Emergency,,16,17.5,-8.6
25358,20210725,S08000016,,5 - 14,,All,d,Emergency,,8,10.5,-23.8
25359,20210725,S08000016,,15 - 44,,All,d,Emergency,,23,25.5,-9.8
25360,20210725,S08000016,,45 - 64,,All,d,Emergency,,35,48,-27.1
25361,20210725,S08000016,,65 - 74,,All,d,Emergency,,36,30.5,18
25362,20210725,S08000016,,75 - 84,,All,d,Emergency,,43,53.5,-19.6
25363,20210725,S08000016,,85 and over,,All,d,Emergency,,36,33,9.1
25364,20210725,S08000016,,All ages,d,All,d,Emergency,,197,218.5,-9.8
25365,20210725,S08000016,,All ages,d,Female,,Emergency,,101,103.5,-2.4
25366,20210725,S08000016,,All ages,d,Male,,Emergency,,93,111,-16.2
25367,20210725,S08000017,,Under 5,,All,d,Emergency,,21,16.5,27.3
25368,20210725,S08000017,,5 - 14,,All,d,Emergency,,11,7.5,46.7
25369,20210725,S08000017,,15 - 44,,All,d,Emergency,,58,60,-3.3
25370,20210725,S08000017,,45 - 64,,All,d,Emergency,,86,74.5,15.4
25371,20210725,S08000017,,65 - 74,,All,d,Emergency,,58,52.5,10.5
25372,20210725,S08000017,,75 - 84,,All,d,Emergency,,65,76.5,-15
25373,20210725,S08000017,,85 and over,,All,d,Emergency,,46,47,-2.1
25374,20210725,S08000017,,All ages,d,All,d,Emergency,,345,334.5,3.1
25375,20210725,S08000017,,All ages,d,Female,,Emergency,,176,171,2.9
25376,20210725,S08000017,,All ages,d,Male,,Emergency,,167,162.5,2.8
25377,20210725,S08000019,,Under 5,,All,d,Emergency,,32,56.5,-43.4
25378,20210725,S08000019,,5 - 14,,All,d,Emergency,,20,34.5,-42
25379,20210725,S08000019,,15 - 44,,All,d,Emergency,,133,186,-28.5
25380,20210725,S08000019,,45 - 64,,All,d,Emergency,,135,211.5,-36.2
25381,20210725,S08000019,,65 - 74,,All,d,Emergency,,92,157.5,-41.6
25382,20210725,S08000019,,75 - 84,,All,d,Emergency,,114,156,-26.9
25383,20210725,S08000019,,85 and over,,All,d,Emergency,,71,97.5,-27.2
25384,20210725,S08000019,,All ages,d,All,d,Emergency,,597,899.5,-33.6
25385,20210725,S08000019,,All ages,d,Female,,Emergency,,301,481,-37.4
25386,20210725,S08000019,,All ages,d,Male,,Emergency,,295,416,-29.1
25387,20210725,S08000020,,Under 5,,All,d,Emergency,,68,54.5,24.8
25388,20210725,S08000020,,5 - 14,,All,d,Emergency,,40,38.5,3.9
25389,20210725,S08000020,,15 - 44,,All,d,Emergency,,199,195,2.1
25390,20210725,S08000020,,45 - 64,,All,d,Emergency,,227,211.5,7.3
25391,20210725,S08000020,,65 - 74,,All,d,Emergency,,154,141.5,8.8
25392,20210725,S08000020,,75 - 84,,All,d,Emergency,,185,163.5,13.1
25393,20210725,S08000020,,85 and over,,All,d,Emergency,,131,121,8.3
25394,20210725,S08000020,,All ages,d,All,d,Emergency,,1004,925.5,8.5
25395,20210725,S08000020,,All ages,d,Female,,Emergency,,478,449.5,6.3
25396,20210725,S08000020,,All ages,d,Male,,Emergency,,513,462,11
25397,20210725,S08000022,,Under 5,,All,d,Emergency,,39,27.5,41.8
25398,20210725,S08000022,,5 - 14,,All,d,Emergency,,27,22,22.7
25399,20210725,S08000022,,15 - 44,,All,d,Emergency,,131,130.5,0.4
25400,20210725,S08000022,,45 - 64,,All,d,Emergency,,141,130,8.5
25401,20210725,S08000022,,65 - 74,,All,d,Emergency,,85,106.5,-20.2
25402,20210725,S08000022,,75 - 84,,All,d,Emergency,,112,119,-5.9
25403,20210725,S08000022,,85 and over,,All,d,Emergency,,74,66.5,11.3
25404,20210725,S08000022,,All ages,d,All,d,Emergency,,609,602,1.2
25405,20210725,S08000022,,All ages,d,Female,,Emergency,,279,307,-9.1
25406,20210725,S08000022,,All ages,d,Male,,Emergency,,301,269.5,11.7
25407,20210725,S08000024,,Under 5,,All,d,Emergency,,100,81.5,22.7
25408,20210725,S08000024,,5 - 14,,All,d,Emergency,,35,42,-16.7
25409,20210725,S08000024,,15 - 44,,All,d,Emergency,,380,372,2.2
25410,20210725,S08000024,,45 - 64,,All,d,Emergency,,391,417,-6.2
25411,20210725,S08000024,,65 - 74,,All,d,Emergency,,275,273.5,0.5
25412,20210725,S08000024,,75 - 84,,All,d,Emergency,,294,267,10.1
25413,20210725,S08000024,,85 and over,,All,d,Emergency,,216,178.5,21
25414,20210725,S08000024,,All ages,d,All,d,Emergency,,1692,1631.5,3.7
25415,20210725,S08000024,,All ages,d,Female,,Emergency,,850,795,6.9
25416,20210725,S08000024,,All ages,d,Male,,Emergency,,817,796,2.6
25417,20210725,S08000025,,15 - 44,,All,d,Emergency,,6,3,100
25418,20210725,S08000025,,45 - 64,,All,d,Emergency,,10,8,25
25419,20210725,S08000025,,65 - 74,,All,d,Emergency,,12,5.5,118.2
25420,20210725,S08000025,,75 - 84,,All,d,Emergency,,5,7.5,-33.3
25421,20210725,S08000025,,All ages,d,All,d,Emergency,,39,30,30
25422,20210725,S08000025,,All ages,d,Female,,Emergency,,15,11.5,30.4
25423,20210725,S08000025,,All ages,d,Male,,Emergency,,22,17.5,25.7
25424,20210725,S08000026,,15 - 44,,All,d,Emergency,,9,9.5,-5.3
25425,20210725,S08000026,,45 - 64,,All,d,Emergency,,5,9,-44.4
25426,20210725,S08000026,,65 - 74,,All,d,Emergency,,9,5,80
25427,20210725,S08000026,,75 - 84,,All,d,Emergency,,10,5,100
25428,20210725,S08000026,,All ages,d,All,d,Emergency,,36,34.5,4.3
25429,20210725,S08000026,,All ages,d,Female,,Emergency,,12,15.5,-22.6
25430,20210725,S08000026,,All ages,d,Male,,Emergency,,23,16.5,39.4
25431,20210725,S08000028,,15 - 44,,All,d,Emergency,,6,12,-50
25432,20210725,S08000028,,45 - 64,,All,d,Emergency,,15,14,7.1
25433,20210725,S08000028,,65 - 74,,All,d,Emergency,,11,12,-8.3
25434,20210725,S08000028,,75 - 84,,All,d,Emergency,,16,11,45.5
25435,20210725,S08000028,,85 and over,,All,d,Emergency,,9,6,50
25436,20210725,S08000028,,All ages,d,All,d,Emergency,,60,59,1.7
25437,20210725,S08000028,,All ages,d,Female,,Emergency,,32,29,10.3
25438,20210725,S08000028,,All ages,d,Male,,Emergency,,28,26.5,5.7
25439,20210725,S08000029,,Under 5,,All,d,Emergency,,48,44.5,7.9
25440,20210725,S08000029,,5 - 14,,All,d,Emergency,,26,19,36.8
25441,20210725,S08000029,,15 - 44,,All,d,Emergency,,154,165.5,-6.9
25442,20210725,S08000029,,45 - 64,,All,d,Emergency,,188,178.5,5.3
25443,20210725,S08000029,,65 - 74,,All,d,Emergency,,114,124.5,-8.4
25444,20210725,S08000029,,75 - 84,,All,d,Emergency,,142,127.5,11.4
25445,20210725,S08000029,,85 and over,,All,d,Emergency,,107,81,32.1
25446,20210725,S08000029,,All ages,d,All,d,Emergency,,779,740.5,5.2
25447,20210725,S08000029,,All ages,d,Female,,Emergency,,378,355.5,6.3
25448,20210725,S08000029,,All ages,d,Male,,Emergency,,397,378.5,4.9
25449,20210725,S08000030,,Under 5,,All,d,Emergency,,58,55.5,4.5
25450,20210725,S08000030,,5 - 14,,All,d,Emergency,,37,40,-7.5
25451,20210725,S08000030,,15 - 44,,All,d,Emergency,,214,207,3.4
25452,20210725,S08000030,,45 - 64,,All,d,Emergency,,212,227,-6.6
25453,20210725,S08000030,,65 - 74,,All,d,Emergency,,154,155.5,-1
25454,20210725,S08000030,,75 - 84,,All,d,Emergency,,175,184.5,-5.1
25455,20210725,S08000030,,85 and over,,All,d,Emergency,,143,138,3.6
25456,20210725,S08000030,,All ages,d,All,d,Emergency,,993,1007.5,-1.4
25457,20210725,S08000030,,All ages,d,Female,,Emergency,,488,493.5,-1.1
25458,20210725,S08000030,,All ages,d,Male,,Emergency,,505,510,-1
25459,20210725,S08000031,,Under 5,,All,d,Emergency,,143,109,31.2
25460,20210725,S08000031,,5 - 14,,All,d,Emergency,,103,67.5,52.6
25461,20210725,S08000031,,15 - 44,,All,d,Emergency,,597,602.5,-0.9
25462,20210725,S08000031,,45 - 64,,All,d,Emergency,,663,684,-3.1
25463,20210725,S08000031,,65 - 74,,All,d,Emergency,,437,406.5,7.5
25464,20210725,S08000031,,75 - 84,,All,d,Emergency,,400,451.5,-11.4
25465,20210725,S08000031,,85 and over,,All,d,Emergency,,251,276.5,-9.2
25466,20210725,S08000031,,All ages,d,All,d,Emergency,,2594,2597.5,-0.1
25467,20210725,S08000031,,All ages,d,Female,,Emergency,,1266,1293.5,-2.1
25468,20210725,S08000031,,All ages,d,Male,,Emergency,,1293,1277,1.3
25469,20210725,S08000032,,Under 5,,All,d,Emergency,,69,59.5,16
25470,20210725,S08000032,,5 - 14,,All,d,Emergency,,28,33.5,-16.4
25471,20210725,S08000032,,15 - 44,,All,d,Emergency,,260,314.5,-17.3
25472,20210725,S08000032,,45 - 64,,All,d,Emergency,,362,373.5,-3.1
25473,20210725,S08000032,,65 - 74,,All,d,Emergency,,209,224.5,-6.9
25474,20210725,S08000032,,75 - 84,,All,d,Emergency,,228,247,-7.7
25475,20210725,S08000032,,85 and over,,All,d,Emergency,,141,121,16.5
25476,20210725,S08000032,,All ages,d,All,d,Emergency,,1297,1373.5,-5.6
25477,20210725,S08000032,,All ages,d,Female,,Emergency,,648,692.5,-6.4
25478,20210725,S08000032,,All ages,d,Male,,Emergency,,637,673,-5.3
25479,20210725,S92000003,d,Under 5,,All,d,Emergency,,653,585.5,11.5
25480,20210725,S92000003,d,5 - 14,,All,d,Emergency,,365,354,3.1
25481,20210725,S92000003,d,15 - 44,,All,d,Emergency,,2343,2460.5,-4.8
25482,20210725,S92000003,d,45 - 64,,All,d,Emergency,,2699,2851.5,-5.3
25483,20210725,S92000003,d,65 - 74,,All,d,Emergency,,1822,1851.5,-1.6
25484,20210725,S92000003,d,75 - 84,,All,d,Emergency,,1988,2046.5,-2.9
25485,20210725,S92000003,d,85 and over,,All,d,Emergency,,1321,1251.5,5.6
25486,20210725,S92000003,d,All ages,d,All,d,Emergency,,11192,11401,-1.8
25487,20210725,S92000003,d,All ages,d,Female,,Emergency,,5503,5657,-2.7
25488,20210725,S92000003,d,All ages,d,Male,,Emergency,,5559,5602,-0.8
25489,20210801,S08000015,,Under 5,,All,d,Emergency,,70,56,25
25490,20210801,S08000015,,5 - 14,,All,d,Emergency,,29,37.5,-22.7
25491,20210801,S08000015,,15 - 44,,All,d,Emergency,,174,191,-8.9
25492,20210801,S08000015,,45 - 64,,All,d,Emergency,,206,261,-21.1
25493,20210801,S08000015,,65 - 74,,All,d,Emergency,,177,169,4.7
25494,20210801,S08000015,,75 - 84,,All,d,Emergency,,175,165.5,5.7
25495,20210801,S08000015,,85 and over,,All,d,Emergency,,77,95.5,-19.4
25496,20210801,S08000015,,All ages,d,All,d,Emergency,,908,975.5,-6.9
25497,20210801,S08000015,,All ages,d,Female,,Emergency,,449,480.5,-6.6
25498,20210801,S08000015,,All ages,d,Male,,Emergency,,451,488.5,-7.7
25499,20210801,S08000016,,Under 5,,All,d,Emergency,,11,14,-21.4
25500,20210801,S08000016,,5 - 14,,All,d,Emergency,,8,12.5,-36
25501,20210801,S08000016,,15 - 44,,All,d,Emergency,,19,39.5,-51.9
25502,20210801,S08000016,,45 - 64,,All,d,Emergency,,39,52,-25
25503,20210801,S08000016,,65 - 74,,All,d,Emergency,,34,35.5,-4.2
25504,20210801,S08000016,,75 - 84,,All,d,Emergency,,58,52.5,10.5
25505,20210801,S08000016,,85 and over,,All,d,Emergency,,27,47,-42.6
25506,20210801,S08000016,,All ages,d,All,d,Emergency,,196,253,-22.5
25507,20210801,S08000016,,All ages,d,Female,,Emergency,,102,130.5,-21.8
25508,20210801,S08000016,,All ages,d,Male,,Emergency,,92,121,-24
25509,20210801,S08000017,,Under 5,,All,d,Emergency,,8,19,-57.9
25510,20210801,S08000017,,5 - 14,,All,d,Emergency,,7,12,-41.7
25511,20210801,S08000017,,15 - 44,,All,d,Emergency,,73,64,14.1
25512,20210801,S08000017,,45 - 64,,All,d,Emergency,,52,61,-14.8
25513,20210801,S08000017,,65 - 74,,All,d,Emergency,,56,56.5,-0.9
25514,20210801,S08000017,,75 - 84,,All,d,Emergency,,68,69.5,-2.2
25515,20210801,S08000017,,85 and over,,All,d,Emergency,,49,47.5,3.2
25516,20210801,S08000017,,All ages,d,All,d,Emergency,,313,329.5,-5
25517,20210801,S08000017,,All ages,d,Female,,Emergency,,166,158.5,4.7
25518,20210801,S08000017,,All ages,d,Male,,Emergency,,145,168,-13.7
25519,20210801,S08000019,,Under 5,,All,d,Emergency,,33,46.5,-29
25520,20210801,S08000019,,5 - 14,,All,d,Emergency,,11,41,-73.2
25521,20210801,S08000019,,15 - 44,,All,d,Emergency,,136,178,-23.6
25522,20210801,S08000019,,45 - 64,,All,d,Emergency,,168,195.5,-14.1
25523,20210801,S08000019,,65 - 74,,All,d,Emergency,,75,132,-43.2
25524,20210801,S08000019,,75 - 84,,All,d,Emergency,,90,147,-38.8
25525,20210801,S08000019,,85 and over,,All,d,Emergency,,43,73,-41.1
25526,20210801,S08000019,,All ages,d,All,d,Emergency,,556,813,-31.6
25527,20210801,S08000019,,All ages,d,Female,,Emergency,,294,387.5,-24.1
25528,20210801,S08000019,,All ages,d,Male,,Emergency,,262,422.5,-38
25529,20210801,S08000020,,Under 5,,All,d,Emergency,,47,61.5,-23.6
25530,20210801,S08000020,,5 - 14,,All,d,Emergency,,41,32,28.1
25531,20210801,S08000020,,15 - 44,,All,d,Emergency,,203,198,2.5
25532,20210801,S08000020,,45 - 64,,All,d,Emergency,,204,235.5,-13.4
25533,20210801,S08000020,,65 - 74,,All,d,Emergency,,148,149.5,-1
25534,20210801,S08000020,,75 - 84,,All,d,Emergency,,167,162.5,2.8
25535,20210801,S08000020,,85 and over,,All,d,Emergency,,141,112.5,25.3
25536,20210801,S08000020,,All ages,d,All,d,Emergency,,951,951.5,-0.1
25537,20210801,S08000020,,All ages,d,Female,,Emergency,,441,483.5,-8.8
25538,20210801,S08000020,,All ages,d,Male,,Emergency,,496,454,9.3
25539,20210801,S08000022,,Under 5,,All,d,Emergency,,48,30,60
25540,20210801,S08000022,,5 - 14,,All,d,Emergency,,26,21.5,20.9
25541,20210801,S08000022,,15 - 44,,All,d,Emergency,,113,142,-20.4
25542,20210801,S08000022,,45 - 64,,All,d,Emergency,,140,150.5,-7
25543,20210801,S08000022,,65 - 74,,All,d,Emergency,,104,103,1
25544,20210801,S08000022,,75 - 84,,All,d,Emergency,,89,100.5,-11.4
25545,20210801,S08000022,,85 and over,,All,d,Emergency,,69,59.5,16
25546,20210801,S08000022,,All ages,d,All,d,Emergency,,589,607,-3
25547,20210801,S08000022,,All ages,d,Female,,Emergency,,283,298,-5
25548,20210801,S08000022,,All ages,d,Male,,Emergency,,279,273.5,2
25549,20210801,S08000024,,Under 5,,All,d,Emergency,,111,99,12.1
25550,20210801,S08000024,,5 - 14,,All,d,Emergency,,59,49.5,19.2
25551,20210801,S08000024,,15 - 44,,All,d,Emergency,,388,378,2.6
25552,20210801,S08000024,,45 - 64,,All,d,Emergency,,413,400,3.2
25553,20210801,S08000024,,65 - 74,,All,d,Emergency,,271,269.5,0.6
25554,20210801,S08000024,,75 - 84,,All,d,Emergency,,321,296,8.4
25555,20210801,S08000024,,85 and over,,All,d,Emergency,,191,199,-4
25556,20210801,S08000024,,All ages,d,All,d,Emergency,,1754,1691,3.7
25557,20210801,S08000024,,All ages,d,Female,,Emergency,,829,844,-1.8
25558,20210801,S08000024,,All ages,d,Male,,Emergency,,894,808.5,10.6
25559,20210801,S08000025,,15 - 44,,All,d,Emergency,,7,4,75
25560,20210801,S08000025,,45 - 64,,All,d,Emergency,,9,6.5,38.5
25561,20210801,S08000025,,75 - 84,,All,d,Emergency,,8,8,0
25562,20210801,S08000025,,85 and over,,All,d,Emergency,,9,7,28.6
25563,20210801,S08000025,,All ages,d,All,d,Emergency,,37,35,5.7
25564,20210801,S08000025,,All ages,d,Female,,Emergency,,19,14.5,31
25565,20210801,S08000025,,All ages,d,Male,,Emergency,,16,19.5,-17.9
25566,20210801,S08000026,,15 - 44,,All,d,Emergency,,14,8,75
25567,20210801,S08000026,,45 - 64,,All,d,Emergency,,10,8,25
25568,20210801,S08000026,,65 - 74,,All,d,Emergency,,6,5.5,9.1
25569,20210801,S08000026,,75 - 84,,All,d,Emergency,,8,4,100
25570,20210801,S08000026,,85 and over,,All,d,Emergency,,5,2,150
25571,20210801,S08000026,,All ages,d,All,d,Emergency,,45,30,50
25572,20210801,S08000026,,All ages,d,Female,,Emergency,,16,16,0
25573,20210801,S08000026,,All ages,d,Male,,Emergency,,28,13,115.4
25574,20210801,S08000028,,15 - 44,,All,d,Emergency,,9,9.5,-5.3
25575,20210801,S08000028,,45 - 64,,All,d,Emergency,,10,12.5,-20
25576,20210801,S08000028,,65 - 74,,All,d,Emergency,,15,14.5,3.4
25577,20210801,S08000028,,75 - 84,,All,d,Emergency,,12,14.5,-17.2
25578,20210801,S08000028,,85 and over,,All,d,Emergency,,9,9,0
25579,20210801,S08000028,,All ages,d,All,d,Emergency,,58,63.5,-8.7
25580,20210801,S08000028,,All ages,d,Female,,Emergency,,30,30,0
25581,20210801,S08000028,,All ages,d,Male,,Emergency,,26,31,-16.1
25582,20210801,S08000029,,Under 5,,All,d,Emergency,,50,40.5,23.5
25583,20210801,S08000029,,5 - 14,,All,d,Emergency,,23,19,21.1
25584,20210801,S08000029,,15 - 44,,All,d,Emergency,,173,166,4.2
25585,20210801,S08000029,,45 - 64,,All,d,Emergency,,168,185.5,-9.4
25586,20210801,S08000029,,65 - 74,,All,d,Emergency,,123,123,0
25587,20210801,S08000029,,75 - 84,,All,d,Emergency,,145,141.5,2.5
