id,week_ending,hscp,simd_quintile,sas_incidents,average20182019,percent_variation
6424,20201108,S37000006,4,45,51,-11.8
6425,20201108,S37000006,5,20,23.5,-14.9
6426,20201108,S37000007,1,169,165.5,2.1
6427,20201108,S37000007,2,66,71.5,-7.7
6428,20201108,S37000007,3,33,39.5,-16.5
6429,20201108,S37000007,4,22,37,-40.5
6430,20201108,S37000007,5,36,27,33.3
6431,20201108,S37000008,1,107,127,-15.7
6432,20201108,S37000008,2,72,82.5,-12.7
6433,20201108,S37000008,3,43,45.5,-5.5
6434,20201108,S37000008,4,26,23,13
6435,20201108,S37000008,5,10,14.5,-31
6436,20201108,S37000009,1,9,13,-30.8
6437,20201108,S37000009,2,39,43,-9.3
6438,20201108,S37000009,3,15,12,25
6439,20201108,S37000009,4,23,37.5,-38.7
6440,20201108,S37000009,5,68,64,6.2
6441,20201108,S37000010,1,12,10.5,14.3
6442,20201108,S37000010,2,49,65.5,-25.2
6443,20201108,S37000010,3,46,40,15
6444,20201108,S37000010,4,45,37.5,20
6445,20201108,S37000010,5,20,21.5,-7
6446,20201108,S37000011,1,16,14.5,10.3
6447,20201108,S37000011,2,33,21,57.1
6448,20201108,S37000011,3,21,17,23.5
6449,20201108,S37000011,4,20,25.5,-21.6
6450,20201108,S37000011,5,68,69.5,-2.2
6451,20201108,S37000012,1,171,186.5,-8.3
6452,20201108,S37000012,2,157,159.5,-1.6
6453,20201108,S37000012,3,112,109.5,2.3
6454,20201108,S37000012,4,113,115,-1.7
6455,20201108,S37000012,5,232,228,1.8
6456,20201108,S37000013,1,76,71,7
6457,20201108,S37000013,2,95,108.5,-12.4
6458,20201108,S37000013,3,47,56.5,-16.8
6459,20201108,S37000013,4,46,41.5,10.8
6460,20201108,S37000013,5,29,31.5,-7.9
6461,20201108,S37000016,1,67,53,26.4
6462,20201108,S37000016,2,99,114,-13.2
6463,20201108,S37000016,3,125,149.5,-16.4
6464,20201108,S37000016,4,119,132,-9.8
6465,20201108,S37000016,5,20,34,-41.2
6466,20201108,S37000017,1,93,91.5,1.6
6467,20201108,S37000017,2,23,22.5,2.2
6468,20201108,S37000017,3,10,25,-60
6469,20201108,S37000017,4,15,23.5,-36.2
6470,20201108,S37000017,5,18,17,5.9
6471,20201108,S37000018,1,22,22,0
6472,20201108,S37000018,2,81,69.5,16.5
6473,20201108,S37000018,3,32,43.5,-26.4
6474,20201108,S37000018,4,21,12,75
6475,20201108,S37000018,5,14,15,-6.7
6476,20201108,S37000019,2,30,37,-18.9
6477,20201108,S37000019,3,43,71,-39.4
6478,20201108,S37000019,4,38,70,-45.7
6479,20201108,S37000019,5,35,27.5,27.3
6480,20201108,S37000020,1,166,175.5,-5.4
6481,20201108,S37000020,2,67,69.5,-3.6
6482,20201108,S37000020,3,49,47.5,3.2
6483,20201108,S37000020,4,32,44.5,-28.1
6484,20201108,S37000020,5,26,17.5,48.6
6485,20201108,S37000022,3,6,16.5,-63.6
6486,20201108,S37000024,1,132,129.5,1.9
6487,20201108,S37000024,2,88,86.5,1.7
6488,20201108,S37000024,3,66,68.5,-3.6
6489,20201108,S37000024,4,43,46,-6.5
6490,20201108,S37000024,5,32,30,6.7
6491,20201108,S37000025,1,23,21.5,7
6492,20201108,S37000025,2,52,58,-10.3
6493,20201108,S37000025,3,85,70.5,20.6
6494,20201108,S37000025,4,86,79.5,8.2
6495,20201108,S37000025,5,21,18,16.7
6496,20201108,S37000026,3,11,10.5,4.8
6497,20201108,S37000026,4,42,24.5,71.4
6498,20201108,S37000027,1,65,71,-8.5
6499,20201108,S37000027,2,79,83,-4.8
6500,20201108,S37000027,3,45,56,-19.6
6515,20201108,S37000030,3,67,87.5,-23.4
6516,20201108,S37000030,4,34,39,-12.8
6517,20201108,S37000030,5,37,31,19.4
6518,20201108,S37000031,2,18,24.5,-26.5
6519,20201108,S37000031,3,52,45,15.6
6520,20201108,S37000032,1,243,234,3.8
6521,20201108,S37000032,2,150,201,-25.4
6522,20201108,S37000032,3,172,167.5,2.7
6523,20201108,S37000032,4,106,98.5,7.6
6524,20201108,S37000032,5,101,119,-15.1
6525,20201108,S37000033,1,21,21,0
6526,20201108,S37000033,2,43,46.5,-7.5
6527,20201108,S37000033,3,79,85,-7.1
6528,20201108,S37000033,4,104,101.5,2.5
6529,20201108,S37000033,5,35,47,-25.5
6530,20201108,S37000034,1,863,851,1.4
6531,20201108,S37000034,2,182,204.5,-11
6532,20201108,S37000034,3,127,116.5,9
6533,20201108,S37000034,4,77,76.5,0.7
6534,20201108,S37000034,5,57,57.5,-0.9
6535,20201108,S37000035,1,302,301.5,0.2
6536,20201108,S37000035,2,192,210,-8.6
6537,20201108,S37000035,3,124,115,7.8
6538,20201108,S37000035,4,67,52,28.8
6539,20201108,S37000035,5,23,27,-14.8
6540,20201115,S37000001,1,44,37,18.9
6541,20201115,S37000001,2,123,124.5,-1.2
6542,20201115,S37000001,3,58,76.5,-24.2
6543,20201115,S37000001,4,65,56.5,15
6544,20201115,S37000001,5,112,135,-17
6545,20201115,S37000002,1,20,14,42.9
6546,20201115,S37000002,2,51,54,-5.6
6547,20201115,S37000002,3,87,97.5,-10.8
6548,20201115,S37000002,4,126,140.5,-10.3
6549,20201115,S37000002,5,88,103,-14.6
6550,20201115,S37000003,1,22,20,10
6551,20201115,S37000003,2,46,47.5,-3.2
6552,20201115,S37000003,3,83,79,5.1
6553,20201115,S37000003,4,43,57.5,-25.2
6554,20201115,S37000003,5,25,38,-34.2
6555,20201115,S37000004,1,18,34.5,-47.8
6556,20201115,S37000004,2,45,55,-18.2
6557,20201115,S37000004,3,78,88,-11.4
6558,20201115,S37000004,4,38,37.5,1.3
6559,20201115,S37000004,5,5,16,-68.8
6560,20201115,S37000005,1,73,75.5,-3.3
6561,20201115,S37000005,2,59,69,-14.5
6562,20201115,S37000005,3,54,46,17.4
6563,20201115,S37000005,4,46,52,-11.5
6564,20201115,S37000005,5,39,40.5,-3.7
6565,20201115,S37000006,1,30,46.5,-35.5
6566,20201115,S37000006,2,116,91.5,26.8
6567,20201115,S37000006,3,126,131,-3.8
6568,20201115,S37000006,4,36,49.5,-27.3
6569,20201115,S37000006,5,26,25,4
6570,20201115,S37000007,1,174,154,13
6571,20201115,S37000007,2,63,66,-4.5
6572,20201115,S37000007,3,27,41.5,-34.9
6573,20201115,S37000007,4,39,41.5,-6
6574,20201115,S37000007,5,23,32.5,-29.2
6575,20201115,S37000008,1,118,134,-11.9
6576,20201115,S37000008,2,72,79,-8.9
6577,20201115,S37000008,3,32,38,-15.8
6578,20201115,S37000008,4,26,25.5,2
6579,20201115,S37000008,5,20,17.5,14.3
6580,20201115,S37000009,1,21,12,75
6581,20201115,S37000009,2,46,42.5,8.2
6582,20201115,S37000009,3,6,11.5,-47.8
6583,20201115,S37000009,4,37,41,-9.8
6584,20201115,S37000009,5,61,77.5,-21.3
6585,20201115,S37000010,1,5,9,-44.4
6586,20201115,S37000010,2,44,60.5,-27.3
6587,20201115,S37000010,3,53,38,39.5
6588,20201115,S37000010,4,48,50,-4
6589,20201115,S37000010,5,20,22,-9.1
6590,20201115,S37000011,1,15,14,7.1
6591,20201115,S37000011,2,13,24.5,-46.9
6592,20201115,S37000011,3,22,21.5,2.3
6593,20201115,S37000011,4,19,18.5,2.7
6594,20201115,S37000011,5,52,67,-22.4
6595,20201115,S37000012,1,185,198.5,-6.8
6596,20201115,S37000012,2,146,145.5,0.3
6597,20201115,S37000012,3,94,112,-16.1
6598,20201115,S37000012,4,97,103.5,-6.3
6599,20201115,S37000012,5,198,220,-10
6600,20201115,S37000013,1,63,71,-11.3
6601,20201115,S37000013,2,96,97.5,-1.5
6602,20201115,S37000013,3,62,49.5,25.3
6603,20201115,S37000013,4,45,39,15.4
6604,20201115,S37000013,5,30,35,-14.3
6605,20201115,S37000016,1,56,69,-18.8
6606,20201115,S37000016,2,101,119.5,-15.5
6607,20201115,S37000016,3,154,145,6.2
6608,20201115,S37000016,4,121,139.5,-13.3
6609,20201115,S37000016,5,31,41.5,-25.3
6610,20201115,S37000017,1,101,92,9.8
6611,20201115,S37000017,2,27,27,0
6612,20201115,S37000017,3,23,24,-4.2
6613,20201115,S37000017,4,10,19.5,-48.7
6614,20201115,S37000017,5,17,19.5,-12.8
6615,20201115,S37000018,1,34,26.5,28.3
6616,20201115,S37000018,2,65,77.5,-16.1
6617,20201115,S37000018,3,33,32.5,1.5
6618,20201115,S37000018,4,26,21.5,20.9
6619,20201115,S37000018,5,16,15.5,3.2
6620,20201115,S37000019,2,41,39.5,3.8
6621,20201115,S37000019,3,48,58.5,-17.9
6622,20201115,S37000019,4,53,58,-8.6
6623,20201115,S37000019,5,13,20,-35
6624,20201115,S37000020,1,155,191.5,-19.1
6625,20201115,S37000020,2,52,74,-29.7
6626,20201115,S37000020,3,48,54.5,-11.9
6627,20201115,S37000020,4,35,41.5,-15.7
6628,20201115,S37000020,5,12,18.5,-35.1
6629,20201115,S37000022,2,5,6,-16.7
6630,20201115,S37000022,3,8,15,-46.7
6631,20201115,S37000022,4,15,22.5,-33.3
6632,20201115,S37000024,1,124,152.5,-18.7
6633,20201115,S37000024,2,74,81,-8.6
6634,20201115,S37000024,3,44,51,-13.7
6635,20201115,S37000024,4,38,44.5,-14.6
6636,20201115,S37000024,5,28,28,0
6637,20201115,S37000025,1,16,26,-38.5
6638,20201115,S37000025,2,44,55.5,-20.7
6639,20201115,S37000025,3,93,96,-3.1
6640,20201115,S37000025,4,71,88,-19.3
6641,20201115,S37000025,5,20,16,25
6642,20201115,S37000026,3,13,16,-18.8
6643,20201115,S37000026,4,28,20,40
6644,20201115,S37000027,1,66,66.5,-0.8
6645,20201115,S37000027,2,80,88.5,-9.6
6646,20201115,S37000027,3,49,52.5,-6.7
6647,20201115,S37000027,4,33,35.5,-7
6648,20201115,S37000027,5,40,44.5,-10.1
6649,20201115,S37000028,1,165,182,-9.3
6650,20201115,S37000028,2,190,209.5,-9.3
6651,20201115,S37000028,3,88,121,-27.3
6652,20201115,S37000028,4,83,96.5,-14
6653,20201115,S37000028,5,62,51.5,20.4
6654,20201115,S37000029,1,108,98.5,9.6
6655,20201115,S37000029,2,63,74,-14.9
6656,20201115,S37000029,3,27,27.5,-1.8
6657,20201115,S37000029,4,15,16,-6.2
6658,20201115,S37000029,5,6,5,20
6659,20201115,S37000030,1,68,68.5,-0.7
6660,20201115,S37000030,2,103,111,-7.2
6661,20201115,S37000030,3,69,69.5,-0.7
6662,20201115,S37000030,4,35,43,-18.6
6663,20201115,S37000030,5,30,29.5,1.7
6664,20201115,S37000031,2,24,21.5,11.6
6665,20201115,S37000031,3,37,50.5,-26.7
6666,20201115,S37000031,4,5,3,66.7
6667,20201115,S37000032,1,219,225.5,-2.9
6668,20201115,S37000032,2,173,182,-4.9
6669,20201115,S37000032,3,178,162,9.9
6670,20201115,S37000032,4,102,102.5,-0.5
6671,20201115,S37000032,5,100,114.5,-12.7
6672,20201115,S37000033,1,18,26,-30.8
6673,20201115,S37000033,2,59,41,43.9
6674,20201115,S37000033,3,62,82,-24.4
6675,20201115,S37000033,4,81,97.5,-16.9
6676,20201115,S37000033,5,45,45,0
6677,20201115,S37000034,1,781,874.5,-10.7
6678,20201115,S37000034,2,208,191.5,8.6
6679,20201115,S37000034,3,146,123,18.7
6680,20201115,S37000034,4,80,74,8.1
6681,20201115,S37000034,5,39,56,-30.4
6682,20201115,S37000035,1,305,304.5,0.2
6683,20201115,S37000035,2,203,217.5,-6.7
6684,20201115,S37000035,3,98,104.5,-6.2
6685,20201115,S37000035,4,68,73,-6.8
6686,20201115,S37000035,5,27,42.5,-36.5
6687,20201122,S37000001,1,45,45,0
6688,20201122,S37000001,2,112,121,-7.4
6689,20201122,S37000001,3,65,72.5,-10.3
6690,20201122,S37000001,4,46,70,-34.3
6691,20201122,S37000001,5,103,112,-8
6692,20201122,S37000002,1,8,13.5,-40.7
6693,20201122,S37000002,2,36,51.5,-30.1
6694,20201122,S37000002,3,114,100.5,13.4
6695,20201122,S37000002,4,152,156,-2.6
6696,20201122,S37000002,5,112,105.5,6.2
6697,20201122,S37000003,1,15,24.5,-38.8
6698,20201122,S37000003,2,66,52,26.9
6699,20201122,S37000003,3,62,73.5,-15.6
6700,20201122,S37000003,4,54,46,17.4
6701,20201122,S37000003,5,25,30.5,-18
6702,20201122,S37000004,1,43,23,87
6703,20201122,S37000004,2,47,55.5,-15.3
6704,20201122,S37000004,3,75,87,-13.8
6705,20201122,S37000004,4,49,39,25.6
6706,20201122,S37000004,5,14,15,-6.7
6707,20201122,S37000005,1,89,73,21.9
6708,20201122,S37000005,2,53,61,-13.1
6709,20201122,S37000005,3,44,45,-2.2
6710,20201122,S37000005,4,59,45.5,29.7
6711,20201122,S37000005,5,40,45,-11.1
6712,20201122,S37000006,1,29,51.5,-43.7
6713,20201122,S37000006,2,100,121,-17.4
6714,20201122,S37000006,3,86,124.5,-30.9
6715,20201122,S37000006,4,38,44,-13.6
6716,20201122,S37000006,5,12,24,-50
6717,20201122,S37000007,1,153,160,-4.4
6718,20201122,S37000007,2,68,73,-6.8
6719,20201122,S37000007,3,32,28.5,12.3
6720,20201122,S37000007,4,37,40,-7.5
6721,20201122,S37000007,5,40,28,42.9
6722,20201122,S37000008,1,119,127,-6.3
6723,20201122,S37000008,2,71,85.5,-17
6724,20201122,S37000008,3,29,48.5,-40.2
6725,20201122,S37000008,4,21,26,-19.2
6726,20201122,S37000008,5,20,16.5,21.2
6727,20201122,S37000009,1,13,10,30
6728,20201122,S37000009,2,38,30.5,24.6
6729,20201122,S37000009,3,11,8,37.5
6730,20201122,S37000009,4,33,37,-10.8
6731,20201122,S37000009,5,71,73,-2.7
6732,20201122,S37000010,2,66,59.5,10.9
6733,20201122,S37000010,3,29,38,-23.7
6734,20201122,S37000010,4,36,40,-10
6735,20201122,S37000010,5,24,22,9.1
6736,20201122,S37000011,1,20,13,53.8
6737,20201122,S37000011,2,17,17.5,-2.9
6738,20201122,S37000011,3,22,21,4.8
6739,20201122,S37000011,4,23,25,-8
6740,20201122,S37000011,5,60,73.5,-18.4
6741,20201122,S37000012,1,204,186.5,9.4
6742,20201122,S37000012,2,128,150,-14.7
6743,20201122,S37000012,3,95,125,-24
6744,20201122,S37000012,4,126,112.5,12
6745,20201122,S37000012,5,214,226.5,-5.5
6746,20201122,S37000013,1,48,81.5,-41.1
6747,20201122,S37000013,2,119,108.5,9.7
6748,20201122,S37000013,3,44,51.5,-14.6
6749,20201122,S37000013,4,42,42.5,-1.2
6750,20201122,S37000013,5,31,40.5,-23.5
6751,20201122,S37000016,1,66,70,-5.7
6752,20201122,S37000016,2,109,127,-14.2
6753,20201122,S37000016,3,134,142.5,-6
6754,20201122,S37000016,4,121,125,-3.2
6755,20201122,S37000016,5,31,33.5,-7.5
6756,20201122,S37000017,1,81,101,-19.8
6757,20201122,S37000017,2,19,31,-38.7
6758,20201122,S37000017,3,24,23,4.3
6759,20201122,S37000017,4,23,16.5,39.4
6760,20201122,S37000017,5,6,14,-57.1
6761,20201122,S37000018,1,28,27,3.7
6762,20201122,S37000018,2,88,57.5,53
6763,20201122,S37000018,3,35,38,-7.9
6764,20201122,S37000018,4,10,16,-37.5
6765,20201122,S37000018,5,18,16,12.5
6766,20201122,S37000019,1,7,2,250
6767,20201122,S37000019,2,36,44,-18.2
6768,20201122,S37000019,3,60,54.5,10.1
6769,20201122,S37000019,4,55,66.5,-17.3
6770,20201122,S37000019,5,32,24,33.3
6771,20201122,S37000020,1,176,181,-2.8
6772,20201122,S37000020,2,64,71,-9.9
6773,20201122,S37000020,3,59,45,31.1
6774,20201122,S37000020,4,33,50,-34
6775,20201122,S37000020,5,11,12,-8.3
6776,20201122,S37000022,2,8,8,0
6777,20201122,S37000022,3,22,23,-4.3
6778,20201122,S37000022,4,23,21.5,7
6779,20201122,S37000024,1,137,150.5,-9
6780,20201122,S37000024,2,77,64.5,19.4
6781,20201122,S37000024,3,57,62.5,-8.8
6782,20201122,S37000024,4,38,44,-13.6
6783,20201122,S37000024,5,23,33.5,-31.3
6784,20201122,S37000025,1,22,23,-4.3
6785,20201122,S37000025,2,66,56,17.9
6786,20201122,S37000025,3,88,100,-12
6787,20201122,S37000025,4,87,86.5,0.6
6788,20201122,S37000025,5,12,12.5,-4
6789,20201122,S37000026,3,18,13.5,33.3
6790,20201122,S37000026,4,21,31,-32.3
6791,20201122,S37000027,1,59,78,-24.4
6792,20201122,S37000027,2,76,93,-18.3
6793,20201122,S37000027,3,48,48.5,-1
6794,20201122,S37000027,4,26,31,-16.1
6795,20201122,S37000027,5,45,46,-2.2
6796,20201122,S37000028,1,169,183.5,-7.9
6797,20201122,S37000028,2,209,206,1.5
6798,20201122,S37000028,3,111,122.5,-9.4
6799,20201122,S37000028,4,102,85.5,19.3
6800,20201122,S37000028,5,65,61.5,5.7
6801,20201122,S37000029,1,100,101,-1
6802,20201122,S37000029,2,74,62.5,18.4
6803,20201122,S37000029,3,35,31.5,11.1
6804,20201122,S37000029,4,28,22.5,24.4
6805,20201122,S37000030,1,82,80,2.5
6806,20201122,S37000030,2,110,106.5,3.3
6807,20201122,S37000030,3,82,76,7.9
6808,20201122,S37000030,4,45,42.5,5.9
6809,20201122,S37000030,5,30,27,11.1
6810,20201122,S37000031,2,18,22.5,-20
6811,20201122,S37000031,3,46,59.5,-22.7
6812,20201122,S37000032,1,204,222,-8.1
6813,20201122,S37000032,2,195,189,3.2
6814,20201122,S37000032,3,182,152.5,19.3
6815,20201122,S37000032,4,91,109,-16.5
6816,20201122,S37000032,5,117,107.5,8.8
6817,20201122,S37000033,1,20,27.5,-27.3
6818,20201122,S37000033,2,39,43,-9.3
6819,20201122,S37000033,3,77,83,-7.2
6820,20201122,S37000033,4,94,107.5,-12.6
6821,20201122,S37000033,5,54,43,25.6
6822,20201122,S37000034,1,827,819.5,0.9
6823,20201122,S37000034,2,222,208,6.7
6824,20201122,S37000034,3,120,122,-1.6
6825,20201122,S37000034,4,92,79.5,15.7
6826,20201122,S37000034,5,48,49.5,-3
6827,20201122,S37000035,1,254,330.5,-23.1
6828,20201122,S37000035,2,207,206,0.5
6829,20201122,S37000035,3,120,121.5,-1.2
6830,20201122,S37000035,4,47,53.5,-12.1
6831,20201122,S37000035,5,27,36,-25
6832,20201129,S37000001,1,43,52,-17.3
6833,20201129,S37000001,2,100,113.5,-11.9
6834,20201129,S37000001,3,70,59,18.6
6835,20201129,S37000001,4,62,67,-7.5
6836,20201129,S37000001,5,92,121.5,-24.3
6837,20201129,S37000002,1,11,13,-15.4
6838,20201129,S37000002,2,51,60,-15
6839,20201129,S37000002,3,100,102.5,-2.4
6840,20201129,S37000002,4,152,166.5,-8.7
6841,20201129,S37000002,5,97,111,-12.6
6842,20201129,S37000003,1,24,18,33.3
6843,20201129,S37000003,2,43,52.5,-18.1
6844,20201129,S37000003,3,69,78,-11.5
6845,20201129,S37000003,4,42,50,-16
6846,20201129,S37000003,5,24,31,-22.6
6847,20201129,S37000004,1,28,31,-9.7
6848,20201129,S37000004,2,62,63.5,-2.4
6849,20201129,S37000004,3,85,93.5,-9.1
6850,20201129,S37000004,4,47,38,23.7
6851,20201129,S37000004,5,16,10.5,52.4
6852,20201129,S37000005,1,77,80,-3.8
6853,20201129,S37000005,2,64,73.5,-12.9
6854,20201129,S37000005,3,50,48.5,3.1
6855,20201129,S37000005,4,49,64,-23.4
6856,20201129,S37000005,5,42,45,-6.7
6857,20201129,S37000006,1,33,39.5,-16.5
6858,20201129,S37000006,2,79,117.5,-32.8
6859,20201129,S37000006,3,124,114.5,8.3
6860,20201129,S37000006,4,42,55,-23.6
6861,20201129,S37000006,5,20,26,-23.1
6862,20201129,S37000007,1,158,156,1.3
6863,20201129,S37000007,2,57,78.5,-27.4
6864,20201129,S37000007,3,41,35.5,15.5
6865,20201129,S37000007,4,38,41,-7.3
6866,20201129,S37000007,5,31,25,24
6867,20201129,S37000008,1,97,124.5,-22.1
6868,20201129,S37000008,2,55,86,-36
6869,20201129,S37000008,3,41,47.5,-13.7
6870,20201129,S37000008,4,31,20,55
6871,20201129,S37000008,5,16,22,-27.3
6872,20201129,S37000009,1,8,6,33.3
6873,20201129,S37000009,2,45,43.5,3.4
6874,20201129,S37000009,3,11,11,0
6875,20201129,S37000009,4,27,31.5,-14.3
6876,20201129,S37000009,5,68,66.5,2.3
6877,20201129,S37000010,2,61,70,-12.9
6878,20201129,S37000010,3,55,48.5,13.4
6879,20201129,S37000010,4,38,46,-17.4
6880,20201129,S37000010,5,26,19.5,33.3
6881,20201129,S37000011,1,18,18,0
6882,20201129,S37000011,2,15,20.5,-26.8
6883,20201129,S37000011,3,13,22,-40.9
6884,20201129,S37000011,4,20,19,5.3
6885,20201129,S37000011,5,72,64.5,11.6
6886,20201129,S37000012,1,219,196.5,11.5
6887,20201129,S37000012,2,144,148,-2.7
6888,20201129,S37000012,3,88,115,-23.5
6889,20201129,S37000012,4,136,96.5,40.9
6890,20201129,S37000012,5,203,215.5,-5.8
6891,20201129,S37000013,1,65,70,-7.1
6892,20201129,S37000013,2,113,115.5,-2.2
6893,20201129,S37000013,3,52,63.5,-18.1
6894,20201129,S37000013,4,50,40.5,23.5
6895,20201129,S37000013,5,47,37.5,25.3
6896,20201129,S37000016,1,44,55.5,-20.7
6897,20201129,S37000016,2,115,116,-0.9
6898,20201129,S37000016,3,121,140,-13.6
6899,20201129,S37000016,4,122,135.5,-10
6900,20201129,S37000016,5,40,27.5,45.5
6901,20201129,S37000017,1,92,92,0
6902,20201129,S37000017,2,22,26,-15.4
6903,20201129,S37000017,3,31,24.5,26.5
6904,20201129,S37000017,4,16,21.5,-25.6
6905,20201129,S37000017,5,12,17.5,-31.4
6906,20201129,S37000018,1,21,28,-25
6907,20201129,S37000018,2,89,72,23.6
6908,20201129,S37000018,3,38,30,26.7
6909,20201129,S37000018,4,18,22,-18.2
6910,20201129,S37000018,5,12,16,-25
6911,20201129,S37000019,2,35,34,2.9
6912,20201129,S37000019,3,58,60,-3.3
6913,20201129,S37000019,4,41,65.5,-37.4
6914,20201129,S37000019,5,29,28,3.6
6915,20201129,S37000020,1,180,213.5,-15.7
6916,20201129,S37000020,2,63,69,-8.7
6917,20201129,S37000020,3,44,53,-17
6918,20201129,S37000020,4,46,36,27.8
6919,20201129,S37000020,5,24,26,-7.7
6920,20201129,S37000022,2,8,6.5,23.1
6921,20201129,S37000022,3,11,17,-35.3
6922,20201129,S37000022,4,21,18,16.7
6923,20201129,S37000024,1,136,139,-2.2
6924,20201129,S37000024,2,67,79,-15.2
6925,20201129,S37000024,3,57,58.5,-2.6
6926,20201129,S37000024,4,42,51.5,-18.4
6927,20201129,S37000024,5,42,25.5,64.7
6928,20201129,S37000025,1,15,26.5,-43.4
6929,20201129,S37000025,2,58,54,7.4
6930,20201129,S37000025,3,107,92.5,15.7
6931,20201129,S37000025,4,76,85,-10.6
6932,20201129,S37000025,5,15,19.5,-23.1
6933,20201129,S37000026,3,10,11,-9.1
6934,20201129,S37000026,4,14,26.5,-47.2
6935,20201129,S37000027,1,74,82.5,-10.3
6936,20201129,S37000027,2,101,88,14.8
6937,20201129,S37000027,3,48,40,20
6938,20201129,S37000027,4,36,28,28.6
6939,20201129,S37000027,5,35,52.5,-33.3
6940,20201129,S37000028,1,176,188,-6.4
6941,20201129,S37000028,2,178,204,-12.7
6942,20201129,S37000028,3,116,124.5,-6.8
6943,20201129,S37000028,4,99,76.5,29.4
6944,20201129,S37000028,5,61,58.5,4.3
6945,20201129,S37000029,1,108,117,-7.7
6946,20201129,S37000029,2,63,68,-7.4
6947,20201129,S37000029,3,22,27.5,-20
6948,20201129,S37000029,4,19,18.5,2.7
6949,20201129,S37000030,1,64,76.5,-16.3
6950,20201129,S37000030,2,84,117.5,-28.5
6951,20201129,S37000030,3,67,71,-5.6
6952,20201129,S37000030,4,44,40.5,8.6
6953,20201129,S37000030,5,33,41,-19.5
6954,20201129,S37000031,2,12,16,-25
6955,20201129,S37000031,3,42,49,-14.3
6956,20201129,S37000032,1,260,215,20.9
6957,20201129,S37000032,2,180,194.5,-7.5
6958,20201129,S37000032,3,174,166,4.8
6959,20201129,S37000032,4,90,112.5,-20
6960,20201129,S37000032,5,96,102,-5.9
6961,20201129,S37000033,1,22,25.5,-13.7
6962,20201129,S37000033,2,39,54,-27.8
6963,20201129,S37000033,3,75,74,1.4
6964,20201129,S37000033,4,95,106.5,-10.8
6965,20201129,S37000033,5,60,45.5,31.9
6966,20201129,S37000034,1,772,827.5,-6.7
6967,20201129,S37000034,2,225,229,-1.7
6968,20201129,S37000034,3,123,135,-8.9
6969,20201129,S37000034,4,84,77.5,8.4
6970,20201129,S37000034,5,69,55,25.5
6971,20201129,S37000035,1,277,297,-6.7
6972,20201129,S37000035,2,208,224,-7.1
6973,20201129,S37000035,3,112,120.5,-7.1
6974,20201129,S37000035,4,53,54,-1.9
6975,20201129,S37000035,5,29,36.5,-20.5
6976,20201206,S37000001,1,47,59.5,-21
6977,20201206,S37000001,2,110,120.5,-8.7
6978,20201206,S37000001,3,60,70.5,-14.9
6979,20201206,S37000001,4,62,65.5,-5.3
6980,20201206,S37000001,5,105,115.5,-9.1
6981,20201206,S37000002,1,18,14.5,24.1
6982,20201206,S37000002,2,41,64,-35.9
6983,20201206,S37000002,3,92,98.5,-6.6
6984,20201206,S37000002,4,149,150,-0.7
6985,20201206,S37000002,5,108,127.5,-15.3
6986,20201206,S37000003,1,18,22,-18.2
6987,20201206,S37000003,2,48,48.5,-1
6988,20201206,S37000003,3,80,83,-3.6
6989,20201206,S37000003,4,45,53.5,-15.9
6990,20201206,S37000003,5,38,31,22.6
6991,20201206,S37000004,1,29,36.5,-20.5
6992,20201206,S37000004,2,72,63,14.3
6993,20201206,S37000004,3,71,86.5,-17.9
6994,20201206,S37000004,4,39,45,-13.3
6995,20201206,S37000004,5,21,13,61.5
6996,20201206,S37000005,1,62,72.5,-14.5
6997,20201206,S37000005,2,59,54,9.3
6998,20201206,S37000005,3,33,50.5,-34.7
6999,20201206,S37000005,4,44,46.5,-5.4
7000,20201206,S37000005,5,44,47.5,-7.4
14251,20211121,S37000001,2,103,124.5,-17.3
14252,20211121,S37000001,3,58,76.5,-24.2
14253,20211121,S37000001,4,70,56.5,23.9
14254,20211121,S37000001,5,97,135,-28.1
14255,20211121,S37000002,1,16,14,14.3
14256,20211121,S37000002,2,48,54,-11.1
14257,20211121,S37000002,3,121,97.5,24.1
14258,20211121,S37000002,4,166,140.5,18.1
14259,20211121,S37000002,5,106,103,2.9
14260,20211121,S37000003,1,19,20,-5
14261,20211121,S37000003,2,51,47.5,7.4
14262,20211121,S37000003,3,78,79,-1.3
14263,20211121,S37000003,4,52,57.5,-9.6
