id,week_ending,hscp,simd_quintile,number_attendances,average20182019,percent_variation
7821,20210103,S37000028,5,157,182,-13.7
7822,20210103,S37000029,1,141,163.5,-13.8
7823,20210103,S37000029,2,74,85,-12.9
7824,20210103,S37000029,3,31,45,-31.1
7825,20210103,S37000029,4,29,33.5,-13.4
7826,20210103,S37000029,5,5,7,-28.6
7827,20210103,S37000030,1,150,209.5,-28.4
7828,20210103,S37000030,2,243,266.5,-8.8
7829,20210103,S37000030,3,174,188,-7.4
7830,20210103,S37000030,4,112,147.5,-24.1
7831,20210103,S37000030,5,110,109.5,0.5
7832,20210103,S37000031,2,18,33.5,-46.3
7833,20210103,S37000031,3,43,79,-45.6
7834,20210103,S37000031,4,5,13,-61.5
7835,20210103,S37000032,1,308,398,-22.6
7836,20210103,S37000032,2,247,315,-21.6
7837,20210103,S37000032,3,214,270,-20.7
7838,20210103,S37000032,4,130,172,-24.4
7839,20210103,S37000032,5,130,177,-26.6
7840,20210103,S37000033,1,34,47,-27.7
7841,20210103,S37000033,2,60,79.5,-24.5
7842,20210103,S37000033,3,87,109,-20.2
7843,20210103,S37000033,4,147,176,-16.5
7844,20210103,S37000033,5,69,68,1.5
7845,20210103,S37000034,1,1340,1874,-28.5
7846,20210103,S37000034,2,379,511,-25.8
7847,20210103,S37000034,3,211,336,-37.2
7848,20210103,S37000034,4,151,231,-34.6
7849,20210103,S37000034,5,127,155,-18.1
7850,20210103,S37000035,1,690,828,-16.7
7851,20210103,S37000035,2,523,640.5,-18.3
7852,20210103,S37000035,3,259,338.5,-23.5
7853,20210103,S37000035,4,148,189.5,-21.9
7854,20210103,S37000035,5,99,114.5,-13.5
7855,20210110,S37000001,1,53,117.5,-54.9
7856,20210110,S37000001,2,148,237.5,-37.7
7857,20210110,S37000001,3,69,124.5,-44.6
7858,20210110,S37000001,4,70,127,-44.9
7859,20210110,S37000001,5,131,251,-47.8
7860,20210110,S37000002,1,6,11,-45.5
7861,20210110,S37000002,2,26,35.5,-26.8
7862,20210110,S37000002,3,67,97,-30.9
7863,20210110,S37000002,4,137,201.5,-32
7864,20210110,S37000002,5,110,200.5,-45.1
7865,20210110,S37000003,1,13,15.5,-16.1
7866,20210110,S37000003,2,32,32.5,-1.5
7867,20210110,S37000003,3,63,64.5,-2.3
7868,20210110,S37000003,4,38,55.5,-31.5
7869,20210110,S37000003,5,32,40.5,-21
7870,20210110,S37000004,1,13,17.5,-25.7
7871,20210110,S37000004,2,36,31.5,14.3
7872,20210110,S37000004,3,69,75.5,-8.6
7873,20210110,S37000004,4,43,70.5,-39
7874,20210110,S37000004,5,20,17.5,14.3
7875,20210110,S37000005,1,85,119.5,-28.9
7876,20210110,S37000005,2,89,92.5,-3.8
7877,20210110,S37000005,3,58,71.5,-18.9
7878,20210110,S37000005,4,70,83.5,-16.2
7879,20210110,S37000005,5,62,70,-11.4
7880,20210110,S37000006,1,78,118.5,-34.2
7881,20210110,S37000006,2,177,319,-44.5
7882,20210110,S37000006,3,168,260,-35.4
7883,20210110,S37000006,4,78,109,-28.4
7884,20210110,S37000006,5,28,68,-58.8
7885,20210110,S37000007,1,201,234.5,-14.3
7886,20210110,S37000007,2,103,127.5,-19.2
7887,20210110,S37000007,3,47,60.5,-22.3
7888,20210110,S37000007,4,70,67.5,3.7
7889,20210110,S37000007,5,44,58,-24.1
7890,20210110,S37000008,1,152,258.5,-41.2
7891,20210110,S37000008,2,104,169,-38.5
7892,20210110,S37000008,3,69,103,-33
7893,20210110,S37000008,4,56,68,-17.6
7894,20210110,S37000008,5,45,54.5,-17.4
7895,20210110,S37000009,1,23,35,-34.3
7896,20210110,S37000009,2,51,75,-32
7897,20210110,S37000009,3,19,25.5,-25.5
7898,20210110,S37000009,4,55,77.5,-29
7899,20210110,S37000009,5,117,174.5,-33
7900,20210110,S37000010,1,17,28,-39.3
7901,20210110,S37000010,2,115,170.5,-32.6
7902,20210110,S37000010,3,76,85.5,-11.1
7903,20210110,S37000010,4,94,119.5,-21.3
7904,20210110,S37000010,5,47,59.5,-21
7905,20210110,S37000011,1,32,50.5,-36.6
7906,20210110,S37000011,2,31,54,-42.6
7907,20210110,S37000011,3,35,52,-32.7
7908,20210110,S37000011,4,34,70,-51.4
7909,20210110,S37000011,5,145,168,-13.7
7910,20210110,S37000012,1,363,471.5,-23
7911,20210110,S37000012,2,238,350.5,-32.1
7912,20210110,S37000012,3,181,270.5,-33.1
7913,20210110,S37000012,4,219,279.5,-21.6
7914,20210110,S37000012,5,417,559,-25.4
7915,20210110,S37000013,1,87,155.5,-44.1
7916,20210110,S37000013,2,148,240.5,-38.5
7917,20210110,S37000013,3,68,124,-45.2
7918,20210110,S37000013,4,82,110,-25.5
7919,20210110,S37000013,5,82,86,-4.7
7920,20210110,S37000016,1,67,136,-50.7
7921,20210110,S37000016,2,125,202.5,-38.3
7922,20210110,S37000016,3,184,250.5,-26.5
7923,20210110,S37000016,4,183,261,-29.9
7924,20210110,S37000016,5,44,83,-47
7925,20210110,S37000017,1,211,310.5,-32
7926,20210110,S37000017,2,54,85,-36.5
7927,20210110,S37000017,3,44,76.5,-42.5
7928,20210110,S37000017,4,55,83.5,-34.1
7929,20210110,S37000017,5,28,43,-34.9
7930,20210110,S37000018,1,62,71.5,-13.3
7931,20210110,S37000018,2,165,197,-16.2
7932,20210110,S37000018,3,82,108.5,-24.4
7933,20210110,S37000018,4,59,54.5,8.3
7934,20210110,S37000018,5,44,45.5,-3.3
7935,20210110,S37000019,2,61,105,-41.9
7936,20210110,S37000019,3,88,129.5,-32
7937,20210110,S37000019,4,97,156,-37.8
7938,20210110,S37000019,5,35,63.5,-44.9
7939,20210110,S37000020,1,207,337,-38.6
7940,20210110,S37000020,2,96,156.5,-38.7
7941,20210110,S37000020,3,46,69,-33.3
7942,20210110,S37000020,4,68,80,-15
7943,20210110,S37000020,5,37,57,-35.1
7944,20210110,S37000022,3,19,31.5,-39.7
7945,20210110,S37000022,4,43,54.5,-21.1
7946,20210110,S37000024,1,270,411,-34.3
7947,20210110,S37000024,2,158,227.5,-30.5
7948,20210110,S37000024,3,116,189.5,-38.8
7949,20210110,S37000024,4,109,135.5,-19.6
7950,20210110,S37000024,5,105,124.5,-15.7
7951,20210110,S37000025,1,30,46,-34.8
7952,20210110,S37000025,2,88,103.5,-15
7953,20210110,S37000025,3,140,204,-31.4
7954,20210110,S37000025,4,138,187.5,-26.4
7955,20210110,S37000025,5,34,42.5,-20
7956,20210110,S37000026,3,18,42,-57.1
7957,20210110,S37000026,4,48,84.5,-43.2
7958,20210110,S37000027,1,100,149.5,-33.1
7959,20210110,S37000027,2,94,193,-51.3
7960,20210110,S37000027,3,82,126,-34.9
7961,20210110,S37000027,4,42,78,-46.2
7962,20210110,S37000027,5,65,106.5,-39
7963,20210110,S37000028,1,404,469.5,-14
7964,20210110,S37000028,2,414,573.5,-27.8
7965,20210110,S37000028,3,265,364.5,-27.3
7966,20210110,S37000028,4,261,290.5,-10.2
7967,20210110,S37000028,5,164,182,-9.9
7968,20210110,S37000029,1,110,175.5,-37.3
7969,20210110,S37000029,2,73,85,-14.1
7970,20210110,S37000029,3,40,50.5,-20.8
7971,20210110,S37000029,4,24,27.5,-12.7
7972,20210110,S37000029,5,11,7.5,46.7
7973,20210110,S37000030,1,157,222,-29.3
7974,20210110,S37000030,2,237,317.5,-25.4
7975,20210110,S37000030,3,135,226,-40.3
7976,20210110,S37000030,4,124,156,-20.5
7977,20210110,S37000030,5,90,125.5,-28.3
7978,20210110,S37000031,2,21,34.5,-39.1
7979,20210110,S37000031,3,40,78.5,-49
7980,20210110,S37000031,4,5,9.5,-47.4
7981,20210110,S37000032,1,295,432.5,-31.8
7982,20210110,S37000032,2,208,325,-36
7983,20210110,S37000032,3,204,280.5,-27.3
7984,20210110,S37000032,4,127,163,-22.1
7985,20210110,S37000032,5,126,184.5,-31.7
7986,20210110,S37000033,1,31,43,-27.9
7987,20210110,S37000033,2,50,85.5,-41.5
7988,20210110,S37000033,3,87,120.5,-27.8
7989,20210110,S37000033,4,145,163.5,-11.3
7990,20210110,S37000033,5,59,89,-33.7
7991,20210110,S37000034,1,1384,1958,-29.3
7992,20210110,S37000034,2,370,562.5,-34.2
7993,20210110,S37000034,3,269,340.5,-21
7994,20210110,S37000034,4,203,233,-12.9
7995,20210110,S37000034,5,140,193,-27.5
7996,20210110,S37000035,1,756,836.5,-9.6
7997,20210110,S37000035,2,565,639,-11.6
7998,20210110,S37000035,3,305,341.5,-10.7
7999,20210110,S37000035,4,195,209.5,-6.9
8000,20210110,S37000035,5,125,137.5,-9.1
8001,20210117,S37000001,1,55,101.5,-45.8
8002,20210117,S37000001,2,127,229,-44.5
8003,20210117,S37000001,3,52,126,-58.7
8004,20210117,S37000001,4,60,138,-56.5
8005,20210117,S37000001,5,108,216,-50
8006,20210117,S37000002,1,6,11,-45.5
8007,20210117,S37000002,2,30,29,3.4
8008,20210117,S37000002,3,37,74,-50
8009,20210117,S37000002,4,101,179.5,-43.7
8010,20210117,S37000002,5,86,169,-49.1
8011,20210117,S37000003,1,15,18,-16.7
8012,20210117,S37000003,2,29,36.5,-20.5
8013,20210117,S37000003,3,39,67,-41.8
8014,20210117,S37000003,4,33,44,-25
8015,20210117,S37000003,5,26,27,-3.7
8016,20210117,S37000004,1,16,20,-20
8017,20210117,S37000004,2,31,40,-22.5
8018,20210117,S37000004,3,55,70.5,-22
8019,20210117,S37000004,4,38,63.5,-40.2
8020,20210117,S37000004,5,9,13.5,-33.3
8021,20210117,S37000005,1,71,112,-36.6
8022,20210117,S37000005,2,75,85,-11.8
8023,20210117,S37000005,3,47,66.5,-29.3
8024,20210117,S37000005,4,59,71.5,-17.5
8025,20210117,S37000005,5,44,58.5,-24.8
8026,20210117,S37000006,1,60,105,-42.9
8027,20210117,S37000006,2,141,279,-49.5
8028,20210117,S37000006,3,135,242,-44.2
8029,20210117,S37000006,4,60,110.5,-45.7
8030,20210117,S37000006,5,43,54.5,-21.1
8031,20210117,S37000007,1,149,214,-30.4
8032,20210117,S37000007,2,73,118.5,-38.4
8033,20210117,S37000007,3,41,60,-31.7
8034,20210117,S37000007,4,39,62,-37.1
8035,20210117,S37000007,5,37,67.5,-45.2
8036,20210117,S37000008,1,150,253.5,-40.8
8037,20210117,S37000008,2,110,200.5,-45.1
8038,20210117,S37000008,3,54,107,-49.5
8039,20210117,S37000008,4,30,70,-57.1
8040,20210117,S37000008,5,32,49,-34.7
8041,20210117,S37000009,1,14,25.5,-45.1
8042,20210117,S37000009,2,48,76,-36.8
8043,20210117,S37000009,3,19,30,-36.7
8044,20210117,S37000009,4,49,53.5,-8.4
8045,20210117,S37000009,5,109,168,-35.1
8046,20210117,S37000010,1,13,20.5,-36.6
8047,20210117,S37000010,2,114,143,-20.3
8048,20210117,S37000010,3,75,83.5,-10.2
8049,20210117,S37000010,4,91,108.5,-16.1
8050,20210117,S37000010,5,40,62,-35.5
8051,20210117,S37000011,1,25,48,-47.9
8052,20210117,S37000011,2,35,54,-35.2
8053,20210117,S37000011,3,32,52,-38.5
8054,20210117,S37000011,4,41,64,-35.9
8055,20210117,S37000011,5,114,164,-30.5
8056,20210117,S37000012,1,296,439.5,-32.7
8057,20210117,S37000012,2,227,340.5,-33.3
8058,20210117,S37000012,3,191,243,-21.4
8059,20210117,S37000012,4,189,269.5,-29.9
8060,20210117,S37000012,5,372,545,-31.7
8061,20210117,S37000013,1,88,146,-39.7
8062,20210117,S37000013,2,134,222,-39.6
8063,20210117,S37000013,3,64,115.5,-44.6
8064,20210117,S37000013,4,74,104,-28.8
8065,20210117,S37000013,5,62,87.5,-29.1
8066,20210117,S37000016,1,52,109.5,-52.5
8067,20210117,S37000016,2,127,182.5,-30.4
8068,20210117,S37000016,3,167,223.5,-25.3
8069,20210117,S37000016,4,175,226.5,-22.7
8070,20210117,S37000016,5,52,77,-32.5
8071,20210117,S37000017,1,151,279.5,-46
8072,20210117,S37000017,2,44,75.5,-41.7
8073,20210117,S37000017,3,46,64.5,-28.7
8074,20210117,S37000017,4,33,69,-52.2
8075,20210117,S37000017,5,31,33,-6.1
8076,20210117,S37000018,1,52,64,-18.8
8077,20210117,S37000018,2,126,207,-39.1
8078,20210117,S37000018,3,82,122.5,-33.1
8079,20210117,S37000018,4,41,65,-36.9
8080,20210117,S37000018,5,41,52,-21.2
8081,20210117,S37000019,2,57,73.5,-22.4
8082,20210117,S37000019,3,75,120,-37.5
8083,20210117,S37000019,4,85,131.5,-35.4
8084,20210117,S37000019,5,47,66,-28.8
8085,20210117,S37000020,1,186,343,-45.8
8086,20210117,S37000020,2,77,157,-51
8087,20210117,S37000020,3,34,68,-50
8088,20210117,S37000020,4,44,78,-43.6
8089,20210117,S37000020,5,25,47.5,-47.4
8090,20210117,S37000022,2,10,17.5,-42.9
8091,20210117,S37000022,3,23,28,-17.9
8092,20210117,S37000022,4,34,40,-15
8093,20210117,S37000024,1,238,403.5,-41
8094,20210117,S37000024,2,125,220.5,-43.3
8095,20210117,S37000024,3,93,186,-50
8096,20210117,S37000024,4,86,154,-44.2
8097,20210117,S37000024,5,90,136,-33.8
8098,20210117,S37000025,1,28,34.5,-18.8
8099,20210117,S37000025,2,85,113.5,-25.1
8100,20210117,S37000025,3,138,196,-29.6
8101,20210117,S37000025,4,127,193,-34.2
8102,20210117,S37000025,5,26,41,-36.6
8103,20210117,S37000026,3,23,41.5,-44.6
8104,20210117,S37000026,4,43,83,-48.2
8105,20210117,S37000027,1,73,157.5,-53.7
8106,20210117,S37000027,2,87,170.5,-49
8107,20210117,S37000027,3,63,124.5,-49.4
8108,20210117,S37000027,4,42,74,-43.2
8109,20210117,S37000027,5,45,99,-54.5
8110,20210117,S37000028,1,323,450,-28.2
8111,20210117,S37000028,2,410,532,-22.9
8112,20210117,S37000028,3,246,363,-32.2
8113,20210117,S37000028,4,210,297.5,-29.4
8114,20210117,S37000028,5,117,201,-41.8
8115,20210117,S37000029,1,129,166.5,-22.5
8116,20210117,S37000029,2,57,102,-44.1
8117,20210117,S37000029,3,30,42,-28.6
8118,20210117,S37000029,4,25,31,-19.4
8119,20210117,S37000029,5,5,11.5,-56.5
8120,20210117,S37000030,1,131,222.5,-41.1
8121,20210117,S37000030,2,196,324,-39.5
8122,20210117,S37000030,3,148,201,-26.4
8123,20210117,S37000030,4,78,136.5,-42.9
8124,20210117,S37000030,5,79,118,-33.1
8125,20210117,S37000031,2,15,34.5,-56.5
8126,20210117,S37000031,3,35,74.5,-53
8127,20210117,S37000031,4,9,8,12.5
8128,20210117,S37000032,1,263,383,-31.3
8129,20210117,S37000032,2,197,294.5,-33.1
8130,20210117,S37000032,3,178,250.5,-28.9
8131,20210117,S37000032,4,118,167.5,-29.6
8132,20210117,S37000032,5,102,166,-38.6
8133,20210117,S37000033,1,26,52,-50
8134,20210117,S37000033,2,45,79,-43
8135,20210117,S37000033,3,58,116,-50
8136,20210117,S37000033,4,96,166.5,-42.3
8137,20210117,S37000033,5,40,75.5,-47
8138,20210117,S37000034,1,1199,1946.5,-38.4
8139,20210117,S37000034,2,334,490.5,-31.9
8140,20210117,S37000034,3,185,347,-46.7
8141,20210117,S37000034,4,138,220,-37.3
8142,20210117,S37000034,5,108,199.5,-45.9
8143,20210117,S37000035,1,620,851.5,-27.2
8144,20210117,S37000035,2,441,659,-33.1
8145,20210117,S37000035,3,245,370.5,-33.9
8146,20210117,S37000035,4,150,212,-29.2
8147,20210117,S37000035,5,107,124,-13.7
8148,20210124,S37000001,1,50,108.5,-53.9
8149,20210124,S37000001,2,119,226,-47.3
8150,20210124,S37000001,3,80,135.5,-41
8151,20210124,S37000001,4,72,127.5,-43.5
8152,20210124,S37000001,5,143,248,-42.3
8153,20210124,S37000002,2,30,37.5,-20
8154,20210124,S37000002,3,68,85,-20
8155,20210124,S37000002,4,119,182,-34.6
8156,20210124,S37000002,5,115,157,-26.8
8157,20210124,S37000003,1,12,13.5,-11.1
8158,20210124,S37000003,2,29,30,-3.3
8159,20210124,S37000003,3,54,50.5,6.9
8160,20210124,S37000003,4,41,50.5,-18.8
8161,20210124,S37000003,5,20,38.5,-48.1
8162,20210124,S37000004,1,16,19,-15.8
8163,20210124,S37000004,2,31,40,-22.5
8164,20210124,S37000004,3,69,97,-28.9
8165,20210124,S37000004,4,40,58,-31
8166,20210124,S37000004,5,5,11,-54.5
8167,20210124,S37000005,1,85,106.5,-20.2
8168,20210124,S37000005,2,83,99,-16.2
8169,20210124,S37000005,3,56,77.5,-27.7
8170,20210124,S37000005,4,49,67,-26.9
8171,20210124,S37000005,5,42,57.5,-27
8172,20210124,S37000006,1,65,125.5,-48.2
8173,20210124,S37000006,2,162,277.5,-41.6
8174,20210124,S37000006,3,143,238,-39.9
8175,20210124,S37000006,4,58,101,-42.6
8176,20210124,S37000006,5,35,60.5,-42.1
8177,20210124,S37000007,1,190,226.5,-16.1
8178,20210124,S37000007,2,69,110,-37.3
8179,20210124,S37000007,3,34,50.5,-32.7
8180,20210124,S37000007,4,43,73,-41.1
8181,20210124,S37000007,5,40,70.5,-43.3
8182,20210124,S37000008,1,147,254.5,-42.2
8183,20210124,S37000008,2,88,169,-47.9
8184,20210124,S37000008,3,52,91,-42.9
8185,20210124,S37000008,4,32,70.5,-54.6
8186,20210124,S37000008,5,20,48.5,-58.8
8187,20210124,S37000009,1,24,25,-4
8188,20210124,S37000009,2,61,66,-7.6
8189,20210124,S37000009,3,20,28,-28.6
8190,20210124,S37000009,4,38,68,-44.1
8191,20210124,S37000009,5,107,153,-30.1
8192,20210124,S37000010,1,17,18,-5.6
8193,20210124,S37000010,2,112,144,-22.2
8194,20210124,S37000010,3,85,99,-14.1
8195,20210124,S37000010,4,87,114,-23.7
8196,20210124,S37000010,5,43,58,-25.9
8197,20210124,S37000011,1,28,44,-36.4
8198,20210124,S37000011,2,35,42.5,-17.6
8199,20210124,S37000011,3,32,50.5,-36.6
8200,20210124,S37000011,4,39,60.5,-35.5
8201,20210124,S37000011,5,107,152,-29.6
8202,20210124,S37000012,1,348,465,-25.2
8203,20210124,S37000012,2,213,344.5,-38.2
8204,20210124,S37000012,3,183,287,-36.2
8205,20210124,S37000012,4,180,314,-42.7
8206,20210124,S37000012,5,402,576,-30.2
8207,20210124,S37000013,1,88,147,-40.1
8208,20210124,S37000013,2,138,209.5,-34.1
8209,20210124,S37000013,3,77,112,-31.2
8210,20210124,S37000013,4,70,97.5,-28.2
8211,20210124,S37000013,5,61,102.5,-40.5
8212,20210124,S37000016,1,84,104,-19.2
8213,20210124,S37000016,2,135,194.5,-30.6
8214,20210124,S37000016,3,165,224,-26.3
8215,20210124,S37000016,4,161,244.5,-34.2
8216,20210124,S37000016,5,40,81.5,-50.9
8217,20210124,S37000017,1,185,283,-34.6
8218,20210124,S37000017,2,40,74.5,-46.3
8219,20210124,S37000017,3,50,71.5,-30.1
8220,20210124,S37000017,4,49,72.5,-32.4
8221,20210124,S37000017,5,21,49,-57.1
8222,20210124,S37000018,1,38,68,-44.1
8223,20210124,S37000018,2,153,192,-20.3
8224,20210124,S37000018,3,72,105,-31.4
8225,20210124,S37000018,4,47,57,-17.5
8226,20210124,S37000018,5,43,67.5,-36.3
8227,20210124,S37000019,2,56,80.5,-30.4
8228,20210124,S37000019,3,95,117.5,-19.1
8229,20210124,S37000019,4,95,153,-37.9
8230,20210124,S37000019,5,34,62,-45.2
8231,20210124,S37000020,1,192,369,-48
8232,20210124,S37000020,2,87,166.5,-47.7
8233,20210124,S37000020,3,49,74.5,-34.2
8234,20210124,S37000020,4,36,95.5,-62.3
8235,20210124,S37000020,5,35,44,-20.5
8236,20210124,S37000022,2,11,19,-42.1
8237,20210124,S37000022,3,23,33.5,-31.3
8238,20210124,S37000022,4,42,43.5,-3.4
8239,20210124,S37000022,5,6,10.5,-42.9
8240,20210124,S37000024,1,216,413,-47.7
8241,20210124,S37000024,2,114,212.5,-46.4
8242,20210124,S37000024,3,103,168.5,-38.9
8243,20210124,S37000024,4,79,140.5,-43.8
8244,20210124,S37000024,5,85,125,-32
8245,20210124,S37000025,1,36,39.5,-8.9
8246,20210124,S37000025,2,69,94.5,-27
8247,20210124,S37000025,3,140,176.5,-20.7
8248,20210124,S37000025,4,130,167.5,-22.4
8249,20210124,S37000025,5,42,39.5,6.3
8250,20210124,S37000026,3,30,46.5,-35.5
8251,20210124,S37000026,4,41,85,-51.8
8252,20210124,S37000027,1,97,144.5,-32.9
8253,20210124,S37000027,2,106,158,-32.9
8254,20210124,S37000027,3,61,120,-49.2
8255,20210124,S37000027,4,32,63.5,-49.6
8256,20210124,S37000027,5,54,83.5,-35.3
8257,20210124,S37000028,1,308,446,-30.9
8258,20210124,S37000028,2,411,551,-25.4
8259,20210124,S37000028,3,231,330.5,-30.1
8260,20210124,S37000028,4,220,287.5,-23.5
8261,20210124,S37000028,5,133,196.5,-32.3
8262,20210124,S37000029,1,126,166.5,-24.3
8263,20210124,S37000029,2,67,89.5,-25.1
8264,20210124,S37000029,3,30,48,-37.5
8265,20210124,S37000029,4,21,28.5,-26.3
8266,20210124,S37000029,5,8,9.5,-15.8
8267,20210124,S37000030,1,141,201,-29.9
8268,20210124,S37000030,2,241,281.5,-14.4
8269,20210124,S37000030,3,148,188,-21.3
8270,20210124,S37000030,4,90,133,-32.3
8271,20210124,S37000030,5,75,107.5,-30.2
8272,20210124,S37000031,2,15,29.5,-49.2
8273,20210124,S37000031,3,47,69,-31.9
8274,20210124,S37000031,4,5,7,-28.6
8275,20210124,S37000032,1,244,404.5,-39.7
8276,20210124,S37000032,2,215,283.5,-24.2
8277,20210124,S37000032,3,156,240.5,-35.1
8278,20210124,S37000032,4,98,163,-39.9
8279,20210124,S37000032,5,102,153,-33.3
8280,20210124,S37000033,1,26,45.5,-42.9
8281,20210124,S37000033,2,53,76.5,-30.7
8282,20210124,S37000033,3,79,94.5,-16.4
8283,20210124,S37000033,4,118,164.5,-28.3
8284,20210124,S37000033,5,59,66.5,-11.3
8285,20210124,S37000034,1,1309,1869.5,-30
8286,20210124,S37000034,2,332,515,-35.5
8287,20210124,S37000034,3,169,333.5,-49.3
8288,20210124,S37000034,4,130,251.5,-48.3
8289,20210124,S37000034,5,120,201,-40.3
8290,20210124,S37000035,1,617,866.5,-28.8
8291,20210124,S37000035,2,443,577,-23.2
8292,20210124,S37000035,3,271,347.5,-22
8293,20210124,S37000035,4,149,193,-22.8
8294,20210124,S37000035,5,83,105,-21
8295,20210131,S37000001,1,72,100.5,-28.4
8296,20210131,S37000001,2,110,239,-54
8297,20210131,S37000001,3,71,128,-44.5
8298,20210131,S37000001,4,67,137,-51.1
8299,20210131,S37000001,5,142,242.5,-41.4
8300,20210131,S37000002,1,8,8,0
8301,20210131,S37000002,2,41,32,28.1
8302,20210131,S37000002,3,65,86.5,-24.9
8303,20210131,S37000002,4,122,181,-32.6
8304,20210131,S37000002,5,106,181,-41.4
8305,20210131,S37000003,1,9,17,-47.1
8306,20210131,S37000003,2,25,31,-19.4
8307,20210131,S37000003,3,49,59.5,-17.6
8308,20210131,S37000003,4,34,41.5,-18.1
8309,20210131,S37000003,5,21,31.5,-33.3
8310,20210131,S37000004,1,22,21.5,2.3
8311,20210131,S37000004,2,24,49.5,-51.5
8312,20210131,S37000004,3,67,93.5,-28.3
8313,20210131,S37000004,4,42,72.5,-42.1
8314,20210131,S37000004,5,11,11,0
8315,20210131,S37000005,1,79,123.5,-36
8316,20210131,S37000005,2,79,109.5,-27.9
8317,20210131,S37000005,3,51,66,-22.7
8318,20210131,S37000005,4,60,73,-17.8
8319,20210131,S37000005,5,42,73,-42.5
8320,20210131,S37000006,1,67,116.5,-42.5
8321,20210131,S37000006,2,136,249,-45.4
8322,20210131,S37000006,3,155,260,-40.4
8323,20210131,S37000006,4,61,98.5,-38.1
8324,20210131,S37000006,5,25,47.5,-47.4
8325,20210131,S37000007,1,150,247.5,-39.4
8326,20210131,S37000007,2,63,117,-46.2
8327,20210131,S37000007,3,40,56.5,-29.2
8328,20210131,S37000007,4,37,81,-54.3
8329,20210131,S37000007,5,29,60,-51.7
8330,20210131,S37000008,1,150,271.5,-44.8
8331,20210131,S37000008,2,109,184.5,-40.9
8332,20210131,S37000008,3,55,101,-45.5
8333,20210131,S37000008,4,42,85,-50.6
8334,20210131,S37000008,5,27,61.5,-56.1
8335,20210131,S37000009,1,19,38,-50
8336,20210131,S37000009,2,69,74,-6.8
8337,20210131,S37000009,3,24,24,0
8338,20210131,S37000009,4,48,65,-26.2
8339,20210131,S37000009,5,126,165.5,-23.9
8340,20210131,S37000010,1,24,26.5,-9.4
8341,20210131,S37000010,2,109,149,-26.8
8342,20210131,S37000010,3,82,100,-18
8343,20210131,S37000010,4,92,120.5,-23.7
8344,20210131,S37000010,5,37,58.5,-36.8
8345,20210131,S37000011,1,26,57,-54.4
8346,20210131,S37000011,2,40,55.5,-27.9
8347,20210131,S37000011,3,25,55.5,-55
8348,20210131,S37000011,4,27,54,-50
8349,20210131,S37000011,5,91,169.5,-46.3
8350,20210131,S37000012,1,338,474.5,-28.8
8351,20210131,S37000012,2,219,337,-35
8352,20210131,S37000012,3,181,266.5,-32.1
8353,20210131,S37000012,4,201,291,-30.9
8354,20210131,S37000012,5,423,616.5,-31.4
8355,20210131,S37000013,1,92,148,-37.8
8356,20210131,S37000013,2,147,218.5,-32.7
8357,20210131,S37000013,3,93,136,-31.6
8358,20210131,S37000013,4,79,108.5,-27.2
8359,20210131,S37000013,5,73,90,-18.9
8360,20210131,S37000016,1,83,105.5,-21.3
8361,20210131,S37000016,2,129,192,-32.8
8362,20210131,S37000016,3,163,223,-26.9
8363,20210131,S37000016,4,180,250,-28
8364,20210131,S37000016,5,41,63,-34.9
8365,20210131,S37000017,1,171,289,-40.8
8366,20210131,S37000017,2,43,69,-37.7
8367,20210131,S37000017,3,36,76,-52.6
8368,20210131,S37000017,4,43,64,-32.8
