id,week_ending,hscp,age_group,age_group_qf,sex,sex_qf,number_attendances,average20182019,percent_variation
451,20200112,S37000017,5 - 14,,All,d,56,42.5,31.8
452,20200112,S37000017,15 - 44,,All,d,204,158.5,28.7
453,20200112,S37000017,45 - 64,,All,d,154,141,9.2
454,20200112,S37000017,65 - 74,,All,d,65,56,16.1
455,20200112,S37000017,75 - 84,,All,d,62,52,19.2
456,20200112,S37000017,85 and over,,All,d,38,28,35.7
457,20200112,S37000017,All ages,d,All,d,629,525,19.8
458,20200112,S37000017,All ages,d,Female,,309,264.5,16.8
459,20200112,S37000017,All ages,d,Male,,315,260,21.2
460,20200112,S37000018,Under 5,,All,d,69,86,-19.8
461,20200112,S37000018,5 - 14,,All,d,51,56,-8.9
462,20200112,S37000018,15 - 44,,All,d,153,147.5,3.7
463,20200112,S37000018,45 - 64,,All,d,117,109.5,6.8
464,20200112,S37000018,65 - 74,,All,d,51,47.5,7.4
465,20200112,S37000018,75 - 84,,All,d,43,48,-10.4
466,20200112,S37000018,85 and over,,All,d,23,21,9.5
467,20200112,S37000018,All ages,d,All,d,511,517.5,-1.3
468,20200112,S37000018,All ages,d,Female,,255,258,-1.2
469,20200112,S37000018,All ages,d,Male,,252,257.5,-2.1
470,20200112,S37000019,Under 5,,All,d,25,25.5,-2
471,20200112,S37000019,5 - 14,,All,d,47,42.5,10.6
472,20200112,S37000019,15 - 44,,All,d,146,136.5,7
473,20200112,S37000019,45 - 64,,All,d,106,101.5,4.4
474,20200112,S37000019,65 - 74,,All,d,52,34.5,50.7
475,20200112,S37000019,75 - 84,,All,d,64,43.5,47.1
476,20200112,S37000019,85 and over,,All,d,35,16,118.8
477,20200112,S37000019,All ages,d,All,d,480,404.5,18.7
478,20200112,S37000019,All ages,d,Female,,242,198,22.2
479,20200112,S37000019,All ages,d,Male,,233,202,15.3
480,20200112,S37000020,Under 5,,All,d,31,71,-56.3
481,20200112,S37000020,5 - 14,,All,d,73,62.5,16.8
482,20200112,S37000020,15 - 44,,All,d,229,236,-3
483,20200112,S37000020,45 - 64,,All,d,168,170,-1.2
484,20200112,S37000020,65 - 74,,All,d,88,66.5,32.3
485,20200112,S37000020,75 - 84,,All,d,71,63,12.7
486,20200112,S37000020,85 and over,,All,d,34,26,30.8
487,20200112,S37000020,All ages,d,All,d,696,696.5,-0.1
488,20200112,S37000020,All ages,d,Female,,348,345.5,0.7
489,20200112,S37000020,All ages,d,Male,,346,349.5,-1
490,20200112,S37000022,Under 5,,All,d,10,5,100
491,20200112,S37000022,5 - 14,,All,d,10,7,42.9
492,20200112,S37000022,15 - 44,,All,d,35,29,20.7
493,20200112,S37000022,45 - 64,,All,d,36,22.5,60
494,20200112,S37000022,65 - 74,,All,d,14,15.5,-9.7
495,20200112,S37000022,75 - 84,,All,d,28,10.5,166.7
496,20200112,S37000022,85 and over,,All,d,6,6,0
497,20200112,S37000022,All ages,d,All,d,141,96,46.9
498,20200112,S37000022,All ages,d,Female,,64,51,25.5
499,20200112,S37000022,All ages,d,Male,,75,44.5,68.5
500,20200112,S37000024,Under 5,,All,d,92,93.5,-1.6
501,20200112,S37000024,5 - 14,,All,d,80,102,-21.6
502,20200112,S37000024,15 - 44,,All,d,406,354,14.7
503,20200112,S37000024,45 - 64,,All,d,281,261.5,7.5
504,20200112,S37000024,65 - 74,,All,d,111,119,-6.7
505,20200112,S37000024,75 - 84,,All,d,129,121,6.6
506,20200112,S37000024,85 and over,,All,d,78,52.5,48.6
507,20200112,S37000024,All ages,d,All,d,1185,1104,7.3
508,20200112,S37000024,All ages,d,Female,,647,556.5,16.3
509,20200112,S37000024,All ages,d,Male,,530,547,-3.1
510,20200112,S37000025,Under 5,,All,d,19,27,-29.6
511,20200112,S37000025,5 - 14,,All,d,29,36,-19.4
512,20200112,S37000025,15 - 44,,All,d,155,175.5,-11.7
513,20200112,S37000025,45 - 64,,All,d,144,128.5,12.1
514,20200112,S37000025,65 - 74,,All,d,70,79,-11.4
515,20200112,S37000025,75 - 84,,All,d,89,80.5,10.6
516,20200112,S37000025,85 and over,,All,d,44,54,-18.5
517,20200112,S37000025,All ages,d,All,d,558,582.5,-4.2
518,20200112,S37000025,All ages,d,Female,,267,275.5,-3.1
519,20200112,S37000025,All ages,d,Male,,283,305,-7.2
520,20200112,S37000026,Under 5,,All,d,9,13,-30.8
521,20200112,S37000026,5 - 14,,All,d,9,10,-10
522,20200112,S37000026,15 - 44,,All,d,46,41,12.2
523,20200112,S37000026,45 - 64,,All,d,26,25.5,2
524,20200112,S37000026,65 - 74,,All,d,14,14.5,-3.4
525,20200112,S37000026,75 - 84,,All,d,11,18,-38.9
526,20200112,S37000026,85 and over,,All,d,8,9,-11.1
527,20200112,S37000026,All ages,d,All,d,125,132,-5.3
528,20200112,S37000026,All ages,d,Female,,65,64.5,0.8
529,20200112,S37000026,All ages,d,Male,,58,66.5,-12.8
530,20200112,S37000027,Under 5,,All,d,52,55,-5.5
531,20200112,S37000027,5 - 14,,All,d,60,52,15.4
532,20200112,S37000027,15 - 44,,All,d,192,204.5,-6.1
533,20200112,S37000027,45 - 64,,All,d,145,140,3.6
534,20200112,S37000027,65 - 74,,All,d,62,70.5,-12.1
535,20200112,S37000027,75 - 84,,All,d,74,69,7.2
536,20200112,S37000027,85 and over,,All,d,45,37,21.6
537,20200112,S37000027,All ages,d,All,d,633,629.5,0.6
538,20200112,S37000027,All ages,d,Female,,319,312,2.2
539,20200112,S37000027,All ages,d,Male,,311,316,-1.6
540,20200112,S37000028,Under 5,,All,d,104,124.5,-16.5
541,20200112,S37000028,5 - 14,,All,d,156,121.5,28.4
542,20200112,S37000028,15 - 44,,All,d,658,635,3.6
543,20200112,S37000028,45 - 64,,All,d,516,464.5,11.1
544,20200112,S37000028,65 - 74,,All,d,220,200,10
545,20200112,S37000028,75 - 84,,All,d,190,197.5,-3.8
546,20200112,S37000028,85 and over,,All,d,121,115,5.2
547,20200112,S37000028,All ages,d,All,d,1981,1866.5,6.1
548,20200112,S37000028,All ages,d,Female,,982,943.5,4.1
549,20200112,S37000028,All ages,d,Male,,983,914.5,7.5
550,20200112,S37000029,Under 5,,All,d,53,39.5,34.2
551,20200112,S37000029,5 - 14,,All,d,39,27.5,41.8
552,20200112,S37000029,15 - 44,,All,d,106,123.5,-14.2
553,20200112,S37000029,45 - 64,,All,d,82,79,3.8
554,20200112,S37000029,65 - 74,,All,d,24,37,-35.1
555,20200112,S37000029,75 - 84,,All,d,31,29.5,5.1
556,20200112,S37000029,85 and over,,All,d,18,18,0
557,20200112,S37000029,All ages,d,All,d,354,354,0
558,20200112,S37000029,All ages,d,Female,,181,178,1.7
559,20200112,S37000029,All ages,d,Male,,172,176,-2.3
560,20200112,S37000030,Under 5,,All,d,89,105.5,-15.6
561,20200112,S37000030,5 - 14,,All,d,89,88.5,0.6
562,20200112,S37000030,15 - 44,,All,d,346,348.5,-0.7
563,20200112,S37000030,45 - 64,,All,d,277,245,13.1
564,20200112,S37000030,65 - 74,,All,d,109,93.5,16.6
565,20200112,S37000030,75 - 84,,All,d,97,90,7.8
566,20200112,S37000030,85 and over,,All,d,33,40.5,-18.5
567,20200112,S37000030,All ages,d,All,d,1048,1021.5,2.6
568,20200112,S37000030,All ages,d,Female,,539,522,3.3
569,20200112,S37000030,All ages,d,Male,,501,489.5,2.3
570,20200112,S37000031,Under 5,,All,d,9,6,50
571,20200112,S37000031,5 - 14,,All,d,8,10.5,-23.8
572,20200112,S37000031,15 - 44,,All,d,36,35.5,1.4
573,20200112,S37000031,45 - 64,,All,d,35,29,20.7
574,20200112,S37000031,65 - 74,,All,d,16,15.5,3.2
575,20200112,S37000031,75 - 84,,All,d,19,14,35.7
576,20200112,S37000031,85 and over,,All,d,10,8,25
577,20200112,S37000031,All ages,d,All,d,133,120,10.8
578,20200112,S37000031,All ages,d,Female,,60,53,13.2
579,20200112,S37000031,All ages,d,Male,,73,65.5,11.5
580,20200112,S37000032,Under 5,,All,d,91,89.5,1.7
581,20200112,S37000032,5 - 14,,All,d,85,115.5,-26.4
582,20200112,S37000032,15 - 44,,All,d,477,456.5,4.5
583,20200112,S37000032,45 - 64,,All,d,312,282,10.6
584,20200112,S37000032,65 - 74,,All,d,126,130,-3.1
585,20200112,S37000032,75 - 84,,All,d,105,119,-11.8
586,20200112,S37000032,85 and over,,All,d,85,77,10.4
587,20200112,S37000032,All ages,d,All,d,1290,1280.5,0.7
588,20200112,S37000032,All ages,d,Female,,656,601.5,9.1
589,20200112,S37000032,All ages,d,Male,,625,668,-6.4
590,20200112,S37000033,Under 5,,All,d,33,39,-15.4
591,20200112,S37000033,5 - 14,,All,d,47,49,-4.1
592,20200112,S37000033,15 - 44,,All,d,183,166,10.2
593,20200112,S37000033,45 - 64,,All,d,114,105,8.6
594,20200112,S37000033,65 - 74,,All,d,65,45,44.4
595,20200112,S37000033,75 - 84,,All,d,50,54.5,-8.3
596,20200112,S37000033,85 and over,,All,d,36,32.5,10.8
597,20200112,S37000033,All ages,d,All,d,534,492,8.5
598,20200112,S37000033,All ages,d,Female,,254,227.5,11.6
599,20200112,S37000033,All ages,d,Male,,274,263.5,4
600,20200112,S37000034,Under 5,,All,d,361,419.5,-13.9
601,20200112,S37000034,5 - 14,,All,d,252,282.5,-10.8
602,20200112,S37000034,15 - 44,,All,d,1208,1247,-3.1
603,20200112,S37000034,45 - 64,,All,d,759,727,4.4
604,20200112,S37000034,65 - 74,,All,d,245,235.5,4
605,20200112,S37000034,75 - 84,,All,d,222,200,11
606,20200112,S37000034,85 and over,,All,d,127,114.5,10.9
607,20200112,S37000034,All ages,d,All,d,3227,3231,-0.1
608,20200112,S37000034,All ages,d,Female,,1584,1544.5,2.6
609,20200112,S37000034,All ages,d,Male,,1590,1681.5,-5.4
610,20200112,S37000035,Under 5,,All,d,131,146,-10.3
611,20200112,S37000035,5 - 14,,All,d,164,169,-3
612,20200112,S37000035,15 - 44,,All,d,826,772.5,6.9
613,20200112,S37000035,45 - 64,,All,d,633,575.5,10
614,20200112,S37000035,65 - 74,,All,d,272,260.5,4.4
615,20200112,S37000035,75 - 84,,All,d,237,202.5,17
616,20200112,S37000035,85 and over,,All,d,100,105,-4.8
617,20200112,S37000035,All ages,d,All,d,2380,2255.5,5.5
618,20200112,S37000035,All ages,d,Female,,1199,1117.5,7.3
619,20200112,S37000035,All ages,d,Male,,1164,1113.5,4.5
620,20200119,S37000001,Under 5,,All,d,68,74,-8.1
621,20200119,S37000001,5 - 14,,All,d,89,87,2.3
622,20200119,S37000001,15 - 44,,All,d,349,364,-4.1
623,20200119,S37000001,45 - 64,,All,d,173,169,2.4
624,20200119,S37000001,65 - 74,,All,d,70,67.5,3.7
625,20200119,S37000001,75 - 84,,All,d,61,53.5,14
626,20200119,S37000001,85 and over,,All,d,57,40,42.5
627,20200119,S37000001,All ages,d,All,d,883,870,1.5
628,20200119,S37000001,All ages,d,Female,,426,424,0.5
629,20200119,S37000001,All ages,d,Male,,441,431,2.3
630,20200119,S37000002,Under 5,,All,d,46,44.5,3.4
631,20200119,S37000002,5 - 14,,All,d,65,64.5,0.8
632,20200119,S37000002,15 - 44,,All,d,165,153,7.8
633,20200119,S37000002,45 - 64,,All,d,117,92,27.2
634,20200119,S37000002,65 - 74,,All,d,62,55.5,11.7
635,20200119,S37000002,75 - 84,,All,d,58,42,38.1
636,20200119,S37000002,85 and over,,All,d,25,25,0
637,20200119,S37000002,All ages,d,All,d,544,477.5,13.9
638,20200119,S37000002,All ages,d,Female,,275,248.5,10.7
639,20200119,S37000002,All ages,d,Male,,263,228,15.4
640,20200119,S37000003,Under 5,,All,d,15,12.5,20
641,20200119,S37000003,5 - 14,,All,d,14,14.5,-3.4
642,20200119,S37000003,15 - 44,,All,d,64,57,12.3
643,20200119,S37000003,45 - 64,,All,d,38,37.5,1.3
644,20200119,S37000003,65 - 74,,All,d,32,21,52.4
645,20200119,S37000003,75 - 84,,All,d,22,24,-8.3
646,20200119,S37000003,85 and over,,All,d,18,16.5,9.1
647,20200119,S37000003,All ages,d,All,d,206,183,12.6
648,20200119,S37000003,All ages,d,Female,,98,83.5,17.4
649,20200119,S37000003,All ages,d,Male,,105,99.5,5.5
650,20200119,S37000004,Under 5,,All,d,12,11.5,4.3
651,20200119,S37000004,5 - 14,,All,d,21,14,50
652,20200119,S37000004,15 - 44,,All,d,66,76,-13.2
653,20200119,S37000004,45 - 64,,All,d,50,48.5,3.1
654,20200119,S37000004,65 - 74,,All,d,27,31,-12.9
655,20200119,S37000004,75 - 84,,All,d,32,31.5,1.6
656,20200119,S37000004,85 and over,,All,d,12,17.5,-31.4
657,20200119,S37000004,All ages,d,All,d,223,234.5,-4.9
658,20200119,S37000004,All ages,d,Female,,114,122,-6.6
659,20200119,S37000004,All ages,d,Male,,106,108,-1.9
660,20200119,S37000005,Under 5,,All,d,37,29,27.6
661,20200119,S37000005,5 - 14,,All,d,16,21.5,-25.6
662,20200119,S37000005,15 - 44,,All,d,147,152.5,-3.6
663,20200119,S37000005,45 - 64,,All,d,104,101,3
664,20200119,S37000005,65 - 74,,All,d,41,39,5.1
665,20200119,S37000005,75 - 84,,All,d,41,39.5,3.8
666,20200119,S37000005,85 and over,,All,d,30,27.5,9.1
667,20200119,S37000005,All ages,d,All,d,421,417.5,0.8
668,20200119,S37000005,All ages,d,Female,,216,196.5,9.9
669,20200119,S37000005,All ages,d,Male,,200,213.5,-6.3
670,20200119,S37000006,Under 5,,All,d,53,86.5,-38.7
671,20200119,S37000006,5 - 14,,All,d,63,79,-20.3
672,20200119,S37000006,15 - 44,,All,d,268,262.5,2.1
673,20200119,S37000006,45 - 64,,All,d,186,156,19.2
674,20200119,S37000006,65 - 74,,All,d,94,88,6.8
675,20200119,S37000006,75 - 84,,All,d,89,88.5,0.6
676,20200119,S37000006,85 and over,,All,d,40,44,-9.1
677,20200119,S37000006,All ages,d,All,d,800,806,-0.7
678,20200119,S37000006,All ages,d,Female,,403,388.5,3.7
679,20200119,S37000006,All ages,d,Male,,390,416,-6.2
680,20200119,S37000007,Under 5,,All,d,55,44.5,23.6
681,20200119,S37000007,5 - 14,,All,d,62,50,24
682,20200119,S37000007,15 - 44,,All,d,227,227,0
683,20200119,S37000007,45 - 64,,All,d,88,105.5,-16.6
684,20200119,S37000007,65 - 74,,All,d,51,42.5,20
685,20200119,S37000007,75 - 84,,All,d,41,38,7.9
686,20200119,S37000007,85 and over,,All,d,24,24.5,-2
687,20200119,S37000007,All ages,d,All,d,553,534.5,3.5
688,20200119,S37000007,All ages,d,Female,,261,264,-1.1
689,20200119,S37000007,All ages,d,Male,,287,268,7.1
690,20200119,S37000008,Under 5,,All,d,60,66,-9.1
691,20200119,S37000008,5 - 14,,All,d,54,67,-19.4
692,20200119,S37000008,15 - 44,,All,d,191,228.5,-16.4
693,20200119,S37000008,45 - 64,,All,d,148,145.5,1.7
694,20200119,S37000008,65 - 74,,All,d,64,57.5,11.3
695,20200119,S37000008,75 - 84,,All,d,66,47.5,38.9
696,20200119,S37000008,85 and over,,All,d,29,25.5,13.7
697,20200119,S37000008,All ages,d,All,d,615,638,-3.6
698,20200119,S37000008,All ages,d,Female,,297,308.5,-3.7
699,20200119,S37000008,All ages,d,Male,,315,329,-4.3
700,20200119,S37000009,Under 5,,All,d,49,49,0
701,20200119,S37000009,5 - 14,,All,d,47,36,30.6
702,20200119,S37000009,15 - 44,,All,d,100,95.5,4.7
703,20200119,S37000009,45 - 64,,All,d,68,63.5,7.1
704,20200119,S37000009,65 - 74,,All,d,45,29.5,52.5
705,20200119,S37000009,75 - 84,,All,d,31,42.5,-27.1
706,20200119,S37000009,85 and over,,All,d,29,24.5,18.4
707,20200119,S37000009,All ages,d,All,d,369,341.5,8.1
708,20200119,S37000009,All ages,d,Female,,185,173,6.9
709,20200119,S37000009,All ages,d,Male,,184,167.5,9.9
710,20200119,S37000010,Under 5,,All,d,43,56,-23.2
711,20200119,S37000010,5 - 14,,All,d,54,67,-19.4
712,20200119,S37000010,15 - 44,,All,d,147,124.5,18.1
713,20200119,S37000010,45 - 64,,All,d,87,90.5,-3.9
714,20200119,S37000010,65 - 74,,All,d,45,39,15.4
715,20200119,S37000010,75 - 84,,All,d,41,41,0
716,20200119,S37000010,85 and over,,All,d,21,24,-12.5
717,20200119,S37000010,All ages,d,All,d,443,445,-0.4
718,20200119,S37000010,All ages,d,Female,,219,217.5,0.7
719,20200119,S37000010,All ages,d,Male,,219,224.5,-2.4
720,20200119,S37000011,Under 5,,All,d,46,50.5,-8.9
721,20200119,S37000011,5 - 14,,All,d,38,40.5,-6.2
722,20200119,S37000011,15 - 44,,All,d,100,99,1
723,20200119,S37000011,45 - 64,,All,d,81,63.5,27.6
724,20200119,S37000011,65 - 74,,All,d,50,35.5,40.8
725,20200119,S37000011,75 - 84,,All,d,48,32,50
726,20200119,S37000011,85 and over,,All,d,40,30,33.3
727,20200119,S37000011,All ages,d,All,d,403,353,14.2
728,20200119,S37000011,All ages,d,Female,,214,169.5,26.3
729,20200119,S37000011,All ages,d,Male,,189,181.5,4.1
730,20200119,S37000012,Under 5,,All,d,271,335,-19.1
731,20200119,S37000012,5 - 14,,All,d,257,285,-9.8
732,20200119,S37000012,15 - 44,,All,d,693,674,2.8
733,20200119,S37000012,45 - 64,,All,d,358,338.5,5.8
734,20200119,S37000012,65 - 74,,All,d,151,125,20.8
735,20200119,S37000012,75 - 84,,All,d,146,139,5
736,20200119,S37000012,85 and over,,All,d,115,106,8.5
737,20200119,S37000012,All ages,d,All,d,2072,2051.5,1
738,20200119,S37000012,All ages,d,Female,,1001,994.5,0.7
739,20200119,S37000012,All ages,d,Male,,990,1008,-1.8
740,20200119,S37000013,Under 5,,All,d,72,48,50
741,20200119,S37000013,5 - 14,,All,d,68,61,11.5
742,20200119,S37000013,15 - 44,,All,d,251,250.5,0.2
743,20200119,S37000013,45 - 64,,All,d,187,163.5,14.4
744,20200119,S37000013,65 - 74,,All,d,64,63.5,0.8
745,20200119,S37000013,75 - 84,,All,d,70,53,32.1
746,20200119,S37000013,85 and over,,All,d,28,32,-12.5
747,20200119,S37000013,All ages,d,All,d,744,684.5,8.7
748,20200119,S37000013,All ages,d,Female,,384,339.5,13.1
749,20200119,S37000013,All ages,d,Male,,356,332,7.2
750,20200119,S37000016,Under 5,,All,d,41,52,-21.2
751,20200119,S37000016,5 - 14,,All,d,77,68.5,12.4
752,20200119,S37000016,15 - 44,,All,d,330,299.5,10.2
753,20200119,S37000016,45 - 64,,All,d,197,204.5,-3.7
754,20200119,S37000016,65 - 74,,All,d,111,100,11
755,20200119,S37000016,75 - 84,,All,d,71,83,-14.5
756,20200119,S37000016,85 and over,,All,d,36,47.5,-24.2
757,20200119,S37000016,All ages,d,All,d,867,863,0.5
758,20200119,S37000016,All ages,d,Female,,433,400.5,8.1
759,20200119,S37000016,All ages,d,Male,,430,454.5,-5.4
760,20200119,S37000017,Under 5,,All,d,32,38.5,-16.9
761,20200119,S37000017,5 - 14,,All,d,61,45,35.6
762,20200119,S37000017,15 - 44,,All,d,192,174,10.3
763,20200119,S37000017,45 - 64,,All,d,139,150.5,-7.6
764,20200119,S37000017,65 - 74,,All,d,57,64,-10.9
765,20200119,S37000017,75 - 84,,All,d,61,52,17.3
766,20200119,S37000017,85 and over,,All,d,25,30.5,-18
767,20200119,S37000017,All ages,d,All,d,569,554.5,2.6
768,20200119,S37000017,All ages,d,Female,,275,268,2.6
769,20200119,S37000017,All ages,d,Male,,292,286.5,1.9
770,20200119,S37000018,Under 5,,All,d,80,77,3.9
771,20200119,S37000018,5 - 14,,All,d,61,56,8.9
772,20200119,S37000018,15 - 44,,All,d,197,147.5,33.6
773,20200119,S37000018,45 - 64,,All,d,96,92.5,3.8
774,20200119,S37000018,65 - 74,,All,d,63,55,14.5
775,20200119,S37000018,75 - 84,,All,d,42,44.5,-5.6
776,20200119,S37000018,85 and over,,All,d,19,20.5,-7.3
777,20200119,S37000018,All ages,d,All,d,571,495,15.4
778,20200119,S37000018,All ages,d,Female,,287,241,19.1
779,20200119,S37000018,All ages,d,Male,,271,252,7.5
780,20200119,S37000019,Under 5,,All,d,20,30.5,-34.4
781,20200119,S37000019,5 - 14,,All,d,44,43.5,1.1
782,20200119,S37000019,15 - 44,,All,d,160,134.5,19
783,20200119,S37000019,45 - 64,,All,d,144,101,42.6
784,20200119,S37000019,65 - 74,,All,d,52,43.5,19.5
785,20200119,S37000019,75 - 84,,All,d,58,46.5,24.7
786,20200119,S37000019,85 and over,,All,d,33,22,50
787,20200119,S37000019,All ages,d,All,d,517,425,21.6
788,20200119,S37000019,All ages,d,Female,,255,192,32.8
789,20200119,S37000019,All ages,d,Male,,256,229.5,11.5
790,20200119,S37000020,Under 5,,All,d,54,84,-35.7
791,20200119,S37000020,5 - 14,,All,d,87,61.5,41.5
792,20200119,S37000020,15 - 44,,All,d,251,254.5,-1.4
793,20200119,S37000020,45 - 64,,All,d,156,172.5,-9.6
794,20200119,S37000020,65 - 74,,All,d,75,70.5,6.4
795,20200119,S37000020,75 - 84,,All,d,63,70,-10
796,20200119,S37000020,85 and over,,All,d,43,38.5,11.7
797,20200119,S37000020,All ages,d,All,d,730,754,-3.2
798,20200119,S37000020,All ages,d,Female,,366,382,-4.2
799,20200119,S37000020,All ages,d,Male,,363,369.5,-1.8
800,20200119,S37000022,Under 5,,All,d,10,2,400
801,20200119,S37000022,5 - 14,,All,d,11,8.5,29.4
802,20200119,S37000022,15 - 44,,All,d,41,31,32.3
803,20200119,S37000022,45 - 64,,All,d,41,29,41.4
804,20200119,S37000022,65 - 74,,All,d,9,13,-30.8
805,20200119,S37000022,75 - 84,,All,d,15,18,-16.7
806,20200119,S37000022,85 and over,,All,d,7,6,16.7
807,20200119,S37000022,All ages,d,All,d,135,107.5,25.6
808,20200119,S37000022,All ages,d,Female,,58,51,13.7
809,20200119,S37000022,All ages,d,Male,,76,56.5,34.5
810,20200119,S37000024,Under 5,,All,d,98,94,4.3
811,20200119,S37000024,5 - 14,,All,d,111,92.5,20
812,20200119,S37000024,15 - 44,,All,d,393,351.5,11.8
813,20200119,S37000024,45 - 64,,All,d,270,255.5,5.7
814,20200119,S37000024,65 - 74,,All,d,119,105,13.3
815,20200119,S37000024,75 - 84,,All,d,110,104,5.8
816,20200119,S37000024,85 and over,,All,d,76,63.5,19.7
817,20200119,S37000024,All ages,d,All,d,1179,1066.5,10.5
818,20200119,S37000024,All ages,d,Female,,612,562.5,8.8
819,20200119,S37000024,All ages,d,Male,,565,503.5,12.2
820,20200119,S37000025,Under 5,,All,d,19,31.5,-39.7
821,20200119,S37000025,5 - 14,,All,d,38,32,18.8
822,20200119,S37000025,15 - 44,,All,d,140,149,-6
823,20200119,S37000025,45 - 64,,All,d,163,121.5,34.2
824,20200119,S37000025,65 - 74,,All,d,95,71,33.8
825,20200119,S37000025,75 - 84,,All,d,88,64.5,36.4
826,20200119,S37000025,85 and over,,All,d,47,51,-7.8
827,20200119,S37000025,All ages,d,All,d,597,521.5,14.5
828,20200119,S37000025,All ages,d,Female,,307,261,17.6
829,20200119,S37000025,All ages,d,Male,,283,259.5,9.1
830,20200119,S37000026,5 - 14,,All,d,12,13,-7.7
831,20200119,S37000026,15 - 44,,All,d,47,43.5,8
832,20200119,S37000026,45 - 64,,All,d,24,30,-20
833,20200119,S37000026,65 - 74,,All,d,5,15.5,-67.7
834,20200119,S37000026,75 - 84,,All,d,18,16,12.5
835,20200119,S37000026,85 and over,,All,d,8,8,0
836,20200119,S37000026,All ages,d,All,d,118,138,-14.5
837,20200119,S37000026,All ages,d,Female,,50,62,-19.4
838,20200119,S37000026,All ages,d,Male,,68,75.5,-9.9
839,20200119,S37000027,Under 5,,All,d,45,56,-19.6
840,20200119,S37000027,5 - 14,,All,d,66,48,37.5
841,20200119,S37000027,15 - 44,,All,d,189,198.5,-4.8
842,20200119,S37000027,45 - 64,,All,d,146,115.5,26.4
843,20200119,S37000027,65 - 74,,All,d,71,60.5,17.4
844,20200119,S37000027,75 - 84,,All,d,69,60,15
845,20200119,S37000027,85 and over,,All,d,43,35,22.9
846,20200119,S37000027,All ages,d,All,d,630,575.5,9.5
847,20200119,S37000027,All ages,d,Female,,281,276.5,1.6
848,20200119,S37000027,All ages,d,Male,,348,297,17.2
849,20200119,S37000028,Under 5,,All,d,121,133,-9
850,20200119,S37000028,5 - 14,,All,d,149,136.5,9.2
851,20200119,S37000028,15 - 44,,All,d,670,607.5,10.3
852,20200119,S37000028,45 - 64,,All,d,480,460.5,4.2
853,20200119,S37000028,65 - 74,,All,d,192,203,-5.4
854,20200119,S37000028,75 - 84,,All,d,216,165.5,30.5
855,20200119,S37000028,85 and over,,All,d,104,119.5,-13
856,20200119,S37000028,All ages,d,All,d,1941,1834,5.8
857,20200119,S37000028,All ages,d,Female,,1015,917.5,10.6
858,20200119,S37000028,All ages,d,Male,,917,908,1
859,20200119,S37000029,Under 5,,All,d,44,54.5,-19.3
860,20200119,S37000029,5 - 14,,All,d,32,34.5,-7.2
861,20200119,S37000029,15 - 44,,All,d,143,108,32.4
862,20200119,S37000029,45 - 64,,All,d,69,75.5,-8.6
863,20200119,S37000029,65 - 74,,All,d,15,25.5,-41.2
864,20200119,S37000029,75 - 84,,All,d,32,26.5,20.8
865,20200119,S37000029,85 and over,,All,d,17,18.5,-8.1
866,20200119,S37000029,All ages,d,All,d,352,343.5,2.5
867,20200119,S37000029,All ages,d,Female,,182,174.5,4.3
868,20200119,S37000029,All ages,d,Male,,170,168.5,0.9
869,20200119,S37000030,Under 5,,All,d,78,81.5,-4.3
870,20200119,S37000030,5 - 14,,All,d,115,98,17.3
