year,quarter,week_ending,hb,simd_quintile,sas_incidents,average20182019,percent_variation
2021,1,2021-02-28,S08000019,4,87,87,0
2021,1,2021-02-28,S08000019,5,70,73.5,-4.8
2021,1,2021-02-28,S08000020,1,69,85,-18.8
2021,1,2021-02-28,S08000020,2,222,228,-2.6
2021,1,2021-02-28,S08000020,3,185,209,-11.5
2021,1,2021-02-28,S08000020,4,263,277,-5.1
2021,1,2021-02-28,S08000020,5,223,228.5,-2.4
2021,1,2021-02-28,S08000022,1,83,98.5,-15.7
2021,1,2021-02-28,S08000022,2,139,184.5,-24.7
2021,1,2021-02-28,S08000022,3,235,242,-2.9
2021,1,2021-02-28,S08000022,4,136,156,-12.8
2021,1,2021-02-28,S08000022,5,32,47,-31.9
2021,1,2021-02-28,S08000024,1,272,319,-14.7
2021,1,2021-02-28,S08000024,2,365,388,-5.9
2021,1,2021-02-28,S08000024,3,231,262.5,-12
2021,1,2021-02-28,S08000024,4,209,207.5,0.7
2021,1,2021-02-28,S08000024,5,262,275.5,-4.9
2021,1,2021-02-28,S08000025,3,9,12,-25
2021,1,2021-02-28,S08000025,4,18,16,12.5
2021,1,2021-02-28,S08000026,3,16,11.5,39.1
2021,1,2021-02-28,S08000026,4,25,15,66.7
2021,1,2021-02-28,S08000028,2,16,25,-36
2021,1,2021-02-28,S08000028,3,37,36,2.8
2021,1,2021-02-28,S08000029,1,169,224.5,-24.7
2021,1,2021-02-28,S08000029,2,165,207.5,-20.5
2021,1,2021-02-28,S08000029,3,124,163,-23.9
2021,1,2021-02-28,S08000029,4,89,100.5,-11.4
2021,1,2021-02-28,S08000029,5,82,100.5,-18.4
2021,1,2021-02-28,S08000030,1,170,200.5,-15.2
2021,1,2021-02-28,S08000030,2,150,184.5,-18.7
2021,1,2021-02-28,S08000030,3,155,189.5,-18.2
2021,1,2021-02-28,S08000030,4,197,167,18
2021,1,2021-02-28,S08000030,5,103,109,-5.5
2021,1,2021-02-28,S08000031,1,1064,1217.5,-12.6
2021,1,2021-02-28,S08000031,2,387,487.5,-20.6
2021,1,2021-02-28,S08000031,3,275,304.5,-9.7
2021,1,2021-02-28,S08000031,4,194,238.5,-18.7
2021,1,2021-02-28,S08000031,5,189,256,-26.2
2021,1,2021-02-28,S08000032,1,425,498.5,-14.7
2021,1,2021-02-28,S08000032,2,348,405,-14.1
2021,1,2021-02-28,S08000032,3,235,217,8.3
2021,1,2021-02-28,S08000032,4,140,143.5,-2.4
2021,1,2021-02-28,S08000032,5,80,88.5,-9.6
2021,1,2021-02-28,S92000003,1,2817,3218.5,-12.5
2021,1,2021-02-28,S92000003,2,2311,2710.5,-14.7
2021,1,2021-02-28,S92000003,3,1862,2094.5,-11.1
2021,1,2021-02-28,S92000003,4,1564,1627.5,-3.9
2021,1,2021-02-28,S92000003,5,1149,1283.5,-10.5
2021,1,2021-03-07,S08000015,1,338,376.5,-10.2
2021,1,2021-03-07,S08000015,2,181,245,-26.1
2021,1,2021-03-07,S08000015,3,136,144,-5.6
2021,1,2021-03-07,S08000015,4,97,101,-4
2021,1,2021-03-07,S08000015,5,77,74,4.1
2021,1,2021-03-07,S08000016,1,22,23,-4.3
2021,1,2021-03-07,S08000016,2,71,61,16.4
2021,1,2021-03-07,S08000016,3,80,74.5,7.4
2021,1,2021-03-07,S08000016,4,77,68.5,12.4
2021,1,2021-03-07,S08000016,5,12,11.5,4.3
2021,1,2021-03-07,S08000017,1,44,40.5,8.6
2021,1,2021-03-07,S08000017,2,116,114,1.8
2021,1,2021-03-07,S08000017,3,111,106,4.7
2021,1,2021-03-07,S08000017,4,52,52.5,-1
2021,1,2021-03-07,S08000017,5,18,16,12.5
2021,1,2021-03-07,S08000019,1,131,148.5,-11.8
2021,1,2021-03-07,S08000019,2,174,158.5,9.8
2021,1,2021-03-07,S08000019,3,105,91.5,14.8
2021,1,2021-03-07,S08000019,4,77,86,-10.5
2021,1,2021-03-07,S08000019,5,54,76.5,-29.4
2021,1,2021-03-07,S08000020,1,63,69.5,-9.4
2021,1,2021-03-07,S08000020,2,207,215.5,-3.9
2021,1,2021-03-07,S08000020,3,213,211,0.9
2021,1,2021-03-07,S08000020,4,277,264,4.9
2021,1,2021-03-07,S08000020,5,204,224.5,-9.1
2021,1,2021-03-07,S08000022,1,104,87.5,18.9
2021,1,2021-03-07,S08000022,2,170,165,3
2021,1,2021-03-07,S08000022,3,198,240,-17.5
2021,1,2021-03-07,S08000022,4,167,152.5,9.5
2021,1,2021-03-07,S08000022,5,46,39,17.9
2021,1,2021-03-07,S08000024,1,275,284,-3.2
2021,1,2021-03-07,S08000024,2,348,401.5,-13.3
2021,1,2021-03-07,S08000024,3,243,273,-11
2021,1,2021-03-07,S08000024,4,219,229.5,-4.6
2021,1,2021-03-07,S08000024,5,260,278,-6.5
2021,1,2021-03-07,S08000025,3,7,11,-36.4
2021,1,2021-03-07,S08000025,4,22,18,22.2
2021,1,2021-03-07,S08000026,3,17,13,30.8
2021,1,2021-03-07,S08000026,4,27,21,28.6
2021,1,2021-03-07,S08000028,2,9,20.5,-56.1
2021,1,2021-03-07,S08000028,3,45,42,7.1
2021,1,2021-03-07,S08000029,1,188,224.5,-16.3
2021,1,2021-03-07,S08000029,2,179,201,-10.9
2021,1,2021-03-07,S08000029,3,164,149.5,9.7
2021,1,2021-03-07,S08000029,4,120,90.5,32.6
2021,1,2021-03-07,S08000029,5,82,110,-25.5
2021,1,2021-03-07,S08000030,1,204,192.5,6
2021,1,2021-03-07,S08000030,2,136,167.5,-18.8
2021,1,2021-03-07,S08000030,3,164,186.5,-12.1
2021,1,2021-03-07,S08000030,4,179,185,-3.2
2021,1,2021-03-07,S08000030,5,101,95,6.3
2021,1,2021-03-07,S08000031,1,1122,1174,-4.4
2021,1,2021-03-07,S08000031,2,408,448.5,-9
2021,1,2021-03-07,S08000031,3,270,269.5,0.2
2021,1,2021-03-07,S08000031,4,192,237.5,-19.2
2021,1,2021-03-07,S08000031,5,205,257,-20.2
2021,1,2021-03-07,S08000032,1,471,465.5,1.2
2021,1,2021-03-07,S08000032,2,385,378.5,1.7
2021,1,2021-03-07,S08000032,3,207,243.5,-15
2021,1,2021-03-07,S08000032,4,115,132.5,-13.2
2021,1,2021-03-07,S08000032,5,89,88.5,0.6
2021,1,2021-03-07,S92000003,1,2968,3090.5,-4
2021,1,2021-03-07,S92000003,2,2391,2587.5,-7.6
2021,1,2021-03-07,S92000003,3,1962,2058,-4.7
2021,1,2021-03-07,S92000003,4,1627,1646,-1.2
2021,1,2021-03-07,S92000003,5,1151,1273.5,-9.6
2021,1,2021-03-14,S08000015,1,348,420.5,-17.2
2021,1,2021-03-14,S08000015,2,211,228,-7.5
2021,1,2021-03-14,S08000015,3,146,146.5,-0.3
2021,1,2021-03-14,S08000015,4,88,92.5,-4.9
2021,1,2021-03-14,S08000015,5,85,82.5,3
2021,1,2021-03-14,S08000016,1,23,21.5,7
2021,1,2021-03-14,S08000016,2,56,54.5,2.8
2021,1,2021-03-14,S08000016,3,83,90.5,-8.3
2021,1,2021-03-14,S08000016,4,74,82.5,-10.3
2021,1,2021-03-14,S08000016,5,16,15,6.7
2021,1,2021-03-14,S08000017,1,37,35,5.7
2021,1,2021-03-14,S08000017,2,97,108,-10.2
2021,1,2021-03-14,S08000017,3,126,106,18.9
2021,1,2021-03-14,S08000017,4,54,53,1.9
2021,1,2021-03-14,S08000017,5,25,19,31.6
2021,1,2021-03-14,S08000019,1,159,165,-3.6
2021,1,2021-03-14,S08000019,2,159,177,-10.2
2021,1,2021-03-14,S08000019,3,101,98.5,2.5
2021,1,2021-03-14,S08000019,4,85,95.5,-11
2021,1,2021-03-14,S08000019,5,71,65,9.2
2021,1,2021-03-14,S08000020,1,82,63.5,29.1
2021,1,2021-03-14,S08000020,2,213,217.5,-2.1
2021,1,2021-03-14,S08000020,3,170,237,-28.3
2021,1,2021-03-14,S08000020,4,278,272.5,2
2021,1,2021-03-14,S08000020,5,238,246.5,-3.4
2021,1,2021-03-14,S08000022,1,110,98,12.2
2021,1,2021-03-14,S08000022,2,151,157.5,-4.1
2021,1,2021-03-14,S08000022,3,187,260,-28.1
2021,1,2021-03-14,S08000022,4,163,190,-14.2
2021,1,2021-03-14,S08000022,5,44,47.5,-7.4
2021,1,2021-03-14,S08000024,1,289,328.5,-12
2021,1,2021-03-14,S08000024,2,405,413.5,-2.1
2021,1,2021-03-14,S08000024,3,251,280.5,-10.5
2021,1,2021-03-14,S08000024,4,192,244.5,-21.5
2021,1,2021-03-14,S08000024,5,280,287,-2.4
2021,1,2021-03-14,S08000025,3,17,16,6.2
2021,1,2021-03-14,S08000025,4,17,12.5,36
2021,1,2021-03-14,S08000026,3,19,18.5,2.7
2021,1,2021-03-14,S08000026,4,19,17.5,8.6
2021,1,2021-03-14,S08000028,2,18,27,-33.3
2021,1,2021-03-14,S08000028,3,49,41.5,18.1
2021,1,2021-03-14,S08000029,1,223,242,-7.9
2021,1,2021-03-14,S08000029,2,198,201,-1.5
2021,1,2021-03-14,S08000029,3,165,167,-1.2
2021,1,2021-03-14,S08000029,4,103,115,-10.4
2021,1,2021-03-14,S08000029,5,104,126,-17.5
2021,1,2021-03-14,S08000030,1,216,197,9.6
2021,1,2021-03-14,S08000030,2,155,151,2.6
2021,1,2021-03-14,S08000030,3,168,182.5,-7.9
2021,1,2021-03-14,S08000030,4,190,191,-0.5
2021,1,2021-03-14,S08000030,5,98,98.5,-0.5
2021,1,2021-03-14,S08000031,1,1098,1228,-10.6
2021,1,2021-03-14,S08000031,2,399,475.5,-16.1
2021,1,2021-03-14,S08000031,3,269,277,-2.9
2021,1,2021-03-14,S08000031,4,231,241,-4.1
2021,1,2021-03-14,S08000031,5,221,299,-26.1
2021,1,2021-03-14,S08000032,1,457,500,-8.6
2021,1,2021-03-14,S08000032,2,414,422.5,-2
2021,1,2021-03-14,S08000032,3,205,247,-17
2021,1,2021-03-14,S08000032,4,123,149.5,-17.7
2021,1,2021-03-14,S08000032,5,104,85.5,21.6
2021,1,2021-03-14,S92000003,1,3043,3306.5,-8
2021,1,2021-03-14,S92000003,2,2482,2651,-6.4
2021,1,2021-03-14,S92000003,3,1961,2176,-9.9
2021,1,2021-03-14,S92000003,4,1621,1765.5,-8.2
2021,1,2021-03-14,S92000003,5,1291,1376.5,-6.2
2021,1,2021-03-21,S08000015,1,353,400,-11.8
2021,1,2021-03-21,S08000015,2,216,236.5,-8.7
2021,1,2021-03-21,S08000015,3,121,125.5,-3.6
2021,1,2021-03-21,S08000015,4,79,89.5,-11.7
2021,1,2021-03-21,S08000015,5,79,77.5,1.9
2021,1,2021-03-21,S08000016,1,25,15,66.7
2021,1,2021-03-21,S08000016,2,48,63,-23.8
2021,1,2021-03-21,S08000016,3,88,81.5,8
2021,1,2021-03-21,S08000016,4,79,76.5,3.3
2021,1,2021-03-21,S08000016,5,11,19.5,-43.6
2021,1,2021-03-21,S08000017,1,45,44.5,1.1
2021,1,2021-03-21,S08000017,2,116,112.5,3.1
2021,1,2021-03-21,S08000017,3,111,117.5,-5.5
2021,1,2021-03-21,S08000017,4,50,54,-7.4
2021,1,2021-03-21,S08000017,5,29,24,20.8
2021,1,2021-03-21,S08000019,1,144,161.5,-10.8
2021,1,2021-03-21,S08000019,2,169,163,3.7
2021,1,2021-03-21,S08000019,3,93,104.5,-11
2021,1,2021-03-21,S08000019,4,86,85.5,0.6
2021,1,2021-03-21,S08000019,5,75,67,11.9
2021,1,2021-03-21,S08000020,1,60,71,-15.5
2021,1,2021-03-21,S08000020,2,211,236.5,-10.8
2021,1,2021-03-21,S08000020,3,218,235,-7.2
2021,1,2021-03-21,S08000020,4,287,262.5,9.3
2021,1,2021-03-21,S08000020,5,232,243.5,-4.7
2021,1,2021-03-21,S08000022,1,97,87,11.5
2021,1,2021-03-21,S08000022,2,129,174.5,-26.1
2021,1,2021-03-21,S08000022,3,259,247,4.9
2021,2,2021-05-09,S08000032,3,194,214.5,-9.6
2021,2,2021-05-09,S08000032,4,156,115.5,35.1
2021,2,2021-05-09,S08000032,5,99,103,-3.9
2021,2,2021-05-09,S92000003,1,3207,3264,-1.7
2021,2,2021-05-09,S92000003,2,2669,2655,0.5
2021,2,2021-05-09,S92000003,3,2132,2106,1.2
2021,2,2021-05-09,S92000003,4,1689,1625,3.9
2021,2,2021-05-09,S92000003,5,1393,1319,5.6
2021,2,2021-05-16,S08000015,1,369,412.5,-10.5
2021,2,2021-05-16,S08000015,2,217,201.5,7.7
2021,2,2021-05-16,S08000015,3,129,140,-7.9
2021,2,2021-05-16,S08000015,4,88,92,-4.3
2021,2,2021-05-16,S08000015,5,88,81.5,8
2021,2,2021-05-16,S08000016,1,19,23.5,-19.1
2021,2,2021-05-16,S08000016,2,53,54,-1.9
2021,2,2021-05-16,S08000016,3,86,93,-7.5
2021,2,2021-05-16,S08000016,4,70,78,-10.3
2021,2,2021-05-16,S08000016,5,17,18,-5.6
2021,2,2021-05-16,S08000017,1,50,39.5,26.6
2021,2,2021-05-16,S08000017,2,116,110.5,5
2021,2,2021-05-16,S08000017,3,148,115,28.7
2021,2,2021-05-16,S08000017,4,55,40.5,35.8
2021,2,2021-05-16,S08000017,5,31,22,40.9
2021,2,2021-05-16,S08000019,1,186,148.5,25.3
2021,2,2021-05-16,S08000019,2,178,171.5,3.8
2021,2,2021-05-16,S08000019,3,104,101.5,2.5
2021,2,2021-05-16,S08000019,4,115,95.5,20.4
2021,2,2021-05-16,S08000019,5,68,66.5,2.3
2021,2,2021-05-16,S08000020,1,68,82.5,-17.6
2021,2,2021-05-16,S08000020,2,220,227.5,-3.3
2021,2,2021-05-16,S08000020,3,260,230.5,12.8
2021,2,2021-05-16,S08000020,4,285,308,-7.5
2021,2,2021-05-16,S08000020,5,263,229.5,14.6
2021,2,2021-05-16,S08000022,1,100,91.5,9.3
2021,2,2021-05-16,S08000022,2,192,166.5,15.3
2021,2,2021-05-16,S08000022,3,230,228,0.9
2021,2,2021-05-16,S08000022,4,168,176,-4.5
2021,2,2021-05-16,S08000022,5,62,46.5,33.3
2021,2,2021-05-16,S08000024,1,322,342.5,-6
2021,2,2021-05-16,S08000024,2,395,423.5,-6.7
2021,2,2021-05-16,S08000024,3,236,292,-19.2
2021,2,2021-05-16,S08000024,4,225,235,-4.3
2021,2,2021-05-16,S08000024,5,279,305.5,-8.7
2021,2,2021-05-16,S08000025,3,19,17,11.8
2021,2,2021-05-16,S08000025,4,23,14,64.3
2021,2,2021-05-16,S08000026,3,18,9,100
2021,2,2021-05-16,S08000026,4,24,19,26.3
2021,1,2021-03-21,S08000022,4,178,175.5,1.4
2021,1,2021-03-21,S08000022,5,53,49.5,7.1
2021,1,2021-03-21,S08000024,1,292,303,-3.6
2021,1,2021-03-21,S08000024,2,396,404,-2
2021,1,2021-03-21,S08000024,3,239,271,-11.8
2021,1,2021-03-21,S08000024,4,208,231,-10
2021,1,2021-03-21,S08000024,5,274,297,-7.7
2021,1,2021-03-21,S08000025,2,9,9,0
2021,1,2021-03-21,S08000025,3,13,12,8.3
2021,1,2021-03-21,S08000025,4,16,17.5,-8.6
2021,1,2021-03-21,S08000026,3,18,12,50
2021,1,2021-03-21,S08000026,4,31,20,55
2021,1,2021-03-21,S08000028,2,14,19,-26.3
2021,1,2021-03-21,S08000028,3,57,44.5,28.1
2021,1,2021-03-21,S08000029,1,250,210.5,18.8
2021,1,2021-03-21,S08000029,2,205,176.5,16.1
2021,1,2021-03-21,S08000029,3,165,150.5,9.6
2021,1,2021-03-21,S08000029,4,105,109,-3.7
2021,1,2021-03-21,S08000029,5,122,92,32.6
2021,1,2021-03-21,S08000030,1,191,202,-5.4
2021,1,2021-03-21,S08000030,2,167,161.5,3.4
2021,1,2021-03-21,S08000030,3,198,195,1.5
2021,1,2021-03-21,S08000030,4,169,192,-12
2021,1,2021-03-21,S08000030,5,105,103,1.9
2021,1,2021-03-21,S08000031,1,1166,1185.5,-1.6
2021,1,2021-03-21,S08000031,2,439,447,-1.8
2021,1,2021-03-21,S08000031,3,237,291.5,-18.7
2021,1,2021-03-21,S08000031,4,196,252.5,-22.4
2021,1,2021-03-21,S08000031,5,267,267,0
2021,1,2021-03-21,S08000032,1,487,491,-0.8
2021,1,2021-03-21,S08000032,2,370,397.5,-6.9
2021,1,2021-03-21,S08000032,3,216,245.5,-12
2021,1,2021-03-21,S08000032,4,136,154,-11.7
2021,1,2021-03-21,S08000032,5,76,90,-15.6
2021,1,2021-03-21,S92000003,1,3115,3176,-1.9
2021,1,2021-03-21,S92000003,2,2493,2608,-4.4
2021,1,2021-03-21,S92000003,3,2035,2139,-4.9
2021,1,2021-03-21,S92000003,4,1623,1725.5,-5.9
2021,1,2021-03-21,S92000003,5,1332,1336,-0.3
2021,1,2021-03-28,S08000015,1,339,398,-14.8
2021,1,2021-03-28,S08000015,2,238,230.5,3.3
2021,1,2021-03-28,S08000015,3,117,141.5,-17.3
2021,1,2021-03-28,S08000015,4,101,89.5,12.8
2021,1,2021-03-28,S08000015,5,69,86.5,-20.2
2021,1,2021-03-28,S08000016,1,12,25,-52
2021,1,2021-03-28,S08000016,2,50,56.5,-11.5
2021,1,2021-03-28,S08000016,3,91,86,5.8
2021,1,2021-03-28,S08000016,4,66,73,-9.6
2021,1,2021-03-28,S08000016,5,22,19.5,12.8
2021,1,2021-03-28,S08000017,1,48,34,41.2
2021,1,2021-03-28,S08000017,2,124,112.5,10.2
2021,1,2021-03-28,S08000017,3,106,107,-0.9
2021,1,2021-03-28,S08000017,4,49,42,16.7
2021,1,2021-03-28,S08000017,5,29,17.5,65.7
2021,1,2021-03-28,S08000019,1,169,142,19
2021,1,2021-03-28,S08000019,2,169,177.5,-4.8
2021,1,2021-03-28,S08000019,3,103,105.5,-2.4
2021,1,2021-03-28,S08000019,4,85,87.5,-2.9
2021,1,2021-03-28,S08000019,5,75,88,-14.8
2021,1,2021-03-28,S08000020,1,77,76,1.3
2021,1,2021-03-28,S08000020,2,200,231.5,-13.6
2021,1,2021-03-28,S08000020,3,231,213,8.5
2021,1,2021-03-28,S08000020,4,284,285.5,-0.5
2021,1,2021-03-28,S08000020,5,229,231.5,-1.1
2021,1,2021-03-28,S08000022,1,107,93,15.1
2021,1,2021-03-28,S08000022,2,138,174,-20.7
2021,1,2021-03-28,S08000022,3,204,230.5,-11.5
2021,1,2021-03-28,S08000022,4,162,147.5,9.8
2021,1,2021-03-28,S08000022,5,50,49,2
2021,1,2021-03-28,S08000024,1,319,319.5,-0.2
2021,1,2021-03-28,S08000024,2,396,408,-2.9
2021,1,2021-03-28,S08000024,3,255,282.5,-9.7
2021,1,2021-03-28,S08000024,4,190,236.5,-19.7
2021,1,2021-03-28,S08000024,5,263,265.5,-0.9
2021,1,2021-03-28,S08000025,2,9,4.5,100
2021,1,2021-03-28,S08000025,3,16,15.5,3.2
2021,1,2021-03-28,S08000025,4,13,17,-23.5
2021,1,2021-03-28,S08000026,3,17,14.5,17.2
2021,1,2021-03-28,S08000026,4,15,20,-25
2021,1,2021-03-28,S08000028,2,12,20,-40
2021,1,2021-03-28,S08000028,3,40,46,-13
2021,1,2021-03-28,S08000029,1,209,216.5,-3.5
2021,1,2021-03-28,S08000029,2,160,195,-17.9
2021,1,2021-03-28,S08000029,3,158,158,0
2021,1,2021-03-28,S08000029,4,97,98,-1
2021,1,2021-03-28,S08000029,5,118,99.5,18.6
2021,1,2021-03-28,S08000030,1,195,213,-8.5
2021,1,2021-03-28,S08000030,2,168,162,3.7
