year,quarter,week_ending,hb,age_group,sex,admission_type,number_admissions,average20182019,percent_variation
2020,1,2020-01-05,S08000032,All ages,Male,All,805,794.5,1.3
2020,1,2020-01-05,S92000003,Under 5,All,All,1088,1201.5,-9.4
2020,1,2020-01-05,S92000003,5 - 14,All,All,462,436.5,5.8
2020,1,2020-01-05,S92000003,15 - 44,All,All,2635,2572,2.4
2020,1,2020-01-05,S92000003,45 - 64,All,All,3273,3339,-2
2020,1,2020-01-05,S92000003,65 - 74,All,All,2335,2437,-4.2
2020,1,2020-01-05,S92000003,75 - 84,All,All,2515,2710,-7.2
2020,1,2020-01-05,S92000003,85 and over,All,All,1636,1786,-8.4
2020,1,2020-01-05,S92000003,All ages,All,All,13944,14482,-3.7
2020,1,2020-01-05,S92000003,All ages,Female,All,6874,7177.5,-4.2
2020,1,2020-01-05,S92000003,All ages,Male,All,6797,7085.5,-4.1
2020,1,2020-01-12,S08000015,Under 5,All,All,83,105.5,-21.3
2020,1,2020-01-12,S08000015,5 - 14,All,All,40,41,-2.4
2020,1,2020-01-12,S08000015,15 - 44,All,All,191,199,-4
2020,1,2020-01-12,S08000015,45 - 64,All,All,283,311.5,-9.1
2020,1,2020-01-12,S08000015,65 - 74,All,All,189,212,-10.8
2020,1,2020-01-12,S08000015,75 - 84,All,All,173,207.5,-16.6
2020,1,2020-01-12,S08000015,85 and over,All,All,132,98,34.7
2020,1,2020-01-12,S08000015,All ages,All,All,1091,1174.5,-7.1
2020,1,2020-01-12,S08000015,All ages,Female,All,527,585,-9.9
2020,1,2020-01-12,S08000015,All ages,Male,All,562,587.5,-4.3
2020,1,2020-01-12,S08000016,Under 5,All,All,15,21,-28.6
2020,1,2020-01-12,S08000016,5 - 14,All,All,6,10.5,-42.9
2020,1,2020-01-12,S08000016,15 - 44,All,All,25,29.5,-15.3
2020,1,2020-01-12,S08000016,45 - 64,All,All,43,46,-6.5
2020,1,2020-01-12,S08000016,65 - 74,All,All,43,48,-10.4
2020,1,2020-01-12,S08000016,75 - 84,All,All,68,66.5,2.3
2020,1,2020-01-12,S08000016,85 and over,All,All,39,48.5,-19.6
2020,1,2020-01-12,S08000016,All ages,All,All,239,270,-11.5
2020,1,2020-01-12,S08000016,All ages,Female,All,125,132,-5.3
2020,1,2020-01-12,S08000016,All ages,Male,All,114,137.5,-17.1
2020,1,2020-01-12,S08000017,Under 5,All,All,29,42,-31
2020,1,2020-01-12,S08000017,5 - 14,All,All,10,19,-47.4
2020,1,2020-01-12,S08000017,15 - 44,All,All,72,62.5,15.2
2020,1,2020-01-12,S08000017,45 - 64,All,All,90,94,-4.3
2020,1,2020-01-12,S08000017,65 - 74,All,All,77,89.5,-14
2020,1,2020-01-12,S08000017,75 - 84,All,All,103,106,-2.8
2020,1,2020-01-12,S08000017,85 and over,All,All,65,64,1.6
2020,1,2020-01-12,S08000017,All ages,All,All,446,477,-6.5
2020,1,2020-01-12,S08000017,All ages,Female,All,232,222.5,4.3
2020,1,2020-01-12,S08000017,All ages,Male,All,213,254,-16.1
2020,1,2020-01-12,S08000019,Under 5,All,All,39,96.5,-59.6
2020,1,2020-01-12,S08000019,5 - 14,All,All,32,66,-51.5
2020,1,2020-01-12,S08000019,15 - 44,All,All,168,230.5,-27.1
2020,1,2020-01-12,S08000019,45 - 64,All,All,191,265.5,-28.1
2020,1,2020-01-12,S08000019,65 - 74,All,All,136,208.5,-34.8
2020,1,2020-01-12,S08000019,75 - 84,All,All,154,273.5,-43.7
2020,1,2020-01-12,S08000019,85 and over,All,All,81,175.5,-53.8
2020,1,2020-01-12,S08000019,All ages,All,All,801,1316,-39.1
2020,1,2020-01-12,S08000019,All ages,Female,All,402,620,-35.2
2020,1,2020-01-12,S08000019,All ages,Male,All,399,693,-42.4
2020,1,2020-01-12,S08000020,Under 5,All,All,106,96,10.4
2020,1,2020-01-12,S08000020,5 - 14,All,All,86,51.5,67
2020,1,2020-01-12,S08000020,15 - 44,All,All,209,237,-11.8
2020,1,2020-01-12,S08000020,45 - 64,All,All,280,328,-14.6
2020,1,2020-01-12,S08000020,65 - 74,All,All,233,239,-2.5
2020,1,2020-01-12,S08000020,75 - 84,All,All,263,261.5,0.6
2020,1,2020-01-12,S08000020,85 and over,All,All,152,150.5,1
2020,1,2020-01-12,S08000020,All ages,All,All,1329,1363.5,-2.5
2020,1,2020-01-12,S08000020,All ages,Female,All,705,636.5,10.8
2020,1,2020-01-12,S08000020,All ages,Male,All,617,713,-13.5
2020,1,2020-01-12,S08000022,Under 5,All,All,66,45,46.7
2020,1,2020-01-12,S08000022,5 - 14,All,All,20,18,11.1
2020,1,2020-01-12,S08000022,15 - 44,All,All,135,134.5,0.4
2020,1,2020-01-12,S08000022,45 - 64,All,All,172,165,4.2
2020,1,2020-01-12,S08000022,65 - 74,All,All,148,136.5,8.4
2020,1,2020-01-12,S08000022,75 - 84,All,All,158,149,6
2020,1,2020-01-12,S08000022,85 and over,All,All,89,98.5,-9.6
2020,1,2020-01-12,S08000022,All ages,All,All,788,746.5,5.6
2020,1,2020-01-12,S08000022,All ages,Female,All,400,397,0.8
2020,1,2020-01-12,S08000022,All ages,Male,All,382,341,12
2020,1,2020-01-12,S08000024,Under 5,All,All,145,138.5,4.7
2020,1,2020-01-12,S08000024,5 - 14,All,All,102,84,21.4
2020,1,2020-01-12,S08000024,15 - 44,All,All,465,409,13.7
2020,1,2020-01-12,S08000024,45 - 64,All,All,613,578.5,6
2020,1,2020-01-12,S08000024,65 - 74,All,All,372,368.5,0.9
2020,1,2020-01-12,S08000024,75 - 84,All,All,395,365,8.2
2020,1,2020-01-12,S08000024,85 and over,All,All,244,223,9.4
2020,1,2020-01-12,S08000024,All ages,All,All,2336,2166.5,7.8
2020,1,2020-01-12,S08000024,All ages,Female,All,1167,1079,8.2
2020,1,2020-01-12,S08000024,All ages,Male,All,1153,1066.5,8.1
2020,1,2020-01-12,S08000025,45 - 64,All,All,10,8.5,17.6
2020,1,2020-01-12,S08000025,65 - 74,All,All,10,10.5,-4.8
2020,1,2020-01-12,S08000025,75 - 84,All,All,15,7,114.3
2020,1,2020-01-12,S08000025,85 and over,All,All,5,5.5,-9.1
2020,1,2020-01-12,S08000025,All ages,All,All,44,40,10
2020,1,2020-01-12,S08000025,All ages,Female,All,21,17.5,20
2020,1,2020-01-12,S08000025,All ages,Male,All,22,21.5,2.3
2020,1,2020-01-12,S08000026,15 - 44,All,All,6,6.5,-7.7
2020,1,2020-01-12,S08000026,45 - 64,All,All,9,9,0
2020,1,2020-01-12,S08000026,65 - 74,All,All,6,8.5,-29.4
2020,1,2020-01-12,S08000026,75 - 84,All,All,8,13.5,-40.7
2020,1,2020-01-12,S08000026,All ages,All,All,34,47,-27.7
2020,1,2020-01-12,S08000026,All ages,Female,All,17,23.5,-27.7
2020,1,2020-01-12,S08000026,All ages,Male,All,17,22,-22.7
2020,1,2020-01-12,S08000028,15 - 44,All,All,10,9,11.1
2020,1,2020-01-12,S08000028,45 - 64,All,All,19,14.5,31
2020,1,2020-01-12,S08000028,65 - 74,All,All,19,18,5.6
2020,1,2020-01-12,S08000028,75 - 84,All,All,22,19,15.8
2020,1,2020-01-12,S08000028,85 and over,All,All,12,12,0
2020,1,2020-01-12,S08000028,All ages,All,All,86,77.5,11
2020,1,2020-01-12,S08000028,All ages,Female,All,42,38.5,9.1
2020,1,2020-01-12,S08000028,All ages,Male,All,44,39,12.8
2020,1,2020-01-12,S08000029,Under 5,All,All,63,66.5,-5.3
2020,1,2020-01-12,S08000029,5 - 14,All,All,27,32.5,-16.9
2020,1,2020-01-12,S08000029,15 - 44,All,All,178,162.5,9.5
2020,1,2020-01-12,S08000029,45 - 64,All,All,189,204.5,-7.6
2020,1,2020-01-12,S08000029,65 - 74,All,All,169,161.5,4.6
2020,1,2020-01-12,S08000029,75 - 84,All,All,184,186.5,-1.3
2020,1,2020-01-12,S08000029,85 and over,All,All,132,118.5,11.4
2020,1,2020-01-12,S08000029,All ages,All,All,942,932.5,1
2020,1,2020-01-12,S08000029,All ages,Female,All,478,476.5,0.3
2020,1,2020-01-12,S08000029,All ages,Male,All,460,454.5,1.2
2020,1,2020-01-12,S08000030,Under 5,All,All,70,98.5,-28.9
2020,1,2020-01-12,S08000030,5 - 14,All,All,47,57.5,-18.3
2020,1,2020-01-12,S08000030,15 - 44,All,All,257,207,24.2
2020,1,2020-01-12,S08000030,45 - 64,All,All,327,283.5,15.3
2020,1,2020-01-12,S08000030,65 - 74,All,All,219,215.5,1.6
2020,1,2020-01-12,S08000030,75 - 84,All,All,219,243,-9.9
2020,1,2020-01-12,S08000030,85 and over,All,All,172,168.5,2.1
2020,1,2020-01-12,S08000030,All ages,All,All,1311,1273.5,2.9
2020,1,2020-01-12,S08000030,All ages,Female,All,668,637.5,4.8
2020,1,2020-01-12,S08000030,All ages,Male,All,635,633.5,0.2
2020,1,2020-01-12,S08000031,Under 5,All,All,257,279,-7.9
2020,1,2020-01-12,S08000031,5 - 14,All,All,182,154,18.2
2020,1,2020-01-12,S08000031,15 - 44,All,All,816,803.5,1.6
2020,1,2020-01-12,S08000031,45 - 64,All,All,1111,1098.5,1.1
2020,1,2020-01-12,S08000031,65 - 74,All,All,663,716,-7.4
2020,1,2020-01-12,S08000031,75 - 84,All,All,695,734.5,-5.4
2020,1,2020-01-12,S08000031,85 and over,All,All,415,418.5,-0.8
2020,1,2020-01-12,S08000031,All ages,All,All,4139,4204,-1.5
2020,1,2020-01-12,S08000031,All ages,Female,All,2069,2070,0
2020,1,2020-01-12,S08000031,All ages,Male,All,2057,2127,-3.3
2020,1,2020-01-12,S08000032,Under 5,All,All,126,180.5,-30.2
2020,1,2020-01-12,S08000032,5 - 14,All,All,23,67.5,-65.9
2020,1,2020-01-12,S08000032,15 - 44,All,All,332,338.5,-1.9
2020,1,2020-01-12,S08000032,45 - 64,All,All,492,461,6.7
2020,1,2020-01-12,S08000032,65 - 74,All,All,280,295,-5.1
2020,1,2020-01-12,S08000032,75 - 84,All,All,318,289,10
2020,1,2020-01-12,S08000032,85 and over,All,All,151,156.5,-3.5
2020,1,2020-01-12,S08000032,All ages,All,All,1722,1788,-3.7
2020,1,2020-01-12,S08000032,All ages,Female,All,856,892.5,-4.1
2020,1,2020-01-12,S08000032,All ages,Male,All,843,887.5,-5
2020,1,2020-01-12,S92000003,Under 5,All,All,1003,1173.5,-14.5
2020,1,2020-01-12,S92000003,5 - 14,All,All,579,604.5,-4.2
2020,1,2020-01-12,S92000003,15 - 44,All,All,2866,2836,1.1
2020,1,2020-01-12,S92000003,45 - 64,All,All,3829,3868,-1
2020,1,2020-01-12,S92000003,65 - 74,All,All,2564,2727,-6
2020,1,2020-01-12,S92000003,75 - 84,All,All,2775,2921.5,-5
2020,1,2020-01-12,S92000003,85 and over,All,All,1692,1746,-3.1
2020,1,2020-01-12,S92000003,All ages,All,All,15308,15876.5,-3.6
2020,1,2020-01-12,S92000003,All ages,Female,All,7709,7828,-1.5
2020,1,2020-01-12,S92000003,All ages,Male,All,7518,7977.5,-5.8
2020,1,2020-01-19,S08000015,Under 5,All,All,68,109,-37.6
2020,1,2020-01-19,S08000015,5 - 14,All,All,31,49.5,-37.4
2020,1,2020-01-19,S08000015,15 - 44,All,All,174,214,-18.7
2020,1,2020-01-19,S08000015,45 - 64,All,All,273,319,-14.4
2020,1,2020-01-19,S08000015,65 - 74,All,All,200,183.5,9
2020,1,2020-01-19,S08000015,75 - 84,All,All,210,208.5,0.7
2020,1,2020-01-19,S08000015,85 and over,All,All,99,123,-19.5
2020,1,2020-01-19,S08000015,All ages,All,All,1055,1206.5,-12.6
2020,1,2020-01-19,S08000015,All ages,Female,All,557,589.5,-5.5
2020,1,2020-01-19,S08000015,All ages,Male,All,496,615,-19.3
2020,1,2020-01-19,S08000016,Under 5,All,All,16,21,-23.8
2020,1,2020-01-19,S08000016,5 - 14,All,All,9,10,-10
2020,1,2020-01-19,S08000016,15 - 44,All,All,18,25,-28
2020,1,2020-01-19,S08000016,45 - 64,All,All,62,44.5,39.3
2020,1,2020-01-19,S08000016,65 - 74,All,All,41,41.5,-1.2
2020,1,2020-01-19,S08000016,75 - 84,All,All,52,50.5,3
2020,1,2020-01-19,S08000016,85 and over,All,All,42,51,-17.6
2020,1,2020-01-19,S08000016,All ages,All,All,240,243.5,-1.4
2020,1,2020-01-19,S08000016,All ages,Female,All,136,128,6.2
2020,1,2020-01-19,S08000016,All ages,Male,All,101,115.5,-12.6
2020,1,2020-01-19,S08000017,Under 5,All,All,26,41.5,-37.3
2020,1,2020-01-19,S08000017,5 - 14,All,All,22,24,-8.3
2020,1,2020-01-19,S08000017,15 - 44,All,All,61,62.5,-2.4
2020,1,2020-01-19,S08000017,45 - 64,All,All,80,83,-3.6
2020,1,2020-01-19,S08000017,65 - 74,All,All,69,84.5,-18.3
2020,1,2020-01-19,S08000017,75 - 84,All,All,101,99.5,1.5
2020,1,2020-01-19,S08000017,85 and over,All,All,62,51,21.6
2020,1,2020-01-19,S08000017,All ages,All,All,421,446,-5.6
2020,1,2020-01-19,S08000017,All ages,Female,All,215,218.5,-1.6
2020,1,2020-01-19,S08000017,All ages,Male,All,204,227.5,-10.3
2020,1,2020-01-19,S08000019,Under 5,All,All,48,103.5,-53.6
2020,1,2020-01-19,S08000019,5 - 14,All,All,21,55,-61.8
2020,1,2020-01-19,S08000019,15 - 44,All,All,178,242,-26.4
2020,1,2020-01-19,S08000019,45 - 64,All,All,190,291,-34.7
2020,1,2020-01-19,S08000019,65 - 74,All,All,99,215.5,-54.1
2020,1,2020-01-19,S08000019,75 - 84,All,All,160,220,-27.3
2020,1,2020-01-19,S08000019,85 and over,All,All,94,162.5,-42.2
2020,1,2020-01-19,S08000019,All ages,All,All,790,1289.5,-38.7
2020,1,2020-01-19,S08000019,All ages,Female,All,389,655,-40.6
2020,1,2020-01-19,S08000019,All ages,Male,All,401,630.5,-36.4
2020,1,2020-01-19,S08000020,Under 5,All,All,90,99,-9.1
2020,1,2020-01-19,S08000020,5 - 14,All,All,64,59.5,7.6
2020,1,2020-01-19,S08000020,15 - 44,All,All,230,231.5,-0.6
2020,1,2020-01-19,S08000020,45 - 64,All,All,317,304.5,4.1
2020,1,2020-01-19,S08000020,65 - 74,All,All,230,243.5,-5.5
2020,1,2020-01-19,S08000020,75 - 84,All,All,251,242,3.7
2020,1,2020-01-19,S08000020,85 and over,All,All,173,176,-1.7
2020,1,2020-01-19,S08000020,All ages,All,All,1355,1356,-0.1
2020,1,2020-01-19,S08000020,All ages,Female,All,675,669.5,0.8
2020,1,2020-01-19,S08000020,All ages,Male,All,672,680,-1.2
2020,1,2020-01-19,S08000022,Under 5,All,All,34,65,-47.7
2020,1,2020-01-19,S08000022,5 - 14,All,All,21,25,-16
2020,1,2020-01-19,S08000022,15 - 44,All,All,160,135,18.5
2020,1,2020-01-19,S08000022,45 - 64,All,All,184,182,1.1
2020,1,2020-01-19,S08000022,65 - 74,All,All,142,150,-5.3
2020,1,2020-01-19,S08000022,75 - 84,All,All,147,147,0
2020,1,2020-01-19,S08000022,85 and over,All,All,76,90,-15.6
2020,1,2020-01-19,S08000022,All ages,All,All,764,794,-3.8
2020,1,2020-01-19,S08000022,All ages,Female,All,400,399,0.3
2020,1,2020-01-19,S08000022,All ages,Male,All,358,387,-7.5
2020,1,2020-01-19,S08000024,Under 5,All,All,151,143.5,5.2
2020,1,2020-01-19,S08000024,5 - 14,All,All,85,81,4.9
2020,1,2020-01-19,S08000024,15 - 44,All,All,509,400,27.3
2020,1,2020-01-19,S08000024,45 - 64,All,All,601,542,10.9
2020,1,2020-01-19,S08000024,65 - 74,All,All,401,348,15.2
2020,1,2020-01-19,S08000024,75 - 84,All,All,406,330,23
2020,1,2020-01-19,S08000024,85 and over,All,All,256,219.5,16.6
2020,1,2020-01-19,S08000024,All ages,All,All,2409,2064,16.7
2020,1,2020-01-19,S08000024,All ages,Female,All,1184,1033.5,14.6
2020,1,2020-01-19,S08000024,All ages,Male,All,1200,1012.5,18.5
2020,1,2020-01-19,S08000025,15 - 44,All,All,12,5.5,118.2
2020,1,2020-01-19,S08000025,45 - 64,All,All,13,12,8.3
2020,1,2020-01-19,S08000025,65 - 74,All,All,5,8.5,-41.2
2020,1,2020-01-19,S08000025,75 - 84,All,All,10,11.5,-13
2020,1,2020-01-19,S08000025,85 and over,All,All,5,5,0
2020,1,2020-01-19,S08000025,All ages,All,All,47,43.5,8
2020,1,2020-01-19,S08000025,All ages,Female,All,23,19.5,17.9
2020,1,2020-01-19,S08000025,All ages,Male,All,24,23.5,2.1
2020,1,2020-01-19,S08000026,15 - 44,All,All,6,10,-40
2020,1,2020-01-19,S08000026,45 - 64,All,All,7,11,-36.4
2020,1,2020-01-19,S08000026,75 - 84,All,All,7,11,-36.4
2020,1,2020-01-19,S08000026,All ages,All,All,28,49,-42.9
2020,1,2020-01-19,S08000026,All ages,Female,All,10,24.5,-59.2
2020,1,2020-01-19,S08000026,All ages,Male,All,17,23.5,-27.7
2020,1,2020-01-19,S08000028,15 - 44,All,All,6,6.5,-7.7
2020,1,2020-01-19,S08000028,45 - 64,All,All,23,15.5,48.4
2020,1,2020-01-19,S08000028,65 - 74,All,All,13,17,-23.5
2020,1,2020-01-19,S08000028,75 - 84,All,All,15,19,-21.1
2020,1,2020-01-19,S08000028,85 and over,All,All,10,12,-16.7
2020,1,2020-01-19,S08000028,All ages,All,All,71,74.5,-4.7
2020,1,2020-01-19,S08000028,All ages,Female,All,31,35,-11.4
2020,1,2020-01-19,S08000028,All ages,Male,All,37,39,-5.1
2020,1,2020-01-19,S08000029,Under 5,All,All,79,62,27.4
2020,1,2020-01-19,S08000029,5 - 14,All,All,37,32.5,13.8
2020,1,2020-01-19,S08000029,15 - 44,All,All,186,156.5,18.8
2020,1,2020-01-19,S08000029,45 - 64,All,All,206,205.5,0.2
2020,1,2020-01-19,S08000029,65 - 74,All,All,162,155.5,4.2
2020,1,2020-01-19,S08000029,75 - 84,All,All,184,163,12.9
2020,1,2020-01-19,S08000029,85 and over,All,All,123,129.5,-5
2020,1,2020-01-19,S08000029,All ages,All,All,977,904.5,8
2020,1,2020-01-19,S08000029,All ages,Female,All,501,463,8.2
2020,1,2020-01-19,S08000029,All ages,Male,All,472,440,7.3
2020,1,2020-01-19,S08000030,Under 5,All,All,94,90,4.4
2020,1,2020-01-19,S08000030,5 - 14,All,All,57,58,-1.7
2020,1,2020-01-19,S08000030,15 - 44,All,All,218,232.5,-6.2
2020,1,2020-01-19,S08000030,45 - 64,All,All,285,292.5,-2.6
2020,1,2020-01-19,S08000030,65 - 74,All,All,240,222,8.1
2020,1,2020-01-19,S08000030,75 - 84,All,All,241,255,-5.5
2020,1,2020-01-19,S08000030,85 and over,All,All,164,161,1.9
2020,1,2020-01-19,S08000030,All ages,All,All,1299,1311,-0.9
2020,1,2020-01-19,S08000030,All ages,Female,All,672,650.5,3.3
2020,1,2020-01-19,S08000030,All ages,Male,All,617,658.5,-6.3
2020,1,2020-01-19,S08000031,Under 5,All,All,258,287.5,-10.3
2020,1,2020-01-19,S08000031,5 - 14,All,All,180,161,11.8
2020,1,2020-01-19,S08000031,15 - 44,All,All,777,797,-2.5
2020,1,2020-01-19,S08000031,45 - 64,All,All,1122,1094.5,2.5
2020,1,2020-01-19,S08000031,65 - 74,All,All,650,692.5,-6.1
2020,1,2020-01-19,S08000031,75 - 84,All,All,654,668,-2.1
2020,1,2020-01-19,S08000031,85 and over,All,All,435,435.5,-0.1
2020,1,2020-01-19,S08000031,All ages,All,All,4076,4136,-1.5
2020,1,2020-01-19,S08000031,All ages,Female,All,2060,2068.5,-0.4
2020,1,2020-01-19,S08000031,All ages,Male,All,2000,2053.5,-2.6
2020,1,2020-01-19,S08000032,Under 5,All,All,151,190,-20.5
2020,1,2020-01-19,S08000032,5 - 14,All,All,44,50.5,-12.9
2020,1,2020-01-19,S08000032,15 - 44,All,All,339,309,9.7
2020,1,2020-01-19,S08000032,45 - 64,All,All,410,456,-10.1
2020,1,2020-01-19,S08000032,65 - 74,All,All,280,279.5,0.2
2020,1,2020-01-19,S08000032,75 - 84,All,All,290,266,9
2020,1,2020-01-19,S08000032,85 and over,All,All,141,157.5,-10.5
2020,1,2020-01-19,S08000032,All ages,All,All,1655,1708.5,-3.1
2020,1,2020-01-19,S08000032,All ages,Female,All,839,838,0.1
2020,1,2020-01-19,S08000032,All ages,Male,All,784,847.5,-7.5
2020,1,2020-01-19,S92000003,Under 5,All,All,1021,1218.5,-16.2
2020,1,2020-01-19,S92000003,5 - 14,All,All,573,609.5,-6
2020,1,2020-01-19,S92000003,15 - 44,All,All,2874,2827,1.7
2020,1,2020-01-19,S92000003,45 - 64,All,All,3773,3853,-2.1
2020,1,2020-01-19,S92000003,65 - 74,All,All,2534,2647,-4.3
2020,1,2020-01-19,S92000003,75 - 84,All,All,2728,2691,1.4
2020,1,2020-01-19,S92000003,85 and over,All,All,1684,1780.5,-5.4
2020,1,2020-01-19,S92000003,All ages,All,All,15187,15626.5,-2.8
2020,1,2020-01-19,S92000003,All ages,Female,All,7692,7792,-1.3
2020,1,2020-01-19,S92000003,All ages,Male,All,7383,7753.5,-4.8
2020,1,2020-01-26,S08000015,Under 5,All,All,102,103.5,-1.4
2020,1,2020-01-26,S08000015,5 - 14,All,All,47,47.5,-1.1
2020,1,2020-01-26,S08000015,15 - 44,All,All,200,193.5,3.4
2020,1,2020-01-26,S08000015,45 - 64,All,All,223,295,-24.4
2020,1,2020-01-26,S08000015,65 - 74,All,All,176,223,-21.1
2020,1,2020-01-26,S08000015,75 - 84,All,All,190,203,-6.4
2020,1,2020-01-26,S08000015,85 and over,All,All,101,105.5,-4.3
2020,1,2020-01-26,S08000015,All ages,All,All,1039,1171,-11.3
2020,1,2020-01-26,S08000015,All ages,Female,All,513,564,-9
2020,1,2020-01-26,S08000015,All ages,Male,All,516,600,-14
2020,1,2020-01-26,S08000016,Under 5,All,All,21,16.5,27.3
2020,1,2020-01-26,S08000016,5 - 14,All,All,18,11.5,56.5
2020,1,2020-01-26,S08000016,15 - 44,All,All,30,32.5,-7.7
2020,1,2020-01-26,S08000016,45 - 64,All,All,39,48,-18.8
2020,1,2020-01-26,S08000016,65 - 74,All,All,42,38.5,9.1
2020,1,2020-01-26,S08000016,75 - 84,All,All,46,56,-17.9
2020,1,2020-01-26,S08000016,85 and over,All,All,51,46.5,9.7
2020,1,2020-01-26,S08000016,All ages,All,All,247,249.5,-1
2020,1,2020-01-26,S08000016,All ages,Female,All,117,131,-10.7
2020,1,2020-01-26,S08000016,All ages,Male,All,129,117.5,9.8
2020,1,2020-01-26,S08000017,Under 5,All,All,36,36,0
2020,1,2020-01-26,S08000017,5 - 14,All,All,15,16,-6.2
2020,1,2020-01-26,S08000017,15 - 44,All,All,64,60.5,5.8
2020,1,2020-01-26,S08000017,45 - 64,All,All,93,87,6.9
2020,1,2020-01-26,S08000017,65 - 74,All,All,71,78,-9
2020,1,2020-01-26,S08000017,75 - 84,All,All,89,105.5,-15.6
2020,1,2020-01-26,S08000017,85 and over,All,All,54,62,-12.9
2020,1,2020-01-26,S08000017,All ages,All,All,422,445,-5.2
2020,1,2020-01-26,S08000017,All ages,Female,All,217,225.5,-3.8
2020,1,2020-01-26,S08000017,All ages,Male,All,198,217,-8.8
2020,1,2020-01-26,S08000019,Under 5,All,All,35,124.5,-71.9
2020,1,2020-01-26,S08000019,5 - 14,All,All,22,57,-61.4
2020,1,2020-01-26,S08000019,15 - 44,All,All,186,282,-34
2020,1,2020-01-26,S08000019,45 - 64,All,All,189,282.5,-33.1
2020,1,2020-01-26,S08000019,65 - 74,All,All,134,248,-46
2020,1,2020-01-26,S08000019,75 - 84,All,All,141,235.5,-40.1
2020,1,2020-01-26,S08000019,85 and over,All,All,75,162.5,-53.8
2020,1,2020-01-26,S08000019,All ages,All,All,782,1392,-43.8
2020,1,2020-01-26,S08000019,All ages,Female,All,385,668.5,-42.4
2020,1,2020-01-26,S08000019,All ages,Male,All,394,715,-44.9
2020,1,2020-01-26,S08000020,Under 5,All,All,107,84,27.4
2020,1,2020-01-26,S08000020,5 - 14,All,All,56,64.5,-13.2
2020,1,2020-01-26,S08000020,15 - 44,All,All,235,256,-8.2
2020,1,2020-01-26,S08000020,45 - 64,All,All,310,323.5,-4.2
2020,1,2020-01-26,S08000020,65 - 74,All,All,244,239,2.1
2020,1,2020-01-26,S08000020,75 - 84,All,All,241,241,0
2020,1,2020-01-26,S08000020,85 and over,All,All,143,164.5,-13.1
2020,1,2020-01-26,S08000020,All ages,All,All,1336,1372.5,-2.7
2020,1,2020-01-26,S08000020,All ages,Female,All,673,666.5,1
2020,1,2020-01-26,S08000020,All ages,Male,All,658,696.5,-5.5
2020,1,2020-01-26,S08000022,Under 5,All,All,66,62.5,5.6
2020,1,2020-01-26,S08000022,5 - 14,All,All,31,24,29.2
2020,1,2020-01-26,S08000022,15 - 44,All,All,130,145,-10.3
2020,1,2020-01-26,S08000022,45 - 64,All,All,173,177,-2.3
2020,1,2020-01-26,S08000022,65 - 74,All,All,138,149.5,-7.7
2020,1,2020-01-26,S08000022,75 - 84,All,All,146,144,1.4
2020,1,2020-01-26,S08000022,85 and over,All,All,91,90,1.1
2020,1,2020-01-26,S08000022,All ages,All,All,775,792,-2.1
2020,1,2020-01-26,S08000022,All ages,Female,All,390,383,1.8
2020,1,2020-01-26,S08000022,All ages,Male,All,372,404,-7.9
2020,1,2020-01-26,S08000024,Under 5,All,All,167,162,3.1
2020,1,2020-01-26,S08000024,5 - 14,All,All,123,98,25.5
2020,1,2020-01-26,S08000024,15 - 44,All,All,520,423.5,22.8
2020,1,2020-01-26,S08000024,45 - 64,All,All,614,570,7.7
2020,1,2020-01-26,S08000024,65 - 74,All,All,399,340.5,17.2
2020,1,2020-01-26,S08000024,75 - 84,All,All,392,353.5,10.9
2020,1,2020-01-26,S08000024,85 and over,All,All,243,205,18.5
2020,1,2020-01-26,S08000024,All ages,All,All,2458,2152.5,14.2
2020,1,2020-01-26,S08000024,All ages,Female,All,1175,1091,7.7
2020,1,2020-01-26,S08000024,All ages,Male,All,1250,1044,19.7
2020,1,2020-01-26,S08000025,15 - 44,All,All,5,7,-28.6
2020,1,2020-01-26,S08000025,45 - 64,All,All,7,11.5,-39.1
2020,1,2020-01-26,S08000025,65 - 74,All,All,5,8,-37.5
2020,1,2020-01-26,S08000025,75 - 84,All,All,5,11,-54.5
2020,1,2020-01-26,S08000025,All ages,All,All,25,42,-40.5
2020,1,2020-01-26,S08000025,All ages,Female,All,12,22,-45.5
2020,1,2020-01-26,S08000025,All ages,Male,All,13,20,-35
2020,1,2020-01-26,S08000026,45 - 64,All,All,14,9.5,47.4
2020,1,2020-01-26,S08000026,65 - 74,All,All,10,8,25
2020,1,2020-01-26,S08000026,75 - 84,All,All,6,7,-14.3
2020,1,2020-01-26,S08000026,85 and over,All,All,11,3.5,214.3
2020,1,2020-01-26,S08000026,All ages,All,All,45,38.5,16.9
2020,1,2020-01-26,S08000026,All ages,Female,All,23,19.5,17.9
2020,1,2020-01-26,S08000026,All ages,Male,All,22,16.5,33.3
2020,1,2020-01-26,S08000028,15 - 44,All,All,5,7,-28.6
2020,1,2020-01-26,S08000028,45 - 64,All,All,13,21.5,-39.5
2020,1,2020-01-26,S08000028,65 - 74,All,All,10,12.5,-20
2020,1,2020-01-26,S08000028,75 - 84,All,All,18,18,0
2020,1,2020-01-26,S08000028,85 and over,All,All,15,14.5,3.4
2020,1,2020-01-26,S08000028,All ages,All,All,65,79.5,-18.2
2020,1,2020-01-26,S08000028,All ages,Female,All,25,38,-34.2
2020,1,2020-01-26,S08000028,All ages,Male,All,40,40.5,-1.2
