date,hb,hb_name,daily_positive,cumulative_positive,crude_rate_positive,crude_rate7day_positive,daily_deaths,cumulative_deaths,crude_rate_deaths,daily_negative,cumulative_negative,crude_rate_negative,total_tests,positive_tests,positive_percentage,positive_percentage7day,total_pillar1,total_pillar2,hospital_admissions,icu_admissions,positive_pillar1,positive_pillar2
2020-03-11,S08000015,NHS Ayrshire and Arran,0,4,1.086986059403788,0.8152395445528412,0,0,0,32,165,44.83817495040626,46,0,0,2,46,0,NA,NA,0,0
2020-03-21,S08000026,NHS Shetland,0,24,104.940970703979,0,0,0,0,0,89,389.15609969392216,1,0,0,1.5625,1,0,NA,NA,0,0
2020-03-11,S08000016,NHS Borders,1,2,1.7355085039916698,1.7355085039916698,0,0,0,13,71,61.61055189170427,26,4,15.384615384615383,7.575757575757576,26,0,NA,NA,4,0
2020-03-11,S08000017,NHS Dumfries and Galloway,0,0,0,0,0,0,0,14,122,82.27122530177355,23,0,0,0,23,0,NA,NA,0,0
2020-03-11,S08000019,NHS Forth Valley,0,8,2.614977282384859,1.634360801490537,0,0,0,16,196,64.06694341842905,35,1,2.857142857142857,10.2803738317757,35,0,NA,NA,1,0
2020-03-11,S08000020,NHS Grampian,0,8,1.3662368713175648,0.6831184356587824,0,0,0,13,167,28.520194688754163,30,1,3.3333333333333335,15.555555555555555,30,0,NA,NA,1,0
2020-03-11,S08000022,NHS Highland,1,2,0.6233248145608676,0.6233248145608676,0,0,0,22,115,35.84117683724989,34,1,2.941176470588235,2.127659574468085,34,0,NA,NA,1,0
2020-03-11,S08000024,NHS Lothian,6,18,1.9726243575272056,1.8630341154423609,0,0,0,92,656,71.89119880765816,194,18,9.278350515463918,6.6350710900473935,194,0,NA,NA,18,0
2020-03-11,S08000025,NHS Orkney,0,0,0,0,0,0,0,0,7,31.25,0,0,0,0,0,0,NA,NA,0,0
2020-03-11,S08000026,NHS Shetland,0,11,48.09794490599038,48.09794490599038,0,0,0,3,16,69.96064713598601,10,1,10,33.33333333333333,10,0,NA,NA,1,0
2020-03-11,S08000028,NHS Western Isles,0,0,0,0,0,0,0,1,8,30.18867924528302,1,0,0,0,1,0,NA,NA,0,0
2020-03-11,S08000029,NHS Fife,1,4,1.0691470879106193,0.5345735439553096,0,0,0,11,128,34.21270681313982,19,1,5.263157894736842,4.166666666666666,19,0,NA,NA,1,0
2020-03-11,S08000030,NHS Tayside,0,4,0.9602688752850798,0.7202016564638098,0,0,0,20,176,42.25183051254351,45,2,4.444444444444445,7.103825136612022,45,0,NA,NA,2,0
2020-03-11,S08000031,NHS Greater Glasgow and Clyde,11,22,1.8561641524079513,1.771793054571226,0,0,0,108,707,59.65036617056461,215,22,10.232558139534884,6.2015503875969,215,0,NA,NA,22,0
2020-03-11,S08000032,NHS Lanarkshire,5,9,1.3595987672971177,1.3595987672971177,0,0,0,41,281,42.44969484561,63,7,11.11111111111111,8.571428571428571,63,0,NA,NA,7,0
2020-03-11,S92000003,Scotland,25,92,1.68313208927918,1.4452982070984266,0,0,0,386,2815,51.50018294914014,741,58,7.827260458839406,7.117181883537024,741,0,29,1,58,0
2020-03-12,S08000015,NHS Ayrshire and Arran,3,7,1.9022256039566297,1.6304790891056824,0,0,0,23,188,51.088344791978045,43,3,6.976744186046512,3.4090909090909087,43,0,NA,NA,3,0
2020-03-12,S08000016,NHS Borders,2,4,3.4710170079833396,3.4710170079833396,0,0,0,13,84,72.89135716765013,21,2,9.523809523809524,8.13953488372093,21,0,NA,NA,2,0
2020-03-12,S08000017,NHS Dumfries and Galloway,0,0,0,0,0,0,0,17,139,93.73524849956168,23,0,0,0,23,0,NA,NA,0,0
2020-03-12,S08000019,NHS Forth Valley,0,8,2.614977282384859,1.634360801490537,0,0,0,37,233,76.16121334945902,78,7,8.974358974358974,10.583941605839415,78,0,NA,NA,7,0
2020-03-21,S08000028,NHS Western Isles,0,0,0,0,0,0,0,1,30,113.20754716981132,1,0,0,0,1,0,NA,NA,0,0
2020-03-12,S08000020,NHS Grampian,5,13,2.2201349158910424,1.5370164802322603,0,0,0,21,188,32.10656647596277,45,9,20,16.969696969696972,45,0,NA,NA,9,0
2020-03-12,S08000022,NHS Highland,0,2,0.6233248145608676,0.6233248145608676,0,0,0,24,139,43.32107461198031,35,0,0,1.694915254237288,35,0,NA,NA,0,0
2020-03-12,S08000024,NHS Lothian,5,23,2.5205755679514295,2.410985325866585,1,1,0.10959024208484476,117,773,84.713257131585,198,11,5.555555555555555,6.508135168961202,198,0,NA,NA,11,0
2020-03-12,S08000025,NHS Orkney,0,0,0,0,0,0,0,0,7,31.25,0,0,0,0,0,0,NA,NA,0,0
2020-03-12,S08000026,NHS Shetland,0,11,48.09794490599038,48.09794490599038,0,0,0,4,20,87.4508089199825,5,0,0,31.11111111111111,5,0,NA,NA,0,0
2020-03-12,S08000028,NHS Western Isles,0,0,0,0,0,0,0,6,14,52.83018867924528,7,0,0,0,7,0,NA,NA,0,0
2020-03-12,S08000029,NHS Fife,4,8,2.1382941758212386,1.603720631865929,0,0,0,9,137,36.61828776093871,23,6,26.08695652173913,9.090909090909092,23,0,NA,NA,6,0
2020-03-12,S08000030,NHS Tayside,9,13,3.1208738446765096,2.8808066258552394,0,0,0,27,203,48.7336454207178,76,18,23.684210526315788,12.663755458515285,76,0,NA,NA,18,0
2020-03-12,S08000031,NHS Greater Glasgow and Clyde,10,32,2.699875130775202,2.5311329351017515,0,0,0,138,845,71.29357767203267,261,24,9.195402298850574,7.415254237288135,261,0,NA,NA,24,0
2020-03-12,S08000032,NHS Lanarkshire,0,9,1.3595987672971177,1.208532237597438,0,0,0,48,329,49.70088827119464,78,0,0,7.05521472392638,78,0,NA,NA,0,0
2020-03-12,S92000003,Scotland,38,130,2.3783388218075374,2.103915111598975,1,1,0.01829491401390413,484,3299,60.35492133186975,893,80,8.958566629339305,7.9202112056321505,893,0,24,0,80,0
2020-03-13,S08000015,NHS Ayrshire and Arran,1,8,2.173972118807576,1.9022256039566297,0,0,0,28,216,58.69724720780456,47,2,4.25531914893617,3.8095238095238098,47,0,NA,NA,2,0
2020-03-13,S08000016,NHS Borders,1,5,4.338771259979174,4.338771259979174,0,0,0,13,97,84.17216244359598,20,1,5,7.920792079207921,20,0,NA,NA,1,0
2020-03-13,S08000017,NHS Dumfries and Galloway,0,0,0,0,0,0,0,22,161,108.571043226111,26,0,0,0,26,0,NA,NA,0,0
2020-03-13,S08000019,NHS Forth Valley,3,11,3.5955937632791812,2.614977282384859,0,0,0,20,253,82.69865655542118,48,7,14.583333333333334,11.971830985915492,48,0,NA,NA,7,0
2020-03-13,S08000020,NHS Grampian,3,16,2.7324737426351295,2.0493553069763473,0,0,0,20,208,35.52215865425668,36,6,16.666666666666664,17.36842105263158,36,0,NA,NA,6,0
2020-03-13,S08000022,NHS Highland,4,6,1.8699744436826031,1.8699744436826031,0,0,0,16,155,48.30767312846724,21,4,19.047619047619047,4.580152671755725,21,0,NA,NA,4,0
2020-03-13,S08000024,NHS Lothian,3,26,2.8493462942059637,2.5205755679514295,0,1,0.10959024208484476,95,868,95.12433012964526,148,7,4.72972972972973,6.153846153846154,148,0,NA,NA,7,0
2020-03-13,S08000026,NHS Shetland,11,22,96.19588981198076,87.4508089199825,0,0,0,13,33,144.29383471797112,27,11,40.74074074074074,32.857142857142854,27,0,NA,NA,11,0
2020-03-13,S08000028,NHS Western Isles,0,0,0,0,0,0,0,1,15,56.60377358490566,1,0,0,0,1,0,NA,NA,0,0
2020-03-13,S08000029,NHS Fife,1,9,2.4055809477988936,1.871007403843584,0,0,0,18,155,41.4294496565365,30,1,3.3333333333333335,7.874015748031496,30,0,NA,NA,1,0
2020-03-13,S08000030,NHS Tayside,2,15,3.6010082823190492,3.360941063497779,0,0,0,33,236,56.655863641819714,62,4,6.451612903225806,12.8,62,0,NA,NA,4,0
2020-03-13,S08000031,NHS Greater Glasgow and Clyde,11,43,3.6279572069791777,3.374843913469002,0,0,0,146,991,83.61175795619452,252,28,11.11111111111111,8.858447488584476,252,0,NA,NA,28,0
2020-03-13,S08000032,NHS Lanarkshire,8,17,2.5681310048945556,2.265997945495196,0,0,0,63,392,59.21807964227446,91,9,9.89010989010989,8.051948051948052,91,0,NA,NA,9,0
2020-03-13,S92000003,Scotland,48,178,3.256494694474936,2.872301500182949,0,1,0.01829491401390413,488,3787,69.28283937065495,809,80,9.88875154511743,8.680020544427324,809,0,25,0,80,0
2020-03-14,S08000015,NHS Ayrshire and Arran,0,8,2.173972118807576,1.6304790891056824,0,0,0,22,238,64.6756705345254,28,0,0,3.1390134529147984,28,0,NA,NA,0,0
2020-03-14,S08000016,NHS Borders,0,5,4.338771259979174,4.338771259979174,0,0,0,7,104,90.24644220756682,11,0,0,7.272727272727272,11,0,NA,NA,0,0
2020-03-14,S08000017,NHS Dumfries and Galloway,0,0,0,0,0,0,0,16,177,119.36071211814686,35,0,0,0,35,0,NA,NA,0,0
2020-03-14,S08000019,NHS Forth Valley,4,15,4.903082404471611,3.9224659235772887,0,0,0,25,278,90.87046056287386,56,4,7.142857142857142,11.464968152866245,56,0,NA,NA,4,0
2020-03-14,S08000020,NHS Grampian,0,16,2.7324737426351295,1.707796089146956,0,0,0,15,223,38.083852787977115,16,0,0,15.706806282722512,16,0,NA,NA,0,0
2020-03-14,S08000022,NHS Highland,0,6,1.8699744436826031,1.8699744436826031,0,0,0,11,166,51.735959608552015,18,0,0,4.195804195804196,18,0,NA,NA,0,0
2020-03-14,S08000024,NHS Lothian,3,29,3.178117020460498,2.6301658100362744,0,1,0.10959024208484476,49,917,100.49425199180266,71,3,4.225352112676056,5.894962486602358,71,0,NA,NA,3,0
2020-03-14,S08000025,NHS Orkney,0,0,0,0,0,0,0,0,7,31.25,0,0,0,0,0,0,NA,NA,0,0
2020-03-14,S08000026,NHS Shetland,2,24,104.940970703979,96.19588981198076,0,0,0,4,37,161.78399650196764,6,2,33.33333333333333,33.78378378378378,6,0,NA,NA,2,0
2020-03-14,S08000028,NHS Western Isles,0,0,0,0,0,0,0,1,16,60.37735849056604,1,0,0,0,1,0,NA,NA,0,0
2020-03-14,S08000029,NHS Fife,0,9,2.4055809477988936,1.871007403843584,0,0,0,7,162,43.30045706038008,14,0,0,7.199999999999999,14,0,NA,NA,0,0
2020-09-24,S08000026,NHS Shetland,0,60,262.35242675994755,0,0,5,21.862702229995627,17,2752,12033.231307389591,45,0,0,0,19,26,NA,NA,0,0
2020-03-14,S08000030,NHS Tayside,1,16,3.841075501140319,3.6010082823190492,0,0,0,19,255,61.21714079942383,26,1,3.8461538461538463,12.359550561797752,26,0,NA,NA,1,0
2020-03-14,S08000031,NHS Greater Glasgow and Clyde,5,48,4.049812696162802,3.796699402652627,2,2,0.16874219567345008,105,1096,92.47072322905066,185,6,3.243243243243243,8.097165991902834,185,0,NA,NA,6,0
2020-03-14,S08000032,NHS Lanarkshire,4,21,3.1723971236932744,2.719197534594235,0,0,0,31,423,63.90114206296453,58,4,6.896551724137931,7.6923076923076925,58,0,NA,NA,4,0
2020-03-14,S92000003,Scotland,19,197,3.604098060739114,3.110135382363703,2,3,0.0548847420417124,312,4099,74.99085254299304,525,20,3.8095238095238098,8.117114972625565,525,0,21,1,20,0
2020-03-15,S08000015,NHS Ayrshire and Arran,1,9,2.4457186336585233,1.9022256039566297,0,0,0,20,258,70.11060083154433,27,3,11.11111111111111,4.166666666666666,27,0,NA,NA,3,0
2020-03-15,S08000016,NHS Borders,0,5,4.338771259979174,4.338771259979174,0,0,0,11,115,99.791738979521,14,0,0,6.722689075630252,14,0,NA,NA,0,0
2020-03-15,S08000017,NHS Dumfries and Galloway,1,1,0.6743543057522422,0.6743543057522422,0,0,0,8,185,124.7555465641648,22,2,9.090909090909092,1.1904761904761905,22,0,NA,NA,2,0
2020-03-15,S08000019,NHS Forth Valley,2,17,5.556826725067826,4.576210244173504,0,0,0,18,296,96.7541594482398,35,4,11.428571428571429,11.214953271028037,35,0,NA,NA,4,0
2020-03-15,S08000020,NHS Grampian,1,17,2.9032533515498247,1.707796089146956,0,0,0,14,237,40.47476731278285,19,1,5.263157894736842,13.77551020408163,19,0,NA,NA,1,0
2020-03-15,S08000022,NHS Highland,0,6,1.8699744436826031,1.8699744436826031,0,0,0,9,175,54.54092127407592,11,0,0,4.081632653061225,11,0,NA,NA,0,0
2020-03-15,S08000024,NHS Lothian,2,31,3.397297504630188,2.6301658100362744,0,1,0.10959024208484476,46,963,105.53540312770552,78,2,2.564102564102564,5.612244897959184,78,0,NA,NA,2,0
2020-03-15,S08000025,NHS Orkney,0,0,0,0,0,0,0,1,8,35.714285714285715,1,0,0,0,1,0,NA,NA,0,0
2020-03-15,S08000026,NHS Shetland,0,24,104.940970703979,96.19588981198076,0,0,0,0,37,161.78399650196764,2,1,50,34.66666666666667,2,0,NA,NA,1,0
2020-03-15,S08000028,NHS Western Isles,0,0,0,0,0,0,0,1,17,64.15094339622642,1,0,0,0,1,0,NA,NA,0,0
2020-03-15,S08000029,NHS Fife,2,11,2.940154491754203,2.4055809477988936,0,0,0,10,172,45.97332478015663,14,2,14.285714285714285,8.333333333333332,14,0,NA,NA,2,0
2020-03-15,S08000030,NHS Tayside,2,18,4.321209938782859,4.081142719961589,0,0,0,15,270,64.81814908174289,22,3,13.636363636363637,12.5,22,0,NA,NA,3,0
2020-03-15,S08000031,NHS Greater Glasgow and Clyde,1,49,4.134183793999528,3.881070500489352,0,2,0.16874219567345008,75,1171,98.79855556680504,133,10,7.518796992481203,8.15548780487805,133,0,NA,NA,10,0
2020-03-15,S08000032,NHS Lanarkshire,0,21,3.1723971236932744,2.719197534594235,0,0,0,31,454,68.5842044836546,49,0,0,6.349206349206349,49,0,NA,NA,0,0
2020-03-15,S92000003,Scotland,12,209,3.823637028905964,3.2747896084888404,0,3,0.0548847420417124,259,4358,79.72923527259422,428,28,6.5420560747663545,7.933288257831868,428,0,16,1,28,0
2020-03-16,S08000015,NHS Ayrshire and Arran,2,11,2.9892116633604173,2.173972118807576,0,0,0,35,293,79.62172885132748,50,2,4,4.135338345864661,50,0,NA,NA,2,0
2020-03-16,S08000016,NHS Borders,0,5,4.338771259979174,3.4710170079833396,0,0,0,4,119,103.26275598750432,6,0,0,6.363636363636363,6,0,NA,NA,0,0
2020-03-16,S08000017,NHS Dumfries and Galloway,2,3,2.023062917256727,2.023062917256727,0,0,0,18,203,136.89392406770517,43,4,9.30232558139535,3.1746031746031744,43,0,NA,NA,4,0
2020-03-16,S08000019,NHS Forth Valley,1,18,5.883698885365933,4.903082404471611,0,0,0,27,323,105.57970777628869,54,3,5.555555555555555,10.256410256410255,54,0,NA,NA,3,0
2020-03-16,S08000020,NHS Grampian,0,17,2.9032533515498247,1.707796089146956,0,0,0,21,258,44.061139099991465,28,0,0,12.62135922330097,28,0,NA,NA,0,0
2020-03-16,S08000022,NHS Highland,0,6,1.8699744436826031,1.8699744436826031,0,0,0,20,195,60.77416941968461,23,0,0,3.7037037037037033,23,0,NA,NA,0,0
2020-03-16,S08000024,NHS Lothian,1,32,3.5068877467150323,2.410985325866585,1,2,0.21918048416968952,76,1039,113.86426152615373,122,2,1.639344262295082,5.072463768115942,122,0,NA,NA,2,0
2020-03-16,S08000025,NHS Orkney,0,0,0,0,0,0,0,0,8,35.714285714285715,0,0,0,0,0,0,NA,NA,0,0
2020-03-16,S08000026,NHS Shetland,0,24,104.940970703979,78.70572802798426,0,0,0,11,48,209.881941407958,13,0,0,27.77777777777778,13,0,NA,NA,0,0
2020-03-16,S08000028,NHS Western Isles,0,0,0,0,0,0,0,3,20,75.47169811320754,3,0,0,0,3,0,NA,NA,0,0
2020-03-16,S08000029,NHS Fife,0,11,2.940154491754203,2.1382941758212386,0,0,0,27,199,53.19006762355331,33,0,0,6.329113924050633,33,0,NA,NA,0,0
2020-03-16,S08000030,NHS Tayside,2,20,4.801344376425399,3.841075501140319,0,0,0,38,308,73.94070339695114,49,2,4.081632653061225,10.158730158730158,49,0,NA,NA,2,0
2020-03-16,S08000031,NHS Greater Glasgow and Clyde,8,57,4.809152576693328,4.302925989672978,0,2,0.16874219567345008,136,1307,110.27302487259963,216,17,7.87037037037037,8.161816891412348,216,0,NA,NA,17,0
2020-03-16,S08000032,NHS Lanarkshire,5,26,3.927729772191673,3.474530183092634,0,0,0,44,498,75.23113179044051,73,5,6.8493150684931505,6.342494714587738,73,0,NA,NA,5,0
2020-03-16,S92000003,Scotland,21,230,4.20783022319795,3.36626417855836,1,4,0.07317965605561653,460,4818,88.14489571899011,713,35,4.908835904628331,7.4089844581647855,713,0,33,3,35,0
2020-09-20,S08000028,NHS Western Isles,0,10,37.73584905660377,3.7735849056603774,0,0,0,7,1949,7354.7169811320755,12,0,0,0.22624434389140272,10,2,NA,NA,0,0
2020-03-17,S08000015,NHS Ayrshire and Arran,5,16,4.3479442376151525,3.260958178211365,1,1,0.27174651485094703,47,340,92.393815049322,67,5,7.462686567164178,4.870129870129871,67,0,NA,NA,5,0
2020-03-17,S08000016,NHS Borders,0,5,4.338771259979174,3.4710170079833396,0,0,0,15,134,116.27906976744184,19,0,0,5.982905982905983,19,0,NA,NA,0,0
2020-03-17,S08000017,NHS Dumfries and Galloway,3,6,4.046125834513454,4.046125834513454,0,0,0,34,237,159.8219704632814,94,6,6.382978723404255,4.511278195488721,94,0,NA,NA,6,0
2020-03-17,S08000019,NHS Forth Valley,3,21,6.864315366260255,4.249338083875396,0,0,0,35,358,117.02023338672248,64,3,4.6875,7.837837837837839,64,0,NA,NA,3,0
2020-03-17,S08000020,NHS Grampian,2,19,3.244812569379216,1.8785756980616513,0,0,0,26,284,48.50140893177355,31,2,6.451612903225806,9.268292682926829,31,0,NA,NA,2,0
2020-03-17,S08000022,NHS Highland,1,7,2.181636850963037,1.8699744436826031,0,0,0,20,215,67.00741756529327,24,1,4.166666666666666,3.614457831325301,24,0,NA,NA,1,0
2020-03-17,S08000024,NHS Lothian,5,37,4.054838957139257,2.7397560521211193,0,2,0.21918048416968952,89,1128,123.6177930717049,138,6,4.3478260869565215,5.1633298208640674,138,0,NA,NA,6,0
2020-03-17,S08000025,NHS Orkney,0,0,0,0,0,0,0,0,8,35.714285714285715,0,0,0,0,0,0,NA,NA,0,0
2020-03-17,S08000026,NHS Shetland,0,24,104.940970703979,56.84302579798864,0,0,0,11,59,257.9798863139484,14,0,0,19.480519480519483,14,0,NA,NA,0,0
2020-03-17,S08000028,NHS Western Isles,0,0,0,0,0,0,0,2,22,83.0188679245283,2,0,0,0,2,0,NA,NA,0,0
2020-03-17,S08000029,NHS Fife,1,12,3.207441263731858,2.4055809477988936,0,0,0,19,218,58.268516291128755,29,1,3.4482758620689653,6.790123456790123,29,0,NA,NA,1,0
2020-03-17,S08000030,NHS Tayside,3,23,5.5215460328892085,4.561277157604128,0,0,0,30,338,81.14271996158925,44,3,6.8181818181818175,10.185185185185183,44,0,NA,NA,3,0
2020-03-17,S08000031,NHS Greater Glasgow and Clyde,13,70,5.905976848570754,4.977894772366779,0,2,0.16874219567345008,129,1436,121.15689649353718,233,26,11.158798283261802,8.896321070234112,233,0,NA,NA,26,0
2020-03-17,S08000032,NHS Lanarkshire,7,33,4.985195480089431,4.380929361290713,1,1,0.15106652969967974,56,554,83.69085745362257,94,9,9.574468085106384,6.719367588932807,94,0,NA,NA,9,0
2020-03-17,S92000003,Scotland,43,273,4.994511525795828,3.768752286864251,2,6,0.1097694840834248,513,5331,97.53018660812296,853,62,7.268464243845251,7.315598548972188,853,0,44,1,62,0
2020-03-18,S08000015,NHS Ayrshire and Arran,4,20,5.434930297018941,4.3479442376151525,0,1,0.27174651485094703,48,388,105.43764776216746,68,4,5.88235294117647,5.757575757575758,68,0,NA,NA,4,0
2020-03-18,S08000016,NHS Borders,2,7,6.074279763970844,4.338771259979174,0,0,0,12,146,126.69212079139189,24,2,8.333333333333332,4.3478260869565215,24,0,NA,NA,2,0
2020-03-18,S08000017,NHS Dumfries and Galloway,3,9,6.06918875177018,6.06918875177018,0,0,0,61,298,200.9575831141682,148,6,4.054054054054054,4.603580562659847,148,0,NA,NA,6,0
2020-03-18,S08000019,NHS Forth Valley,6,27,8.825548328048901,6.21057104566404,0,0,0,28,386,126.17265387506946,69,8,11.594202898550725,8.91089108910891,69,0,NA,NA,8,0
2020-03-18,S08000020,NHS Grampian,1,20,3.415592178293912,2.0493553069763473,0,0,0,24,308,52.60011954572624,31,1,3.225806451612903,9.223300970873789,31,0,NA,NA,1,0
2020-03-18,S08000022,NHS Highland,1,8,2.4932992582434705,1.8699744436826031,0,0,0,25,240,74.79897774730412,34,2,5.88235294117647,4.216867469879518,34,0,NA,NA,2,0
2020-03-18,S08000024,NHS Lothian,4,41,4.493199925478635,2.5205755679514295,0,2,0.21918048416968952,57,1185,129.86443687054106,103,7,6.796116504854369,4.428904428904429,103,0,NA,NA,7,0
2020-03-18,S08000025,NHS Orkney,0,0,0,0,0,0,0,1,9,40.17857142857143,1,0,0,0,1,0,NA,NA,0,0
2020-03-18,S08000026,NHS Shetland,0,24,104.940970703979,56.84302579798864,0,0,0,16,75,327.9405334499344,19,0,0,16.27906976744186,19,0,NA,NA,0,0
2020-03-18,S08000028,NHS Western Isles,0,0,0,0,0,0,0,2,24,90.56603773584904,2,0,0,0,2,0,NA,NA,0,0
2020-03-18,S08000029,NHS Fife,2,14,3.742014807687168,2.672867719776548,0,0,0,19,237,63.34696495870419,32,3,9.375,7.428571428571429,32,0,NA,NA,3,0
2020-03-18,S08000030,NHS Tayside,4,27,6.481814908174289,5.5215460328892085,0,0,0,20,358,85.94406433801464,38,4,10.526315789473683,11.041009463722396,38,0,NA,NA,4,0
2020-03-18,S08000031,NHS Greater Glasgow and Clyde,7,77,6.496574533427829,4.640410381019878,0,2,0.16874219567345008,117,1553,131.028314940434,227,11,4.845814977973569,8.09555408095554,227,0,NA,NA,11,0
2020-03-18,S08000032,NHS Lanarkshire,7,40,6.04266118798719,4.683062420690072,0,1,0.15106652969967974,55,609,91.99951658710496,99,8,8.080808080808081,6.4575645756457565,99,0,NA,NA,8,0
2020-03-18,S92000003,Scotland,41,314,5.744603000365898,4.061470911086718,0,6,0.1097694840834248,485,5816,106.40321990486645,895,56,6.256983240223464,7.056293979671619,895,0,43,3,56,0
2020-03-19,S08000015,NHS Ayrshire and Arran,3,23,6.250169841571782,4.3479442376151525,0,1,0.27174651485094703,43,431,117.12274790075818,68,3,4.411764705882353,5.352112676056338,68,0,NA,NA,3,0
2020-03-19,S08000016,NHS Borders,1,8,6.942034015966679,3.4710170079833396,0,0,0,12,158,137.1051718153419,18,1,5.555555555555555,3.571428571428571,18,0,NA,NA,1,0
2020-03-19,S08000017,NHS Dumfries and Galloway,5,14,9.44096028053139,9.44096028053139,0,0,0,48,346,233.3265897902758,138,8,5.797101449275362,5.138339920948617,138,0,NA,NA,8,0
2020-03-19,S08000019,NHS Forth Valley,2,29,9.479292648645115,6.864315366260255,1,1,0.3268721602981074,33,419,136.959435164907,57,2,3.508771929824561,8.093994778067886,57,0,NA,NA,2,0
2020-03-19,S08000020,NHS Grampian,0,20,3.415592178293912,1.195457262402869,1,1,0.1707796089146956,19,327,55.84493211510546,25,0,0,5.376344086021505,25,0,NA,NA,0,0
2020-03-19,S08000022,NHS Highland,1,9,2.8049616655239045,2.181636850963037,0,0,0,26,266,82.9022003365954,38,2,5.263157894736842,5.325443786982249,38,0,NA,NA,2,0
2020-03-19,S08000024,NHS Lothian,5,46,5.041151135902859,2.5205755679514295,0,2,0.21918048416968952,83,1268,138.96042696358316,130,7,5.384615384615385,4.30379746835443,130,0,NA,NA,7,0
2020-03-19,S08000025,NHS Orkney,0,0,0,0,0,0,0,0,9,40.17857142857143,0,0,0,0,0,0,NA,NA,0,0
2020-03-19,S08000026,NHS Shetland,0,24,104.940970703979,56.84302579798864,0,0,0,11,86,376.0384783559248,11,0,0,15.217391304347828,11,0,NA,NA,0,0
2020-03-19,S08000028,NHS Western Isles,0,0,0,0,0,0,0,3,27,101.8867924528302,4,0,0,0,4,0,NA,NA,0,0
2020-03-19,S08000029,NHS Fife,1,15,4.009301579664822,1.871007403843584,0,0,0,32,269,71.90014166198915,41,1,2.4390243902439024,4.145077720207254,41,0,NA,NA,1,0
2020-03-19,S08000030,NHS Tayside,4,31,7.442083783459369,4.321209938782859,0,0,0,64,422,101.30836634257592,93,4,4.301075268817205,6.287425149700598,93,0,NA,NA,4,0
2020-03-19,S08000031,NHS Greater Glasgow and Clyde,23,100,8.437109783672504,5.737234652897303,1,3,0.25311329351017514,125,1678,141.57470217002464,246,26,10.569105691056912,8.310991957104557,246,0,NA,NA,26,0
2020-03-19,S08000032,NHS Lanarkshire,5,45,6.797993836485587,5.43839506918847,0,1,0.15106652969967974,35,644,97.28684512659376,77,7,9.090909090909092,7.763401109057301,77,0,NA,NA,7,0
2020-03-19,S92000003,Scotland,50,364,6.659348701061106,4.281009879253568,3,9,0.16465422612513722,534,6350,116.17270398829125,946,61,6.4482029598308666,6.616366802089379,946,0,42,4,61,0
2020-03-20,S08000015,NHS Ayrshire and Arran,4,27,7.33715590097557,5.163183782167994,0,1,0.27174651485094703,32,463,125.81863637598848,57,4,7.017543859649122,5.7534246575342465,57,0,NA,NA,4,0
2020-03-20,S08000016,NHS Borders,2,10,8.677542519958347,4.338771259979174,0,0,0,13,171,148.38597709128774,19,2,10.526315789473683,4.504504504504505,19,0,NA,NA,2,0
2020-03-20,S08000017,NHS Dumfries and Galloway,5,19,12.8127318092926,12.8127318092926,0,0,0,55,401,270.41607660664914,148,8,5.405405405405405,5.414012738853503,148,0,NA,NA,8,0
2020-03-20,S08000019,NHS Forth Valley,8,37,12.094269931029974,8.498676167750792,2,3,0.9806164808943222,37,456,149.05370509593698,83,11,13.253012048192772,8.373205741626794,83,0,NA,NA,11,0
2020-03-20,S08000020,NHS Grampian,3,23,3.9279310050379985,1.195457262402869,0,1,0.1707796089146956,26,353,60.28520194688754,35,3,8.571428571428571,3.783783783783784,35,0,NA,NA,3,0
2020-03-20,S08000022,NHS Highland,1,10,3.116624072804338,1.2466496291217353,0,0,0,27,293,91.31708533316711,37,1,2.702702702702702,3.243243243243243,37,0,NA,NA,1,0
2020-03-20,S08000024,NHS Lothian,10,56,6.137053556751307,3.2877072625453434,0,2,0.21918048416968952,67,1335,146.30297318326777,118,13,11.016949152542372,5.263157894736842,118,0,NA,NA,13,0
2020-03-20,S08000025,NHS Orkney,0,0,0,0,0,0,0,0,9,40.17857142857143,0,0,0,0,0,0,NA,NA,0,0
2020-03-20,S08000026,NHS Shetland,0,24,104.940970703979,8.745080891998251,0,0,0,3,89,389.15609969392216,4,0,0,4.3478260869565215,4,0,NA,NA,0,0
2020-03-20,S08000028,NHS Western Isles,0,0,0,0,0,0,0,2,29,109.43396226415096,3,0,0,0,3,0,NA,NA,0,0
2020-03-20,S08000029,NHS Fife,7,22,5.880308983508406,3.474728035709513,0,0,0,31,300,80.18603159329645,54,7,12.962962962962962,6.451612903225806,54,0,NA,NA,7,0
2020-03-20,S08000030,NHS Tayside,10,41,9.842755971672068,6.241747689353019,0,0,0,63,485,116.43260112831594,103,11,10.679611650485436,7.466666666666668,103,0,NA,NA,11,0
2020-03-20,S08000031,NHS Greater Glasgow and Clyde,30,130,10.968242718774256,7.34028551179508,3,6,0.5062265870203503,105,1783,150.43366744288076,219,32,14.61187214611872,8.773132282385196,219,0,NA,NA,32,0
