year,quarter,week_ending,hb,age_group,sex,admission_type,number_admissions,average20182019,percent_variation
2020,3,2020-08-30,S08000017,85 and over,All,Planned,7,8.5,-17.6
2020,3,2020-08-30,S08000020,85 and over,All,Planned,10,18,-44.4
2020,3,2020-08-30,S08000022,85 and over,All,Planned,13,17.5,-25.7
2020,3,2020-08-30,S08000024,85 and over,All,Planned,8,17.5,-54.3
2020,3,2020-08-30,S08000029,85 and over,All,Planned,7,11,-36.4
2020,3,2020-08-30,S08000030,85 and over,All,Planned,21,13,61.5
2020,3,2020-08-30,S08000031,85 and over,All,Planned,64,82.5,-22.4
2020,3,2020-08-30,S92000003,85 and over,All,Planned,163,201.5,-19.1
2020,3,2020-09-06,S08000016,85 and over,All,Planned,5,10,-50
2020,3,2020-09-06,S08000017,85 and over,All,Planned,9,8.5,5.9
2020,3,2020-09-06,S08000019,85 and over,All,Planned,21,29,-27.6
2020,3,2020-09-06,S08000020,85 and over,All,Planned,10,15,-33.3
2020,3,2020-09-06,S08000022,85 and over,All,Planned,8,19,-57.9
2020,3,2020-09-06,S08000024,85 and over,All,Planned,13,21,-38.1
2020,3,2020-09-06,S08000029,85 and over,All,Planned,9,6,50
2020,3,2020-09-06,S08000030,85 and over,All,Planned,13,16.5,-21.2
2020,3,2020-09-06,S08000031,85 and over,All,Planned,71,80.5,-11.8
2020,3,2020-09-06,S92000003,85 and over,All,Planned,169,216,-21.8
2020,3,2020-09-13,S08000016,85 and over,All,Planned,11,8.5,29.4
2020,3,2020-09-13,S08000017,85 and over,All,Planned,13,14.5,-10.3
2020,3,2020-09-13,S08000019,85 and over,All,Planned,13,26.5,-50.9
2020,3,2020-09-13,S08000022,85 and over,All,Planned,14,20.5,-31.7
2020,3,2020-09-13,S08000024,85 and over,All,Planned,14,15.5,-9.7
2021,1,2021-03-28,S92000003,85 and over,All,Planned,182,245,-25.7
2021,2,2021-04-04,S08000016,85 and over,All,Planned,7,5.5,27.3
2021,2,2021-04-04,S08000017,85 and over,All,Planned,7,10.5,-33.3
2020,3,2020-09-13,S08000031,85 and over,All,Planned,60,83,-27.7
2020,3,2020-09-13,S08000032,85 and over,All,Planned,7,3,133.3
2020,3,2020-09-13,S92000003,85 and over,All,Planned,158,217,-27.2
2020,3,2020-09-20,S08000016,85 and over,All,Planned,6,8,-25
2020,3,2020-09-20,S08000017,85 and over,All,Planned,10,10.5,-4.8
2020,3,2020-09-20,S08000019,85 and over,All,Planned,11,45.5,-75.8
2020,3,2020-09-20,S08000020,85 and over,All,Planned,14,16,-12.5
2020,3,2020-09-20,S08000022,85 and over,All,Planned,11,15,-26.7
2020,3,2020-09-20,S08000024,85 and over,All,Planned,12,15,-20
2020,3,2020-09-20,S08000030,85 and over,All,Planned,13,15,-13.3
2020,3,2020-09-20,S08000031,85 and over,All,Planned,79,94,-16
2020,3,2020-09-20,S08000032,85 and over,All,Planned,12,6,100
2020,3,2020-09-20,S92000003,85 and over,All,Planned,172,237.5,-27.6
2020,3,2020-09-27,S08000016,85 and over,All,Planned,13,10,30
2020,3,2020-09-27,S08000017,85 and over,All,Planned,5,13,-61.5
2020,3,2020-09-27,S08000019,85 and over,All,Planned,10,34,-70.6
2020,3,2020-09-27,S08000020,85 and over,All,Planned,12,14,-14.3
2020,3,2020-09-27,S08000022,85 and over,All,Planned,12,18.5,-35.1
2020,3,2020-09-27,S08000024,85 and over,All,Planned,19,18.5,2.7
2020,3,2020-09-27,S08000030,85 and over,All,Planned,11,7,57.1
2020,3,2020-09-27,S08000031,85 and over,All,Planned,72,85.5,-15.8
2021,2,2021-06-06,S08000019,85 and over,All,Planned,11,18.5,-40.5
2020,4,2020-10-04,S08000016,85 and over,All,Planned,10,6.5,53.8
2020,4,2020-10-04,S08000017,85 and over,All,Planned,12,11,9.1
2020,4,2020-10-04,S08000019,85 and over,All,Planned,9,16.5,-45.5
2020,4,2020-10-04,S08000020,85 and over,All,Planned,7,11,-36.4
2020,4,2020-10-04,S08000022,85 and over,All,Planned,11,17.5,-37.1
2020,4,2020-10-04,S08000024,85 and over,All,Planned,21,16.5,27.3
2020,4,2020-10-04,S08000029,85 and over,All,Planned,9,9.5,-5.3
2020,4,2020-10-04,S08000030,85 and over,All,Planned,14,16.5,-15.2
2020,4,2020-10-04,S08000031,85 and over,All,Planned,61,72,-15.3
2020,4,2020-10-04,S92000003,85 and over,All,Planned,159,189,-15.9
2020,4,2020-10-11,S08000016,85 and over,All,Planned,7,9.5,-26.3
2020,4,2020-10-11,S08000017,85 and over,All,Planned,6,14,-57.1
2020,4,2020-10-11,S08000019,85 and over,All,Planned,6,19.5,-69.2
2020,4,2020-10-11,S08000020,85 and over,All,Planned,10,15.5,-35.5
2020,4,2020-10-11,S08000022,85 and over,All,Planned,15,11.5,30.4
2020,4,2020-10-11,S08000024,85 and over,All,Planned,21,17.5,20
2020,4,2020-10-11,S08000029,85 and over,All,Planned,8,10,-20
2020,4,2020-10-11,S08000030,85 and over,All,Planned,16,12.5,28
2020,4,2020-10-11,S08000031,85 and over,All,Planned,91,100.5,-9.5
2020,4,2020-10-11,S08000032,85 and over,All,Planned,14,5.5,154.5
2020,4,2020-10-11,S92000003,85 and over,All,Planned,199,219.5,-9.3
2020,4,2020-10-18,S08000017,85 and over,All,Planned,10,13,-23.1
2020,4,2020-10-18,S08000024,85 and over,All,Planned,21,14,50
2020,4,2020-10-18,S08000029,85 and over,All,Planned,8,5.5,45.5
2020,4,2020-10-18,S08000030,85 and over,All,Planned,7,9.5,-26.3
2020,4,2020-10-18,S08000031,85 and over,All,Planned,39,81.5,-52.1
2020,4,2020-10-18,S08000032,85 and over,All,Planned,6,5.5,9.1
2020,4,2020-10-18,S92000003,85 and over,All,Planned,126,178.5,-29.4
2020,4,2020-10-25,S08000016,85 and over,All,Planned,5,5.5,-9.1
2020,4,2020-10-25,S08000017,85 and over,All,Planned,9,14,-35.7
2020,4,2020-10-25,S08000020,85 and over,All,Planned,15,16,-6.2
2020,4,2020-10-25,S08000022,85 and over,All,Planned,12,16.5,-27.3
2020,4,2020-10-25,S08000024,85 and over,All,Planned,21,18.5,13.5
2020,4,2020-10-25,S08000029,85 and over,All,Planned,12,7,71.4
2020,4,2020-10-25,S08000030,85 and over,All,Planned,20,18,11.1
2020,4,2020-10-25,S08000031,85 and over,All,Planned,53,90.5,-41.4
2020,4,2020-10-25,S08000032,85 and over,All,Planned,8,6,33.3
2020,4,2020-10-25,S92000003,85 and over,All,Planned,163,225.5,-27.7
2020,4,2020-11-01,S08000016,85 and over,All,Planned,8,8.5,-5.9
2020,4,2020-11-01,S08000017,85 and over,All,Planned,13,12,8.3
2020,4,2020-11-01,S08000020,85 and over,All,Planned,9,16,-43.8
2020,4,2020-11-01,S08000022,85 and over,All,Planned,10,14,-28.6
2020,4,2020-12-06,S08000016,85 and over,All,Planned,6,7.5,-20
2020,4,2020-11-01,S08000024,85 and over,All,Planned,14,14.5,-3.4
2020,4,2020-11-01,S08000029,85 and over,All,Planned,8,7,14.3
2020,4,2020-11-01,S08000030,85 and over,All,Planned,16,19,-15.8
2020,4,2020-11-01,S08000031,85 and over,All,Planned,71,89,-20.2
2020,4,2020-11-01,S08000032,85 and over,All,Planned,10,5,100
2020,4,2020-11-01,S92000003,85 and over,All,Planned,166,216,-23.1
2020,4,2020-11-08,S08000016,85 and over,All,Planned,8,8,0
2020,4,2020-11-08,S08000017,85 and over,All,Planned,14,16,-12.5
2020,4,2020-11-08,S08000019,85 and over,All,Planned,11,28.5,-61.4
2020,4,2020-11-08,S08000020,85 and over,All,Planned,7,16,-56.2
2020,4,2020-11-08,S08000022,85 and over,All,Planned,17,21.5,-20.9
2020,4,2020-11-08,S08000024,85 and over,All,Planned,28,15,86.7
2020,4,2020-11-08,S08000030,85 and over,All,Planned,7,14.5,-51.7
2020,4,2020-11-08,S08000031,85 and over,All,Planned,79,86.5,-8.7
2020,4,2020-11-08,S08000032,85 and over,All,Planned,8,8.5,-5.9
2020,4,2020-11-08,S92000003,85 and over,All,Planned,189,229.5,-17.6
2020,4,2020-11-15,S08000016,85 and over,All,Planned,6,9.5,-36.8
2020,4,2020-11-15,S08000017,85 and over,All,Planned,10,11.5,-13
2020,4,2020-11-15,S08000019,85 and over,All,Planned,5,21,-76.2
2020,4,2020-11-15,S08000020,85 and over,All,Planned,11,9,22.2
2020,4,2020-11-15,S08000022,85 and over,All,Planned,13,16.5,-21.2
2020,4,2020-11-15,S08000024,85 and over,All,Planned,17,13.5,25.9
2020,4,2020-11-15,S08000029,85 and over,All,Planned,6,9,-33.3
2020,4,2020-11-15,S08000030,85 and over,All,Planned,5,18,-72.2
2020,4,2020-11-15,S08000031,85 and over,All,Planned,62,85.5,-27.5
2020,4,2020-11-15,S08000032,85 and over,All,Planned,6,6,0
2020,4,2020-11-15,S92000003,85 and over,All,Planned,145,205.5,-29.4
2020,4,2020-11-22,S08000016,85 and over,All,Planned,12,6,100
2020,4,2020-11-22,S08000017,85 and over,All,Planned,11,14,-21.4
2020,4,2020-11-22,S08000019,85 and over,All,Planned,10,22.5,-55.6
2020,4,2020-11-22,S08000020,85 and over,All,Planned,12,10,20
2020,4,2020-11-22,S08000022,85 and over,All,Planned,17,23.5,-27.7
2020,4,2020-11-22,S08000024,85 and over,All,Planned,17,17,0
2020,4,2020-11-22,S08000029,85 and over,All,Planned,5,5.5,-9.1
2020,4,2020-11-22,S08000030,85 and over,All,Planned,10,16.5,-39.4
2020,4,2020-11-22,S08000031,85 and over,All,Planned,61,92.5,-34.1
2020,4,2020-11-22,S08000032,85 and over,All,Planned,5,11.5,-56.5
2020,4,2020-11-22,S92000003,85 and over,All,Planned,162,232.5,-30.3
2020,4,2020-11-29,S08000016,85 and over,All,Planned,9,7,28.6
2020,4,2020-11-29,S08000019,85 and over,All,Planned,8,20.5,-61
2020,4,2020-11-29,S08000020,85 and over,All,Planned,12,13,-7.7
2020,4,2020-11-29,S08000022,85 and over,All,Planned,20,11,81.8
2020,4,2020-11-29,S08000024,85 and over,All,Planned,15,14,7.1
2020,4,2020-11-29,S08000029,85 and over,All,Planned,12,6,100
2020,4,2020-11-29,S08000030,85 and over,All,Planned,18,18.5,-2.7
2020,4,2020-11-29,S08000031,85 and over,All,Planned,55,85.5,-35.7
2020,4,2020-11-29,S08000032,85 and over,All,Planned,8,9.5,-15.8
2020,4,2020-11-29,S92000003,85 and over,All,Planned,163,206.5,-21.1
2021,1,2021-01-24,S08000022,85 and over,All,Planned,14,15.5,-9.7
2021,1,2021-01-24,S08000024,85 and over,All,Planned,12,12,0
2020,4,2020-12-06,S08000017,85 and over,All,Planned,10,12.5,-20
2020,4,2020-12-06,S08000019,85 and over,All,Planned,9,20,-55
2020,4,2020-12-06,S08000020,85 and over,All,Planned,10,18,-44.4
2020,4,2020-12-06,S08000022,85 and over,All,Planned,18,17.5,2.9
2020,4,2020-12-06,S08000024,85 and over,All,Planned,17,21.5,-20.9
2020,4,2020-12-06,S08000029,85 and over,All,Planned,8,8.5,-5.9
2020,4,2020-12-06,S08000030,85 and over,All,Planned,13,16.5,-21.2
2020,4,2020-12-06,S08000031,85 and over,All,Planned,50,92,-45.7
2020,4,2020-12-06,S92000003,85 and over,All,Planned,149,224.5,-33.6
2020,4,2020-12-13,S08000016,85 and over,All,Planned,8,9,-11.1
2020,4,2020-12-13,S08000017,85 and over,All,Planned,16,14,14.3
2020,4,2020-12-13,S08000019,85 and over,All,Planned,9,25,-64
2020,4,2020-12-13,S08000020,85 and over,All,Planned,10,11.5,-13
2020,4,2020-12-13,S08000022,85 and over,All,Planned,18,17,5.9
2020,4,2020-12-13,S08000024,85 and over,All,Planned,30,16,87.5
2020,4,2020-12-13,S08000029,85 and over,All,Planned,11,10.5,4.8
2020,4,2020-12-13,S08000030,85 and over,All,Planned,5,17.5,-71.4
2020,4,2020-12-13,S08000031,85 and over,All,Planned,69,117.5,-41.3
2020,4,2020-12-13,S08000032,85 and over,All,Planned,7,7.5,-6.7
2020,4,2020-12-13,S92000003,85 and over,All,Planned,190,249.5,-23.8
2020,4,2020-12-20,S08000016,85 and over,All,Planned,7,5,40
2020,4,2020-12-20,S08000017,85 and over,All,Planned,10,10,0
2020,4,2020-12-20,S08000019,85 and over,All,Planned,7,22,-68.2
2021,4,2021-10-10,S08000024,85 and over,All,Planned,17,16.5,3
2021,4,2021-10-10,S08000028,85 and over,All,Planned,5,2.5,100
2021,4,2021-10-10,S08000029,85 and over,All,Planned,7,9.5,-26.3
2021,4,2021-10-10,S08000030,85 and over,All,Planned,8,16.5,-51.5
2020,4,2020-12-20,S08000022,85 and over,All,Planned,14,24,-41.7
2020,4,2020-12-20,S08000024,85 and over,All,Planned,25,19,31.6
2020,4,2020-12-20,S08000029,85 and over,All,Planned,5,7,-28.6
2020,4,2020-12-20,S08000030,85 and over,All,Planned,18,17.5,2.9
2020,4,2020-12-20,S08000031,85 and over,All,Planned,61,101,-39.6
2020,4,2020-12-20,S92000003,85 and over,All,Planned,160,227.5,-29.7
2020,4,2020-12-27,S08000016,85 and over,All,Planned,8,5,60
2020,4,2020-12-27,S08000020,85 and over,All,Planned,10,6.5,53.8
2020,4,2020-12-27,S08000022,85 and over,All,Planned,14,10,40
2020,4,2020-12-27,S08000024,85 and over,All,Planned,11,8.5,29.4
2020,4,2020-12-27,S08000030,85 and over,All,Planned,8,10,-20
2020,4,2020-12-27,S08000031,85 and over,All,Planned,62,73,-15.1
2020,4,2020-12-27,S08000032,85 and over,All,Planned,5,5,0
2020,4,2020-12-27,S92000003,85 and over,All,Planned,133,162,-17.9
2021,1,2021-01-03,S08000019,85 and over,All,Planned,16,20.5,-22
2021,1,2021-01-03,S08000022,85 and over,All,Planned,8,10,-20
2021,1,2021-01-03,S08000024,85 and over,All,Planned,15,8.5,76.5
2021,1,2021-01-03,S08000030,85 and over,All,Planned,9,10,-10
2021,1,2021-01-03,S08000031,85 and over,All,Planned,59,73,-19.2
2021,3,2021-07-04,S08000030,85 and over,All,Planned,10,17,-41.2
2021,3,2021-07-04,S08000031,85 and over,All,Planned,56,88.5,-36.7
2021,3,2021-07-04,S08000032,85 and over,All,Planned,5,11,-54.5
2021,1,2021-01-10,S08000017,85 and over,All,Planned,16,11.5,39.1
2021,1,2021-01-10,S08000019,85 and over,All,Planned,8,47.5,-83.2
2021,1,2021-01-10,S08000020,85 and over,All,Planned,5,26.5,-81.1
2021,1,2021-01-10,S08000022,85 and over,All,Planned,9,11.5,-21.7
2021,1,2021-01-10,S08000024,85 and over,All,Planned,14,10,40
2021,1,2021-01-10,S08000030,85 and over,All,Planned,16,8,100
2021,1,2021-01-10,S08000031,85 and over,All,Planned,49,76.5,-35.9
2021,1,2021-01-10,S92000003,85 and over,All,Planned,138,209,-34
2021,1,2021-01-17,S08000016,85 and over,All,Planned,7,8,-12.5
2021,1,2021-01-17,S08000017,85 and over,All,Planned,16,16.5,-3
2021,1,2021-01-17,S08000019,85 and over,All,Planned,10,28,-64.3
2021,1,2021-01-17,S08000020,85 and over,All,Planned,5,23,-78.3
2021,1,2021-01-17,S08000022,85 and over,All,Planned,18,17.5,2.9
2021,1,2021-01-17,S08000024,85 and over,All,Planned,16,18,-11.1
2021,1,2021-01-17,S08000030,85 and over,All,Planned,8,10.5,-23.8
2021,1,2021-01-17,S08000031,85 and over,All,Planned,61,106.5,-42.7
2021,1,2021-01-17,S92000003,85 and over,All,Planned,154,246,-37.4
2021,1,2021-01-24,S08000016,85 and over,All,Planned,5,8,-37.5
2021,1,2021-01-24,S08000017,85 and over,All,Planned,7,11.5,-39.1
2021,1,2021-01-24,S08000019,85 and over,All,Planned,9,27.5,-67.3
2021,1,2021-01-24,S08000020,85 and over,All,Planned,9,41.5,-78.3
2021,1,2021-01-24,S08000030,85 and over,All,Planned,16,12,33.3
2021,1,2021-01-24,S08000031,85 and over,All,Planned,61,110,-44.5
2021,1,2021-01-24,S92000003,85 and over,All,Planned,142,261.5,-45.7
2021,1,2021-01-31,S08000016,85 and over,All,Planned,5,6,-16.7
2021,1,2021-01-31,S08000017,85 and over,All,Planned,12,13,-7.7
2021,1,2021-01-31,S08000020,85 and over,All,Planned,16,38.5,-58.4
2021,1,2021-01-31,S08000022,85 and over,All,Planned,11,20,-45
2021,1,2021-01-31,S08000024,85 and over,All,Planned,16,19,-15.8
2021,1,2021-01-31,S08000030,85 and over,All,Planned,8,10.5,-23.8
2021,1,2021-01-31,S08000031,85 and over,All,Planned,48,104,-53.8
2021,1,2021-01-31,S92000003,85 and over,All,Planned,127,272,-53.3
2021,1,2021-02-07,S08000017,85 and over,All,Planned,7,9.5,-26.3
2021,1,2021-02-07,S08000019,85 and over,All,Planned,14,26,-46.2
2021,1,2021-02-07,S08000020,85 and over,All,Planned,9,33,-72.7
2021,1,2021-02-07,S08000022,85 and over,All,Planned,13,12,8.3
2021,1,2021-02-07,S08000024,85 and over,All,Planned,15,18.5,-18.9
2021,1,2021-02-07,S08000030,85 and over,All,Planned,9,10,-10
2021,1,2021-02-07,S92000003,85 and over,All,Planned,139,242.5,-42.7
2021,1,2021-02-14,S08000016,85 and over,All,Planned,6,11.5,-47.8
2021,1,2021-02-14,S08000017,85 and over,All,Planned,10,16.5,-39.4
2021,1,2021-02-14,S08000019,85 and over,All,Planned,7,26,-73.1
2021,1,2021-02-14,S08000020,85 and over,All,Planned,11,48,-77.1
2021,1,2021-02-14,S08000022,85 and over,All,Planned,13,17.5,-25.7
2021,1,2021-02-14,S08000024,85 and over,All,Planned,13,17.5,-25.7
2021,1,2021-02-14,S08000029,85 and over,All,Planned,7,10,-30
2021,1,2021-02-14,S08000030,85 and over,All,Planned,6,10.5,-42.9
2021,1,2021-02-14,S08000031,85 and over,All,Planned,58,92,-37
2021,1,2021-02-14,S92000003,85 and over,All,Planned,135,265,-49.1
2021,1,2021-02-21,S08000016,85 and over,All,Planned,5,7,-28.6
2021,1,2021-02-21,S08000017,85 and over,All,Planned,12,13,-7.7
2021,1,2021-02-21,S08000020,85 and over,All,Planned,8,26.5,-69.8
2021,1,2021-02-21,S08000022,85 and over,All,Planned,14,16.5,-15.2
2021,1,2021-02-21,S08000024,85 and over,All,Planned,21,15.5,35.5
2021,1,2021-02-21,S08000029,85 and over,All,Planned,6,7.5,-20
2021,1,2021-02-21,S08000030,85 and over,All,Planned,11,8,37.5
2021,1,2021-02-21,S08000031,85 and over,All,Planned,65,100.5,-35.3
2021,1,2021-02-21,S92000003,85 and over,All,Planned,146,233.5,-37.5
2021,1,2021-02-28,S08000016,85 and over,All,Planned,5,6,-16.7
2021,1,2021-02-28,S08000017,85 and over,All,Planned,5,14.5,-65.5
2021,1,2021-02-28,S08000020,85 and over,All,Planned,5,34,-85.3
2021,1,2021-02-28,S08000022,85 and over,All,Planned,12,20,-40
2021,1,2021-02-28,S08000024,85 and over,All,Planned,16,16,0
2021,1,2021-02-28,S08000029,85 and over,All,Planned,5,7.5,-33.3
2021,1,2021-02-28,S08000030,85 and over,All,Planned,6,12.5,-52
2021,1,2021-02-28,S08000031,85 and over,All,Planned,73,97.5,-25.1
2021,1,2021-02-28,S92000003,85 and over,All,Planned,139,250.5,-44.5
2021,1,2021-03-07,S08000016,85 and over,All,Planned,5,7.5,-33.3
2021,1,2021-03-07,S08000017,85 and over,All,Planned,9,12,-25
2021,1,2021-03-07,S08000019,85 and over,All,Planned,6,26.5,-77.4
2021,1,2021-03-07,S08000020,85 and over,All,Planned,8,30,-73.3
2021,1,2021-03-07,S08000022,85 and over,All,Planned,11,17.5,-37.1
2021,1,2021-03-07,S08000024,85 and over,All,Planned,14,19,-26.3
2021,1,2021-03-07,S08000029,85 and over,All,Planned,5,7,-28.6
2021,1,2021-03-07,S08000030,85 and over,All,Planned,5,15.5,-67.7
2021,1,2021-03-07,S08000031,85 and over,All,Planned,64,81.5,-21.5
2021,1,2021-03-07,S92000003,85 and over,All,Planned,131,230,-43
2021,1,2021-03-14,S08000017,85 and over,All,Planned,9,16.5,-45.5
2021,1,2021-03-14,S08000019,85 and over,All,Planned,10,42.5,-76.5
2021,1,2021-03-14,S08000020,85 and over,All,Planned,9,37.5,-76
2021,1,2021-03-14,S08000022,85 and over,All,Planned,18,17,5.9
2021,1,2021-03-14,S08000024,85 and over,All,Planned,15,20.5,-26.8
2021,3,2021-08-22,S08000024,85 and over,All,Planned,16,21.5,-25.6
2021,3,2021-08-22,S08000029,85 and over,All,Planned,5,7.5,-33.3
2021,3,2021-08-22,S08000030,85 and over,All,Planned,12,11,9.1
2021,1,2021-03-14,S92000003,85 and over,All,Planned,158,277.5,-43.1
2021,1,2021-03-21,S08000016,85 and over,All,Planned,5,9.5,-47.4
2021,1,2021-03-21,S08000017,85 and over,All,Planned,10,14,-28.6
2021,1,2021-03-21,S08000020,85 and over,All,Planned,11,37,-70.3
2021,1,2021-03-21,S08000022,85 and over,All,Planned,12,24,-50
2021,1,2021-03-21,S08000024,85 and over,All,Planned,16,24,-33.3
2021,1,2021-03-21,S08000029,85 and over,All,Planned,6,10,-40
2021,1,2021-03-21,S08000030,85 and over,All,Planned,11,17,-35.3
2021,1,2021-03-21,S08000031,85 and over,All,Planned,56,95.5,-41.4
2021,1,2021-03-21,S92000003,85 and over,All,Planned,135,265.5,-49.2
2021,1,2021-03-28,S08000016,85 and over,All,Planned,9,7,28.6
2021,1,2021-03-28,S08000017,85 and over,All,Planned,14,15,-6.7
2021,1,2021-03-28,S08000019,85 and over,All,Planned,11,36.5,-69.9
2021,1,2021-03-28,S08000020,85 and over,All,Planned,12,38.5,-68.8
2021,1,2021-03-28,S08000022,85 and over,All,Planned,14,16,-12.5
2021,1,2021-03-28,S08000024,85 and over,All,Planned,23,15.5,48.4
2021,1,2021-03-28,S08000029,85 and over,All,Planned,5,11,-54.5
2021,1,2021-03-28,S08000030,85 and over,All,Planned,8,10.5,-23.8
2021,1,2021-03-28,S08000031,85 and over,All,Planned,79,83,-4.8
2021,2,2021-04-04,S08000020,85 and over,All,Planned,13,39.5,-67.1
2021,2,2021-04-04,S08000022,85 and over,All,Planned,17,13.5,25.9
2021,2,2021-04-04,S08000024,85 and over,All,Planned,18,21.5,-16.3
2021,2,2021-04-04,S08000029,85 and over,All,Planned,8,7.5,6.7
2021,2,2021-04-04,S08000031,85 and over,All,Planned,57,76.5,-25.5
2021,2,2021-04-04,S92000003,85 and over,All,Planned,137,232.5,-41.1
2021,2,2021-04-11,S08000016,85 and over,All,Planned,5,6,-16.7
2021,2,2021-04-11,S08000019,85 and over,All,Planned,8,34.5,-76.8
2021,2,2021-04-11,S08000020,85 and over,All,Planned,9,42.5,-78.8
2021,2,2021-04-11,S08000022,85 and over,All,Planned,18,16.5,9.1
2021,2,2021-04-11,S08000024,85 and over,All,Planned,8,25.5,-68.6
2021,2,2021-04-11,S08000029,85 and over,All,Planned,6,7.5,-20
2021,2,2021-04-11,S08000030,85 and over,All,Planned,11,12,-8.3
2021,2,2021-04-11,S08000031,85 and over,All,Planned,55,83.5,-34.1
2021,2,2021-04-11,S92000003,85 and over,All,Planned,130,248.5,-47.7
2021,2,2021-04-18,S08000016,85 and over,All,Planned,8,8.5,-5.9
2021,2,2021-04-18,S08000017,85 and over,All,Planned,12,13,-7.7
2021,2,2021-04-18,S08000020,85 and over,All,Planned,8,44,-81.8
2021,2,2021-04-18,S08000022,85 and over,All,Planned,16,16.5,-3
2021,2,2021-04-18,S08000024,85 and over,All,Planned,14,19.5,-28.2
2021,2,2021-04-18,S08000029,85 and over,All,Planned,9,7,28.6
2021,2,2021-04-18,S08000030,85 and over,All,Planned,10,13.5,-25.9
2021,2,2021-04-18,S08000031,85 and over,All,Planned,63,89,-29.2
2021,2,2021-04-18,S92000003,85 and over,All,Planned,149,258,-42.2
2021,2,2021-04-25,S08000015,85 and over,All,Planned,5,4,25
2021,2,2021-04-25,S08000016,85 and over,All,Planned,6,10.5,-42.9
2021,2,2021-04-25,S08000017,85 and over,All,Planned,5,18.5,-73
2021,2,2021-04-25,S08000020,85 and over,All,Planned,13,32.5,-60
2021,2,2021-04-25,S08000022,85 and over,All,Planned,9,19.5,-53.8
2021,2,2021-04-25,S08000024,85 and over,All,Planned,26,16,62.5
2021,2,2021-04-25,S08000029,85 and over,All,Planned,10,7.5,33.3
2021,2,2021-04-25,S08000030,85 and over,All,Planned,9,21,-57.1
2021,2,2021-04-25,S08000031,85 and over,All,Planned,80,97.5,-17.9
2021,2,2021-04-25,S92000003,85 and over,All,Planned,170,275,-38.2
2021,2,2021-05-02,S08000016,85 and over,All,Planned,7,7.5,-6.7
2021,2,2021-05-02,S08000017,85 and over,All,Planned,6,12.5,-52
2021,2,2021-05-02,S08000019,85 and over,All,Planned,6,27.5,-78.2
