year,quarter,week_ending,hb,simd_quintile,number_attendances,average20182019,percent_variation
2021,3,2021-07-11,S08000025,2,12,20,-40
2021,3,2021-07-11,S08000025,3,37,43,-14
2021,3,2021-07-11,S08000025,4,48,55.5,-13.5
2021,3,2021-07-11,S08000025,5,13,10,30
2021,3,2021-07-11,S08000026,2,5,9.5,-47.4
2021,3,2021-07-11,S08000026,3,35,41,-14.6
2021,3,2021-07-11,S08000026,4,66,87.5,-24.6
2021,3,2021-07-11,S08000028,2,22,29.5,-25.4
2021,3,2021-07-11,S08000028,3,57,90,-36.7
2021,3,2021-07-11,S08000028,4,11,17.5,-37.1
2021,3,2021-07-11,S08000029,1,357,430.5,-17.1
2021,3,2021-07-11,S08000029,2,300,326,-8
2021,3,2021-07-11,S08000029,3,253,247,2.4
2021,3,2021-07-11,S08000029,4,126,146.5,-14
2021,3,2021-07-11,S08000029,5,140,140,0
2021,3,2021-07-11,S08000030,1,300,346.5,-13.4
2021,3,2021-07-11,S08000030,2,250,267.5,-6.5
2021,3,2021-07-11,S08000030,3,258,284,-9.2
2021,3,2021-07-11,S08000030,4,317,353.5,-10.3
2021,3,2021-07-11,S08000030,5,204,228,-10.5
2021,3,2021-07-11,S08000031,1,2930,3234,-9.4
2021,3,2021-07-11,S08000031,2,1209,1265.5,-4.5
2021,3,2021-07-11,S08000031,3,803,854,-6
2021,3,2021-07-11,S08000031,4,753,788.5,-4.5
2021,3,2021-07-11,S08000031,5,741,806.5,-8.1
2021,3,2021-07-11,S08000032,1,1322,1373,-3.7
2021,3,2021-07-11,S08000032,2,1166,1145,1.8
2021,3,2021-07-11,S08000032,3,722,682,5.9
2021,3,2021-07-11,S08000032,4,459,490,-6.3
2021,3,2021-07-11,S08000032,5,327,324,0.9
2021,3,2021-07-11,S92000003,1,7116,7870.5,-9.6
2021,3,2021-07-11,S92000003,2,5822,6128,-5
2021,3,2021-07-11,S92000003,3,4352,4677.5,-7
2021,3,2021-07-11,S92000003,4,3839,4153,-7.6
2021,3,2021-07-11,S92000003,5,3122,3439,-9.2
2021,3,2021-07-18,S08000015,1,721,830.5,-13.2
2021,3,2021-07-18,S08000015,2,453,546.5,-17.1
2021,3,2021-07-18,S08000015,3,317,317.5,-0.2
2021,3,2021-07-18,S08000015,4,210,235.5,-10.8
2021,3,2021-07-18,S08000015,5,179,190,-5.8
2021,3,2021-07-18,S08000016,1,42,46,-8.7
2021,3,2021-07-18,S08000016,2,96,108,-11.1
2021,3,2021-07-18,S08000016,3,181,197,-8.1
2021,3,2021-07-18,S08000016,4,161,181.5,-11.3
2021,3,2021-07-18,S08000016,5,45,58,-22.4
2021,3,2021-07-18,S08000017,1,132,141.5,-6.7
2021,3,2021-07-18,S08000017,2,276,314.5,-12.2
2021,3,2021-07-18,S08000017,3,276,288.5,-4.3
2021,3,2021-07-18,S08000017,4,117,114,2.6
2021,3,2021-07-18,S08000017,5,68,59.5,14.3
2021,3,2021-07-18,S08000019,1,282,291,-3.1
2021,3,2021-07-18,S08000019,2,343,351.5,-2.4
2021,3,2021-07-18,S08000019,3,208,220,-5.5
2021,3,2021-07-18,S08000019,4,184,205,-10.2
2021,3,2021-07-18,S08000019,5,162,189,-14.3
2021,3,2021-07-18,S08000020,1,107,168,-36.3
2021,3,2021-07-18,S08000020,2,369,415,-11.1
2021,3,2021-07-18,S08000020,3,363,407,-10.8
2021,3,2021-07-18,S08000020,4,499,482.5,3.4
2021,3,2021-07-18,S08000020,5,459,487,-5.7
2021,3,2021-07-18,S08000022,1,149,124.5,19.7
2021,3,2021-07-18,S08000022,2,260,250,4
2021,3,2021-07-18,S08000022,3,345,312.5,10.4
2021,3,2021-07-18,S08000022,4,328,300.5,9.2
2021,3,2021-07-18,S08000022,5,118,93.5,26.2
2021,3,2021-07-18,S08000024,1,871,753,15.7
2021,3,2021-07-18,S08000024,2,1052,1021.5,3
2021,3,2021-07-18,S08000024,3,769,734.5,4.7
2021,3,2021-07-18,S08000024,4,618,634,-2.5
2021,3,2021-07-18,S08000024,5,806,734.5,9.7
2021,3,2021-07-18,S08000025,2,17,17,0
2021,3,2021-07-18,S08000025,3,33,31.5,4.8
2021,3,2021-07-18,S08000025,4,60,39.5,51.9
2021,3,2021-07-18,S08000025,5,9,13,-30.8
2021,3,2021-07-18,S08000026,2,5,8.5,-41.2
2021,3,2021-07-18,S08000026,3,38,42,-9.5
2021,3,2021-07-18,S08000026,4,79,82,-3.7
2021,3,2021-07-18,S08000028,2,16,34.5,-53.6
2021,3,2021-07-18,S08000028,3,52,84.5,-38.5
2021,3,2021-07-18,S08000028,4,8,12,-33.3
2021,3,2021-07-18,S08000029,1,389,450.5,-13.7
2021,3,2021-07-18,S08000029,2,318,330.5,-3.8
2021,3,2021-07-18,S08000029,3,211,237,-11
2021,3,2021-07-18,S08000029,4,136,144.5,-5.9
2021,3,2021-07-18,S08000029,5,136,130.5,4.2
2021,3,2021-07-18,S08000030,1,378,347.5,8.8
2021,3,2021-07-18,S08000030,2,243,254.5,-4.5
2021,3,2021-07-18,S08000030,3,308,286.5,7.5
2021,3,2021-07-18,S08000030,4,380,344,10.5
2021,3,2021-07-18,S08000030,5,222,196,13.3
2021,3,2021-07-18,S08000031,1,3005,3176.5,-5.4
2021,3,2021-07-18,S08000031,2,1103,1213.5,-9.1
2021,3,2021-07-18,S08000031,3,823,853.5,-3.6
2021,3,2021-07-18,S08000031,4,697,751,-7.2
2021,3,2021-07-18,S08000031,5,693,763,-9.2
2021,3,2021-07-18,S08000032,1,1310,1308,0.2
2021,3,2021-07-18,S08000032,2,1153,1111.5,3.7
2021,3,2021-07-18,S08000032,3,757,666.5,13.6
2021,3,2021-07-18,S08000032,4,515,457,12.7
2021,3,2021-07-18,S08000032,5,318,322,-1.2
2021,3,2021-07-18,S92000003,1,7389,7639,-3.3
2021,3,2021-07-18,S92000003,2,5704,5977,-4.6
2021,3,2021-07-18,S92000003,3,4681,4678.5,0.1
2021,3,2021-07-18,S92000003,4,3992,3983,0.2
2021,3,2021-07-18,S92000003,5,3222,3244,-0.7
2021,3,2021-07-25,S08000015,1,680,840,-19
2021,3,2021-07-25,S08000015,2,539,540.5,-0.3
2021,3,2021-07-25,S08000015,3,281,315,-10.8
2021,3,2021-07-25,S08000015,4,206,215,-4.2
2021,3,2021-07-25,S08000015,5,178,203,-12.3
2021,3,2021-07-25,S08000016,1,59,48,22.9
2021,3,2021-07-25,S08000016,2,116,115,0.9
2021,3,2021-07-25,S08000016,3,200,212.5,-5.9
2021,3,2021-07-25,S08000016,4,208,188,10.6
2021,3,2021-07-25,S08000016,5,46,50,-8
2021,3,2021-07-25,S08000017,1,138,122,13.1
2021,3,2021-07-25,S08000017,2,265,311.5,-14.9
2021,3,2021-07-25,S08000017,3,265,278.5,-4.8
2021,3,2021-07-25,S08000017,4,119,112,6.2
2021,3,2021-07-25,S08000017,5,63,70,-10
2021,3,2021-07-25,S08000019,1,267,286,-6.6
2021,3,2021-07-25,S08000019,2,322,383.5,-16
2021,3,2021-07-25,S08000019,3,222,217,2.3
2021,3,2021-07-25,S08000019,4,210,181,16
2021,3,2021-07-25,S08000019,5,142,182,-22
2021,3,2021-07-25,S08000020,1,113,145.5,-22.3
2021,3,2021-07-25,S08000020,2,360,373.5,-3.6
2021,3,2021-07-25,S08000020,3,331,370,-10.5
2021,3,2021-07-25,S08000020,4,442,490.5,-9.9
2021,3,2021-07-25,S08000020,5,439,507.5,-13.5
2021,3,2021-07-25,S08000022,1,147,142.5,3.2
2021,3,2021-07-25,S08000022,2,251,254.5,-1.4
2021,3,2021-07-25,S08000022,3,346,334.5,3.4
2021,3,2021-07-25,S08000022,4,331,325,1.8
2021,3,2021-07-25,S08000022,5,119,99.5,19.6
2021,3,2021-07-25,S08000024,1,831,866.5,-4.1
2021,3,2021-07-25,S08000024,2,1082,1035,4.5
2021,3,2021-07-25,S08000024,3,686,698.5,-1.8
2021,3,2021-07-25,S08000024,4,671,676.5,-0.8
2021,3,2021-07-25,S08000024,5,793,774.5,2.4
2021,3,2021-07-25,S08000025,2,16,20.5,-22
2021,3,2021-07-25,S08000025,3,37,46.5,-20.4
2021,3,2021-07-25,S08000025,4,56,48.5,15.5
2021,3,2021-07-25,S08000025,5,9,14,-35.7
2021,3,2021-07-25,S08000026,2,6,7.5,-20
2021,3,2021-07-25,S08000026,3,42,45.5,-7.7
2021,3,2021-07-25,S08000026,4,66,78,-15.4
2021,3,2021-07-25,S08000028,2,18,31,-41.9
2021,3,2021-07-25,S08000028,3,64,80.5,-20.5
2021,3,2021-07-25,S08000028,4,9,14.5,-37.9
2021,3,2021-07-25,S08000029,1,399,427,-6.6
2021,3,2021-07-25,S08000029,2,280,318.5,-12.1
2021,3,2021-07-25,S08000029,3,230,239,-3.8
2021,3,2021-07-25,S08000029,4,179,150.5,18.9
2021,3,2021-07-25,S08000029,5,105,144,-27.1
2021,3,2021-07-25,S08000030,1,369,355.5,3.8
2021,3,2021-07-25,S08000030,2,245,266.5,-8.1
2021,3,2021-07-25,S08000030,3,283,286.5,-1.2
2021,3,2021-07-25,S08000030,4,344,372.5,-7.7
2021,3,2021-07-25,S08000030,5,216,197.5,9.4
2021,3,2021-07-25,S08000031,1,3013,3149.5,-4.3
2021,3,2021-07-25,S08000031,2,1154,1193,-3.3
2021,3,2021-07-25,S08000031,3,809,864,-6.4
2021,3,2021-07-25,S08000031,4,748,724,3.3
2021,3,2021-07-25,S08000031,5,781,785.5,-0.6
2021,3,2021-07-25,S08000032,1,1286,1321.5,-2.7
2021,3,2021-07-25,S08000032,2,1150,1154,-0.3
2021,3,2021-07-25,S08000032,3,712,713.5,-0.2
2021,3,2021-07-25,S08000032,4,520,484.5,7.3
2021,3,2021-07-25,S08000032,5,316,316.5,-0.2
2021,3,2021-07-25,S92000003,1,7304,7709,-5.3
2021,3,2021-07-25,S92000003,2,5804,6004.5,-3.3
2021,3,2021-07-25,S92000003,3,4508,4701.5,-4.1
2021,3,2021-07-25,S92000003,4,4109,4060.5,1.2
2021,3,2021-07-25,S92000003,5,3210,3355,-4.3
2021,3,2021-08-01,S08000015,1,694,855.5,-18.9
2021,3,2021-08-01,S08000015,2,470,545,-13.8
2021,3,2021-08-01,S08000015,3,273,318,-14.2
2021,3,2021-08-01,S08000015,4,203,239.5,-15.2
2021,3,2021-08-01,S08000015,5,193,199.5,-3.3
2021,3,2021-08-01,S08000016,1,48,43.5,10.3
2021,3,2021-08-01,S08000016,2,87,123,-29.3
2021,3,2021-08-01,S08000016,3,192,238.5,-19.5
2021,3,2021-08-01,S08000016,4,175,172.5,1.4
2021,3,2021-08-01,S08000016,5,40,45,-11.1
2021,3,2021-08-01,S08000017,1,135,126,7.1
2021,3,2021-08-01,S08000017,2,315,304,3.6
2021,3,2021-08-01,S08000017,3,271,299.5,-9.5
2021,3,2021-08-01,S08000017,4,105,122,-13.9
2021,3,2021-08-01,S08000017,5,55,68,-19.1
2021,3,2021-08-01,S08000019,1,262,285,-8.1
2021,3,2021-08-01,S08000019,2,327,372,-12.1
2021,3,2021-08-01,S08000019,3,197,219,-10
2021,3,2021-08-01,S08000019,4,196,222.5,-11.9
2021,3,2021-08-01,S08000019,5,142,187,-24.1
2021,3,2021-08-01,S08000020,1,117,136,-14
2021,3,2021-08-01,S08000020,2,343,399,-14
2021,3,2021-08-01,S08000020,3,357,365.5,-2.3
2021,3,2021-08-01,S08000020,4,427,481.5,-11.3
2021,3,2021-08-01,S08000020,5,379,518,-26.8
2021,3,2021-08-01,S08000022,1,120,135,-11.1
2021,3,2021-08-01,S08000022,2,218,253.5,-14
2021,3,2021-08-01,S08000022,3,354,330,7.3
2021,3,2021-08-01,S08000022,4,307,342,-10.2
2021,3,2021-08-01,S08000022,5,110,105.5,4.3
2021,3,2021-08-01,S08000024,1,805,811,-0.7
2021,3,2021-08-01,S08000024,2,992,1108.5,-10.5
2021,3,2021-08-01,S08000024,3,696,728,-4.4
2021,3,2021-08-01,S08000024,4,658,622.5,5.7
2021,3,2021-08-01,S08000024,5,823,828.5,-0.7
2021,3,2021-08-01,S08000025,2,11,21,-47.6
2021,3,2021-08-01,S08000025,3,26,42.5,-38.8
2021,3,2021-08-01,S08000025,4,58,66,-12.1
2021,3,2021-08-01,S08000025,5,12,13,-7.7
2021,3,2021-08-01,S08000026,2,11,8.5,29.4
2021,3,2021-08-01,S08000026,3,46,44,4.5
2021,3,2021-08-01,S08000026,4,98,86.5,13.3
2021,3,2021-08-01,S08000028,2,22,32.5,-32.3
2021,3,2021-08-01,S08000028,3,42,72.5,-42.1
2021,3,2021-08-01,S08000028,4,12,19,-36.8
2021,3,2021-08-01,S08000028,5,5,7.5,-33.3
2021,3,2021-08-01,S08000029,1,329,439.5,-25.1
2021,3,2021-08-01,S08000029,2,294,324,-9.3
2021,3,2021-08-01,S08000029,3,218,242,-9.9
2021,3,2021-08-01,S08000029,4,108,170,-36.5
2021,3,2021-08-01,S08000029,5,161,159,1.3
2021,3,2021-08-01,S08000030,1,369,376,-1.9
2021,3,2021-08-01,S08000030,2,240,271.5,-11.6
2021,3,2021-08-01,S08000030,3,268,310.5,-13.7
2021,3,2021-08-01,S08000030,4,338,349.5,-3.3
2021,3,2021-08-01,S08000030,5,205,220,-6.8
2021,3,2021-08-01,S08000031,1,2964,3155,-6.1
2021,3,2021-08-01,S08000031,2,1114,1167,-4.5
2021,3,2021-08-01,S08000031,3,800,859,-6.9
2021,3,2021-08-01,S08000031,4,704,744,-5.4
2021,3,2021-08-01,S08000031,5,749,793.5,-5.6
2021,3,2021-08-01,S08000032,1,1291,1313,-1.7
2021,3,2021-08-01,S08000032,2,1129,1129.5,0
2021,3,2021-08-01,S08000032,3,720,677.5,6.3
2021,3,2021-08-01,S08000032,4,464,485.5,-4.4
2021,3,2021-08-01,S08000032,5,321,331,-3
2021,3,2021-08-01,S92000003,1,7137,7679,-7.1
2021,3,2021-08-01,S92000003,2,5573,6059,-8
2021,3,2021-08-01,S92000003,3,4460,4746.5,-6
2021,3,2021-08-01,S92000003,4,3853,4123,-6.5
2021,3,2021-08-01,S92000003,5,3198,3476.5,-8
2021,3,2021-08-08,S08000015,1,675,810.5,-16.7
2021,3,2021-08-08,S08000015,2,475,555.5,-14.5
2021,3,2021-08-08,S08000015,3,279,333,-16.2
2021,3,2021-08-08,S08000015,4,226,243.5,-7.2
2021,3,2021-08-08,S08000015,5,180,207.5,-13.3
2021,3,2021-08-08,S08000016,1,38,46.5,-18.3
2021,3,2021-08-08,S08000016,2,105,106,-0.9
2021,3,2021-08-08,S08000016,3,181,183,-1.1
2021,3,2021-08-08,S08000016,4,191,190,0.5
2021,3,2021-08-08,S08000016,5,42,53,-20.8
2021,3,2021-08-08,S08000017,1,128,130.5,-1.9
2021,3,2021-08-08,S08000017,2,265,321,-17.4
2021,3,2021-08-08,S08000017,3,247,282,-12.4
2021,3,2021-08-08,S08000017,4,96,138.5,-30.7
2021,3,2021-08-08,S08000017,5,63,63.5,-0.8
2021,3,2021-08-08,S08000019,1,252,280,-10
2021,3,2021-08-08,S08000019,2,315,377,-16.4
2021,3,2021-08-08,S08000019,3,202,220.5,-8.4
2021,3,2021-08-08,S08000019,4,172,187.5,-8.3
2021,3,2021-08-08,S08000019,5,150,158,-5.1
2021,3,2021-08-08,S08000020,1,121,126.5,-4.3
2021,3,2021-08-08,S08000020,2,348,394,-11.7
2021,3,2021-08-08,S08000020,3,345,377.5,-8.6
2021,3,2021-08-08,S08000020,4,465,497,-6.4
2021,3,2021-08-08,S08000020,5,396,523.5,-24.4
2021,3,2021-08-08,S08000022,1,120,149,-19.5
2021,3,2021-08-08,S08000022,2,254,243,4.5
2021,3,2021-08-08,S08000022,3,324,345,-6.1
2021,3,2021-08-08,S08000022,4,319,344,-7.3
2021,3,2021-08-08,S08000022,5,92,103.5,-11.1
2021,3,2021-08-08,S08000024,1,801,837.5,-4.4
2021,3,2021-08-08,S08000024,2,1114,1035,7.6
2021,3,2021-08-08,S08000024,3,697,753.5,-7.5
2021,3,2021-08-08,S08000024,4,661,638,3.6
2021,3,2021-08-08,S08000024,5,830,811.5,2.3
2021,3,2021-08-08,S08000025,2,10,13.5,-25.9
2021,3,2021-08-08,S08000025,3,35,30.5,14.8
2021,3,2021-08-08,S08000025,4,58,60,-3.3
2021,3,2021-08-08,S08000025,5,17,9.5,78.9
2021,3,2021-08-08,S08000026,3,37,34,8.8
2021,3,2021-08-08,S08000026,4,66,91,-27.5
2021,3,2021-08-08,S08000028,2,18,40.5,-55.6
2021,3,2021-08-08,S08000028,3,65,87,-25.3
2021,3,2021-08-08,S08000028,4,8,17,-52.9
2021,3,2021-08-08,S08000029,1,365,428,-14.7
2021,3,2021-08-08,S08000029,2,300,341.5,-12.2
2021,3,2021-08-08,S08000029,3,225,238.5,-5.7
2021,3,2021-08-08,S08000029,4,127,148.5,-14.5
2021,3,2021-08-08,S08000029,5,124,153,-19
2021,3,2021-08-08,S08000030,1,349,344.5,1.3
2021,3,2021-08-08,S08000030,2,219,254,-13.8
2021,3,2021-08-08,S08000030,3,280,279,0.4
2021,3,2021-08-08,S08000030,4,372,378,-1.6
2021,3,2021-08-08,S08000030,5,217,207.5,4.6
2021,3,2021-08-08,S08000031,1,2889,3115,-7.3
2021,3,2021-08-08,S08000031,2,1088,1239.5,-12.2
2021,3,2021-08-08,S08000031,3,774,867.5,-10.8
2021,3,2021-08-08,S08000031,4,717,723.5,-0.9
2021,3,2021-08-08,S08000031,5,752,782,-3.8
2021,3,2021-08-08,S08000032,1,1274,1325,-3.8
2021,3,2021-08-08,S08000032,2,1159,1166,-0.6
2021,3,2021-08-08,S08000032,3,672,716.5,-6.2
2021,3,2021-08-08,S08000032,4,441,479,-7.9
2021,3,2021-08-08,S08000032,5,329,324.5,1.4
2021,3,2021-08-08,S92000003,1,7018,7598.5,-7.6
2021,3,2021-08-08,S92000003,2,5674,6096.5,-6.9
2021,3,2021-08-08,S92000003,3,4363,4747.5,-8.1
2021,3,2021-08-08,S92000003,4,3919,4135.5,-5.2
2021,3,2021-08-08,S92000003,5,3194,3404,-6.2
2021,3,2021-08-15,S08000015,1,657,774,-15.1
2021,3,2021-08-15,S08000015,2,477,535,-10.8
2021,3,2021-08-15,S08000015,3,315,311,1.3
2021,3,2021-08-15,S08000015,4,193,228,-15.4
2021,3,2021-08-15,S08000015,5,188,215.5,-12.8
2021,3,2021-08-15,S08000016,1,42,47,-10.6
2021,3,2021-08-15,S08000016,2,112,111,0.9
2021,3,2021-08-15,S08000016,3,201,209,-3.8
2021,3,2021-08-15,S08000016,4,156,195.5,-20.2
2021,3,2021-08-15,S08000016,5,48,53,-9.4
2021,3,2021-08-15,S08000017,1,125,154,-18.8
2021,3,2021-08-15,S08000017,2,243,316.5,-23.2
2021,3,2021-08-15,S08000017,3,251,273,-8.1
2021,3,2021-08-15,S08000017,4,96,130,-26.2
2021,3,2021-08-15,S08000017,5,62,70.5,-12.1
2021,3,2021-08-15,S08000019,1,276,295.5,-6.6
2021,3,2021-08-15,S08000019,2,325,360.5,-9.8
2021,3,2021-08-15,S08000019,3,201,200,0.5
2021,3,2021-08-15,S08000019,4,178,215.5,-17.4
2021,3,2021-08-15,S08000019,5,155,179.5,-13.6
2021,3,2021-08-15,S08000020,1,96,131,-26.7
2021,3,2021-08-15,S08000020,2,332,361,-8
2021,3,2021-08-15,S08000020,3,366,378.5,-3.3
2021,3,2021-08-15,S08000020,4,460,467.5,-1.6
2021,3,2021-08-15,S08000020,5,456,502.5,-9.3
2021,3,2021-08-15,S08000022,1,106,130.5,-18.8
2021,3,2021-08-15,S08000022,2,231,250,-7.6
2021,3,2021-08-15,S08000022,3,290,344.5,-15.8
2021,3,2021-08-15,S08000022,4,328,317.5,3.3
2021,3,2021-08-15,S08000022,5,93,107.5,-13.5
2021,3,2021-08-15,S08000024,1,810,823.5,-1.6
2021,3,2021-08-15,S08000024,2,1100,1045,5.3
2021,3,2021-08-15,S08000024,3,785,724.5,8.4
2021,3,2021-08-15,S08000024,4,661,625,5.8
2021,3,2021-08-15,S08000024,5,826,835,-1.1
2021,3,2021-08-15,S08000025,2,21,21,0
2021,3,2021-08-15,S08000025,3,31,37.5,-17.3
2021,3,2021-08-15,S08000025,4,44,63.5,-30.7
2021,3,2021-08-15,S08000025,5,14,11.5,21.7
2021,3,2021-08-15,S08000026,3,46,48.5,-5.2
2021,3,2021-08-15,S08000026,4,79,88,-10.2
2021,3,2021-08-15,S08000028,2,19,35.5,-46.5
2021,3,2021-08-15,S08000028,3,52,78.5,-33.8
2021,3,2021-08-15,S08000028,4,8,16.5,-51.5
2021,3,2021-08-15,S08000029,1,375,426.5,-12.1
2021,3,2021-08-15,S08000029,2,296,322,-8.1
2021,3,2021-08-15,S08000029,3,228,235,-3
2021,3,2021-08-15,S08000029,4,153,153,0
2021,3,2021-08-15,S08000029,5,139,149,-6.7
2021,3,2021-08-15,S08000030,1,301,334.5,-10
2021,3,2021-08-15,S08000030,2,241,267.5,-9.9
2021,3,2021-08-15,S08000030,3,254,264,-3.8
2021,3,2021-08-15,S08000030,4,335,351,-4.6
2021,3,2021-08-15,S08000030,5,221,213.5,3.5
2021,3,2021-08-15,S08000031,1,2775,3025.5,-8.3
2021,3,2021-08-15,S08000031,2,1056,1155.5,-8.6
2021,3,2021-08-15,S08000031,3,764,841,-9.2
2021,3,2021-08-15,S08000031,4,731,752,-2.8
2021,3,2021-08-15,S08000031,5,735,834,-11.9
2021,3,2021-08-15,S08000032,1,1237,1282,-3.5
2021,3,2021-08-15,S08000032,2,1104,1127.5,-2.1
2021,3,2021-08-15,S08000032,3,713,664.5,7.3
2021,3,2021-08-15,S08000032,4,507,490,3.5
2021,3,2021-08-15,S08000032,5,307,328.5,-6.5
2021,3,2021-08-15,S92000003,1,6804,7428,-8.4
2021,3,2021-08-15,S92000003,2,5560,5916,-6
2021,3,2021-08-15,S92000003,3,4497,4609.5,-2.4
2021,3,2021-08-15,S92000003,4,3929,4093,-4
2021,3,2021-08-15,S92000003,5,3249,3505,-7.3
2021,3,2021-08-22,S08000015,1,709,790,-10.3
2021,3,2021-08-22,S08000015,2,488,490,-0.4
2021,3,2021-08-22,S08000015,3,258,296,-12.8
2021,3,2021-08-22,S08000015,4,206,224.5,-8.2
2021,3,2021-08-22,S08000015,5,170,185.5,-8.4
2021,3,2021-08-22,S08000016,1,40,57,-29.8
2021,3,2021-08-22,S08000016,2,102,113,-9.7
2021,3,2021-08-22,S08000016,3,184,187.5,-1.9
2021,3,2021-08-22,S08000016,4,184,180.5,1.9
2021,3,2021-08-22,S08000016,5,51,48.5,5.2
2021,3,2021-08-22,S08000017,1,95,127.5,-25.5
2021,3,2021-08-22,S08000017,2,256,296.5,-13.7
2021,3,2021-08-22,S08000017,3,245,283.5,-13.6
2021,3,2021-08-22,S08000017,4,109,108,0.9
2021,3,2021-08-22,S08000017,5,64,65.5,-2.3
2021,3,2021-08-22,S08000019,1,284,274.5,3.5
2021,3,2021-08-22,S08000019,2,369,367.5,0.4
2021,3,2021-08-22,S08000019,3,244,204.5,19.3
2021,3,2021-08-22,S08000019,4,217,197.5,9.9
2021,3,2021-08-22,S08000019,5,161,181,-11
2021,3,2021-08-22,S08000020,1,108,146,-26
2021,3,2021-08-22,S08000020,2,343,404,-15.1
2021,3,2021-08-22,S08000020,3,334,377,-11.4
2021,3,2021-08-22,S08000020,4,447,496.5,-10
2021,3,2021-08-22,S08000020,5,474,522,-9.2
2021,3,2021-08-22,S08000022,1,131,121,8.3
2021,3,2021-08-22,S08000022,2,233,233,0
2021,3,2021-08-22,S08000022,3,321,314.5,2.1
2021,3,2021-08-22,S08000022,4,314,310.5,1.1
2021,3,2021-08-22,S08000022,5,98,97,1
2021,3,2021-08-22,S08000024,1,802,822,-2.4
2021,3,2021-08-22,S08000024,2,1037,1073,-3.4
2021,3,2021-08-22,S08000024,3,707,737,-4.1
2021,3,2021-08-22,S08000024,4,681,654,4.1
2021,3,2021-08-22,S08000024,5,955,852,12.1
2021,3,2021-08-22,S08000025,2,14,16.5,-15.2
2021,3,2021-08-22,S08000025,3,43,39,10.3
2021,3,2021-08-22,S08000025,4,57,61,-6.6
2021,3,2021-08-22,S08000025,5,12,14,-14.3
2021,3,2021-08-22,S08000026,2,8,12.5,-36
2021,3,2021-08-22,S08000026,3,37,49.5,-25.3
2021,3,2021-08-22,S08000026,4,72,88,-18.2
2021,3,2021-08-22,S08000028,2,26,36,-27.8
2021,3,2021-08-22,S08000028,3,51,65,-21.5
2021,3,2021-08-22,S08000028,4,10,11,-9.1
2021,3,2021-08-22,S08000028,5,5,2.5,100
2021,3,2021-08-22,S08000029,1,364,363,0.3
2021,3,2021-08-22,S08000029,2,310,310.5,-0.2
2021,3,2021-08-22,S08000029,3,227,239.5,-5.2
2021,3,2021-08-22,S08000029,4,137,151.5,-9.6
2021,3,2021-08-22,S08000029,5,145,147.5,-1.7
2021,3,2021-08-22,S08000030,1,347,347,0
2021,3,2021-08-22,S08000030,2,235,239.5,-1.9
2021,3,2021-08-22,S08000030,3,295,282,4.6
2021,3,2021-08-22,S08000030,4,322,350.5,-8.1
2021,3,2021-08-22,S08000030,5,222,210,5.7
2021,3,2021-08-22,S08000031,1,2946,3030.5,-2.8
2021,3,2021-08-22,S08000031,2,1186,1217.5,-2.6
2021,3,2021-08-22,S08000031,3,851,824,3.3
2021,3,2021-08-22,S08000031,4,763,767,-0.5
2021,3,2021-08-22,S08000031,5,824,765.5,7.6
2021,3,2021-08-22,S08000032,1,1309,1290.5,1.4
2021,3,2021-08-22,S08000032,2,1216,1156.5,5.1
2021,3,2021-08-22,S08000032,3,737,709.5,3.9
2021,3,2021-08-22,S08000032,4,535,479,11.7
2021,3,2021-08-22,S08000032,5,354,313,13.1
2021,3,2021-08-22,S92000003,1,7137,7371.5,-3.2
2021,3,2021-08-22,S92000003,2,5823,5966,-2.4
2021,3,2021-08-22,S92000003,3,4534,4608.5,-1.6
2021,3,2021-08-22,S92000003,4,4054,4079.5,-0.6
2021,3,2021-08-22,S92000003,5,3536,3405.5,3.8
2021,3,2021-08-29,S08000015,1,771,825,-6.5
2021,3,2021-08-29,S08000015,2,485,546,-11.2
2021,3,2021-08-29,S08000015,3,313,308.5,1.5
2021,3,2021-08-29,S08000015,4,238,218.5,8.9
2021,3,2021-08-29,S08000015,5,177,187,-5.3
2021,3,2021-08-29,S08000016,1,61,48.5,25.8
2021,3,2021-08-29,S08000016,2,96,96,0
2021,3,2021-08-29,S08000016,3,173,193,-10.4
2021,3,2021-08-29,S08000016,4,172,193.5,-11.1
2021,3,2021-08-29,S08000016,5,44,43,2.3
2021,3,2021-08-29,S08000017,1,108,149.5,-27.8
2021,3,2021-08-29,S08000017,2,297,320.5,-7.3
2021,3,2021-08-29,S08000017,3,269,271.5,-0.9
2021,3,2021-08-29,S08000017,4,114,125,-8.8
2021,3,2021-08-29,S08000017,5,50,64.5,-22.5
2021,3,2021-08-29,S08000019,1,276,295.5,-6.6
2021,3,2021-08-29,S08000019,2,350,350,0
2021,3,2021-08-29,S08000019,3,174,221.5,-21.4
2021,3,2021-08-29,S08000019,4,198,193.5,2.3
2021,3,2021-08-29,S08000019,5,152,180.5,-15.8
2021,3,2021-08-29,S08000020,1,122,132.5,-7.9
2021,3,2021-08-29,S08000020,2,358,381,-6
2021,3,2021-08-29,S08000020,3,317,372.5,-14.9
2021,3,2021-08-29,S08000020,4,431,491,-12.2
2021,3,2021-08-29,S08000020,5,504,527.5,-4.5
2021,3,2021-08-29,S08000022,1,134,144,-6.9
2021,3,2021-08-29,S08000022,2,244,220.5,10.7
2021,3,2021-08-29,S08000022,3,334,333.5,0.1
2021,3,2021-08-29,S08000022,4,338,325,4
