year,quarter,week_ending,hscp,simd_quintile,sas_incidents,average20182019,percent_variation
2020,4,2020-12-06,S37000035,1,282,287.5,-1.9
2020,4,2020-12-06,S37000035,2,202,220,-8.2
2020,4,2020-12-06,S37000035,3,109,129.5,-15.8
2020,4,2020-12-06,S37000035,4,54,60,-10
2020,4,2020-12-06,S37000035,5,24,38,-36.8
2020,4,2020-12-13,S37000001,1,37,53,-30.2
2020,4,2020-12-13,S37000001,2,125,111,12.6
2020,4,2020-12-13,S37000001,3,57,85.5,-33.3
2020,4,2020-12-13,S37000001,4,66,77.5,-14.8
2020,4,2020-12-13,S37000001,5,92,115.5,-20.3
2020,4,2020-12-13,S37000002,1,13,19,-31.6
2020,4,2020-12-13,S37000002,2,56,53.5,4.7
2020,4,2020-12-13,S37000002,3,113,99,14.1
2020,4,2020-12-13,S37000002,4,143,140.5,1.8
2020,4,2020-12-13,S37000002,5,129,112,15.2
2020,4,2020-12-13,S37000003,1,15,16,-6.2
2020,4,2020-12-13,S37000003,2,47,52.5,-10.5
2020,4,2020-12-13,S37000003,3,80,70,14.3
2020,4,2020-12-13,S37000003,4,50,61,-18
2020,4,2020-12-13,S37000003,5,24,27,-11.1
2020,4,2020-12-13,S37000004,1,34,25,36
2020,4,2020-12-13,S37000004,2,52,52,0
2020,4,2020-12-13,S37000004,3,117,103.5,13
2020,4,2020-12-13,S37000004,4,46,52,-11.5
2020,4,2020-12-13,S37000004,5,19,12.5,52
2020,4,2020-12-13,S37000005,1,87,77,13
2020,4,2020-12-13,S37000005,2,77,61.5,25.2
2020,4,2020-12-13,S37000005,3,40,44,-9.1
2020,4,2020-12-13,S37000005,4,43,46,-6.5
2020,4,2020-12-13,S37000005,5,30,46,-34.8
2020,4,2020-12-13,S37000006,1,38,50,-24
2020,4,2020-12-13,S37000006,2,122,143.5,-15
2020,4,2020-12-13,S37000006,3,120,133,-9.8
2020,4,2020-12-13,S37000006,4,40,70,-42.9
2020,4,2020-12-13,S37000006,5,21,24,-12.5
2020,4,2020-12-13,S37000007,1,170,160.5,5.9
2020,4,2020-12-13,S37000007,2,67,81.5,-17.8
2020,4,2020-12-13,S37000007,3,32,30,6.7
2020,4,2020-12-13,S37000007,4,35,37.5,-6.7
2020,4,2020-12-13,S37000007,5,40,39.5,1.3
2020,4,2020-12-13,S37000008,1,111,126.5,-12.3
2020,4,2020-12-13,S37000008,2,77,77,0
2020,4,2020-12-13,S37000008,3,38,42.5,-10.6
2020,4,2020-12-13,S37000008,4,23,32,-28.1
2020,4,2020-12-13,S37000008,5,20,21,-4.8
2020,4,2020-12-13,S37000009,1,14,13,7.7
2020,4,2020-12-13,S37000009,2,39,39.5,-1.3
2020,4,2020-12-13,S37000009,3,6,14.5,-58.6
2020,4,2020-12-13,S37000009,4,35,29.5,18.6
2020,4,2020-12-13,S37000009,5,61,92.5,-34.1
2020,4,2020-12-13,S37000010,1,6,11.5,-47.8
2020,4,2020-12-13,S37000010,2,49,72,-31.9
2020,4,2020-12-13,S37000010,3,51,47.5,7.4
2020,4,2020-12-13,S37000010,4,66,49.5,33.3
2020,4,2020-12-13,S37000010,5,17,17.5,-2.9
2020,4,2020-12-13,S37000011,1,23,19,21.1
2020,4,2020-12-13,S37000011,2,23,26,-11.5
2020,4,2020-12-13,S37000011,3,20,27,-25.9
2020,4,2020-12-13,S37000011,4,16,22,-27.3
2020,4,2020-12-13,S37000011,5,61,69.5,-12.2
2020,4,2020-12-13,S37000012,1,212,191.5,10.7
2020,4,2020-12-13,S37000012,2,144,161.5,-10.8
2020,4,2020-12-13,S37000012,3,111,123,-9.8
2020,4,2020-12-13,S37000012,4,96,115,-16.5
2020,4,2020-12-13,S37000012,5,215,242,-11.2
2020,4,2020-12-13,S37000013,1,54,77,-29.9
2020,4,2020-12-13,S37000013,2,103,107.5,-4.2
2020,4,2020-12-13,S37000013,3,47,46,2.2
2020,4,2020-12-13,S37000013,4,48,51,-5.9
2020,4,2020-12-13,S37000013,5,32,34.5,-7.2
2020,4,2020-12-13,S37000016,1,63,53.5,17.8
2020,4,2020-12-13,S37000016,2,111,115,-3.5
2020,4,2020-12-13,S37000016,3,160,146.5,9.2
2020,4,2020-12-13,S37000016,4,125,142.5,-12.3
2020,4,2020-12-13,S37000016,5,34,29,17.2
2020,4,2020-12-13,S37000017,1,78,100.5,-22.4
2020,4,2020-12-13,S37000017,2,18,17,5.9
2020,4,2020-12-13,S37000017,3,25,30,-16.7
2020,4,2020-12-13,S37000017,4,18,15,20
2020,4,2020-12-13,S37000017,5,19,16.5,15.2
2020,4,2020-12-13,S37000018,1,25,31.5,-20.6
2020,4,2020-12-13,S37000018,2,93,79.5,17
2020,4,2020-12-13,S37000018,3,33,36.5,-9.6
2020,4,2020-12-13,S37000018,4,15,21,-28.6
2020,4,2020-12-13,S37000018,5,11,12.5,-12
2020,4,2020-12-13,S37000019,2,41,38.5,6.5
2020,4,2020-12-13,S37000019,3,57,57,0
2020,4,2020-12-13,S37000019,4,60,79,-24.1
2020,4,2020-12-13,S37000019,5,15,25.5,-41.2
2020,4,2020-12-13,S37000020,1,165,199,-17.1
2020,4,2020-12-13,S37000020,2,73,73.5,-0.7
2020,4,2020-12-13,S37000020,3,38,41,-7.3
2020,4,2020-12-13,S37000020,4,44,50,-12
2020,4,2020-12-13,S37000020,5,22,19,15.8
2020,4,2020-12-13,S37000022,2,12,8,50
2020,4,2020-12-13,S37000022,3,13,11.5,13
2020,4,2020-12-13,S37000022,4,18,28,-35.7
2020,4,2020-12-13,S37000024,1,127,123,3.3
2020,4,2020-12-13,S37000024,2,84,62.5,34.4
2020,4,2020-12-13,S37000024,3,61,64.5,-5.4
2020,4,2020-12-13,S37000024,4,35,36.5,-4.1
2020,4,2020-12-13,S37000024,5,22,35,-37.1
2020,4,2020-12-13,S37000025,1,31,26.5,17
2020,4,2020-12-13,S37000025,2,54,61.5,-12.2
2020,4,2020-12-13,S37000025,3,85,92.5,-8.1
2020,4,2020-12-13,S37000025,4,76,101,-24.8
2020,4,2020-12-13,S37000025,5,18,21,-14.3
2020,4,2020-12-13,S37000026,3,20,15,33.3
2020,4,2020-12-13,S37000026,4,18,22.5,-20
2020,4,2020-12-13,S37000027,1,73,73,0
2020,4,2020-12-13,S37000027,2,100,81.5,22.7
2020,4,2020-12-13,S37000027,3,68,63.5,7.1
2020,4,2020-12-13,S37000027,4,19,35.5,-46.5
2020,4,2020-12-13,S37000027,5,41,47.5,-13.7
2020,4,2020-12-13,S37000028,1,169,197.5,-14.4
2020,4,2020-12-13,S37000028,2,183,194,-5.7
2020,4,2020-12-13,S37000028,3,128,134.5,-4.8
2020,4,2020-12-13,S37000028,4,87,98,-11.2
2020,4,2020-12-13,S37000028,5,62,62,0
2020,4,2020-12-13,S37000029,1,114,98.5,15.7
2020,4,2020-12-13,S37000029,2,52,59.5,-12.6
2020,4,2020-12-13,S37000029,3,30,37.5,-20
2020,4,2020-12-13,S37000029,4,17,19,-10.5
2020,4,2020-12-13,S37000029,5,5,4.5,11.1
2020,4,2020-12-13,S37000030,1,89,81.5,9.2
2020,4,2020-12-13,S37000030,2,109,109,0
2020,4,2020-12-13,S37000030,3,75,78.5,-4.5
2020,4,2020-12-13,S37000030,4,31,39,-20.5
2020,4,2020-12-13,S37000030,5,28,32.5,-13.8
2020,4,2020-12-13,S37000031,2,23,17.5,31.4
2020,4,2020-12-13,S37000031,3,51,43.5,17.2
2020,4,2020-12-13,S37000032,1,219,214,2.3
2020,4,2020-12-13,S37000032,2,203,193,5.2
2020,4,2020-12-13,S37000032,3,177,175.5,0.9
2020,4,2020-12-13,S37000032,4,87,109.5,-20.5
2020,4,2020-12-13,S37000032,5,92,109,-15.6
2020,4,2020-12-13,S37000033,1,20,22.5,-11.1
2020,4,2020-12-13,S37000033,2,61,42.5,43.5
2020,4,2020-12-13,S37000033,3,94,85.5,9.9
2020,4,2020-12-13,S37000033,4,110,100,10
2020,4,2020-12-13,S37000033,5,47,42,11.9
2020,4,2020-12-13,S37000034,1,737,817,-9.8
2020,4,2020-12-13,S37000034,2,205,226.5,-9.5
2020,4,2020-12-13,S37000034,3,105,118,-11
2020,4,2020-12-13,S37000034,4,74,70.5,5
2020,4,2020-12-13,S37000034,5,64,61,4.9
2020,4,2020-12-13,S37000035,1,258,297.5,-13.3
2020,4,2020-12-13,S37000035,2,197,200,-1.5
2020,4,2020-12-13,S37000035,3,100,114.5,-12.7
2020,4,2020-12-13,S37000035,4,48,53,-9.4
2020,4,2020-12-13,S37000035,5,18,36,-50
2020,4,2020-12-20,S37000001,1,60,56,7.1
2020,4,2020-12-20,S37000001,2,116,129,-10.1
2020,4,2020-12-20,S37000001,3,64,82.5,-22.4
2020,4,2020-12-20,S37000001,4,72,69,4.3
2020,4,2020-12-20,S37000001,5,112,123.5,-9.3
2020,4,2020-12-20,S37000002,1,15,14.5,3.4
2020,4,2020-12-20,S37000002,2,49,49,0
2020,4,2020-12-20,S37000002,3,116,105,10.5
2020,4,2020-12-20,S37000002,4,162,145,11.7
2020,4,2020-12-20,S37000002,5,114,124.5,-8.4
2020,4,2020-12-20,S37000003,1,24,24,0
2020,4,2020-12-20,S37000003,2,56,54.5,2.8
2020,4,2020-12-20,S37000003,3,83,75,10.7
2020,4,2020-12-20,S37000003,4,59,59,0
2020,4,2020-12-20,S37000003,5,25,29,-13.8
2020,4,2020-12-20,S37000004,1,43,32,34.4
2020,4,2020-12-20,S37000004,2,39,56,-30.4
2020,4,2020-12-20,S37000004,3,92,87,5.7
2020,4,2020-12-20,S37000004,4,45,47,-4.3
2020,4,2020-12-20,S37000004,5,7,14.5,-51.7
2020,4,2020-12-20,S37000005,1,85,77.5,9.7
2020,4,2020-12-20,S37000005,2,72,63.5,13.4
2020,4,2020-12-20,S37000005,3,33,46,-28.3
2020,4,2020-12-20,S37000005,4,44,51.5,-14.6
2020,4,2020-12-20,S37000005,5,40,38.5,3.9
2020,4,2020-12-20,S37000006,1,32,47.5,-32.6
2020,4,2020-12-20,S37000006,2,128,117.5,8.9
2020,4,2020-12-20,S37000006,3,118,127.5,-7.5
2020,4,2020-12-20,S37000006,4,51,59,-13.6
2020,4,2020-12-20,S37000006,5,27,27,0
2020,4,2020-12-20,S37000007,1,149,159,-6.3
2020,4,2020-12-20,S37000007,2,67,79.5,-15.7
2020,4,2020-12-20,S37000007,3,37,38,-2.6
2020,4,2020-12-20,S37000007,4,31,32,-3.1
2020,4,2020-12-20,S37000007,5,33,30,10
2020,4,2020-12-20,S37000008,1,123,136.5,-9.9
2020,4,2020-12-20,S37000008,2,75,85.5,-12.3
2020,4,2020-12-20,S37000008,3,32,54,-40.7
2020,4,2020-12-20,S37000008,4,18,29,-37.9
2020,4,2020-12-20,S37000008,5,16,15,6.7
2020,4,2020-12-20,S37000009,1,13,12.5,4
2020,4,2020-12-20,S37000009,2,49,36.5,34.2
2020,4,2020-12-20,S37000009,3,9,11.5,-21.7
2020,4,2020-12-20,S37000009,4,34,34.5,-1.4
2020,4,2020-12-20,S37000009,5,59,68.5,-13.9
2020,4,2020-12-20,S37000010,1,10,11,-9.1
2020,4,2020-12-20,S37000010,2,65,71.5,-9.1
2020,4,2020-12-20,S37000010,3,36,48,-25
2020,4,2020-12-20,S37000010,4,42,47.5,-11.6
2020,4,2020-12-20,S37000010,5,33,20.5,61
2020,4,2020-12-20,S37000011,1,24,15,60
2020,4,2020-12-20,S37000011,2,29,20,45
2020,4,2020-12-20,S37000011,3,20,23.5,-14.9
2020,4,2020-12-20,S37000011,4,28,21,33.3
2020,4,2020-12-20,S37000011,5,60,75,-20
2020,4,2020-12-20,S37000012,1,201,197,2
2020,4,2020-12-20,S37000012,2,129,148.5,-13.1
2020,4,2020-12-20,S37000012,3,97,117,-17.1
2020,4,2020-12-20,S37000012,4,114,132,-13.6
2020,4,2020-12-20,S37000012,5,183,241,-24.1
2020,4,2020-12-20,S37000013,1,60,75.5,-20.5
2020,4,2020-12-20,S37000013,2,112,126,-11.1
2020,4,2020-12-20,S37000013,3,63,59.5,5.9
2020,4,2020-12-20,S37000013,4,50,48.5,3.1
2020,4,2020-12-20,S37000013,5,24,33.5,-28.4
2020,4,2020-12-20,S37000016,1,49,65.5,-25.2
2020,4,2020-12-20,S37000016,2,121,123.5,-2
2020,4,2020-12-20,S37000016,3,153,172,-11
2020,4,2020-12-20,S37000016,4,131,149,-12.1
2020,4,2020-12-20,S37000016,5,35,31,12.9
2020,4,2020-12-20,S37000017,1,96,97,-1
2020,4,2020-12-20,S37000017,2,13,21.5,-39.5
2020,4,2020-12-20,S37000017,3,23,23,0
2020,4,2020-12-20,S37000017,4,15,21,-28.6
2020,4,2020-12-20,S37000017,5,12,16.5,-27.3
2020,4,2020-12-20,S37000018,1,16,29,-44.8
2020,4,2020-12-20,S37000018,2,64,82.5,-22.4
2020,4,2020-12-20,S37000018,3,42,39,7.7
2020,4,2020-12-20,S37000018,4,15,22.5,-33.3
2020,4,2020-12-20,S37000018,5,16,19,-15.8
2020,4,2020-12-20,S37000019,2,35,41.5,-15.7
2020,4,2020-12-20,S37000019,3,51,62.5,-18.4
2020,4,2020-12-20,S37000019,4,60,69,-13
2020,4,2020-12-20,S37000019,5,26,33.5,-22.4
2020,4,2020-12-20,S37000020,1,179,217,-17.5
2020,4,2020-12-20,S37000020,2,80,79,1.3
2020,4,2020-12-20,S37000020,3,56,55,1.8
2020,4,2020-12-20,S37000020,4,45,42,7.1
2020,4,2020-12-20,S37000020,5,27,28.5,-5.3
2020,4,2020-12-20,S37000022,2,10,9.5,5.3
2020,4,2020-12-20,S37000022,3,17,26.5,-35.8
2020,4,2020-12-20,S37000022,4,25,28,-10.7
2020,4,2020-12-20,S37000024,1,101,127,-20.5
2020,4,2020-12-20,S37000024,2,77,84.5,-8.9
2020,4,2020-12-20,S37000024,3,45,52,-13.5
2020,4,2020-12-20,S37000024,4,54,49,10.2
2020,4,2020-12-20,S37000024,5,32,36,-11.1
2020,4,2020-12-20,S37000025,1,13,21.5,-39.5
2020,4,2020-12-20,S37000025,2,47,59,-20.3
2020,4,2020-12-20,S37000025,3,98,91,7.7
2020,4,2020-12-20,S37000025,4,100,89,12.4
2020,4,2020-12-20,S37000025,5,17,15.5,9.7
2020,4,2020-12-20,S37000026,3,17,16.5,3
2020,4,2020-12-20,S37000026,4,24,24.5,-2
2020,4,2020-12-20,S37000027,1,71,86,-17.4
2020,4,2020-12-20,S37000027,2,90,106.5,-15.5
2020,4,2020-12-20,S37000027,3,48,51,-5.9
2020,4,2020-12-20,S37000027,4,38,32,18.8
2020,4,2020-12-20,S37000027,5,48,53.5,-10.3
2020,4,2020-12-20,S37000028,1,142,187.5,-24.3
2020,4,2020-12-20,S37000028,2,178,210,-15.2
2020,4,2020-12-20,S37000028,3,102,129.5,-21.2
2020,4,2020-12-20,S37000028,4,82,97.5,-15.9
2020,4,2020-12-20,S37000028,5,49,42,16.7
2020,4,2020-12-20,S37000029,1,98,120,-18.3
2020,4,2020-12-20,S37000029,2,75,59,27.1
2020,4,2020-12-20,S37000029,3,28,28,0
2020,4,2020-12-20,S37000029,4,15,16,-6.2
2020,4,2020-12-20,S37000030,1,59,78.5,-24.8
2020,4,2020-12-20,S37000030,2,96,115,-16.5
2020,4,2020-12-20,S37000030,3,72,74.5,-3.4
2020,4,2020-12-20,S37000030,4,51,35.5,43.7
2020,4,2020-12-20,S37000030,5,27,35.5,-23.9
2020,4,2020-12-20,S37000031,2,16,17,-5.9
2020,4,2020-12-20,S37000031,3,48,66.5,-27.8
2020,4,2020-12-20,S37000031,4,6,3,100
2020,4,2020-12-20,S37000032,1,215,219,-1.8
2020,4,2020-12-20,S37000032,2,209,209.5,-0.2
2020,4,2020-12-20,S37000032,3,183,194.5,-5.9
2020,4,2020-12-20,S37000032,4,112,107.5,4.2
2020,4,2020-12-20,S37000032,5,109,97.5,11.8
2020,4,2020-12-20,S37000033,1,23,18,27.8
2020,4,2020-12-20,S37000033,2,51,53.5,-4.7
2020,4,2020-12-20,S37000033,3,70,91,-23.1
2020,4,2020-12-20,S37000033,4,114,122,-6.6
2020,4,2020-12-20,S37000033,5,36,51,-29.4
2020,4,2020-12-20,S37000034,1,738,809.5,-8.8
2020,4,2020-12-20,S37000034,2,190,231,-17.7
2020,4,2020-12-20,S37000034,3,116,114.5,1.3
2020,4,2020-12-20,S37000034,4,74,80.5,-8.1
2020,4,2020-12-20,S37000034,5,51,54.5,-6.4
2020,4,2020-12-20,S37000035,1,283,318.5,-11.1
2020,4,2020-12-20,S37000035,2,196,217.5,-9.9
2020,4,2020-12-20,S37000035,3,98,116.5,-15.9
2020,4,2020-12-20,S37000035,4,47,63.5,-26
2020,4,2020-12-20,S37000035,5,30,31,-3.2
2020,4,2020-12-27,S37000001,1,35,54,-35.2
2020,4,2020-12-27,S37000001,2,107,134,-20.1
2020,4,2020-12-27,S37000001,3,72,67.5,6.7
2020,4,2020-12-27,S37000001,4,67,72,-6.9
2020,4,2020-12-27,S37000001,5,103,122.5,-15.9
2020,4,2020-12-27,S37000002,1,17,17.5,-2.9
2020,4,2020-12-27,S37000002,2,47,49,-4.1
2020,4,2020-12-27,S37000002,3,92,111.5,-17.5
2020,4,2020-12-27,S37000002,4,133,162.5,-18.2
2020,4,2020-12-27,S37000002,5,126,108,16.7
2020,4,2020-12-27,S37000003,1,13,21.5,-39.5
2020,4,2020-12-27,S37000003,2,61,52,17.3
2020,4,2020-12-27,S37000003,3,84,80.5,4.3
2020,4,2020-12-27,S37000003,4,53,65,-18.5
2020,4,2020-12-27,S37000003,5,27,37,-27
2020,4,2020-12-27,S37000004,1,28,23,21.7
2020,4,2020-12-27,S37000004,2,55,52,5.8
2020,4,2020-12-27,S37000004,3,96,98,-2
2020,4,2020-12-27,S37000004,4,35,45.5,-23.1
2020,4,2020-12-27,S37000004,5,10,14.5,-31
2020,4,2020-12-27,S37000005,1,64,101,-36.6
2020,4,2020-12-27,S37000005,2,63,76,-17.1
2020,4,2020-12-27,S37000005,3,56,47.5,17.9
2020,4,2020-12-27,S37000005,4,31,55.5,-44.1
2020,4,2020-12-27,S37000005,5,36,29.5,22
2020,4,2020-12-27,S37000006,1,55,47.5,15.8
2020,4,2020-12-27,S37000006,2,136,126.5,7.5
2020,4,2020-12-27,S37000006,3,120,122,-1.6
2020,4,2020-12-27,S37000006,4,39,51,-23.5
2020,4,2020-12-27,S37000006,5,20,23,-13
2020,4,2020-12-27,S37000007,1,136,160.5,-15.3
2020,4,2020-12-27,S37000007,2,70,84.5,-17.2
2020,4,2020-12-27,S37000007,3,33,34.5,-4.3
2020,4,2020-12-27,S37000007,4,27,34,-20.6
2020,4,2020-12-27,S37000007,5,28,36,-22.2
2020,4,2020-12-27,S37000008,1,106,120,-11.7
2020,4,2020-12-27,S37000008,2,72,92.5,-22.2
2020,4,2020-12-27,S37000008,3,49,45.5,7.7
2020,4,2020-12-27,S37000008,4,24,30.5,-21.3
2020,4,2020-12-27,S37000008,5,14,23,-39.1
2020,4,2020-12-27,S37000009,1,11,9.5,15.8
2020,4,2020-12-27,S37000009,2,42,47.5,-11.6
2020,4,2020-12-27,S37000009,3,11,8,37.5
2020,4,2020-12-27,S37000009,4,39,40.5,-3.7
2020,4,2020-12-27,S37000009,5,62,67,-7.5
2020,4,2020-12-27,S37000010,1,9,10.5,-14.3
2020,4,2020-12-27,S37000010,2,74,64.5,14.7
2020,4,2020-12-27,S37000010,3,34,48,-29.2
2020,4,2020-12-27,S37000010,4,40,52.5,-23.8
2020,4,2020-12-27,S37000010,5,23,25.5,-9.8
2020,4,2020-12-27,S37000011,1,26,17,52.9
2020,4,2020-12-27,S37000011,2,20,24.5,-18.4
2020,4,2020-12-27,S37000011,3,21,25,-16
2020,4,2020-12-27,S37000011,4,13,24,-45.8
2020,4,2020-12-27,S37000011,5,56,65,-13.8
2020,4,2020-12-27,S37000012,1,186,198.5,-6.3
2020,4,2020-12-27,S37000012,2,143,154.5,-7.4
2020,4,2020-12-27,S37000012,3,96,123,-22
2020,4,2020-12-27,S37000012,4,118,115,2.6
2020,4,2020-12-27,S37000012,5,196,238,-17.6
2020,4,2020-12-27,S37000013,1,76,77.5,-1.9
2020,4,2020-12-27,S37000013,2,120,132,-9.1
2020,4,2020-12-27,S37000013,3,49,60,-18.3
2020,4,2020-12-27,S37000013,4,37,43.5,-14.9
2020,4,2020-12-27,S37000013,5,27,36,-25
2020,4,2020-12-27,S37000016,1,53,73,-27.4
2020,4,2020-12-27,S37000016,2,116,119.5,-2.9
2020,4,2020-12-27,S37000016,3,122,153,-20.3
2020,4,2020-12-27,S37000016,4,103,133.5,-22.8
2020,4,2020-12-27,S37000016,5,31,45.5,-31.9
2020,4,2020-12-27,S37000017,1,101,98,3.1
2020,4,2020-12-27,S37000017,2,16,26,-38.5
2020,4,2020-12-27,S37000017,3,35,24,45.8
2020,4,2020-12-27,S37000017,4,10,19,-47.4
2020,4,2020-12-27,S37000017,5,12,12.5,-4
2020,4,2020-12-27,S37000018,1,16,25,-36
2020,4,2020-12-27,S37000018,2,69,70.5,-2.1
2020,4,2020-12-27,S37000018,3,33,37.5,-12
2020,4,2020-12-27,S37000018,4,26,20,30
2020,4,2020-12-27,S37000018,5,11,20.5,-46.3
2020,4,2020-12-27,S37000019,2,44,45.5,-3.3
2020,4,2020-12-27,S37000019,3,62,53.5,15.9
2020,4,2020-12-27,S37000019,4,53,71,-25.4
2020,4,2020-12-27,S37000019,5,24,24.5,-2
2020,4,2020-12-27,S37000020,1,171,202,-15.3
2020,4,2020-12-27,S37000020,2,57,75,-24
2020,4,2020-12-27,S37000020,3,36,43.5,-17.2
2020,4,2020-12-27,S37000020,4,25,55.5,-55
2020,4,2020-12-27,S37000020,5,17,24.5,-30.6
2020,4,2020-12-27,S37000022,2,6,8,-25
2020,4,2020-12-27,S37000022,3,17,16.5,3
2020,4,2020-12-27,S37000022,4,19,15,26.7
2020,4,2020-12-27,S37000024,1,126,147.5,-14.6
2020,4,2020-12-27,S37000024,2,78,71,9.9
2020,4,2020-12-27,S37000024,3,69,50,38
2020,4,2020-12-27,S37000024,4,42,58.5,-28.2
2020,4,2020-12-27,S37000024,5,21,27,-22.2
2020,4,2020-12-27,S37000025,1,26,25.5,2
2020,4,2020-12-27,S37000025,2,54,67.5,-20
2020,4,2020-12-27,S37000025,3,95,82.5,15.2
2020,4,2020-12-27,S37000025,4,63,75,-16
2020,4,2020-12-27,S37000025,5,20,15,33.3
2020,4,2020-12-27,S37000026,3,12,11,9.1
2020,4,2020-12-27,S37000026,4,25,20,25
2020,4,2020-12-27,S37000027,1,48,84,-42.9
2020,4,2020-12-27,S37000027,2,79,93.5,-15.5
2020,4,2020-12-27,S37000027,3,55,49.5,11.1
2020,4,2020-12-27,S37000027,4,23,34.5,-33.3
2020,4,2020-12-27,S37000027,5,32,40.5,-21
2020,4,2020-12-27,S37000028,1,157,180,-12.8
2020,4,2020-12-27,S37000028,2,195,190.5,2.4
2020,4,2020-12-27,S37000028,3,108,116.5,-7.3
2020,4,2020-12-27,S37000028,4,86,93,-7.5
2020,4,2020-12-27,S37000028,5,38,54.5,-30.3
2020,4,2020-12-27,S37000029,1,92,101.5,-9.4
2020,4,2020-12-27,S37000029,2,62,58.5,6
2020,4,2020-12-27,S37000029,3,35,34.5,1.4
2020,4,2020-12-27,S37000029,4,17,16.5,3
2020,4,2020-12-27,S37000029,5,6,5.5,9.1
2020,4,2020-12-27,S37000030,1,51,75,-32
2020,4,2020-12-27,S37000030,2,107,109,-1.8
2020,4,2020-12-27,S37000030,3,82,74.5,10.1
2020,4,2020-12-27,S37000030,4,36,45.5,-20.9
2020,4,2020-12-27,S37000030,5,22,25.5,-13.7
2020,4,2020-12-27,S37000031,2,23,27,-14.8
2020,4,2020-12-27,S37000031,3,39,52,-25
2020,4,2020-12-27,S37000031,4,11,3,266.7
2020,4,2020-12-27,S37000032,1,189,230.5,-18
2020,4,2020-12-27,S37000032,2,186,206.5,-9.9
2020,4,2020-12-27,S37000032,3,156,176,-11.4
2020,4,2020-12-27,S37000032,4,101,108,-6.5
2020,4,2020-12-27,S37000032,5,104,109.5,-5
2020,4,2020-12-27,S37000033,1,27,21,28.6
2020,4,2020-12-27,S37000033,2,42,42,0
2020,4,2020-12-27,S37000033,3,92,81,13.6
2020,4,2020-12-27,S37000033,4,103,104.5,-1.4
2020,4,2020-12-27,S37000033,5,44,38,15.8
2020,4,2020-12-27,S37000034,1,744,831,-10.5
2020,4,2020-12-27,S37000034,2,177,235,-24.7
2020,4,2020-12-27,S37000034,3,92,121,-24
2020,4,2020-12-27,S37000034,4,67,91.5,-26.8
2020,4,2020-12-27,S37000034,5,53,54.5,-2.8
2020,4,2020-12-27,S37000035,1,313,300,4.3
2020,4,2020-12-27,S37000035,2,203,240,-15.4
2020,4,2020-12-27,S37000035,3,97,120.5,-19.5
2020,4,2020-12-27,S37000035,4,55,49.5,11.1
2020,4,2020-12-27,S37000035,5,27,34.5,-21.7
2021,1,2021-01-03,S37000001,1,52,54,-3.7
2021,1,2021-01-03,S37000001,2,114,134,-14.9
2021,1,2021-01-03,S37000001,3,76,67.5,12.6
2021,1,2021-01-03,S37000001,4,71,72,-1.4
2021,1,2021-01-03,S37000001,5,121,122.5,-1.2
2021,1,2021-01-03,S37000002,1,16,17.5,-8.6
2021,1,2021-01-03,S37000002,2,51,49,4.1
2021,1,2021-01-03,S37000002,3,98,111.5,-12.1
2021,1,2021-01-03,S37000002,4,159,162.5,-2.2
2021,1,2021-01-03,S37000002,5,103,108,-4.6
2021,1,2021-01-03,S37000003,1,24,21.5,11.6
2021,1,2021-01-03,S37000003,2,42,52,-19.2
2021,1,2021-01-03,S37000003,3,61,80.5,-24.2
2021,1,2021-01-03,S37000003,4,65,65,0
2021,1,2021-01-03,S37000003,5,35,37,-5.4
2021,1,2021-01-03,S37000004,1,26,23,13
2021,1,2021-01-03,S37000004,2,44,52,-15.4
2021,1,2021-01-03,S37000004,3,87,98,-11.2
2021,1,2021-01-03,S37000004,4,67,45.5,47.3
2021,1,2021-01-03,S37000004,5,11,14.5,-24.1
2021,1,2021-01-03,S37000005,1,95,101,-5.9
2021,1,2021-01-03,S37000005,2,72,76,-5.3
2021,1,2021-01-03,S37000005,3,46,47.5,-3.2
2021,1,2021-01-03,S37000005,4,49,55.5,-11.7
2021,1,2021-01-03,S37000005,5,59,29.5,100
2021,1,2021-01-03,S37000006,1,46,47.5,-3.2
2021,1,2021-01-03,S37000006,2,141,126.5,11.5
2021,1,2021-01-03,S37000006,3,118,122,-3.3
2021,1,2021-01-03,S37000006,4,44,51,-13.7
2021,1,2021-01-03,S37000006,5,20,23,-13
2021,1,2021-01-03,S37000007,1,170,160.5,5.9
2021,1,2021-01-03,S37000007,2,65,84.5,-23.1
2021,1,2021-01-03,S37000007,3,30,34.5,-13
2021,1,2021-01-03,S37000007,4,41,34,20.6
2021,1,2021-01-03,S37000007,5,38,36,5.6
2021,1,2021-01-03,S37000008,1,142,120,18.3
2021,1,2021-01-03,S37000008,2,67,92.5,-27.6
2021,1,2021-01-03,S37000008,3,42,45.5,-7.7
2021,1,2021-01-03,S37000008,4,27,30.5,-11.5
2021,1,2021-01-03,S37000008,5,12,23,-47.8
2021,1,2021-01-03,S37000009,1,8,9.5,-15.8
2021,1,2021-01-03,S37000009,2,51,47.5,7.4
2021,1,2021-01-03,S37000009,3,10,8,25
2021,1,2021-01-03,S37000009,4,41,40.5,1.2
2021,1,2021-01-03,S37000009,5,67,67,0
2021,1,2021-01-03,S37000010,1,13,10.5,23.8
2021,1,2021-01-03,S37000010,2,55,64.5,-14.7
2021,1,2021-01-03,S37000010,3,48,48,0
2021,1,2021-01-03,S37000010,4,40,52.5,-23.8
