year,quarter,week_ending,hscp,simd_quintile,number_attendances,average20182019,percent_variation
2021,3,2021-08-01,S37000027,4,53,82.5,-35.8
2021,3,2021-08-01,S37000027,5,101,112.5,-10.2
2021,3,2021-08-01,S37000028,1,493,492,0.2
2021,3,2021-08-01,S37000028,2,563,562,0.2
2021,3,2021-08-01,S37000028,3,381,367,3.8
2021,3,2021-08-01,S37000028,4,302,326.5,-7.5
2021,3,2021-08-01,S37000028,5,194,213,-8.9
2021,3,2021-08-01,S37000029,1,163,184,-11.4
2021,3,2021-08-01,S37000029,2,115,89.5,28.5
2021,3,2021-08-01,S37000029,3,41,42,-2.4
2021,3,2021-08-01,S37000029,4,30,32.5,-7.7
2021,3,2021-08-01,S37000029,5,8,6,33.3
2021,3,2021-08-01,S37000030,1,228,221,3.2
2021,3,2021-08-01,S37000030,2,299,355.5,-15.9
2021,3,2021-08-01,S37000030,3,198,221.5,-10.6
2021,3,2021-08-01,S37000030,4,151,153,-1.3
2021,3,2021-08-01,S37000030,5,132,134,-1.5
2021,3,2021-08-01,S37000031,2,21,31,-32.3
2021,3,2021-08-01,S37000031,3,44,79,-44.3
2021,3,2021-08-01,S37000031,4,7,14,-50
2021,3,2021-08-01,S37000032,1,345,448,-23
2021,3,2021-08-01,S37000032,2,306,342.5,-10.7
2021,3,2021-08-01,S37000032,3,258,282,-8.5
2021,3,2021-08-01,S37000032,4,144,207,-30.4
2021,3,2021-08-01,S37000032,5,180,186.5,-3.5
2021,3,2021-08-01,S37000033,1,44,55,-20
2021,3,2021-08-01,S37000033,2,81,97.5,-16.9
2021,3,2021-08-01,S37000033,3,102,145,-29.7
2021,3,2021-08-01,S37000033,4,180,200.5,-10.2
2021,3,2021-08-01,S37000033,5,76,89,-14.6
2021,3,2021-08-01,S37000034,1,1949,2045,-4.7
2021,3,2021-08-01,S37000034,2,458,535.5,-14.5
2021,3,2021-08-01,S37000034,3,347,341,1.8
2021,3,2021-08-01,S37000034,4,201,236,-14.8
2021,3,2021-08-01,S37000034,5,195,193.5,0.8
2021,3,2021-08-01,S37000035,1,904,935.5,-3.4
2021,3,2021-08-01,S37000035,2,684,678.5,0.8
2021,3,2021-08-01,S37000035,3,416,381.5,9
2021,3,2021-08-01,S37000035,4,224,222,0.9
2021,3,2021-08-01,S37000035,5,134,128,4.7
2021,3,2021-08-08,S37000001,1,100,100,0
2021,3,2021-08-08,S37000001,2,219,253,-13.4
2021,3,2021-08-08,S37000001,3,111,138,-19.6
2021,3,2021-08-08,S37000001,4,99,138.5,-28.5
2021,3,2021-08-08,S37000001,5,204,255,-20
2021,3,2021-08-08,S37000002,1,14,12,16.7
2021,3,2021-08-08,S37000002,2,37,41,-9.8
2021,3,2021-08-08,S37000002,3,100,106.5,-6.1
2021,3,2021-08-08,S37000002,4,205,205,0
2021,3,2021-08-08,S37000002,5,146,226,-35.4
2021,3,2021-08-08,S37000003,1,16,15.5,3.2
2021,3,2021-08-08,S37000003,2,40,41.5,-3.6
2021,3,2021-08-08,S37000003,3,62,72,-13.9
2021,3,2021-08-08,S37000003,4,66,50.5,30.7
2021,3,2021-08-08,S37000003,5,44,27,63
2021,3,2021-08-08,S37000004,1,18,22,-18.2
2021,3,2021-08-08,S37000004,2,48,42,14.3
2021,3,2021-08-08,S37000004,3,74,78,-5.1
2021,3,2021-08-08,S37000004,4,70,76.5,-8.5
2021,3,2021-08-08,S37000004,5,23,23.5,-2.1
2021,3,2021-08-08,S37000005,1,112,116.5,-3.9
2021,3,2021-08-08,S37000005,2,107,106.5,0.5
2021,3,2021-08-08,S37000005,3,68,68.5,-0.7
2021,3,2021-08-08,S37000005,4,78,75.5,3.3
2021,3,2021-08-08,S37000005,5,65,66,-1.5
2021,3,2021-08-08,S37000006,1,119,125,-4.8
2021,3,2021-08-08,S37000006,2,260,309,-15.9
2021,3,2021-08-08,S37000006,3,245,277,-11.6
2021,3,2021-08-08,S37000006,4,92,126.5,-27.3
2021,3,2021-08-08,S37000006,5,52,54.5,-4.6
2021,3,2021-08-08,S37000007,1,282,273,3.3
2021,3,2021-08-08,S37000007,2,90,111.5,-19.3
2021,3,2021-08-08,S37000007,3,66,58.5,12.8
2021,3,2021-08-08,S37000007,4,73,68,7.4
2021,3,2021-08-08,S37000007,5,71,66,7.6
2021,3,2021-08-08,S37000008,1,257,262.5,-2.1
2021,3,2021-08-08,S37000008,2,157,212,-25.9
2021,3,2021-08-08,S37000008,3,78,121,-35.5
2021,3,2021-08-08,S37000008,4,95,92.5,2.7
2021,3,2021-08-08,S37000008,5,49,59,-16.9
2021,3,2021-08-08,S37000009,1,31,38,-18.4
2021,3,2021-08-08,S37000009,2,70,86,-18.6
2021,3,2021-08-08,S37000009,3,29,28.5,1.8
2021,3,2021-08-08,S37000009,4,70,63.5,10.2
2021,3,2021-08-08,S37000009,5,177,175.5,0.9
2021,3,2021-08-08,S37000010,1,35,24.5,42.9
2021,3,2021-08-08,S37000010,2,165,155,6.5
2021,3,2021-08-08,S37000010,3,93,106.5,-12.7
2021,3,2021-08-08,S37000010,4,138,109,26.6
2021,3,2021-08-08,S37000010,5,82,54,51.9
2021,3,2021-08-08,S37000011,1,41,51.5,-20.4
2021,3,2021-08-08,S37000011,2,48,53,-9.4
2021,3,2021-08-08,S37000011,3,45,53.5,-15.9
2021,3,2021-08-08,S37000011,4,60,52.5,14.3
2021,3,2021-08-08,S37000011,5,176,161.5,9
2021,3,2021-08-08,S37000012,1,461,476,-3.2
2021,3,2021-08-08,S37000012,2,372,352,5.7
2021,3,2021-08-08,S37000012,3,264,270,-2.2
2021,3,2021-08-08,S37000012,4,279,285,-2.1
2021,3,2021-08-08,S37000012,5,568,581.5,-2.3
2021,3,2021-08-08,S37000013,1,136,160.5,-15.3
2021,3,2021-08-08,S37000013,2,197,261,-24.5
2021,3,2021-08-08,S37000013,3,118,137,-13.9
2021,3,2021-08-08,S37000013,4,104,115,-9.6
2021,3,2021-08-08,S37000013,5,86,91,-5.5
2021,3,2021-08-08,S37000016,1,107,124.5,-14.1
2021,3,2021-08-08,S37000016,2,211,205.5,2.7
2021,3,2021-08-08,S37000016,3,269,284,-5.3
2021,3,2021-08-08,S37000016,4,253,287,-11.8
2021,3,2021-08-08,S37000016,5,69,83,-16.9
2021,3,2021-08-08,S37000017,1,302,291.5,3.6
2021,3,2021-08-08,S37000017,2,71,75.5,-6
2021,3,2021-08-08,S37000017,3,63,81,-22.2
2021,3,2021-08-08,S37000017,4,69,82.5,-16.4
2021,3,2021-08-08,S37000017,5,43,46,-6.5
2021,3,2021-08-08,S37000018,1,65,71,-8.5
2021,3,2021-08-08,S37000018,2,222,190.5,16.5
2021,3,2021-08-08,S37000018,3,129,115,12.2
2021,3,2021-08-08,S37000018,4,75,73,2.7
2021,3,2021-08-08,S37000018,5,78,62.5,24.8
2021,3,2021-08-08,S37000019,1,6,10.5,-42.9
2021,3,2021-08-08,S37000019,2,85,96,-11.5
2021,3,2021-08-08,S37000019,3,129,136.5,-5.5
2021,3,2021-08-08,S37000019,4,169,158,7
2021,3,2021-08-08,S37000019,5,51,59,-13.6
2021,3,2021-08-08,S37000020,1,297,375.5,-20.9
2021,3,2021-08-08,S37000020,2,135,156.5,-13.7
2021,3,2021-08-08,S37000020,3,82,84.5,-3
2021,3,2021-08-08,S37000020,4,77,87,-11.5
2021,3,2021-08-08,S37000020,5,47,55.5,-15.3
2021,3,2021-08-08,S37000022,2,7,13.5,-48.1
2021,3,2021-08-08,S37000022,3,32,27,18.5
2021,3,2021-08-08,S37000022,4,57,59.5,-4.2
2021,3,2021-08-08,S37000022,5,13,8,62.5
2021,3,2021-08-08,S37000024,1,426,428.5,-0.6
2021,3,2021-08-08,S37000024,2,231,260.5,-11.3
2021,3,2021-08-08,S37000024,3,187,183,2.2
2021,3,2021-08-08,S37000024,4,135,159,-15.1
2021,3,2021-08-08,S37000024,5,134,141,-5
2021,3,2021-08-08,S37000025,1,36,45.5,-20.9
2021,3,2021-08-08,S37000025,2,103,106,-2.8
2021,3,2021-08-08,S37000025,3,180,181.5,-0.8
2021,3,2021-08-08,S37000025,4,209,192,8.9
2021,3,2021-08-08,S37000025,5,44,51.5,-14.6
2021,3,2021-08-08,S37000026,3,36,34.5,4.3
2021,3,2021-08-08,S37000026,4,63,89,-29.2
2021,3,2021-08-08,S37000027,1,130,176,-26.1
2021,3,2021-08-08,S37000027,2,178,197.5,-9.9
2021,3,2021-08-08,S37000027,3,114,138,-17.4
2021,3,2021-08-08,S37000027,4,71,75,-5.3
2021,3,2021-08-08,S37000027,5,100,107.5,-7
2021,3,2021-08-08,S37000028,1,468,497.5,-5.9
2021,3,2021-08-08,S37000028,2,579,577.5,0.3
2021,3,2021-08-08,S37000028,3,354,398.5,-11.2
2021,3,2021-08-08,S37000028,4,267,316,-15.5
2021,3,2021-08-08,S37000028,5,184,205.5,-10.5
2021,3,2021-08-08,S37000029,1,185,187.5,-1.3
2021,3,2021-08-08,S37000029,2,95,110,-13.6
2021,3,2021-08-08,S37000029,3,54,61.5,-12.2
2021,3,2021-08-08,S37000029,4,37,31.5,17.5
2021,3,2021-08-08,S37000029,5,9,13.5,-33.3
2021,3,2021-08-08,S37000030,1,214,240.5,-11
2021,3,2021-08-08,S37000030,2,345,319.5,8
2021,3,2021-08-08,S37000030,3,209,245.5,-14.9
2021,3,2021-08-08,S37000030,4,149,169,-11.8
2021,3,2021-08-08,S37000030,5,107,121,-11.6
2021,3,2021-08-08,S37000031,2,17,40.5,-58
2021,3,2021-08-08,S37000031,3,67,90.5,-26
2021,3,2021-08-08,S37000031,4,7,14.5,-51.7
2021,3,2021-08-08,S37000032,1,369,447.5,-17.5
2021,3,2021-08-08,S37000032,2,309,361,-14.4
2021,3,2021-08-08,S37000032,3,257,285.5,-10
2021,3,2021-08-08,S37000032,4,177,181,-2.2
2021,3,2021-08-08,S37000032,5,145,171.5,-15.5
2021,3,2021-08-08,S37000033,1,44,47,-6.4
2021,3,2021-08-08,S37000033,2,76,94,-19.1
2021,3,2021-08-08,S37000033,3,131,120.5,8.7
2021,3,2021-08-08,S37000033,4,195,224.5,-13.1
2021,3,2021-08-08,S37000033,5,74,78.5,-5.7
2021,3,2021-08-08,S37000034,1,1802,1990,-9.4
2021,3,2021-08-08,S37000034,2,476,537,-11.4
2021,3,2021-08-08,S37000034,3,305,345.5,-11.7
2021,3,2021-08-08,S37000034,4,236,222,6.3
2021,3,2021-08-08,S37000034,5,189,199,-5
2021,3,2021-08-08,S37000035,1,904,925.5,-2.3
2021,3,2021-08-08,S37000035,2,690,687.5,0.4
2021,3,2021-08-08,S37000035,3,392,381.5,2.8
2021,3,2021-08-08,S37000035,4,221,230,-3.9
2021,3,2021-08-08,S37000035,5,143,137,4.4
2021,3,2021-08-15,S37000001,1,79,108.5,-27.2
2021,3,2021-08-15,S37000001,2,190,232,-18.1
2021,3,2021-08-15,S37000001,3,142,132.5,7.2
2021,3,2021-08-15,S37000001,4,123,128.5,-4.3
2021,3,2021-08-15,S37000001,5,217,252,-13.9
2021,3,2021-08-15,S37000002,1,11,9,22.2
2021,3,2021-08-15,S37000002,2,41,42.5,-3.5
2021,3,2021-08-15,S37000002,3,93,105,-11.4
2021,3,2021-08-15,S37000002,4,181,215,-15.8
2021,3,2021-08-15,S37000002,5,176,188,-6.4
2021,3,2021-08-15,S37000003,1,18,18,0
2021,3,2021-08-15,S37000003,2,42,37.5,12
2021,3,2021-08-15,S37000003,3,69,66,4.5
2021,3,2021-08-15,S37000003,4,74,46,60.9
2021,3,2021-08-15,S37000003,5,52,35.5,46.5
2021,3,2021-08-15,S37000004,1,16,20.5,-22
2021,3,2021-08-15,S37000004,2,53,47,12.8
2021,3,2021-08-15,S37000004,3,67,100.5,-33.3
2021,3,2021-08-15,S37000004,4,66,65,1.5
2021,3,2021-08-15,S37000004,5,27,17.5,54.3
2021,3,2021-08-15,S37000005,1,119,126,-5.6
2021,3,2021-08-15,S37000005,2,103,100.5,2.5
2021,3,2021-08-15,S37000005,3,82,73,12.3
2021,3,2021-08-15,S37000005,4,100,92.5,8.1
2021,3,2021-08-15,S37000005,5,69,70,-1.4
2021,3,2021-08-15,S37000006,1,122,144,-15.3
2021,3,2021-08-15,S37000006,2,236,306.5,-23
2021,3,2021-08-15,S37000006,3,252,270.5,-6.8
2021,3,2021-08-15,S37000006,4,90,123,-26.8
2021,3,2021-08-15,S37000006,5,62,63.5,-2.4
2021,3,2021-08-15,S37000007,1,243,250.5,-3
2021,3,2021-08-15,S37000007,2,120,126,-4.8
2021,3,2021-08-15,S37000007,3,56,51.5,8.7
2021,3,2021-08-15,S37000007,4,72,71.5,0.7
2021,3,2021-08-15,S37000007,5,69,64.5,7
2021,3,2021-08-15,S37000008,1,232,275.5,-15.8
2021,3,2021-08-15,S37000008,2,183,195,-6.2
2021,3,2021-08-15,S37000008,3,108,105.5,2.4
2021,3,2021-08-15,S37000008,4,66,67.5,-2.2
2021,3,2021-08-15,S37000008,5,71,63,12.7
2021,3,2021-08-15,S37000009,1,30,22.5,33.3
2021,3,2021-08-15,S37000009,2,75,75,0
2021,3,2021-08-15,S37000009,3,19,27.5,-30.9
2021,3,2021-08-15,S37000009,4,69,71.5,-3.5
2021,3,2021-08-15,S37000009,5,173,180.5,-4.2
2021,3,2021-08-15,S37000010,1,27,26,3.8
2021,3,2021-08-15,S37000010,2,160,155.5,2.9
2021,3,2021-08-15,S37000010,3,117,94,24.5
2021,3,2021-08-15,S37000010,4,133,111,19.8
2021,3,2021-08-15,S37000010,5,69,46.5,48.4
2021,3,2021-08-15,S37000013,1,145,166,-12.7
2021,3,2021-08-15,S37000013,2,215,253,-15
2021,3,2021-08-15,S37000013,3,107,108.5,-1.4
2021,3,2021-08-15,S37000013,4,84,112,-25
2021,3,2021-08-15,S37000013,5,86,111,-22.5
2021,3,2021-08-15,S37000016,1,90,109.5,-17.8
2021,3,2021-08-15,S37000016,2,198,218.5,-9.4
2021,3,2021-08-15,S37000016,3,234,268.5,-12.8
2021,3,2021-08-15,S37000016,4,263,267,-1.5
2021,3,2021-08-15,S37000016,5,72,82.5,-12.7
2021,3,2021-08-15,S37000017,1,295,307.5,-4.1
2021,3,2021-08-15,S37000017,2,77,64.5,19.4
2021,3,2021-08-15,S37000017,3,64,73,-12.3
2021,3,2021-08-15,S37000017,4,82,75,9.3
2021,3,2021-08-15,S37000017,5,53,52,1.9
2021,3,2021-08-15,S37000018,1,67,73.5,-8.8
2021,3,2021-08-15,S37000018,2,179,197,-9.1
2021,3,2021-08-15,S37000018,3,132,126.5,4.3
2021,3,2021-08-15,S37000018,4,77,71.5,7.7
2021,3,2021-08-15,S37000018,5,63,65,-3.1
2021,3,2021-08-15,S37000019,2,98,82,19.5
2021,3,2021-08-15,S37000019,3,133,140,-5
2021,3,2021-08-15,S37000019,4,166,136,22.1
2021,3,2021-08-15,S37000019,5,72,73.5,-2
2021,3,2021-08-15,S37000020,1,333,355,-6.2
2021,3,2021-08-15,S37000020,2,140,159.5,-12.2
2021,3,2021-08-15,S37000020,3,74,82.5,-10.3
2021,3,2021-08-15,S37000020,4,75,93.5,-19.8
2021,3,2021-08-15,S37000020,5,35,50.5,-30.7
2021,3,2021-08-15,S37000022,2,21,21,0
2021,3,2021-08-15,S37000022,3,30,36,-16.7
2021,3,2021-08-15,S37000022,4,42,58.5,-28.2
2021,3,2021-08-15,S37000022,5,12,7.5,60
2021,3,2021-08-15,S37000024,1,369,405.5,-9
2021,3,2021-08-15,S37000024,2,194,233.5,-16.9
2021,3,2021-08-15,S37000024,3,164,181.5,-9.6
2021,3,2021-08-15,S37000024,4,162,165.5,-2.1
2021,3,2021-08-15,S37000024,5,132,158.5,-16.7
2021,3,2021-08-15,S37000025,1,38,48.5,-21.6
2021,3,2021-08-15,S37000025,2,113,112.5,0.4
2021,3,2021-08-15,S37000025,3,205,212,-3.3
2021,3,2021-08-15,S37000025,4,165,201.5,-18.1
2021,3,2021-08-15,S37000025,5,46,49.5,-7.1
2021,3,2021-08-15,S37000026,3,45,45.5,-1.1
2021,3,2021-08-15,S37000026,4,78,87.5,-10.9
2021,3,2021-08-15,S37000027,1,114,155.5,-26.7
2021,3,2021-08-15,S37000027,2,155,183.5,-15.5
2021,3,2021-08-15,S37000027,3,132,133,-0.8
2021,3,2021-08-15,S37000027,4,50,76,-34.2
2021,3,2021-08-15,S37000027,5,82,108.5,-24.4
2021,3,2021-08-15,S37000028,1,480,481,-0.2
2021,3,2021-08-15,S37000028,2,566,558,1.4
2021,3,2021-08-15,S37000028,3,429,358.5,19.7
2021,3,2021-08-15,S37000028,4,316,330,-4.2
2021,3,2021-08-15,S37000028,5,184,213,-13.6
2021,3,2021-08-15,S37000029,1,169,162,4.3
2021,3,2021-08-15,S37000029,2,84,89.5,-6.1
2021,3,2021-08-15,S37000029,3,47,50.5,-6.9
2021,3,2021-08-15,S37000029,4,31,37,-16.2
2021,3,2021-08-15,S37000029,5,10,8.5,17.6
2021,3,2021-08-15,S37000030,1,230,237,-3
2021,3,2021-08-15,S37000030,2,361,323,11.8
2021,3,2021-08-15,S37000030,3,224,234.5,-4.5
2021,3,2021-08-15,S37000030,4,152,147,3.4
2021,3,2021-08-15,S37000030,5,114,129.5,-12
2021,3,2021-08-15,S37000031,2,18,37,-51.4
2021,3,2021-08-15,S37000031,3,53,82.5,-35.8
2021,3,2021-08-15,S37000031,4,7,12,-41.7
2021,3,2021-08-15,S37000032,1,381,433.5,-12.1
2021,3,2021-08-15,S37000032,2,309,334.5,-7.6
2021,3,2021-08-15,S37000032,3,273,279.5,-2.3
2021,3,2021-08-15,S37000032,4,175,195,-10.3
2021,3,2021-08-15,S37000032,5,162,186,-12.9
2021,3,2021-08-15,S37000033,1,35,58.5,-40.2
2021,3,2021-08-15,S37000033,2,68,96.5,-29.5
2021,3,2021-08-15,S37000033,3,105,117,-10.3
2021,3,2021-08-15,S37000033,4,169,202.5,-16.5
2021,3,2021-08-15,S37000033,5,71,83,-14.5
2021,3,2021-08-15,S37000034,1,1766,1960.5,-9.9
2021,3,2021-08-15,S37000034,2,468,530,-11.7
2021,3,2021-08-15,S37000034,3,323,351,-8
2021,3,2021-08-15,S37000034,4,238,242.5,-1.9
2021,3,2021-08-15,S37000034,5,197,208,-5.3
2021,3,2021-08-15,S37000035,1,849,902.5,-5.9
2021,3,2021-08-15,S37000035,2,628,674.5,-6.9
2021,3,2021-08-15,S37000035,3,347,370,-6.2
2021,3,2021-08-15,S37000035,4,237,220,7.7
2021,3,2021-08-15,S37000035,5,127,141,-9.9
2021,3,2021-08-22,S37000001,1,79,119.5,-33.9
2021,3,2021-08-22,S37000001,2,208,242,-14
2021,3,2021-08-22,S37000001,3,117,151.5,-22.8
2021,3,2021-08-22,S37000001,4,107,142.5,-24.9
2021,3,2021-08-22,S37000001,5,214,259.5,-17.5
2021,3,2021-08-22,S37000002,1,20,8,150
2021,3,2021-08-22,S37000002,2,33,47.5,-30.5
2021,3,2021-08-22,S37000002,3,92,90,2.2
2021,3,2021-08-22,S37000002,4,191,199.5,-4.3
2021,3,2021-08-22,S37000002,5,194,197,-1.5
2021,3,2021-08-22,S37000003,1,12,15.5,-22.6
2021,3,2021-08-22,S37000003,2,38,41,-7.3
2021,3,2021-08-22,S37000003,3,87,75.5,15.2
2021,3,2021-08-22,S37000003,4,58,56.5,2.7
2021,3,2021-08-22,S37000003,5,50,32.5,53.8
2021,3,2021-08-22,S37000004,1,17,19,-10.5
2021,3,2021-08-22,S37000004,2,40,33,21.2
2021,3,2021-08-22,S37000004,3,84,84.5,-0.6
2021,3,2021-08-22,S37000004,4,77,76,1.3
2021,3,2021-08-22,S37000004,5,26,19,36.8
2021,3,2021-08-22,S37000005,1,118,122.5,-3.7
2021,3,2021-08-22,S37000005,2,123,102.5,20
2021,3,2021-08-22,S37000005,3,92,70.5,30.5
2021,3,2021-08-22,S37000005,4,96,88,9.1
2021,3,2021-08-22,S37000005,5,66,63.5,3.9
2021,3,2021-08-22,S37000006,1,92,119,-22.7
2021,3,2021-08-22,S37000006,2,249,292,-14.7
2021,3,2021-08-22,S37000006,3,246,281,-12.5
2021,3,2021-08-22,S37000006,4,106,105.5,0.5
2021,3,2021-08-22,S37000006,5,60,61,-1.6
2021,3,2021-08-22,S37000007,1,298,275,8.4
2021,3,2021-08-22,S37000007,2,119,113.5,4.8
2021,3,2021-08-22,S37000007,3,58,62,-6.5
2021,3,2021-08-22,S37000007,4,73,69.5,5
2021,3,2021-08-22,S37000007,5,63,72,-12.5
2021,3,2021-08-22,S37000008,1,247,260,-5
2021,3,2021-08-22,S37000008,2,167,179,-6.7
2021,3,2021-08-22,S37000008,3,101,107,-5.6
2021,3,2021-08-22,S37000008,4,75,70.5,6.4
2021,3,2021-08-22,S37000008,5,51,61.5,-17.1
2021,3,2021-08-22,S37000009,1,25,25.5,-2
2021,3,2021-08-22,S37000009,2,83,77.5,7.1
2021,3,2021-08-22,S37000009,3,31,34,-8.8
2021,3,2021-08-22,S37000009,4,71,80.5,-11.8
2021,3,2021-08-22,S37000009,5,192,187.5,2.4
2021,3,2021-08-22,S37000010,1,35,27.5,27.3
2021,3,2021-08-22,S37000010,2,155,158.5,-2.2
2021,3,2021-08-22,S37000010,3,99,87,13.8
2021,3,2021-08-22,S37000010,4,148,125,18.4
2021,3,2021-08-22,S37000010,5,72,59,22
2021,3,2021-08-22,S37000011,1,61,58,5.2
2021,3,2021-08-22,S37000011,2,61,50,22
2021,3,2021-08-22,S37000011,3,44,45,-2.2
2021,3,2021-08-22,S37000011,4,67,57,17.5
2021,3,2021-08-22,S37000011,5,177,176,0.6
2021,3,2021-08-22,S37000012,1,455,471,-3.4
2021,3,2021-08-22,S37000012,2,352,370,-4.9
2021,3,2021-08-22,S37000012,3,259,284.5,-9
2021,3,2021-08-22,S37000012,4,262,290,-9.7
2021,3,2021-08-22,S37000012,5,678,581,16.7
2021,3,2021-08-22,S37000013,1,157,150,4.7
2021,3,2021-08-22,S37000013,2,238,251,-5.2
2021,3,2021-08-22,S37000013,3,147,122.5,20
2021,3,2021-08-22,S37000013,4,116,117,-0.9
2021,3,2021-08-22,S37000013,5,90,111.5,-19.3
2021,3,2021-08-22,S37000016,1,116,104,11.5
2021,3,2021-08-22,S37000016,2,203,208,-2.4
2021,3,2021-08-22,S37000016,3,250,257,-2.7
2021,3,2021-08-22,S37000016,4,254,258.5,-1.7
2021,3,2021-08-22,S37000016,5,86,83.5,3
2021,3,2021-08-22,S37000017,1,296,262,13
2021,3,2021-08-22,S37000017,2,71,76.5,-7.2
2021,3,2021-08-22,S37000017,3,84,68,23.5
2021,3,2021-08-22,S37000017,4,89,77.5,14.8
2021,3,2021-08-22,S37000017,5,40,38.5,3.9
2021,3,2021-08-22,S37000018,1,67,63,6.3
2021,3,2021-08-22,S37000018,2,182,209,-12.9
2021,3,2021-08-22,S37000018,3,125,118,5.9
2021,3,2021-08-22,S37000018,4,80,66.5,20.3
2021,3,2021-08-22,S37000018,5,61,67,-9
2021,3,2021-08-22,S37000019,1,7,10.5,-33.3
2021,3,2021-08-22,S37000019,2,96,111,-13.5
2021,3,2021-08-22,S37000019,3,127,127.5,-0.4
2021,3,2021-08-22,S37000019,4,151,165,-8.5
2021,3,2021-08-22,S37000019,5,74,77.5,-4.5
2021,3,2021-08-22,S37000020,1,340,363,-6.3
2021,3,2021-08-22,S37000020,2,166,150.5,10.3
2021,3,2021-08-22,S37000020,3,69,81.5,-15.3
2021,3,2021-08-22,S37000020,4,75,87.5,-14.3
2021,3,2021-08-22,S37000020,5,59,54,9.3
2021,3,2021-08-22,S37000022,2,13,16,-18.8
2021,3,2021-08-22,S37000022,3,39,37.5,4
2021,3,2021-08-22,S37000022,4,57,58,-1.7
2021,3,2021-08-22,S37000022,5,11,14,-21.4
2021,3,2021-08-22,S37000024,1,388,434.5,-10.7
2021,3,2021-08-22,S37000024,2,224,246,-8.9
2021,3,2021-08-22,S37000024,3,195,179.5,8.6
2021,3,2021-08-22,S37000024,4,151,161,-6.2
2021,3,2021-08-22,S37000024,5,146,134.5,8.6
2021,3,2021-08-22,S37000025,1,38,58,-34.5
2021,3,2021-08-22,S37000025,2,104,114.5,-9.2
2021,3,2021-08-22,S37000025,3,187,195.5,-4.3
2021,3,2021-08-22,S37000025,4,202,189,6.9
2021,3,2021-08-22,S37000025,5,51,47,8.5
2021,3,2021-08-22,S37000026,2,6,10.5,-42.9
2021,3,2021-08-22,S37000026,3,36,50,-28
2021,3,2021-08-22,S37000026,4,70,88,-20.5
2021,3,2021-08-22,S37000027,1,119,166,-28.3
2021,3,2021-08-22,S37000027,2,161,174,-7.5
2021,3,2021-08-22,S37000027,3,105,123,-14.6
2021,3,2021-08-22,S37000027,4,74,84.5,-12.4
2021,3,2021-08-22,S37000027,5,85,87,-2.3
2021,3,2021-08-22,S37000028,1,461,481,-4.2
2021,3,2021-08-22,S37000028,2,589,592,-0.5
2021,3,2021-08-22,S37000028,3,355,387.5,-8.4
2021,3,2021-08-22,S37000028,4,346,314.5,10
2021,3,2021-08-22,S37000028,5,185,188.5,-1.9
2021,3,2021-08-22,S37000029,1,186,183.5,1.4
2021,3,2021-08-22,S37000029,2,82,102,-19.6
2021,3,2021-08-22,S37000029,3,49,48,2.1
2021,3,2021-08-22,S37000029,4,47,32.5,44.6
2021,3,2021-08-22,S37000029,5,13,10,30
2021,3,2021-08-22,S37000030,1,221,231,-4.3
2021,3,2021-08-22,S37000030,2,333,313.5,6.2
2021,3,2021-08-22,S37000030,3,202,219,-7.8
2021,3,2021-08-22,S37000030,4,169,146.5,15.4
2021,3,2021-08-22,S37000030,5,145,131.5,10.3
2021,3,2021-08-22,S37000031,2,24,40,-40
2021,3,2021-08-22,S37000031,3,49,68,-27.9
2021,3,2021-08-22,S37000031,4,7,10.5,-33.3
2021,3,2021-08-22,S37000032,1,372,372,0
2021,3,2021-08-22,S37000032,2,328,320.5,2.3
2021,3,2021-08-22,S37000032,3,277,275.5,0.5
2021,3,2021-08-22,S37000032,4,163,193.5,-15.8
2021,3,2021-08-22,S37000032,5,176,178.5,-1.4
2021,3,2021-08-22,S37000033,1,37,50.5,-26.7
2021,3,2021-08-22,S37000033,2,73,78.5,-7
2021,3,2021-08-22,S37000033,3,119,125.5,-5.2
2021,3,2021-08-22,S37000033,4,174,181.5,-4.1
2021,3,2021-08-22,S37000033,5,80,80,0
2021,3,2021-08-22,S37000034,1,1884,1954,-3.6
2021,3,2021-08-22,S37000034,2,538,532,1.1
2021,3,2021-08-22,S37000034,3,343,332,3.3
2021,3,2021-08-22,S37000034,4,241,240.5,0.2
2021,3,2021-08-22,S37000034,5,193,181.5,6.3
2021,3,2021-08-22,S37000035,1,944,898.5,5.1
2021,3,2021-08-22,S37000035,2,736,676.5,8.8
2021,3,2021-08-22,S37000035,3,449,381.5,17.7
2021,3,2021-08-22,S37000035,4,244,216.5,12.7
2021,3,2021-08-22,S37000035,5,172,128.5,33.9
2021,3,2021-08-29,S37000001,1,109,108.5,0.5
2021,3,2021-08-29,S37000001,2,203,246.5,-17.6
2021,3,2021-08-29,S37000002,3,101,106,-4.7
2021,3,2021-08-29,S37000002,4,183,206,-11.2
2021,3,2021-08-29,S37000002,5,195,212,-8
2021,3,2021-08-29,S37000003,1,20,17.5,14.3
2021,3,2021-08-29,S37000003,2,46,32.5,41.5
2021,3,2021-08-29,S37000003,3,86,73.5,17
2021,3,2021-08-29,S37000003,4,69,49.5,39.4
2021,3,2021-08-29,S37000003,5,61,38.5,58.4
2021,3,2021-08-29,S37000004,1,18,19.5,-7.7
2021,3,2021-08-29,S37000004,2,53,43,23.3
2021,3,2021-08-29,S37000004,3,94,90,4.4
2021,3,2021-08-29,S37000004,4,64,62.5,2.4
