date,ca,ca_name,daily_positive,cumulative_positive,crude_rate_positive,crude_rate7day_positive,daily_deaths,cumulative_deaths,crude_rate_deaths,daily_negative,cumulative_negative,crude_rate_negative,total_tests,positive_tests,positive_percentage,positive_percentage7day,total_pillar1,total_pillar2,positive_pillar1,positive_pillar2
2020-03-05,S12000035,Argyll and Bute,0,0,0,0,0,0,0,1,10,11.705489874751258,2,0,0,0,2,0,0,0
2020-03-05,S12000036,City of Edinburgh,0,1,0.18953034380804368,0.18953034380804368,0,0,0,13,187,35.44217429210416,23,1,4.3478260869565215,1.2987012987012987,23,0,1,0
2020-03-05,S12000038,Renfrewshire,0,0,0,0,0,0,0,4,39,21.7403422710296,9,0,0,0,9,0,0,0
2020-03-05,S12000039,West Dunbartonshire,0,1,1.131990038487661,1.131990038487661,0,0,0,6,31,35.0916911931175,10,0,0,5,10,0,0,0
2020-03-05,S12000040,West Lothian,0,0,0,0,0,0,0,3,46,25.024480470025026,5,0,0,0,5,0,0,0
2020-03-05,S12000041,Angus,0,1,0.8634087376964255,0.8634087376964255,0,0,0,6,38,32.80953203246417,14,2,14.285714285714285,20.930232558139537,14,0,2,0
2020-03-05,S12000042,Dundee City,0,0,0,0,0,0,0,1,27,18.14272275231824,6,0,0,0,6,0,0,0
2020-03-05,S12000045,East Dunbartonshire,0,0,0,0,0,0,0,3,26,23.908045977011493,8,0,0,0,8,0,0,0
2020-03-05,S12000047,Fife,0,2,0.5345735439553096,0.5345735439553096,0,0,0,8,91,24.32309624996659,9,0,0,3.3333333333333335,9,0,0,0
2020-03-05,S12000048,Perth and Kinross,0,0,0,0,0,0,0,4,39,25.67309591205319,9,0,0,0,9,0,0,0
2020-03-05,S12000049,Glasgow City,1,1,0.15732175445220564,0.15732175445220564,0,0,0,38,212,33.352211943867594,50,2,4,0.8130081300813009,50,0,2,0
2020-03-05,S12000050,North Lanarkshire,1,1,0.2931347833733951,0.2931347833733951,0,0,0,10,70,20.519434836137656,18,1,5.555555555555555,1.2987012987012987,18,0,1,0
2020-03-06,S12000005,Clackmannanshire,0,2,3.8993955936829794,3.8993955936829794,0,0,0,0,24,46.79274712419575,10,1,10,14.285714285714285,10,0,1,0
2020-03-06,S12000006,Dumfries and Galloway,0,0,0,0,0,0,0,15,73,49.227864319913685,19,0,0,0,19,0,0,0
2020-03-06,S12000008,East Ayrshire,0,0,0,0,0,0,0,4,27,22.20394736842105,4,0,0,0,4,0,0,0
2020-03-06,S12000010,East Lothian,0,0,0,0,0,0,0,4,28,25.949953660797036,5,0,0,0,5,0,0,0
2020-03-06,S12000011,East Renfrewshire,1,1,1.0410160316468873,1.0410160316468873,0,0,0,4,24,24.984384759525295,11,1,9.090909090909092,2.7777777777777777,11,0,1,0
2020-03-06,S12000013,Na h-Eileanan Siar,0,0,0,NA,0,0,0,1,3,11.320754716981131,2,0,0,NA,2,0,0,0
2020-03-06,S12000014,Falkirk,0,1,0.6228201295465869,0.6228201295465869,0,0,0,10,69,42.9745889387145,23,1,4.3478260869565215,3.614457831325301,23,0,1,0
2020-03-06,S12000017,Highland,0,0,0,0,0,0,0,2,42,17.83969757465064,3,0,0,0,3,0,0,0
2020-03-06,S12000018,Inverclyde,0,0,0,0,0,0,0,2,19,24.656112120425643,3,0,0,0,3,0,0,0
2020-03-06,S12000019,Midlothian,1,1,1.0735373054213635,1.0735373054213635,0,0,0,1,26,27.91196994095545,2,1,50,4,2,0,1,0
2020-03-06,S12000020,Moray,0,2,2.0896458050360462,2.0896458050360462,0,0,0,3,19,19.85163514784244,3,0,0,16.666666666666664,3,0,0,0
2020-03-06,S12000021,North Ayrshire,0,1,0.74487895716946,0.74487895716946,0,0,0,3,38,28.30540037243948,9,0,0,4.878048780487805,9,0,0,0
2020-03-06,S12000023,Orkney Islands,0,0,0,0,0,0,0,2,7,31.25,2,0,0,0,2,0,0,0
2020-03-06,S12000026,Scottish Borders,0,0,0,0,0,0,0,3,34,29.50364456785838,5,0,0,0,5,0,0,0
2020-03-06,S12000027,Shetland Islands,2,2,8.745080891998251,NA,0,0,0,0,2,8.745080891998251,2,2,100,NA,2,0,2,0
2020-03-06,S12000028,South Ayrshire,0,0,0,0,0,0,0,0,19,16.94310683074728,0,0,0,0,0,0,0,0
2020-03-06,S12000029,South Lanarkshire,1,1,0.31170126550713795,0.31170126550713795,0,0,0,8,84,26.182906302599587,16,1,6.25,1.1235955056179776,16,0,1,0
2020-03-06,S12000030,Stirling,0,0,0,0,0,0,0,4,38,40.39115646258503,5,0,0,0,5,0,0,0
2020-03-06,S12000033,Aberdeen City,0,1,0.43656683838295646,0.43656683838295646,0,0,0,1,48,20.955208242381907,4,1,25,7.4074074074074066,4,0,1,0
2020-03-06,S12000034,Aberdeenshire,0,1,0.3834649896464453,0.3834649896464453,0,0,0,1,48,18.406319503029373,4,0,0,6.451612903225806,4,0,0,0
2020-03-06,S12000035,Argyll and Bute,0,0,0,0,0,0,0,5,15,17.558234812126887,5,0,0,0,5,0,0,0
2020-03-06,S12000036,City of Edinburgh,1,2,0.37906068761608736,0.37906068761608736,0,0,0,14,201,38.095599105416774,23,2,8.695652173913043,2.857142857142857,23,0,2,0
2020-03-06,S12000038,Renfrewshire,0,0,0,0,0,0,0,10,49,27.31478900719104,18,0,0,0,18,0,0,0
2020-03-06,S12000039,West Dunbartonshire,0,1,1.131990038487661,1.131990038487661,0,0,0,5,36,40.75164138555581,10,0,0,4,10,0,0,0
2020-03-06,S12000040,West Lothian,0,0,0,0,0,0,0,3,49,26.656511805026657,6,0,0,0,6,0,0,0
2020-03-06,S12000041,Angus,0,1,0.8634087376964255,0,0,0,0,1,39,33.672940770160594,12,1,8.333333333333332,15.09433962264151,12,0,1,0
2020-03-06,S12000042,Dundee City,0,0,0,0,0,0,0,5,32,21.502486224969765,8,0,0,0,8,0,0,0
2020-03-06,S12000045,East Dunbartonshire,0,0,0,0,0,0,0,4,30,27.58620689655173,5,0,0,0,5,0,0,0
2020-03-06,S12000047,Fife,0,2,0.5345735439553096,0.5345735439553096,0,0,0,6,97,25.92681688183252,13,1,7.6923076923076925,5.084745762711865,13,0,1,0
2020-03-06,S12000048,Perth and Kinross,0,0,0,0,0,0,0,9,48,31.59765650714239,20,0,0,0,20,0,0,0
2020-03-06,S12000049,Glasgow City,0,1,0.15732175445220564,0.15732175445220564,0,0,0,35,247,38.8584733496948,52,0,0,0.7168458781362007,52,0,0,0
2020-03-06,S12000050,North Lanarkshire,0,1,0.2931347833733951,0.2931347833733951,0,0,0,8,78,22.864513103124818,14,0,0,1.2048192771084338,14,0,0,0
2020-03-07,S12000005,Clackmannanshire,0,2,3.8993955936829794,3.8993955936829794,0,0,0,3,27,52.64184051472022,11,1,9.090909090909092,13.043478260869565,11,0,1,0
2020-03-07,S12000006,Dumfries and Galloway,0,0,0,0,0,0,0,6,79,53.27399015442714,7,0,0,0,7,0,0,0
2020-03-07,S12000008,East Ayrshire,1,1,0.8223684210526315,0.8223684210526315,0,0,0,3,30,24.67105263157895,4,1,25,3.8461538461538463,4,0,1,0
2020-03-07,S12000010,East Lothian,0,0,0,0,0,0,0,4,32,29.657089898053755,4,0,0,0,4,0,0,0
2020-03-07,S12000011,East Renfrewshire,0,1,1.0410160316468873,1.0410160316468873,0,0,0,1,25,26.025400791172185,10,2,20,6.521739130434782,10,0,2,0
2020-03-07,S12000013,Na h-Eileanan Siar,0,0,0,NA,0,0,0,0,3,11.320754716981131,0,0,0,NA,0,0,0,0
2020-03-07,S12000014,Falkirk,0,1,0.6228201295465869,0.6228201295465869,0,0,0,3,72,44.84304932735426,10,1,10,4.761904761904762,10,0,1,0
2020-03-07,S12000017,Highland,0,0,0,0,0,0,0,4,46,19.538716391284034,4,0,0,0,4,0,0,0
2020-03-07,S12000018,Inverclyde,0,0,0,0,0,0,0,0,19,24.656112120425643,0,0,0,0,0,0,0,0
2020-03-07,S12000019,Midlothian,0,1,1.0735373054213635,1.0735373054213635,0,0,0,5,31,33.279656468062264,10,1,10,5.714285714285714,10,0,1,0
2020-03-07,S12000020,Moray,0,2,2.0896458050360462,2.0896458050360462,0,0,0,1,20,20.896458050360465,1,0,0,17.647058823529413,1,0,0,0
2020-03-07,S12000021,North Ayrshire,0,1,0.74487895716946,0.74487895716946,0,0,0,3,41,30.540037243947857,10,0,0,4.081632653061225,10,0,0,0
2020-03-07,S12000023,Orkney Islands,0,0,0,0,0,0,0,0,7,31.25,0,0,0,0,0,0,0,0
2020-03-07,S12000026,Scottish Borders,0,0,0,0,0,0,0,1,35,30.37139881985422,2,0,0,0,2,0,0,0
2020-03-07,S12000027,Shetland Islands,0,2,8.745080891998251,NA,0,0,0,2,4,17.490161783996502,2,0,0,NA,2,0,0,0
2020-03-07,S12000028,South Ayrshire,0,0,0,0,0,0,0,0,19,16.94310683074728,1,0,0,0,1,0,0,0
2020-03-07,S12000029,South Lanarkshire,0,1,0.31170126550713795,0.31170126550713795,0,0,0,7,91,28.36481516114955,12,1,8.333333333333332,2.061855670103093,12,0,1,0
2020-03-07,S12000030,Stirling,0,0,0,0,0,0,0,3,41,43.57993197278911,5,0,0,0,5,0,0,0
2020-03-07,S12000033,Aberdeen City,0,1,0.43656683838295646,0.43656683838295646,0,0,0,1,49,21.391775080764862,3,0,0,6.666666666666667,3,0,0,0
2020-03-07,S12000034,Aberdeenshire,2,3,1.1503949689393358,1.1503949689393358,0,0,0,5,53,20.3236444512616,11,3,27.27272727272727,12.5,11,0,3,0
2020-03-07,S12000035,Argyll and Bute,0,0,0,0,0,0,0,2,17,19.89933278707714,2,0,0,0,2,0,0,0
2020-03-07,S12000036,City of Edinburgh,2,4,0.7581213752321747,0.7581213752321747,0,0,0,18,219,41.50714529396157,27,3,11.11111111111111,4.242424242424243,27,0,3,0
2020-03-07,S12000038,Renfrewshire,0,0,0,0,0,0,0,4,53,29.544567701655613,4,0,0,0,4,0,0,0
2020-03-07,S12000039,West Dunbartonshire,0,1,1.131990038487661,1.131990038487661,0,0,0,0,36,40.75164138555581,2,0,0,3.8461538461538463,2,0,0,0
2020-03-07,S12000040,West Lothian,0,0,0,0,0,0,0,3,52,28.28854314002829,6,0,0,0,6,0,0,0
2020-03-07,S12000041,Angus,0,1,0.8634087376964255,0,0,0,0,1,40,34.53634950785702,4,0,0,14.035087719298245,4,0,0,0
2020-03-07,S12000042,Dundee City,0,0,0,0,0,0,0,1,33,22.174438919500066,4,0,0,0,4,0,0,0
2020-03-07,S12000045,East Dunbartonshire,0,0,0,0,0,0,0,3,33,30.344827586206897,3,0,0,0,3,0,0,0
2020-03-07,S12000047,Fife,0,2,0.5345735439553096,0.5345735439553096,0,0,0,4,101,26.995963969743137,16,1,6.25,5.714285714285714,16,0,1,0
2020-03-07,S12000048,Perth and Kinross,0,0,0,0,0,0,0,0,48,31.59765650714239,1,0,0,0,1,0,0,0
2020-03-07,S12000049,Glasgow City,0,1,0.15732175445220564,0.15732175445220564,0,0,0,12,259,40.74633440312127,26,1,3.8461538461538463,1.0526315789473684,26,0,1,0
2020-03-07,S12000050,North Lanarkshire,1,2,0.5862695667467902,0.5862695667467902,0,0,0,9,87,25.502726153485373,14,2,14.285714285714285,3.296703296703297,14,0,2,0
2020-03-08,S12000005,Clackmannanshire,0,2,3.8993955936829794,1.9496977968414897,0,0,0,2,29,56.5412361084032,7,3,42.857142857142854,15.68627450980392,7,0,3,0
2020-03-08,S12000006,Dumfries and Galloway,0,0,0,0,0,0,0,3,82,55.29705307168386,7,0,0,0,7,0,0,0
2020-03-08,S12000008,East Ayrshire,0,1,0.8223684210526315,0.8223684210526315,0,0,0,0,30,24.67105263157895,0,0,0,4.545454545454546,0,0,0,0
2020-03-08,S12000010,East Lothian,0,0,0,0,0,0,0,0,32,29.657089898053755,1,0,0,0,1,0,0,0
2020-03-08,S12000011,East Renfrewshire,0,1,1.0410160316468873,1.0410160316468873,0,0,0,3,28,29.148448886112845,8,1,12.5,8,8,0,1,0
2020-03-08,S12000013,Na h-Eileanan Siar,0,0,0,NA,0,0,0,1,4,15.09433962264151,1,0,0,NA,1,0,0,0
2020-03-08,S12000014,Falkirk,0,1,0.6228201295465869,0.6228201295465869,0,0,0,5,77,47.9571499750872,16,1,6.25,5.05050505050505,16,0,1,0
2020-03-08,S12000017,Highland,0,0,0,0,0,0,0,3,49,20.81298050375908,4,0,0,0,4,0,0,0
2020-03-08,S12000018,Inverclyde,0,0,0,0,0,0,0,1,20,25.95380223202699,1,0,0,0,1,0,0,0
2020-03-08,S12000019,Midlothian,0,1,1.0735373054213635,1.0735373054213635,0,0,0,2,33,35.426731078904986,6,0,0,5.128205128205128,6,0,0,0
2020-03-08,S12000020,Moray,0,2,2.0896458050360462,1.0448229025180231,0,0,0,0,20,20.896458050360465,0,0,0,14.285714285714285,0,0,0,0
2020-03-08,S12000021,North Ayrshire,0,1,0.74487895716946,0.74487895716946,0,0,0,4,45,33.5195530726257,6,0,0,3.7735849056603774,6,0,0,0
2020-03-08,S12000023,Orkney Islands,0,0,0,0,0,0,0,0,7,31.25,0,0,0,0,0,0,0,0
2020-03-08,S12000026,Scottish Borders,0,0,0,0,0,0,0,4,39,33.842415827837556,5,0,0,0,5,0,0,0
2020-03-08,S12000027,Shetland Islands,0,2,8.745080891998251,NA,0,0,0,1,5,21.862702229995627,1,0,0,NA,1,0,0,0
2020-03-08,S12000028,South Ayrshire,0,0,0,0,0,0,0,3,22,19.6183342250758,4,0,0,0,4,0,0,0
2020-03-08,S12000029,South Lanarkshire,0,1,0.31170126550713795,0.31170126550713795,0,0,0,5,96,29.923321488685243,11,2,18.181818181818183,3.8095238095238098,11,0,2,0
2020-03-08,S12000030,Stirling,0,0,0,0,0,0,0,2,43,45.705782312925166,5,0,0,0,5,0,0,0
2020-03-08,S12000033,Aberdeen City,0,1,0.43656683838295646,0.43656683838295646,0,0,0,3,52,22.701475595913735,9,2,22.22222222222222,11.11111111111111,9,0,2,0
2020-03-08,S12000034,Aberdeenshire,1,4,1.5338599585857813,1.5338599585857813,0,0,0,3,56,21.474039420200935,5,2,40,15.909090909090908,5,0,2,0
2020-03-08,S12000035,Argyll and Bute,0,0,0,0,0,0,0,3,20,23.410979749502516,3,0,0,0,3,0,0,0
2020-03-08,S12000036,City of Edinburgh,2,6,1.137182062848262,1.137182062848262,0,0,0,10,229,43.402448732042,18,2,11.11111111111111,5.294117647058823,18,0,2,0
2020-03-08,S12000038,Renfrewshire,0,0,0,0,0,0,0,5,58,32.331791069736326,5,0,0,0,5,0,0,0
2020-03-08,S12000039,West Dunbartonshire,0,1,1.131990038487661,1.131990038487661,0,0,0,2,38,43.01562146253113,2,0,0,3.7735849056603774,2,0,0,0
2020-03-08,S12000040,West Lothian,0,0,0,0,0,0,0,5,57,31.00859536503101,6,0,0,0,6,0,0,0
2020-03-08,S12000041,Angus,0,1,0.8634087376964255,0,0,0,0,0,40,34.53634950785702,1,0,0,14.545454545454543,1,0,0,0
2020-03-08,S12000042,Dundee City,0,0,0,0,0,0,0,0,33,22.174438919500066,0,0,0,0,0,0,0,0
2020-03-08,S12000045,East Dunbartonshire,0,0,0,0,0,0,0,3,36,33.10344827586207,6,0,0,0,6,0,0,0
2020-03-08,S12000047,Fife,0,2,0.5345735439553096,0.5345735439553096,0,0,0,1,102,27.263250741720793,7,0,0,5.333333333333334,7,0,0,0
2020-03-08,S12000048,Perth and Kinross,0,0,0,0,0,0,0,0,48,31.59765650714239,0,0,0,0,0,0,0,0
2020-03-08,S12000049,Glasgow City,0,1,0.15732175445220564,0.15732175445220564,0,0,0,22,281,44.20741300106979,31,2,6.451612903225806,1.644736842105263,31,0,2,0
2020-03-08,S12000050,North Lanarkshire,0,2,0.5862695667467902,0.5862695667467902,0,0,0,3,90,26.382130503605556,13,2,15.384615384615383,5.1020408163265305,13,0,2,0
2020-03-09,S12000005,Clackmannanshire,0,2,3.8993955936829794,1.9496977968414897,0,0,0,1,30,58.490933905244695,5,2,40,19.230769230769234,5,0,2,0
2020-03-09,S12000006,Dumfries and Galloway,0,0,0,0,0,0,0,13,95,64.063659046463,22,0,0,0,22,0,0,0
2020-03-09,S12000008,East Ayrshire,0,1,0.8223684210526315,0.8223684210526315,0,0,0,5,35,28.782894736842103,6,0,0,3.7037037037037033,6,0,0,0
2020-03-09,S12000010,East Lothian,0,0,0,0,0,0,0,14,46,42.63206672845227,15,0,0,0,15,0,0,0
2020-03-09,S12000011,East Renfrewshire,1,2,2.0820320632937745,2.0820320632937745,0,0,0,3,31,32.27149698105351,13,3,23.076923076923077,11.666666666666666,13,0,3,0
2020-03-09,S12000013,Na h-Eileanan Siar,0,0,0,0,0,0,0,0,4,15.09433962264151,0,0,0,0,0,0,0,0
2020-03-09,S12000014,Falkirk,0,1,0.6228201295465869,0.6228201295465869,0,0,0,5,82,51.07125062282012,12,1,8.333333333333332,5.660377358490567,12,0,1,0
2020-03-09,S12000017,Highland,0,0,0,0,0,0,0,3,52,22.087244616234127,4,0,0,0,4,0,0,0
2020-03-09,S12000018,Inverclyde,0,0,0,0,0,0,0,2,22,28.54918245522969,2,0,0,0,2,0,0,0
2020-03-09,S12000019,Midlothian,0,1,1.0735373054213635,1.0735373054213635,0,0,0,6,39,41.86795491143317,9,2,22.22222222222222,9.75609756097561,9,0,2,0
2020-03-09,S12000020,Moray,0,2,2.0896458050360462,1.0448229025180231,0,0,0,1,21,21.941280952878486,1,0,0,14.285714285714285,1,0,0,0
2020-03-09,S12000021,North Ayrshire,0,1,0.74487895716946,0,0,0,0,7,52,38.73370577281192,10,0,0,1.7241379310344829,10,0,0,0
2020-03-09,S12000023,Orkney Islands,0,0,0,0,0,0,0,1,8,35.714285714285715,1,0,0,0,1,0,0,0
2020-03-09,S12000026,Scottish Borders,1,1,0.8677542519958349,0.8677542519958349,0,0,0,11,50,43.38771259979174,15,1,6.666666666666667,3.0303030303030303,15,0,1,0
2020-03-09,S12000027,Shetland Islands,4,6,26.23524267599475,NA,0,0,0,4,9,39.35286401399213,16,6,37.5,NA,16,0,6,0
2020-03-09,S12000028,South Ayrshire,1,1,0.8917424647761727,0.8917424647761727,0,0,0,4,26,23.18530408418049,7,1,14.285714285714285,4,7,0,1,0
2020-03-09,S12000029,South Lanarkshire,0,1,0.31170126550713795,0.31170126550713795,0,0,0,4,100,31.1701265507138,15,1,6.666666666666667,4.9504950495049505,15,0,1,0
2020-03-09,S12000030,Stirling,0,0,0,0,0,0,0,6,49,52.083333333333336,7,0,0,0,7,0,0,0
2020-03-09,S12000033,Aberdeen City,0,1,0.43656683838295646,0.43656683838295646,0,0,0,7,59,25.757443464594427,10,0,0,11.428571428571429,10,0,0,0
2020-03-09,S12000034,Aberdeenshire,0,4,1.5338599585857813,1.5338599585857813,0,0,0,1,57,21.85750440984738,7,1,14.285714285714285,17.77777777777778,7,0,1,0
2020-03-09,S12000035,Argyll and Bute,0,0,0,0,0,0,0,3,23,26.922626711927897,4,0,0,0,4,0,0,0
2020-03-09,S12000036,City of Edinburgh,2,8,1.5162427504643494,1.5162427504643494,0,0,0,60,289,54.77426936052462,90,5,5.555555555555555,6.140350877192982,90,0,5,0
2020-03-09,S12000038,Renfrewshire,0,0,0,0,0,0,0,4,62,34.561569764200904,10,0,0,0,10,0,0,0
2020-03-09,S12000039,West Dunbartonshire,0,1,1.131990038487661,1.131990038487661,0,0,0,8,46,52.07154177043242,18,2,11.11111111111111,6.153846153846154,18,0,2,0
2020-03-09,S12000040,West Lothian,1,1,0.544010445000544,0.544010445000544,0,0,0,15,72,39.168752040039166,20,1,5,1.818181818181818,20,0,1,0
2020-03-09,S12000041,Angus,0,1,0.8634087376964255,0,0,0,0,1,41,35.39975824555344,3,0,0,10.869565217391305,3,0,0,0
2020-03-09,S12000042,Dundee City,3,3,2.0158580835909152,2.0158580835909152,0,0,0,5,38,25.53420239215159,13,6,46.15384615384615,12,13,0,6,0
2020-03-09,S12000045,East Dunbartonshire,0,0,0,0,0,0,0,5,41,37.701149425287355,8,0,0,0,8,0,0,0
2020-03-09,S12000047,Fife,1,3,0.8018603159329645,0.8018603159329645,0,0,0,2,104,27.797824285676104,7,1,14.285714285714285,7.352941176470589,7,0,1,0
2020-03-09,S12000048,Perth and Kinross,0,0,0,0,0,0,0,3,51,33.572510038838786,5,0,0,0,5,0,0,0
2020-03-09,S12000049,Glasgow City,1,2,0.3146435089044113,0.3146435089044113,0,0,0,36,317,49.87099616134919,67,3,4.477611940298507,2.4615384615384617,67,0,3,0
2020-03-09,S12000050,North Lanarkshire,0,2,0.5862695667467902,0.5862695667467902,0,0,0,9,99,29.02034355396611,26,2,7.6923076923076925,6.306306306306306,26,0,2,0
2020-03-10,S12000005,Clackmannanshire,0,2,3.8993955936829794,0,0,0,0,3,33,64.34002729576915,7,1,14.285714285714285,18.181818181818183,7,0,1,0
2020-03-10,S12000006,Dumfries and Galloway,0,0,0,0,0,0,0,13,108,72.83026502124216,17,0,0,0,17,0,0,0
2020-03-10,S12000008,East Ayrshire,0,1,0.8223684210526315,0.8223684210526315,0,0,0,8,43,35.36184210526316,11,0,0,3.0303030303030303,11,0,0,0
2020-03-10,S12000010,East Lothian,0,0,0,0,0,0,0,18,64,59.31417979610751,19,0,0,0,19,0,0,0
2020-03-10,S12000011,East Renfrewshire,0,2,2.0820320632937745,2.0820320632937745,0,0,0,7,38,39.55860920258172,19,1,5.263157894736842,10.38961038961039,19,0,1,0
2020-03-10,S12000013,Na h-Eileanan Siar,0,0,0,0,0,0,0,3,7,26.41509433962264,4,0,0,0,4,0,0,0
2020-03-10,S12000014,Falkirk,1,2,1.245640259093174,1.245640259093174,0,0,0,10,92,57.299451918286,22,3,13.636363636363637,8.411214953271028,22,0,3,0
2020-03-10,S12000017,Highland,1,1,0.4247547041583486,0.4247547041583486,0,0,0,8,60,25.485282249500912,12,1,8.333333333333332,2.4390243902439024,12,0,1,0
2020-03-10,S12000018,Inverclyde,0,0,0,0,0,0,0,0,22,28.54918245522969,0,0,0,0,0,0,0,0
2020-03-10,S12000019,Midlothian,0,1,1.0735373054213635,1.0735373054213635,0,0,0,7,46,49.382716049382715,9,0,0,10.526315789473683,9,0,0,0
2020-03-10,S12000020,Moray,0,2,2.0896458050360462,1.0448229025180231,0,0,0,0,21,21.941280952878486,7,1,14.285714285714285,15,7,0,1,0
2020-03-10,S12000021,North Ayrshire,1,2,1.48975791433892,0.74487895716946,0,0,0,4,56,41.71322160148976,6,1,16.666666666666664,3.4482758620689653,6,0,1,0
2020-03-10,S12000023,Orkney Islands,0,0,0,0,0,0,0,1,9,40.17857142857143,1,0,0,0,1,0,0,0
2020-03-10,S12000026,Scottish Borders,0,1,0.8677542519958349,0.8677542519958349,0,0,0,8,58,50.32974661575842,12,0,0,2.3255813953488373,12,0,0,0
2020-03-10,S12000027,Shetland Islands,5,11,48.09794490599038,48.09794490599038,0,0,0,4,13,56.84302579798864,9,5,55.55555555555556,39.39393939393939,9,0,5,0
2020-03-10,S12000028,South Ayrshire,0,1,0.8917424647761727,0.8917424647761727,0,0,0,3,29,25.860531478509007,8,0,0,3.8461538461538463,8,0,0,0
2020-03-10,S12000029,South Lanarkshire,0,1,0.31170126550713795,0.31170126550713795,0,0,0,15,115,35.84564553332086,27,1,3.7037037037037033,5.607476635514018,27,0,1,0
2020-03-10,S12000030,Stirling,4,4,4.2517006802721085,4.2517006802721085,0,0,0,5,54,57.39795918367347,16,6,37.5,12.244897959183673,16,0,6,0
2020-03-10,S12000033,Aberdeen City,0,1,0.43656683838295646,0.43656683838295646,0,0,0,2,61,26.63057714136034,6,2,33.33333333333333,16.666666666666664,6,0,2,0
2020-03-10,S12000034,Aberdeenshire,1,5,1.9173249482322263,1.5338599585857813,0,0,0,3,60,23.00789937878672,19,6,31.57894736842105,23.214285714285715,19,0,6,0
2020-03-10,S12000035,Argyll and Bute,0,0,0,0,0,0,0,6,29,33.945920636778645,8,0,0,0,8,0,0,0
2020-03-10,S12000036,City of Edinburgh,1,9,1.705773094272393,1.705773094272393,0,0,0,61,350,66.33562033281528,100,5,5,6.209150326797386,100,0,5,0
2020-03-10,S12000038,Renfrewshire,1,1,0.5574446736161436,0.5574446736161436,0,0,0,9,71,39.5785718267462,17,1,5.88235294117647,1.36986301369863,17,0,1,0
2020-03-10,S12000039,West Dunbartonshire,0,1,1.131990038487661,0,0,0,0,7,53,59.99547203984605,14,0,0,2.9850746268656714,14,0,0,0
2020-03-10,S12000040,West Lothian,1,2,1.088020890001088,1.088020890001088,0,0,0,17,89,48.416929605048416,25,1,4,2.857142857142857,25,0,1,0
2020-03-10,S12000041,Angus,0,1,0.8634087376964255,0,0,0,0,4,45,38.85339319633915,6,0,0,6.976744186046512,6,0,0,0
2020-03-10,S12000042,Dundee City,0,3,2.0158580835909152,2.0158580835909152,0,0,0,4,42,28.222013170272813,18,2,11.11111111111111,14.545454545454543,18,0,2,0
2020-03-10,S12000045,East Dunbartonshire,0,0,0,0,0,0,0,9,50,45.97701149425287,13,0,0,0,13,0,0,0
2020-03-10,S12000047,Fife,0,3,0.8018603159329645,0.8018603159329645,0,0,0,14,118,31.539839093363263,25,0,0,6.25,25,0,0,0
2020-03-10,S12000048,Perth and Kinross,0,0,0,0,0,0,0,4,55,36.20564808110065,11,0,0,0,11,0,0,0
2020-03-10,S12000049,Glasgow City,4,6,0.943930526713234,0.943930526713234,0,0,0,44,361,56.79315335724624,84,6,7.142857142857142,3.8567493112947657,84,0,6,0
2020-03-10,S12000050,North Lanarkshire,1,3,0.8794043501201854,0.8794043501201854,0,0,0,16,115,33.71050008794043,33,4,12.12121212121212,8.396946564885496,33,0,4,0
2020-03-11,S12000005,Clackmannanshire,0,2,3.8993955936829794,0,0,0,0,2,35,68.23942288945213,7,1,14.285714285714285,17.647058823529413,7,0,1,0
2020-03-11,S12000006,Dumfries and Galloway,0,0,0,0,0,0,0,14,122,82.27122530177355,23,0,0,0,23,0,0,0
2020-03-11,S12000008,East Ayrshire,0,1,0.8223684210526315,0.8223684210526315,0,0,0,11,54,44.4078947368421,16,0,0,2.083333333333333,16,0,0,0
2020-03-11,S12000010,East Lothian,0,0,0,0,0,0,0,8,72,66.72845227062095,13,0,0,0,13,0,0,0
2020-03-11,S12000011,East Renfrewshire,1,3,3.123048094940662,3.123048094940662,0,0,0,10,48,49.96876951905059,21,5,23.809523809523807,14.444444444444445,21,0,5,0
2020-03-11,S12000013,Na h-Eileanan Siar,0,0,0,0,0,0,0,1,8,30.18867924528302,1,0,0,0,1,0,0,0
2020-03-11,S12000014,Falkirk,0,2,1.245640259093174,0.6228201295465869,0,0,0,8,100,62.2820129546587,16,0,0,6.422018348623854,16,0,0,0
2020-03-11,S12000017,Highland,0,1,0.4247547041583486,0.4247547041583486,0,0,0,17,77,32.706112220192836,19,0,0,1.8867924528301887,19,0,0,0
2020-03-11,S12000018,Inverclyde,2,2,2.595380223202699,2.595380223202699,0,0,0,4,26,33.73994290163509,11,4,36.36363636363637,17.391304347826086,11,0,4,0
2020-03-11,S12000019,Midlothian,2,3,3.22061191626409,3.22061191626409,0,0,0,11,57,61.191626409017715,23,3,13.043478260869565,11.864406779661016,23,0,3,0
2020-03-11,S12000020,Moray,0,2,2.0896458050360462,0,0,0,0,0,21,21.941280952878486,1,0,0,10.526315789473683,1,0,0,0
2020-03-11,S12000021,North Ayrshire,0,2,1.48975791433892,0.74487895716946,0,0,0,9,65,48.4171322160149,16,0,0,1.6129032258064515,16,0,0,0
2020-03-11,S12000023,Orkney Islands,0,0,0,0,0,0,0,0,9,40.17857142857143,0,0,0,0,0,0,0,0
2020-03-11,S12000026,Scottish Borders,1,2,1.7355085039916698,1.7355085039916698,0,0,0,13,71,61.61055189170427,26,4,15.384615384615383,7.575757575757576,26,0,4,0
