year,quarter,week_ending,hscp,age_group,sex,admission_type,number_admissions,average20182019,percent_variation
2020,4,2020-12-27,S37000018,75 - 84,All,Emergency,30,32.5,-7.7
2020,4,2020-12-27,S37000019,75 - 84,All,Emergency,28,35,-20
2020,4,2020-12-27,S37000020,75 - 84,All,Emergency,33,73.5,-55.1
2020,4,2020-12-27,S37000022,75 - 84,All,Emergency,15,3.5,328.6
2020,4,2020-12-27,S37000024,75 - 84,All,Emergency,59,69,-14.5
2020,4,2020-12-27,S37000025,75 - 84,All,Emergency,41,56,-26.8
2020,4,2020-12-27,S37000026,75 - 84,All,Emergency,5,6.5,-23.1
2020,4,2020-12-27,S37000027,75 - 84,All,Emergency,39,59,-33.9
2020,4,2020-12-27,S37000028,75 - 84,All,Emergency,98,132,-25.8
2020,4,2020-12-27,S37000029,75 - 84,All,Emergency,30,33,-9.1
2020,4,2020-12-27,S37000030,75 - 84,All,Emergency,55,62,-11.3
2020,4,2020-12-27,S37000031,75 - 84,All,Emergency,18,13.5,33.3
2020,4,2020-12-27,S37000032,75 - 84,All,Emergency,140,178,-21.3
2020,4,2020-12-27,S37000033,75 - 84,All,Emergency,61,69,-11.6
2020,4,2020-12-27,S37000034,75 - 84,All,Emergency,159,222,-28.4
2020,4,2020-12-27,S37000035,75 - 84,All,Emergency,118,153,-22.9
2021,1,2021-01-03,S37000001,75 - 84,All,Emergency,74,69.5,6.5
2021,1,2021-01-03,S37000002,75 - 84,All,Emergency,73,99,-26.3
2021,3,2021-09-26,S37000004,75 - 84,All,Emergency,36,31.5,14.3
2021,1,2021-01-03,S37000003,75 - 84,All,Emergency,31,50.5,-38.6
2021,1,2021-01-03,S37000004,75 - 84,All,Emergency,38,40,-5
2021,1,2021-01-03,S37000005,75 - 84,All,Emergency,39,84,-53.6
2021,1,2021-01-03,S37000006,75 - 84,All,Emergency,65,67.5,-3.7
2021,1,2021-01-03,S37000007,75 - 84,All,Emergency,49,59.5,-17.6
2021,1,2021-01-03,S37000008,75 - 84,All,Emergency,51,57.5,-11.3
2021,1,2021-01-03,S37000009,75 - 84,All,Emergency,20,48.5,-58.8
2021,1,2021-01-03,S37000010,75 - 84,All,Emergency,32,42.5,-24.7
2021,1,2021-01-03,S37000011,75 - 84,All,Emergency,25,33.5,-25.4
2021,1,2021-01-03,S37000012,75 - 84,All,Emergency,143,165,-13.3
2021,1,2021-01-03,S37000013,75 - 84,All,Emergency,49,99,-50.5
2021,1,2021-01-03,S37000016,75 - 84,All,Emergency,74,88.5,-16.4
2021,1,2021-01-03,S37000017,75 - 84,All,Emergency,28,32,-12.5
2021,1,2021-01-03,S37000018,75 - 84,All,Emergency,40,32.5,23.1
2021,1,2021-01-03,S37000019,75 - 84,All,Emergency,29,35,-17.1
2021,1,2021-01-03,S37000020,75 - 84,All,Emergency,64,73.5,-12.9
2021,1,2021-01-03,S37000022,75 - 84,All,Emergency,12,3.5,242.9
2021,1,2021-01-03,S37000024,75 - 84,All,Emergency,61,69,-11.6
2021,1,2021-01-03,S37000025,75 - 84,All,Emergency,47,56,-16.1
2021,1,2021-01-03,S37000027,75 - 84,All,Emergency,47,59,-20.3
2021,1,2021-01-03,S37000028,75 - 84,All,Emergency,95,132,-28
2021,1,2021-01-03,S37000029,75 - 84,All,Emergency,30,33,-9.1
2021,1,2021-01-03,S37000030,75 - 84,All,Emergency,65,62,4.8
2021,1,2021-01-03,S37000031,75 - 84,All,Emergency,11,13.5,-18.5
2021,1,2021-01-03,S37000032,75 - 84,All,Emergency,157,178,-11.8
2021,1,2021-01-03,S37000033,75 - 84,All,Emergency,65,69,-5.8
2021,3,2021-07-25,S37000027,75 - 84,All,Emergency,73,57.5,27
2021,3,2021-07-25,S37000028,75 - 84,All,Emergency,122,122,0
2021,1,2021-01-03,S37000034,75 - 84,All,Emergency,136,222,-38.7
2021,1,2021-01-03,S37000035,75 - 84,All,Emergency,120,153,-21.6
2021,1,2021-01-10,S37000001,75 - 84,All,Emergency,43,70.5,-39
2021,1,2021-01-10,S37000002,75 - 84,All,Emergency,73,82.5,-11.5
2021,1,2021-01-10,S37000003,75 - 84,All,Emergency,34,57,-40.4
2021,1,2021-01-10,S37000004,75 - 84,All,Emergency,40,37,8.1
2021,1,2021-01-10,S37000005,75 - 84,All,Emergency,45,103,-56.3
2021,1,2021-01-10,S37000006,75 - 84,All,Emergency,57,68,-16.2
2021,1,2021-01-10,S37000007,75 - 84,All,Emergency,69,68,1.5
2021,1,2021-01-10,S37000008,75 - 84,All,Emergency,36,58.5,-38.5
2021,1,2021-01-10,S37000009,75 - 84,All,Emergency,28,37.5,-25.3
2021,1,2021-01-10,S37000010,75 - 84,All,Emergency,40,36.5,9.6
2021,1,2021-01-10,S37000011,75 - 84,All,Emergency,21,35.5,-40.8
2021,1,2021-01-10,S37000012,75 - 84,All,Emergency,133,157.5,-15.6
2021,1,2021-01-10,S37000013,75 - 84,All,Emergency,42,139,-69.8
2021,1,2021-01-10,S37000016,75 - 84,All,Emergency,95,83.5,13.8
2021,1,2021-01-10,S37000017,75 - 84,All,Emergency,25,44.5,-43.8
2021,1,2021-01-10,S37000018,75 - 84,All,Emergency,39,30,30
2021,1,2021-01-10,S37000019,75 - 84,All,Emergency,24,32,-25
2021,1,2021-01-10,S37000020,75 - 84,All,Emergency,51,56.5,-9.7
2021,1,2021-01-10,S37000022,75 - 84,All,Emergency,8,10.5,-23.8
2021,1,2021-01-10,S37000024,75 - 84,All,Emergency,63,70,-10
2021,1,2021-01-10,S37000025,75 - 84,All,Emergency,47,53,-11.3
2021,1,2021-01-10,S37000027,75 - 84,All,Emergency,48,64,-25
2021,1,2021-01-10,S37000028,75 - 84,All,Emergency,118,153,-22.9
2021,4,2021-11-21,S37000016,75 - 84,All,Emergency,73,91.5,-20.2
2021,4,2021-11-21,S37000017,75 - 84,All,Emergency,34,42,-19
2021,1,2021-01-10,S37000031,75 - 84,All,Emergency,13,15.5,-16.1
2021,1,2021-01-10,S37000032,75 - 84,All,Emergency,152,169.5,-10.3
2021,1,2021-01-10,S37000033,75 - 84,All,Emergency,55,66.5,-17.3
2021,1,2021-01-10,S37000034,75 - 84,All,Emergency,168,250.5,-32.9
2021,1,2021-01-10,S37000035,75 - 84,All,Emergency,128,174.5,-26.6
2021,1,2021-01-17,S37000001,75 - 84,All,Emergency,57,73.5,-22.4
2021,1,2021-01-17,S37000002,75 - 84,All,Emergency,61,86,-29.1
2021,1,2021-01-17,S37000003,75 - 84,All,Emergency,43,60,-28.3
2021,1,2021-01-17,S37000004,75 - 84,All,Emergency,29,44,-34.1
2021,1,2021-01-17,S37000005,75 - 84,All,Emergency,41,113.5,-63.9
2021,1,2021-01-17,S37000006,75 - 84,All,Emergency,64,80.5,-20.5
2021,1,2021-01-17,S37000007,75 - 84,All,Emergency,51,61,-16.4
2021,1,2021-01-17,S37000008,75 - 84,All,Emergency,60,59.5,0.8
2021,1,2021-01-17,S37000009,75 - 84,All,Emergency,45,48,-6.2
2021,1,2021-01-17,S37000010,75 - 84,All,Emergency,34,41.5,-18.1
2021,1,2021-01-17,S37000011,75 - 84,All,Emergency,35,38.5,-9.1
2021,1,2021-01-17,S37000012,75 - 84,All,Emergency,131,144,-9
2021,1,2021-01-17,S37000013,75 - 84,All,Emergency,49,107.5,-54.4
2021,1,2021-01-17,S37000016,75 - 84,All,Emergency,78,93,-16.1
2021,1,2021-01-17,S37000017,75 - 84,All,Emergency,22,32.5,-32.3
2021,1,2021-01-17,S37000018,75 - 84,All,Emergency,31,37.5,-17.3
2021,1,2021-01-17,S37000019,75 - 84,All,Emergency,26,34,-23.5
2021,1,2021-01-17,S37000020,75 - 84,All,Emergency,57,72,-20.8
2021,1,2021-01-17,S37000022,75 - 84,All,Emergency,8,8.5,-5.9
2021,1,2021-01-17,S37000024,75 - 84,All,Emergency,56,76.5,-26.8
2021,1,2021-02-07,S37000007,75 - 84,All,Emergency,60,62,-3.2
2021,1,2021-02-07,S37000008,75 - 84,All,Emergency,32,60.5,-47.1
2021,1,2021-02-07,S37000009,75 - 84,All,Emergency,36,42.5,-15.3
2021,1,2021-01-17,S37000029,75 - 84,All,Emergency,31,36.5,-15.1
2021,1,2021-01-17,S37000030,75 - 84,All,Emergency,56,70.5,-20.6
2021,1,2021-01-17,S37000031,75 - 84,All,Emergency,15,13,15.4
2021,1,2021-01-17,S37000032,75 - 84,All,Emergency,141,179.5,-21.4
2021,1,2021-01-17,S37000033,75 - 84,All,Emergency,69,75.5,-8.6
2021,1,2021-01-17,S37000034,75 - 84,All,Emergency,157,221.5,-29.1
2021,1,2021-01-17,S37000035,75 - 84,All,Emergency,117,148,-20.9
2021,1,2021-01-24,S37000001,75 - 84,All,Emergency,60,53,13.2
2021,1,2021-01-24,S37000002,75 - 84,All,Emergency,78,78,0
2021,1,2021-01-24,S37000003,75 - 84,All,Emergency,46,57.5,-20
2021,1,2021-01-24,S37000004,75 - 84,All,Emergency,40,42,-4.8
2021,1,2021-01-24,S37000005,75 - 84,All,Emergency,42,81.5,-48.5
2021,1,2021-01-24,S37000006,75 - 84,All,Emergency,58,69,-15.9
2021,1,2021-01-24,S37000007,75 - 84,All,Emergency,57,72.5,-21.4
2021,1,2021-01-24,S37000008,75 - 84,All,Emergency,45,49,-8.2
2021,1,2021-01-24,S37000009,75 - 84,All,Emergency,30,46,-34.8
2021,1,2021-01-24,S37000010,75 - 84,All,Emergency,44,34.5,27.5
2021,1,2021-01-24,S37000011,75 - 84,All,Emergency,36,25,44
2021,1,2021-01-24,S37000012,75 - 84,All,Emergency,162,126,28.6
2021,1,2021-01-24,S37000013,75 - 84,All,Emergency,63,96.5,-34.7
2021,1,2021-01-24,S37000016,75 - 84,All,Emergency,67,94,-28.7
2021,1,2021-01-24,S37000017,75 - 84,All,Emergency,24,30.5,-21.3
2021,1,2021-01-24,S37000018,75 - 84,All,Emergency,26,37,-29.7
2021,1,2021-01-24,S37000019,75 - 84,All,Emergency,31,37,-16.2
2021,1,2021-01-24,S37000020,75 - 84,All,Emergency,47,83.5,-43.7
2021,1,2021-01-24,S37000022,75 - 84,All,Emergency,10,10.5,-4.8
2021,1,2021-01-24,S37000024,75 - 84,All,Emergency,59,69.5,-15.1
2021,1,2021-01-24,S37000025,75 - 84,All,Emergency,38,43.5,-12.6
2021,1,2021-01-24,S37000026,75 - 84,All,Emergency,6,10,-40
2021,1,2021-01-24,S37000027,75 - 84,All,Emergency,58,67.5,-14.1
2021,1,2021-01-24,S37000028,75 - 84,All,Emergency,99,119.5,-17.2
2021,1,2021-01-24,S37000029,75 - 84,All,Emergency,38,34.5,10.1
2021,1,2021-01-24,S37000030,75 - 84,All,Emergency,63,63.5,-0.8
2021,1,2021-01-24,S37000031,75 - 84,All,Emergency,13,16.5,-21.2
2021,1,2021-01-24,S37000032,75 - 84,All,Emergency,135,164.5,-17.9
2021,1,2021-01-24,S37000033,75 - 84,All,Emergency,67,64,4.7
2021,1,2021-01-24,S37000034,75 - 84,All,Emergency,155,202,-23.3
2021,1,2021-01-24,S37000035,75 - 84,All,Emergency,106,141,-24.8
2021,1,2021-01-31,S37000001,75 - 84,All,Emergency,71,67.5,5.2
2021,1,2021-01-31,S37000002,75 - 84,All,Emergency,80,72,11.1
2021,1,2021-01-31,S37000003,75 - 84,All,Emergency,32,41.5,-22.9
2021,1,2021-01-31,S37000004,75 - 84,All,Emergency,36,35.5,1.4
2021,1,2021-01-31,S37000005,75 - 84,All,Emergency,44,94.5,-53.4
2021,1,2021-01-31,S37000006,75 - 84,All,Emergency,54,81.5,-33.7
2021,1,2021-01-31,S37000007,75 - 84,All,Emergency,55,63.5,-13.4
2021,1,2021-01-31,S37000008,75 - 84,All,Emergency,55,56.5,-2.7
2021,1,2021-01-31,S37000009,75 - 84,All,Emergency,31,40,-22.5
2021,1,2021-01-31,S37000010,75 - 84,All,Emergency,35,33.5,4.5
2021,2,2021-05-16,S37000026,75 - 84,All,Emergency,6,9,-33.3
2021,2,2021-05-16,S37000027,75 - 84,All,Emergency,67,68,-1.5
2021,2,2021-05-16,S37000028,75 - 84,All,Emergency,129,119,8.4
2021,1,2021-01-31,S37000017,75 - 84,All,Emergency,29,30.5,-4.9
2021,1,2021-01-31,S37000018,75 - 84,All,Emergency,30,32,-6.2
2021,1,2021-01-31,S37000019,75 - 84,All,Emergency,30,30.5,-1.6
2021,1,2021-01-31,S37000020,75 - 84,All,Emergency,69,65.5,5.3
2021,1,2021-01-31,S37000022,75 - 84,All,Emergency,6,10.5,-42.9
2021,1,2021-01-31,S37000024,75 - 84,All,Emergency,66,68.5,-3.6
2021,1,2021-01-31,S37000025,75 - 84,All,Emergency,52,46,13
2021,1,2021-01-31,S37000027,75 - 84,All,Emergency,44,64,-31.2
2021,1,2021-01-31,S37000028,75 - 84,All,Emergency,126,143.5,-12.2
2021,1,2021-01-31,S37000029,75 - 84,All,Emergency,25,35,-28.6
2021,1,2021-01-31,S37000030,75 - 84,All,Emergency,76,73.5,3.4
2021,1,2021-01-31,S37000031,75 - 84,All,Emergency,13,15.5,-16.1
2021,1,2021-01-31,S37000032,75 - 84,All,Emergency,126,162.5,-22.5
2021,1,2021-01-31,S37000033,75 - 84,All,Emergency,58,66.5,-12.8
2021,1,2021-01-31,S37000034,75 - 84,All,Emergency,157,211,-25.6
2021,1,2021-01-31,S37000035,75 - 84,All,Emergency,124,149.5,-17.1
2021,1,2021-02-07,S37000001,75 - 84,All,Emergency,62,67,-7.5
2021,1,2021-02-07,S37000002,75 - 84,All,Emergency,81,77.5,4.5
2021,1,2021-02-07,S37000003,75 - 84,All,Emergency,30,42,-28.6
2021,1,2021-02-07,S37000004,75 - 84,All,Emergency,31,39,-20.5
2021,1,2021-02-07,S37000005,75 - 84,All,Emergency,53,95,-44.2
2021,1,2021-02-07,S37000006,75 - 84,All,Emergency,45,78.5,-42.7
2021,3,2021-08-15,S37000008,75 - 84,All,Emergency,54,60,-10
2021,1,2021-02-07,S37000010,75 - 84,All,Emergency,42,37.5,12
2021,1,2021-02-07,S37000011,75 - 84,All,Emergency,22,34.5,-36.2
2021,1,2021-02-07,S37000012,75 - 84,All,Emergency,127,144,-11.8
2021,1,2021-02-07,S37000013,75 - 84,All,Emergency,54,120.5,-55.2
2021,1,2021-02-07,S37000016,75 - 84,All,Emergency,64,106,-39.6
2021,1,2021-02-07,S37000017,75 - 84,All,Emergency,26,37.5,-30.7
2021,1,2021-02-07,S37000018,75 - 84,All,Emergency,29,32,-9.4
2021,1,2021-02-07,S37000019,75 - 84,All,Emergency,26,35.5,-26.8
2021,1,2021-02-07,S37000020,75 - 84,All,Emergency,50,66.5,-24.8
2021,1,2021-02-07,S37000022,75 - 84,All,Emergency,12,9,33.3
2021,1,2021-02-07,S37000024,75 - 84,All,Emergency,62,68,-8.8
2021,1,2021-02-07,S37000025,75 - 84,All,Emergency,50,49,2
2021,1,2021-02-07,S37000026,75 - 84,All,Emergency,8,7,14.3
2021,1,2021-02-07,S37000027,75 - 84,All,Emergency,41,68.5,-40.1
2021,1,2021-02-07,S37000028,75 - 84,All,Emergency,116,131,-11.5
2021,1,2021-02-07,S37000029,75 - 84,All,Emergency,33,33.5,-1.5
2021,1,2021-02-07,S37000030,75 - 84,All,Emergency,60,60,0
2021,1,2021-02-07,S37000031,75 - 84,All,Emergency,17,14,21.4
2021,1,2021-02-07,S37000032,75 - 84,All,Emergency,140,159.5,-12.2
2021,1,2021-02-07,S37000033,75 - 84,All,Emergency,61,60,1.7
2021,1,2021-02-07,S37000034,75 - 84,All,Emergency,156,206,-24.3
2021,1,2021-02-07,S37000035,75 - 84,All,Emergency,132,143,-7.7
2021,1,2021-02-14,S37000001,75 - 84,All,Emergency,51,47,8.5
2021,1,2021-03-28,S37000002,75 - 84,All,Emergency,89,77,15.6
2021,1,2021-02-14,S37000004,75 - 84,All,Emergency,41,31.5,30.2
2021,1,2021-02-14,S37000005,75 - 84,All,Emergency,48,70.5,-31.9
2021,1,2021-02-14,S37000006,75 - 84,All,Emergency,45,63.5,-29.1
2021,1,2021-02-14,S37000007,75 - 84,All,Emergency,30,72.5,-58.6
2021,1,2021-02-14,S37000008,75 - 84,All,Emergency,45,48.5,-7.2
2021,1,2021-02-14,S37000009,75 - 84,All,Emergency,32,37,-13.5
2021,1,2021-02-14,S37000010,75 - 84,All,Emergency,30,37,-18.9
2021,1,2021-02-14,S37000011,75 - 84,All,Emergency,29,37.5,-22.7
2021,1,2021-02-14,S37000012,75 - 84,All,Emergency,134,160.5,-16.5
2021,1,2021-02-14,S37000013,75 - 84,All,Emergency,49,128,-61.7
2021,1,2021-02-14,S37000016,75 - 84,All,Emergency,68,92.5,-26.5
2021,1,2021-02-14,S37000017,75 - 84,All,Emergency,17,36.5,-53.4
2021,1,2021-02-14,S37000018,75 - 84,All,Emergency,30,28,7.1
2021,1,2021-02-14,S37000019,75 - 84,All,Emergency,30,27.5,9.1
2021,1,2021-02-14,S37000020,75 - 84,All,Emergency,52,55.5,-6.3
2021,1,2021-02-14,S37000022,75 - 84,All,Emergency,7,7,0
2021,1,2021-02-14,S37000024,75 - 84,All,Emergency,54,64,-15.6
2021,1,2021-02-14,S37000025,75 - 84,All,Emergency,37,53,-30.2
2021,1,2021-02-14,S37000026,75 - 84,All,Emergency,10,8,25
2021,1,2021-02-14,S37000027,75 - 84,All,Emergency,46,70.5,-34.8
2021,1,2021-02-14,S37000028,75 - 84,All,Emergency,108,134,-19.4
2021,1,2021-02-14,S37000029,75 - 84,All,Emergency,21,31.5,-33.3
2021,1,2021-02-14,S37000030,75 - 84,All,Emergency,65,59,10.2
2021,1,2021-02-14,S37000031,75 - 84,All,Emergency,13,10,30
2021,1,2021-02-14,S37000032,75 - 84,All,Emergency,122,163,-25.2
2020,1,2020-02-16,S37000012,75 - 84,All,Planned,27,21.5,25.6
2020,1,2020-02-16,S37000013,75 - 84,All,Planned,31,25.5,21.6
2020,1,2020-02-16,S37000016,75 - 84,All,Planned,26,27,-3.7
2021,1,2021-02-14,S37000034,75 - 84,All,Emergency,145,209.5,-30.8
2021,1,2021-02-14,S37000035,75 - 84,All,Emergency,109,141.5,-23
2021,1,2021-02-21,S37000001,75 - 84,All,Emergency,66,70.5,-6.4
2021,1,2021-02-21,S37000002,75 - 84,All,Emergency,85,77.5,9.7
2021,1,2021-02-21,S37000003,75 - 84,All,Emergency,51,40.5,25.9
2021,1,2021-02-21,S37000004,75 - 84,All,Emergency,25,39,-35.9
2021,1,2021-02-21,S37000005,75 - 84,All,Emergency,51,80.5,-36.6
2021,1,2021-02-21,S37000006,75 - 84,All,Emergency,75,74,1.4
2021,1,2021-02-21,S37000007,75 - 84,All,Emergency,57,58.5,-2.6
2021,1,2021-02-21,S37000008,75 - 84,All,Emergency,44,57.5,-23.5
2021,1,2021-02-21,S37000009,75 - 84,All,Emergency,35,43,-18.6
2021,1,2021-02-21,S37000010,75 - 84,All,Emergency,45,36.5,23.3
2021,1,2021-02-21,S37000011,75 - 84,All,Emergency,21,23.5,-10.6
2021,1,2021-02-21,S37000012,75 - 84,All,Emergency,152,145.5,4.5
2021,1,2021-02-21,S37000013,75 - 84,All,Emergency,49,112.5,-56.4
2021,1,2021-02-21,S37000016,75 - 84,All,Emergency,77,81.5,-5.5
2021,1,2021-02-21,S37000017,75 - 84,All,Emergency,36,39,-7.7
2021,1,2021-02-21,S37000018,75 - 84,All,Emergency,47,32.5,44.6
2021,1,2021-02-21,S37000019,75 - 84,All,Emergency,29,38.5,-24.7
2021,1,2021-02-21,S37000020,75 - 84,All,Emergency,60,59,1.7
2021,1,2021-02-21,S37000022,75 - 84,All,Emergency,18,4.5,300
2021,1,2021-02-21,S37000024,75 - 84,All,Emergency,58,76.5,-24.2
2021,1,2021-02-21,S37000025,75 - 84,All,Emergency,38,49,-22.4
2021,1,2021-02-21,S37000026,75 - 84,All,Emergency,8,7.5,6.7
2021,1,2021-02-21,S37000027,75 - 84,All,Emergency,51,63.5,-19.7
2021,1,2021-02-21,S37000028,75 - 84,All,Emergency,137,121.5,12.8
2020,4,2020-10-25,S37000032,75 - 84,All,Planned,24,37.5,-36
2020,4,2020-10-25,S37000033,75 - 84,All,Planned,11,13.5,-18.5
2021,1,2021-02-21,S37000030,75 - 84,All,Emergency,64,69.5,-7.9
2021,1,2021-02-21,S37000031,75 - 84,All,Emergency,12,15.5,-22.6
2021,1,2021-02-21,S37000032,75 - 84,All,Emergency,182,179,1.7
2021,1,2021-02-21,S37000033,75 - 84,All,Emergency,66,58,13.8
2021,1,2021-02-21,S37000034,75 - 84,All,Emergency,179,229,-21.8
2021,1,2021-02-21,S37000035,75 - 84,All,Emergency,135,137,-1.5
2021,1,2021-02-28,S37000001,75 - 84,All,Emergency,54,68.5,-21.2
2021,1,2021-02-28,S37000002,75 - 84,All,Emergency,80,73,9.6
2021,1,2021-02-28,S37000003,75 - 84,All,Emergency,47,55,-14.5
2021,1,2021-02-28,S37000004,75 - 84,All,Emergency,34,39.5,-13.9
2021,1,2021-02-28,S37000005,75 - 84,All,Emergency,65,79.5,-18.2
2021,1,2021-02-28,S37000006,75 - 84,All,Emergency,70,78,-10.3
2021,1,2021-02-28,S37000007,75 - 84,All,Emergency,54,67.5,-20
2021,1,2021-02-28,S37000008,75 - 84,All,Emergency,41,53,-22.6
2021,1,2021-02-28,S37000009,75 - 84,All,Emergency,36,43,-16.3
2021,1,2021-02-28,S37000010,75 - 84,All,Emergency,42,39,7.7
2021,1,2021-02-28,S37000011,75 - 84,All,Emergency,28,26.5,5.7
2021,1,2021-02-28,S37000012,75 - 84,All,Emergency,120,135.5,-11.4
2021,1,2021-02-28,S37000013,75 - 84,All,Emergency,53,128,-58.6
2021,1,2021-02-28,S37000016,75 - 84,All,Emergency,80,77.5,3.2
2021,1,2021-02-28,S37000017,75 - 84,All,Emergency,30,42.5,-29.4
2021,1,2021-02-28,S37000018,75 - 84,All,Emergency,38,27,40.7
2021,1,2021-02-28,S37000019,75 - 84,All,Emergency,29,23,26.1
2021,1,2021-02-28,S37000020,75 - 84,All,Emergency,63,68.5,-8
2021,1,2021-02-28,S37000022,75 - 84,All,Emergency,11,6.5,69.2
2020,1,2020-03-08,S37000011,75 - 84,All,Planned,17,15,13.3
2020,1,2020-03-08,S37000012,75 - 84,All,Planned,28,24.5,14.3
2021,1,2021-02-28,S37000025,75 - 84,All,Emergency,61,42.5,43.5
2021,1,2021-02-28,S37000026,75 - 84,All,Emergency,8,5.5,45.5
2021,1,2021-02-28,S37000027,75 - 84,All,Emergency,43,67,-35.8
2021,1,2021-02-28,S37000028,75 - 84,All,Emergency,111,137.5,-19.3
2021,1,2021-02-28,S37000029,75 - 84,All,Emergency,31,31,0
2021,1,2021-02-28,S37000030,75 - 84,All,Emergency,72,54.5,32.1
2021,1,2021-02-28,S37000031,75 - 84,All,Emergency,12,21.5,-44.2
2021,1,2021-02-28,S37000032,75 - 84,All,Emergency,145,153,-5.2
2021,1,2021-02-28,S37000033,75 - 84,All,Emergency,71,70,1.4
2021,1,2021-02-28,S37000034,75 - 84,All,Emergency,149,200,-25.5
2021,1,2021-02-28,S37000035,75 - 84,All,Emergency,121,146,-17.1
2021,1,2021-03-07,S37000001,75 - 84,All,Emergency,61,54,13
2021,1,2021-03-07,S37000002,75 - 84,All,Emergency,72,66.5,8.3
2021,1,2021-03-07,S37000003,75 - 84,All,Emergency,31,56.5,-45.1
2021,1,2021-03-07,S37000004,75 - 84,All,Emergency,43,38,13.2
2021,1,2021-03-07,S37000005,75 - 84,All,Emergency,40,93.5,-57.2
2021,1,2021-03-07,S37000006,75 - 84,All,Emergency,69,69.5,-0.7
2021,1,2021-03-07,S37000007,75 - 84,All,Emergency,47,50,-6
2021,1,2021-03-07,S37000008,75 - 84,All,Emergency,41,55,-25.5
2021,1,2021-03-07,S37000009,75 - 84,All,Emergency,36,42.5,-15.3
2021,1,2021-03-07,S37000010,75 - 84,All,Emergency,37,28.5,29.8
2021,1,2021-03-07,S37000011,75 - 84,All,Emergency,19,23.5,-19.1
2021,1,2021-03-07,S37000012,75 - 84,All,Emergency,143,138.5,3.2
2021,1,2021-03-07,S37000013,75 - 84,All,Emergency,43,122.5,-64.9
2021,1,2021-03-07,S37000016,75 - 84,All,Emergency,83,88,-5.7
2021,1,2021-03-07,S37000017,75 - 84,All,Emergency,29,36.5,-20.5
2021,2,2021-05-30,S37000011,75 - 84,All,Emergency,31,30,3.3
2021,2,2021-05-30,S37000012,75 - 84,All,Emergency,158,127.5,23.9
2021,1,2021-03-07,S37000018,75 - 84,All,Emergency,41,23.5,74.5
2021,1,2021-03-07,S37000019,75 - 84,All,Emergency,30,32.5,-7.7
2021,1,2021-03-07,S37000020,75 - 84,All,Emergency,47,67,-29.9
2021,1,2021-03-07,S37000022,75 - 84,All,Emergency,11,5.5,100
2021,1,2021-03-07,S37000024,75 - 84,All,Emergency,68,61.5,10.6
2021,1,2021-03-07,S37000025,75 - 84,All,Emergency,41,53,-22.6
2021,1,2021-03-07,S37000027,75 - 84,All,Emergency,67,76.5,-12.4
2021,1,2021-03-07,S37000028,75 - 84,All,Emergency,101,115.5,-12.6
2021,1,2021-03-07,S37000029,75 - 84,All,Emergency,23,30.5,-24.6
2021,1,2021-03-07,S37000030,75 - 84,All,Emergency,73,53.5,36.4
2021,1,2021-03-07,S37000031,75 - 84,All,Emergency,7,18,-61.1
2021,1,2021-03-07,S37000032,75 - 84,All,Emergency,137,144.5,-5.2
2021,1,2021-03-07,S37000033,75 - 84,All,Emergency,73,57,28.1
2021,1,2021-03-07,S37000034,75 - 84,All,Emergency,154,198.5,-22.4
2021,1,2021-03-07,S37000035,75 - 84,All,Emergency,138,117,17.9
2021,1,2021-03-14,S37000001,75 - 84,All,Emergency,64,55.5,15.3
2021,1,2021-03-14,S37000002,75 - 84,All,Emergency,62,73,-15.1
2021,1,2021-03-14,S37000003,75 - 84,All,Emergency,32,61.5,-48
2021,1,2021-03-14,S37000004,75 - 84,All,Emergency,34,50.5,-32.7
2021,1,2021-03-14,S37000005,75 - 84,All,Emergency,39,84.5,-53.8
2021,1,2021-03-14,S37000006,75 - 84,All,Emergency,72,69,4.3
2021,1,2021-03-14,S37000007,75 - 84,All,Emergency,53,61.5,-13.8
2021,1,2021-03-14,S37000008,75 - 84,All,Emergency,45,58.5,-23.1
2021,1,2021-03-14,S37000009,75 - 84,All,Emergency,38,44.5,-14.6
2021,1,2021-03-14,S37000010,75 - 84,All,Emergency,32,42,-23.8
2021,1,2021-03-14,S37000011,75 - 84,All,Emergency,42,32,31.2
2021,1,2021-03-14,S37000012,75 - 84,All,Emergency,139,142.5,-2.5
2021,1,2021-03-14,S37000013,75 - 84,All,Emergency,49,123.5,-60.3
2021,1,2021-03-14,S37000016,75 - 84,All,Emergency,79,102.5,-22.9
2021,1,2021-03-14,S37000017,75 - 84,All,Emergency,25,40,-37.5
2021,1,2021-03-14,S37000018,75 - 84,All,Emergency,38,30.5,24.6
2021,1,2021-03-14,S37000019,75 - 84,All,Emergency,34,32.5,4.6
2021,1,2021-03-14,S37000020,75 - 84,All,Emergency,75,66.5,12.8
2021,1,2021-03-14,S37000022,75 - 84,All,Emergency,13,11,18.2
2021,1,2021-03-14,S37000024,75 - 84,All,Emergency,82,67.5,21.5
2021,1,2021-03-14,S37000025,75 - 84,All,Emergency,51,47,8.5
2021,1,2021-03-14,S37000026,75 - 84,All,Emergency,6,10,-40
2021,1,2021-03-14,S37000027,75 - 84,All,Emergency,52,65.5,-20.6
2021,1,2021-03-14,S37000028,75 - 84,All,Emergency,134,139,-3.6
2021,1,2021-03-14,S37000029,75 - 84,All,Emergency,26,39,-33.3
2021,1,2021-03-14,S37000030,75 - 84,All,Emergency,69,60.5,14
