year,quarter,week_ending,hscp,age_group,sex,sas_incidents,average20182019,percent_variation
2020,2,2020-04-05,S37000018,45 - 64,All,42,38,10.5
2020,2,2020-04-05,S37000018,65 - 74,All,24,31,-22.6
2020,2,2020-04-05,S37000018,75 - 84,All,40,23,73.9
2020,2,2020-04-05,S37000018,85 and over,All,18,23,-21.7
2020,2,2020-04-05,S37000018,All ages,All,166,173.5,-4.3
2020,2,2020-04-05,S37000018,All ages,Female,84,99,-15.2
2020,2,2020-04-05,S37000018,All ages,Male,82,74.5,10.1
2020,2,2020-04-05,S37000019,Under 5,All,6,5.5,9.1
2020,2,2020-04-05,S37000019,15 - 44,All,25,24,4.2
2020,2,2020-04-05,S37000019,45 - 64,All,46,38.5,19.5
2020,2,2020-04-05,S37000019,65 - 74,All,37,34,8.8
2020,2,2020-04-05,S37000019,75 - 84,All,29,33.5,-13.4
2020,2,2020-04-05,S37000019,85 and over,All,27,33.5,-19.4
2020,2,2020-04-05,S37000019,All ages,All,171,174.5,-2
2020,2,2020-04-05,S37000019,All ages,Female,93,92.5,0.5
2020,2,2020-04-05,S37000019,All ages,Male,78,82,-4.9
2020,2,2020-04-05,S37000020,Under 5,All,5,11.5,-56.5
2020,2,2020-04-05,S37000020,15 - 44,All,60,81,-25.9
2020,2,2020-04-05,S37000020,45 - 64,All,94,93.5,0.5
2020,2,2020-04-05,S37000020,65 - 74,All,38,68.5,-44.5
2020,2,2020-04-05,S37000020,75 - 84,All,68,82,-17.1
2020,2,2020-04-05,S37000020,85 and over,All,50,54.5,-8.3
2020,2,2020-04-05,S37000020,All ages,All,317,398,-20.4
2020,2,2020-04-05,S37000020,All ages,Female,160,210,-23.8
2020,2,2020-04-05,S37000020,All ages,Male,157,188,-16.5
2020,2,2020-04-05,S37000022,15 - 44,All,7,5,40
2020,2,2020-04-05,S37000022,45 - 64,All,10,9.5,5.3
2020,2,2020-04-05,S37000022,65 - 74,All,5,11,-54.5
2020,2,2020-04-05,S37000022,75 - 84,All,8,14,-42.9
2020,2,2020-04-05,S37000022,All ages,All,34,55,-38.2
2020,2,2020-04-05,S37000022,All ages,Female,16,26,-38.5
2020,2,2020-04-05,S37000022,All ages,Male,18,29,-37.9
2020,2,2020-04-05,S37000024,Under 5,All,9,6.5,38.5
2020,2,2020-04-05,S37000024,5 - 14,All,5,8,-37.5
2020,2,2020-04-05,S37000024,15 - 44,All,58,63,-7.9
2020,2,2020-04-05,S37000024,45 - 64,All,104,74,40.5
2020,2,2020-04-05,S37000024,65 - 74,All,42,59.5,-29.4
2020,2,2020-04-05,S37000024,75 - 84,All,74,76,-2.6
2020,2,2020-04-05,S37000024,85 and over,All,43,58,-25.9
2020,2,2020-04-05,S37000024,All ages,All,335,345,-2.9
2020,2,2020-04-05,S37000024,All ages,Female,170,186.5,-8.8
2020,2,2020-04-05,S37000024,All ages,Male,165,158.5,4.1
2020,2,2020-04-05,S37000025,15 - 44,All,58,52,11.5
2020,2,2020-04-05,S37000025,45 - 64,All,47,54,-13
2020,2,2020-04-05,S37000025,65 - 74,All,50,43,16.3
2020,2,2020-04-05,S37000025,75 - 84,All,42,58,-27.6
2020,2,2020-04-05,S37000025,85 and over,All,32,52.5,-39
2020,2,2020-04-05,S37000025,All ages,All,235,269,-12.6
2020,2,2020-04-05,S37000025,All ages,Female,126,134,-6
2020,2,2020-04-05,S37000025,All ages,Male,109,135,-19.3
2020,2,2020-04-05,S37000026,15 - 44,All,7,5.5,27.3
2020,2,2020-04-05,S37000026,45 - 64,All,7,5,40
2020,2,2020-04-05,S37000026,65 - 74,All,16,6,166.7
2020,2,2020-04-05,S37000026,75 - 84,All,6,6.5,-7.7
2020,2,2020-04-05,S37000026,All ages,All,38,27,40.7
2020,2,2020-04-05,S37000026,All ages,Female,22,15,46.7
2020,2,2020-04-05,S37000026,All ages,Male,16,12,33.3
2020,2,2020-04-05,S37000027,Under 5,All,9,9.5,-5.3
2020,2,2020-04-05,S37000027,15 - 44,All,28,53,-47.2
2020,2,2020-04-05,S37000027,45 - 64,All,58,57.5,0.9
2020,2,2020-04-05,S37000027,65 - 74,All,45,49,-8.2
2020,2,2020-04-05,S37000027,75 - 84,All,48,67.5,-28.9
2020,2,2020-04-05,S37000027,85 and over,All,43,59,-27.1
2020,2,2020-04-05,S37000027,All ages,All,232,302,-23.2
2020,2,2020-04-05,S37000027,All ages,Female,115,154.5,-25.6
2020,2,2020-04-05,S37000027,All ages,Male,117,147.5,-20.7
2020,2,2020-04-05,S37000028,Under 5,All,13,23,-43.5
2020,2,2020-04-05,S37000028,5 - 14,All,5,12.5,-60
2020,2,2020-04-05,S37000028,15 - 44,All,123,151.5,-18.8
2020,2,2020-04-05,S37000028,45 - 64,All,148,154.5,-4.2
2020,2,2020-04-05,S37000028,65 - 74,All,88,112,-21.4
2020,2,2020-04-05,S37000028,75 - 84,All,133,134.5,-1.1
2020,2,2020-04-05,S37000028,85 and over,All,82,106,-22.6
2020,2,2020-04-05,S37000028,All ages,All,592,694,-14.7
2020,2,2020-04-05,S37000028,All ages,Female,289,359,-19.5
2020,2,2020-04-05,S37000028,All ages,Male,303,335,-9.6
2020,2,2020-04-05,S37000029,15 - 44,All,50,49,2
2020,2,2020-04-05,S37000029,45 - 64,All,62,59.5,4.2
2020,2,2020-04-05,S37000029,65 - 74,All,32,39,-17.9
2020,2,2020-04-05,S37000029,75 - 84,All,37,46.5,-20.4
2020,2,2020-04-05,S37000029,85 and over,All,31,27,14.8
2020,2,2020-04-05,S37000029,All ages,All,217,231,-6.1
2020,2,2020-04-05,S37000029,All ages,Female,87,130.5,-33.3
2020,2,2020-04-05,S37000029,All ages,Male,130,100.5,29.4
2020,2,2020-04-05,S37000030,Under 5,All,10,15,-33.3
2020,2,2020-04-05,S37000030,15 - 44,All,74,82,-9.8
2020,2,2020-04-05,S37000030,45 - 64,All,85,88.5,-4
2020,2,2020-04-05,S37000030,65 - 74,All,47,55,-14.5
2020,2,2020-04-05,S37000030,75 - 84,All,61,64,-4.7
2020,2,2020-04-05,S37000030,85 and over,All,19,38,-50
2020,2,2020-04-05,S37000030,All ages,All,300,351,-14.5
2020,2,2020-04-05,S37000030,All ages,Female,157,170.5,-7.9
2020,2,2020-04-05,S37000030,All ages,Male,143,180.5,-20.8
2020,2,2020-04-05,S37000031,45 - 64,All,16,16.5,-3
2020,2,2020-04-05,S37000031,65 - 74,All,15,16.5,-9.1
2020,2,2020-04-05,S37000031,75 - 84,All,15,20.5,-26.8
2020,2,2020-04-05,S37000031,85 and over,All,10,21,-52.4
2020,2,2020-04-05,S37000031,All ages,All,60,84,-28.6
2020,2,2020-04-05,S37000031,All ages,Female,26,50,-48
2020,2,2020-04-05,S37000031,All ages,Male,34,34,0
2020,2,2020-04-05,S37000032,Under 5,All,20,26,-23.1
2020,2,2020-04-05,S37000032,5 - 14,All,10,15,-33.3
2020,2,2020-04-05,S37000032,15 - 44,All,176,190.5,-7.6
2020,2,2020-04-05,S37000032,45 - 64,All,179,192,-6.8
2020,2,2020-04-05,S37000032,65 - 74,All,121,131,-7.6
2020,2,2020-04-05,S37000032,75 - 84,All,135,151.5,-10.9
2020,2,2020-04-05,S37000032,85 and over,All,87,118,-26.3
2020,2,2020-04-05,S37000032,All ages,All,728,824,-11.7
2020,2,2020-04-05,S37000032,All ages,Female,360,413,-12.8
2020,2,2020-04-05,S37000032,All ages,Male,368,411,-10.5
2020,2,2020-04-05,S37000033,Under 5,All,5,11,-54.5
2020,2,2020-04-05,S37000033,15 - 44,All,46,56.5,-18.6
2020,2,2020-04-05,S37000033,45 - 64,All,61,57.5,6.1
2020,2,2020-04-05,S37000033,65 - 74,All,47,48,-2.1
2020,2,2020-04-05,S37000033,75 - 84,All,66,67,-1.5
2020,2,2020-04-05,S37000033,85 and over,All,48,42.5,12.9
2020,2,2020-04-05,S37000033,All ages,All,274,287,-4.5
2020,2,2020-04-05,S37000033,All ages,Female,136,147,-7.5
2020,2,2020-04-05,S37000033,All ages,Male,138,140,-1.4
2020,2,2020-04-05,S37000034,Under 5,All,38,37.5,1.3
2020,2,2020-04-05,S37000034,5 - 14,All,10,19.5,-48.7
2020,2,2020-04-05,S37000034,15 - 44,All,346,382.5,-9.5
2020,2,2020-04-05,S37000034,45 - 64,All,396,356,11.2
2020,2,2020-04-05,S37000034,65 - 74,All,193,183.5,5.2
2020,2,2020-04-05,S37000034,75 - 84,All,202,223.5,-9.6
2020,2,2020-04-05,S37000034,85 and over,All,113,152.5,-25.9
2020,2,2020-04-05,S37000034,All ages,All,1298,1355,-4.2
2020,2,2020-04-05,S37000034,All ages,Female,627,688.5,-8.9
2020,2,2020-04-05,S37000034,All ages,Male,671,666.5,0.7
2020,2,2020-04-05,S37000035,Under 5,All,15,23.5,-36.2
2020,2,2020-04-05,S37000035,5 - 14,All,9,20,-55
2020,2,2020-04-05,S37000035,15 - 44,All,145,164,-11.6
2020,2,2020-04-05,S37000035,45 - 64,All,180,198.5,-9.3
2020,2,2020-04-05,S37000035,65 - 74,All,107,112.5,-4.9
2020,2,2020-04-05,S37000035,75 - 84,All,124,139.5,-11.1
2020,2,2020-04-05,S37000035,85 and over,All,75,85.5,-12.3
2020,2,2020-04-05,S37000035,All ages,All,655,743.5,-11.9
2020,2,2020-04-05,S37000035,All ages,Female,306,372.5,-17.9
2020,2,2020-04-05,S37000035,All ages,Male,349,371,-5.9
2020,2,2020-04-12,S37000001,Under 5,All,9,12,-25
2020,2,2020-04-12,S37000001,5 - 14,All,6,7,-14.3
2020,2,2020-04-12,S37000001,15 - 44,All,125,87,43.7
2020,2,2020-04-12,S37000001,45 - 64,All,90,88.5,1.7
2020,2,2020-04-12,S37000001,65 - 74,All,64,52.5,21.9
2020,2,2020-04-12,S37000001,75 - 84,All,67,75.5,-11.3
2020,2,2020-04-12,S37000001,85 and over,All,64,61.5,4.1
2020,2,2020-04-12,S37000001,All ages,All,425,384,10.7
2020,2,2020-04-12,S37000001,All ages,Female,205,188.5,8.8
2020,2,2020-04-12,S37000001,All ages,Male,220,195.5,12.5
2020,2,2020-04-12,S37000002,Under 5,All,11,15.5,-29
2020,2,2020-04-12,S37000002,15 - 44,All,88,73,20.5
2020,2,2020-04-12,S37000002,45 - 64,All,88,79.5,10.7
2020,2,2020-04-12,S37000002,65 - 74,All,76,55.5,36.9
2020,2,2020-04-12,S37000002,75 - 84,All,76,98,-22.4
2020,2,2020-04-12,S37000002,85 and over,All,55,68.5,-19.7
2020,2,2020-04-12,S37000002,All ages,All,397,397.5,-0.1
2020,2,2020-04-12,S37000002,All ages,Female,214,198.5,7.8
2020,2,2020-04-12,S37000002,All ages,Male,183,199,-8
2020,2,2020-04-12,S37000003,15 - 44,All,33,44,-25
2020,2,2020-04-12,S37000003,45 - 64,All,38,42.5,-10.6
2020,2,2020-04-12,S37000003,65 - 74,All,25,41.5,-39.8
2020,2,2020-04-12,S37000003,75 - 84,All,29,42,-31
2020,2,2020-04-12,S37000003,85 and over,All,44,36.5,20.5
2020,2,2020-04-12,S37000003,All ages,All,172,219,-21.5
2020,2,2020-04-12,S37000003,All ages,Female,96,112.5,-14.7
2020,2,2020-04-12,S37000003,All ages,Male,76,106.5,-28.6
2020,2,2020-04-12,S37000004,15 - 44,All,30,32,-6.2
2020,2,2020-04-12,S37000004,45 - 64,All,44,37.5,17.3
2020,2,2020-04-12,S37000004,65 - 74,All,27,44.5,-39.3
2020,2,2020-04-12,S37000004,75 - 84,All,52,55,-5.5
2020,2,2020-04-12,S37000004,85 and over,All,30,45,-33.3
2020,2,2020-04-12,S37000004,All ages,All,189,221.5,-14.7
2020,2,2020-04-12,S37000004,All ages,Female,84,119.5,-29.7
2020,2,2020-04-12,S37000004,All ages,Male,105,102,2.9
2020,2,2020-04-12,S37000005,15 - 44,All,60,60.5,-0.8
2020,2,2020-04-12,S37000005,45 - 64,All,48,64,-25
2020,2,2020-04-12,S37000005,65 - 74,All,41,35.5,15.5
2020,2,2020-04-12,S37000005,75 - 84,All,47,54.5,-13.8
2020,2,2020-04-12,S37000005,85 and over,All,28,30.5,-8.2
2020,2,2020-04-12,S37000005,All ages,All,230,258.5,-11
2020,2,2020-04-12,S37000005,All ages,Female,103,123.5,-16.6
2020,2,2020-04-12,S37000005,All ages,Male,127,135,-5.9
2020,2,2020-04-12,S37000006,Under 5,All,5,5,0
2020,2,2020-04-12,S37000006,15 - 44,All,34,48.5,-29.9
2020,2,2020-04-12,S37000006,45 - 64,All,73,75.5,-3.3
2020,2,2020-04-12,S37000006,65 - 74,All,48,66.5,-27.8
2020,2,2020-04-12,S37000006,75 - 84,All,75,86.5,-13.3
2020,2,2020-04-12,S37000006,85 and over,All,42,60,-30
2020,2,2020-04-12,S37000006,All ages,All,279,347,-19.6
2020,2,2020-04-12,S37000006,All ages,Female,142,174.5,-18.6
2020,2,2020-04-12,S37000006,All ages,Male,137,172.5,-20.6
2020,2,2020-04-12,S37000007,Under 5,All,6,10,-40
2020,2,2020-04-12,S37000007,5 - 14,All,5,5.5,-9.1
2020,2,2020-04-12,S37000007,15 - 44,All,83,76,9.2
2020,2,2020-04-12,S37000007,45 - 64,All,73,74.5,-2
2020,2,2020-04-12,S37000007,65 - 74,All,72,49,46.9
2020,2,2020-04-12,S37000007,75 - 84,All,54,53.5,0.9
2020,2,2020-04-12,S37000007,85 and over,All,57,37.5,52
2020,2,2020-04-12,S37000007,All ages,All,350,306,14.4
2020,2,2020-04-12,S37000007,All ages,Female,178,164.5,8.2
2020,2,2020-04-12,S37000007,All ages,Male,172,141.5,21.6
2020,2,2020-04-12,S37000008,15 - 44,All,62,63.5,-2.4
2020,2,2020-04-12,S37000008,45 - 64,All,78,65.5,19.1
2020,2,2020-04-12,S37000008,65 - 74,All,58,47,23.4
2020,2,2020-04-12,S37000008,75 - 84,All,54,63,-14.3
2020,2,2020-04-12,S37000008,85 and over,All,36,34,5.9
2020,2,2020-04-12,S37000008,All ages,All,295,280.5,5.2
2020,2,2020-04-12,S37000008,All ages,Female,130,138,-5.8
2020,2,2020-04-12,S37000008,All ages,Male,165,142.5,15.8
2020,2,2020-04-12,S37000009,15 - 44,All,15,27.5,-45.5
2020,2,2020-04-12,S37000009,45 - 64,All,36,43.5,-17.2
2020,2,2020-04-12,S37000009,65 - 74,All,27,26,3.8
2020,2,2020-04-12,S37000009,75 - 84,All,35,57,-38.6
2020,2,2020-04-12,S37000009,85 and over,All,31,45,-31.1
2020,2,2020-04-12,S37000009,All ages,All,148,202,-26.7
2020,2,2020-04-12,S37000009,All ages,Female,85,104.5,-18.7
2020,2,2020-04-12,S37000009,All ages,Male,63,97.5,-35.4
2020,2,2020-04-12,S37000010,15 - 44,All,39,35,11.4
2020,2,2020-04-12,S37000010,45 - 64,All,45,35.5,26.8
2020,2,2020-04-12,S37000010,65 - 74,All,29,22,31.8
2020,2,2020-04-12,S37000010,75 - 84,All,31,37.5,-17.3
2020,2,2020-04-12,S37000010,85 and over,All,29,26,11.5
2020,2,2020-04-12,S37000010,All ages,All,176,168,4.8
2020,2,2020-04-12,S37000010,All ages,Female,89,89,0
2020,2,2020-04-12,S37000010,All ages,Male,87,79,10.1
2020,2,2020-04-12,S37000011,15 - 44,All,20,24,-16.7
2020,2,2020-04-12,S37000011,45 - 64,All,26,25.5,2
2020,2,2020-04-12,S37000011,65 - 74,All,25,25,0
2020,2,2020-04-12,S37000011,75 - 84,All,33,32.5,1.5
2020,2,2020-04-12,S37000011,85 and over,All,27,31.5,-14.3
2020,2,2020-04-12,S37000011,All ages,All,132,144,-8.3
2020,2,2020-04-12,S37000011,All ages,Female,62,88,-29.5
2020,2,2020-04-12,S37000011,All ages,Male,70,56,25
2020,2,2020-04-12,S37000012,Under 5,All,17,24.5,-30.6
2020,2,2020-04-12,S37000012,15 - 44,All,178,239.5,-25.7
2020,2,2020-04-12,S37000012,45 - 64,All,204,193.5,5.4
2020,2,2020-04-12,S37000012,65 - 74,All,118,102.5,15.1
2020,2,2020-04-12,S37000012,75 - 84,All,117,139.5,-16.1
2020,2,2020-04-12,S37000012,85 and over,All,99,115,-13.9
2020,2,2020-04-12,S37000012,All ages,All,735,826.5,-11.1
2020,2,2020-04-12,S37000012,All ages,Female,377,425.5,-11.4
2020,2,2020-04-12,S37000012,All ages,Male,358,401,-10.7
2020,2,2020-04-12,S37000013,Under 5,All,9,12.5,-28
2020,2,2020-04-12,S37000013,15 - 44,All,74,74,0
2020,2,2020-04-12,S37000013,45 - 64,All,77,71.5,7.7
2020,2,2020-04-12,S37000013,65 - 74,All,45,41,9.8
2020,2,2020-04-12,S37000013,75 - 84,All,60,67.5,-11.1
2020,2,2020-04-12,S37000013,85 and over,All,31,39,-20.5
2020,2,2020-04-12,S37000013,All ages,All,300,312.5,-4
2020,2,2020-04-12,S37000013,All ages,Female,145,155.5,-6.8
2020,2,2020-04-12,S37000013,All ages,Male,155,157,-1.3
2020,2,2020-04-12,S37000016,Under 5,All,9,19.5,-53.8
2020,2,2020-04-12,S37000016,5 - 14,All,8,9.5,-15.8
2020,2,2020-04-12,S37000016,15 - 44,All,80,114,-29.8
2020,2,2020-04-12,S37000016,45 - 64,All,99,95.5,3.7
2020,2,2020-04-12,S37000016,65 - 74,All,90,79,13.9
2020,2,2020-04-12,S37000016,75 - 84,All,84,95.5,-12
2020,2,2020-04-12,S37000016,85 and over,All,55,81,-32.1
2020,2,2020-04-12,S37000016,All ages,All,425,494,-14
2020,2,2020-04-12,S37000016,All ages,Female,208,261.5,-20.5
2020,2,2020-04-12,S37000016,All ages,Male,217,232.5,-6.7
2020,2,2020-04-12,S37000017,15 - 44,All,39,34.5,13
2020,2,2020-04-12,S37000017,45 - 64,All,51,50,2
2020,2,2020-04-12,S37000017,65 - 74,All,26,29,-10.3
2020,2,2020-04-12,S37000017,75 - 84,All,49,33.5,46.3
2020,2,2020-04-12,S37000017,85 and over,All,32,35.5,-9.9
2020,2,2020-04-12,S37000017,All ages,All,201,188.5,6.6
2020,2,2020-04-12,S37000017,All ages,Female,118,87,35.6
2020,2,2020-04-12,S37000017,All ages,Male,83,101.5,-18.2
2020,2,2020-04-12,S37000018,Under 5,All,5,6.5,-23.1
2020,2,2020-04-12,S37000018,15 - 44,All,27,47,-42.6
2020,2,2020-04-12,S37000018,45 - 64,All,23,37,-37.8
2020,2,2020-04-12,S37000018,65 - 74,All,23,32.5,-29.2
2020,2,2020-04-12,S37000018,75 - 84,All,36,34,5.9
2020,2,2020-04-12,S37000018,85 and over,All,16,20.5,-22
2020,2,2020-04-12,S37000018,All ages,All,131,180.5,-27.4
2020,2,2020-04-12,S37000018,All ages,Female,68,90,-24.4
2020,2,2020-04-12,S37000018,All ages,Male,63,90.5,-30.4
2020,2,2020-04-12,S37000019,Under 5,All,5,5.5,-9.1
2020,2,2020-04-12,S37000019,15 - 44,All,40,26.5,50.9
2020,2,2020-04-12,S37000019,45 - 64,All,45,36.5,23.3
2020,2,2020-04-12,S37000019,65 - 74,All,27,34,-20.6
2020,2,2020-04-12,S37000019,75 - 84,All,33,39,-15.4
2020,2,2020-04-12,S37000019,85 and over,All,23,36.5,-37
2020,2,2020-04-12,S37000019,All ages,All,177,183,-3.3
2020,2,2020-04-12,S37000019,All ages,Female,100,102.5,-2.4
2020,2,2020-04-12,S37000019,All ages,Male,77,80.5,-4.3
2020,2,2020-04-12,S37000020,Under 5,All,5,13.5,-63
2020,2,2020-04-12,S37000020,15 - 44,All,74,87.5,-15.4
2020,2,2020-04-12,S37000020,45 - 64,All,79,93,-15.1
2020,2,2020-04-12,S37000020,65 - 74,All,57,70,-18.6
2020,2,2020-04-12,S37000020,75 - 84,All,68,82.5,-17.6
2020,2,2020-04-12,S37000020,85 and over,All,48,49,-2
2020,2,2020-04-12,S37000020,All ages,All,334,402,-16.9
2020,2,2020-04-12,S37000020,All ages,Female,160,212,-24.5
2020,2,2020-04-12,S37000020,All ages,Male,174,190,-8.4
2020,2,2020-04-12,S37000022,15 - 44,All,9,11,-18.2
2020,2,2020-04-12,S37000022,45 - 64,All,10,7,42.9
2020,2,2020-04-12,S37000022,65 - 74,All,5,7.5,-33.3
2020,2,2020-04-12,S37000022,75 - 84,All,16,17,-5.9
2020,2,2020-04-12,S37000022,85 and over,All,7,6,16.7
2020,2,2020-04-12,S37000022,All ages,All,48,48.5,-1
2020,2,2020-04-12,S37000022,All ages,Female,22,23.5,-6.4
2020,2,2020-04-12,S37000022,All ages,Male,26,25,4
2020,2,2020-04-12,S37000024,5 - 14,All,5,2.5,100
2020,2,2020-04-12,S37000024,15 - 44,All,75,68,10.3
2020,2,2020-04-12,S37000024,45 - 64,All,84,89.5,-6.1
2020,2,2020-04-12,S37000024,65 - 74,All,53,54,-1.9
2020,2,2020-04-12,S37000024,75 - 84,All,61,66,-7.6
2020,2,2020-04-12,S37000024,85 and over,All,45,53,-15.1
2020,2,2020-04-12,S37000024,All ages,All,324,338,-4.1
2020,2,2020-04-12,S37000024,All ages,Female,176,170,3.5
2020,2,2020-04-12,S37000024,All ages,Male,148,168,-11.9
2020,2,2020-04-12,S37000025,15 - 44,All,51,48.5,5.2
2020,2,2020-04-12,S37000025,45 - 64,All,69,64,7.8
2020,2,2020-04-12,S37000025,65 - 74,All,40,44,-9.1
2020,2,2020-04-12,S37000025,75 - 84,All,39,60.5,-35.5
2020,2,2020-04-12,S37000025,85 and over,All,49,50.5,-3
2020,2,2020-04-12,S37000025,All ages,All,256,279,-8.2
2020,2,2020-04-12,S37000025,All ages,Female,140,133.5,4.9
2020,2,2020-04-12,S37000025,All ages,Male,116,145.5,-20.3
2020,2,2020-04-12,S37000026,15 - 44,All,12,6,100
2020,2,2020-04-12,S37000026,45 - 64,All,6,6.5,-7.7
2020,2,2020-04-12,S37000026,65 - 74,All,9,10,-10
2020,2,2020-04-12,S37000026,75 - 84,All,9,7,28.6
2020,2,2020-04-12,S37000026,All ages,All,39,37.5,4
2020,2,2020-04-12,S37000026,All ages,Female,22,19.5,12.8
2020,2,2020-04-12,S37000026,All ages,Male,17,18,-5.6
2020,2,2020-04-12,S37000027,15 - 44,All,42,62.5,-32.8
2020,2,2020-04-12,S37000027,45 - 64,All,63,62,1.6
2020,2,2020-04-12,S37000027,65 - 74,All,46,54.5,-15.6
2020,2,2020-04-12,S37000027,75 - 84,All,62,63,-1.6
2020,2,2020-04-12,S37000027,85 and over,All,33,55,-40
2020,2,2020-04-12,S37000027,All ages,All,250,307.5,-18.7
2020,2,2020-04-12,S37000027,All ages,Female,115,177.5,-35.2
2020,2,2020-04-12,S37000027,All ages,Male,135,130,3.8
2020,2,2020-04-12,S37000028,Under 5,All,11,17.5,-37.1
2020,2,2020-04-12,S37000028,5 - 14,All,8,9.5,-15.8
2020,2,2020-04-12,S37000028,15 - 44,All,131,142,-7.7
2020,2,2020-04-12,S37000028,45 - 64,All,198,173.5,14.1
2020,2,2020-04-12,S37000028,65 - 74,All,102,102.5,-0.5
2020,2,2020-04-12,S37000028,75 - 84,All,101,137,-26.3
2020,2,2020-04-12,S37000028,85 and over,All,85,101,-15.8
2020,2,2020-04-12,S37000028,All ages,All,636,683,-6.9
2020,2,2020-04-12,S37000028,All ages,Female,313,356,-12.1
2020,2,2020-04-12,S37000028,All ages,Male,323,327,-1.2
2020,2,2020-04-12,S37000029,Under 5,All,8,9,-11.1
2020,2,2020-04-12,S37000029,15 - 44,All,50,53.5,-6.5
2020,2,2020-04-12,S37000029,45 - 64,All,68,58.5,16.2
2020,2,2020-04-12,S37000029,65 - 74,All,37,25.5,45.1
2020,2,2020-04-12,S37000029,75 - 84,All,28,36,-22.2
2020,2,2020-04-12,S37000029,85 and over,All,16,20,-20
2020,2,2020-04-12,S37000029,All ages,All,209,208.5,0.2
2020,2,2020-04-12,S37000029,All ages,Female,103,107.5,-4.2
2020,2,2020-04-12,S37000029,All ages,Male,106,101,5
2020,2,2020-04-12,S37000030,Under 5,All,8,13,-38.5
2020,2,2020-04-12,S37000030,15 - 44,All,74,84,-11.9
2020,2,2020-04-12,S37000030,45 - 64,All,73,76.5,-4.6
2020,2,2020-04-12,S37000030,65 - 74,All,39,58,-32.8
2020,2,2020-04-12,S37000030,75 - 84,All,49,60,-18.3
2020,2,2020-04-12,S37000030,85 and over,All,24,34,-29.4
2020,2,2020-04-12,S37000030,All ages,All,268,334,-19.8
2020,2,2020-04-12,S37000030,All ages,Female,123,170,-27.6
2020,2,2020-04-12,S37000030,All ages,Male,145,164,-11.6
2020,2,2020-04-12,S37000031,15 - 44,All,5,10.5,-52.4
2020,2,2020-04-12,S37000031,45 - 64,All,20,13.5,48.1
2020,2,2020-04-12,S37000031,65 - 74,All,9,9.5,-5.3
2020,2,2020-04-12,S37000031,75 - 84,All,12,18,-33.3
2020,2,2020-04-12,S37000031,85 and over,All,6,12.5,-52
2020,2,2020-04-12,S37000031,All ages,All,53,68,-22.1
2020,2,2020-04-12,S37000031,All ages,Female,27,37,-27
2020,4,2020-10-18,S37000032,All ages,Male,358,343,4.4
2020,4,2020-10-18,S37000033,5 - 14,All,5,2,150
2020,4,2020-10-18,S37000033,15 - 44,All,62,53,17
2020,4,2020-10-18,S37000033,45 - 64,All,67,53.5,25.2
2020,2,2020-04-12,S37000031,All ages,Male,26,31,-16.1
2020,2,2020-04-12,S37000032,Under 5,All,20,20,0
2020,2,2020-04-12,S37000032,5 - 14,All,9,13.5,-33.3
2020,2,2020-04-12,S37000032,15 - 44,All,170,165,3
2020,2,2020-04-12,S37000032,45 - 64,All,176,175.5,0.3
2020,2,2020-04-12,S37000032,65 - 74,All,93,127.5,-27.1
2020,2,2020-04-12,S37000032,75 - 84,All,122,161,-24.2
2020,2,2020-04-12,S37000032,85 and over,All,93,124,-25
2020,2,2020-04-12,S37000032,All ages,All,683,786.5,-13.2
2020,2,2020-04-12,S37000032,All ages,Female,335,427,-21.5
2020,2,2020-04-12,S37000032,All ages,Male,348,359.5,-3.2
2020,2,2020-04-12,S37000033,Under 5,All,12,7.5,60
2020,2,2020-04-12,S37000033,15 - 44,All,54,63,-14.3
2020,2,2020-04-12,S37000033,45 - 64,All,66,53.5,23.4
2020,2,2020-04-12,S37000033,65 - 74,All,33,32.5,1.5
2020,2,2020-04-12,S37000033,75 - 84,All,41,59.5,-31.1
2020,2,2020-04-12,S37000033,85 and over,All,40,55.5,-27.9
2020,2,2020-04-12,S37000033,All ages,All,248,275,-9.8
2020,2,2020-04-12,S37000033,All ages,Female,108,139,-22.3
2020,2,2020-04-12,S37000033,All ages,Male,140,136,2.9
2020,2,2020-04-12,S37000034,Under 5,All,29,29.5,-1.7
2020,2,2020-04-12,S37000034,5 - 14,All,9,21,-57.1
2020,2,2020-04-12,S37000034,15 - 44,All,325,384,-15.4
2020,2,2020-04-12,S37000034,45 - 64,All,451,365.5,23.4
2020,2,2020-04-12,S37000034,65 - 74,All,172,184.5,-6.8
2020,2,2020-04-12,S37000034,75 - 84,All,192,253,-24.1
2020,2,2020-04-12,S37000034,85 and over,All,105,140.5,-25.3
2020,2,2020-04-12,S37000034,All ages,All,1283,1378,-6.9
2020,2,2020-04-12,S37000034,All ages,Female,634,674,-5.9
2020,2,2020-04-12,S37000034,All ages,Male,649,704,-7.8
2020,2,2020-04-12,S37000035,Under 5,All,21,16,31.2
2020,2,2020-04-12,S37000035,5 - 14,All,7,10.5,-33.3
2020,2,2020-04-12,S37000035,15 - 44,All,155,159.5,-2.8
2020,2,2020-04-12,S37000035,45 - 64,All,201,216.5,-7.2
2020,2,2020-04-12,S37000035,65 - 74,All,132,110,20
2020,2,2020-04-12,S37000035,75 - 84,All,130,147,-11.6
2020,2,2020-04-12,S37000035,85 and over,All,76,73,4.1
2020,2,2020-04-12,S37000035,All ages,All,722,732.5,-1.4
