year,quarter,week_ending,hb,simd_quintile,admission_type,number_admissions,average20182019,percent_variation
2020,1,2020-02-16,S08000029,4,All,141,147,-4.1
2020,1,2020-02-16,S08000029,5,All,96,125,-23.2
2020,1,2020-02-16,S08000030,1,All,258,279,-7.5
2020,1,2020-02-16,S08000030,2,All,238,248,-4
2020,1,2020-02-16,S08000030,3,All,233,239,-2.5
2020,1,2020-02-16,S08000030,4,All,322,309,4.2
2020,1,2020-02-16,S08000030,5,All,199,205.5,-3.2
2020,1,2020-02-16,S08000031,1,All,1611,1695.5,-5
2020,1,2020-02-16,S08000031,2,All,787,793,-0.8
2020,1,2020-02-16,S08000031,3,All,533,574,-7.1
2020,1,2020-02-16,S08000031,4,All,486,495.5,-1.9
2020,1,2020-02-16,S08000031,5,All,618,546,13.2
2020,1,2020-02-16,S08000032,1,All,565,591.5,-4.5
2020,1,2020-02-16,S08000032,2,All,443,501.5,-11.7
2020,1,2020-02-16,S08000032,3,All,285,293,-2.7
2020,1,2020-02-16,S08000032,4,All,204,201.5,1.2
2020,1,2020-02-16,S08000032,5,All,141,176.5,-20.1
2020,1,2020-02-16,S92000003,1,All,3846,4225,-9
2020,1,2020-02-16,S92000003,2,All,3328,3540,-6
2020,1,2020-02-16,S92000003,3,All,2897,3075,-5.8
2020,1,2020-02-16,S92000003,4,All,2638,2636.5,0.1
2020,1,2020-02-16,S92000003,5,All,2174,2208.5,-1.6
2020,1,2020-02-23,S08000015,1,All,420,436,-3.7
2020,1,2020-02-23,S08000015,2,All,252,281.5,-10.5
2020,1,2020-02-23,S08000015,3,All,160,197.5,-19
2020,1,2020-02-23,S08000015,4,All,116,145.5,-20.3
2020,1,2020-02-23,S08000015,5,All,115,104.5,10
2020,1,2020-02-23,S08000016,1,All,18,18.5,-2.7
2020,1,2020-02-23,S08000016,2,All,46,55.5,-17.1
2020,1,2020-02-23,S08000016,3,All,95,99,-4
2020,1,2020-02-23,S08000016,4,All,69,61.5,12.2
2020,1,2020-02-23,S08000016,5,All,15,17.5,-14.3
2020,1,2020-02-23,S08000017,1,All,38,47.5,-20
2020,1,2020-02-23,S08000017,2,All,121,128,-5.5
2020,1,2020-02-23,S08000017,3,All,161,175,-8
2020,1,2020-02-23,S08000017,4,All,79,55,43.6
2020,1,2020-02-23,S08000017,5,All,23,29.5,-22
2020,1,2020-02-23,S08000019,1,All,147,330.5,-55.5
2020,1,2020-02-23,S08000019,2,All,185,358,-48.3
2020,1,2020-02-23,S08000019,3,All,180,282.5,-36.3
2020,1,2020-02-23,S08000019,4,All,124,250.5,-50.5
2020,1,2020-02-23,S08000019,5,All,108,165.5,-34.7
2020,1,2020-02-23,S08000020,1,All,101,112,-9.8
2020,1,2020-02-23,S08000020,2,All,235,269,-12.6
2020,1,2020-02-23,S08000020,3,All,304,298,2
2020,1,2020-02-23,S08000020,4,All,374,358.5,4.3
2020,1,2020-02-23,S08000020,5,All,321,296.5,8.3
2020,1,2020-02-23,S08000022,1,All,89,89.5,-0.6
2020,1,2020-02-23,S08000022,2,All,185,169.5,9.1
2020,1,2020-02-23,S08000022,3,All,268,283,-5.3
2020,1,2020-02-23,S08000022,4,All,183,195,-6.2
2020,1,2020-02-23,S08000022,5,All,47,44.5,5.6
2020,1,2020-02-23,S08000024,1,All,361,348,3.7
2020,1,2020-02-23,S08000024,2,All,616,560,10
2020,1,2020-02-23,S08000024,3,All,403,379,6.3
2020,1,2020-02-23,S08000024,4,All,431,351.5,22.6
2020,1,2020-02-23,S08000024,5,All,529,501.5,5.5
2020,1,2020-02-23,S08000025,2,All,10,9,11.1
2020,1,2020-02-23,S08000025,3,All,8,8,0
2020,1,2020-02-23,S08000025,4,All,28,19,47.4
2020,1,2020-02-23,S08000026,3,All,14,13,7.7
2020,1,2020-02-23,S08000026,4,All,17,18,-5.6
2020,1,2020-02-23,S08000028,2,All,18,16.5,9.1
2020,1,2020-02-23,S08000028,3,All,67,72,-6.9
2020,1,2020-02-23,S08000029,1,All,255,265.5,-4
2020,1,2020-02-23,S08000029,2,All,255,250.5,1.8
2020,1,2020-02-23,S08000029,3,All,178,179.5,-0.8
2020,1,2020-02-23,S08000029,4,All,153,155.5,-1.6
2020,1,2020-02-23,S08000029,5,All,130,128,1.6
2020,1,2020-02-23,S08000030,1,All,257,265.5,-3.2
2020,1,2020-02-23,S08000030,2,All,248,255.5,-2.9
2020,1,2020-02-23,S08000030,3,All,262,220,19.1
2020,1,2020-02-23,S08000030,4,All,318,290.5,9.5
2020,1,2020-02-23,S08000030,5,All,206,213,-3.3
2020,1,2020-02-23,S08000031,1,All,1666,1663.5,0.2
2020,1,2020-02-23,S08000031,2,All,881,835,5.5
2020,1,2020-02-23,S08000031,3,All,603,594,1.5
2020,1,2020-02-23,S08000031,4,All,520,520,0
2020,1,2020-02-23,S08000031,5,All,541,592.5,-8.7
2020,1,2020-02-23,S08000032,1,All,561,650,-13.7
2020,1,2020-02-23,S08000032,2,All,464,503,-7.8
2020,1,2020-02-23,S08000032,3,All,288,293,-1.7
2020,1,2020-02-23,S08000032,4,All,225,238.5,-5.7
2020,1,2020-02-23,S08000032,5,All,161,158,1.9
2020,1,2020-02-23,S92000003,1,All,3914,4226.5,-7.4
2020,1,2020-02-23,S92000003,2,All,3520,3695,-4.7
2020,1,2020-02-23,S92000003,3,All,2991,3093.5,-3.3
2020,1,2020-02-23,S92000003,4,All,2637,2660,-0.9
2020,1,2020-02-23,S92000003,5,All,2196,2251,-2.4
2020,1,2020-03-01,S08000015,1,All,396,455.5,-13.1
2020,1,2020-03-01,S08000015,2,All,276,286.5,-3.7
2020,1,2020-03-01,S08000015,3,All,167,178.5,-6.4
2020,1,2020-03-01,S08000015,4,All,115,132,-12.9
2020,1,2020-03-01,S08000015,5,All,124,109.5,13.2
2020,1,2020-03-01,S08000016,1,All,20,20.5,-2.4
2020,1,2020-03-01,S08000016,2,All,57,48,18.8
2020,1,2020-03-01,S08000016,3,All,105,95,10.5
2020,1,2020-03-01,S08000016,4,All,57,56,1.8
2020,1,2020-03-01,S08000016,5,All,22,14,57.1
2020,1,2020-03-01,S08000017,1,All,38,50,-24
2020,1,2020-03-01,S08000017,2,All,134,112,19.6
2020,1,2020-03-01,S08000017,3,All,164,153,7.2
2020,1,2020-03-01,S08000017,4,All,57,63,-9.5
2020,1,2020-03-01,S08000017,5,All,32,27,18.5
2020,1,2020-03-01,S08000019,1,All,177,289.5,-38.9
2020,1,2020-03-01,S08000019,2,All,206,301.5,-31.7
2020,1,2020-03-01,S08000019,3,All,155,275.5,-43.7
2020,1,2020-03-01,S08000019,4,All,134,216.5,-38.1
2020,1,2020-03-01,S08000019,5,All,110,171.5,-35.9
2020,1,2020-03-01,S08000020,1,All,114,101,12.9
2020,1,2020-03-01,S08000020,2,All,248,262,-5.3
2020,1,2020-03-01,S08000020,3,All,275,285,-3.5
2020,1,2020-03-01,S08000020,4,All,386,367.5,5
2020,1,2020-03-01,S08000020,5,All,296,293.5,0.9
2020,1,2020-03-01,S08000022,1,All,92,96,-4.2
2020,1,2020-03-01,S08000022,2,All,184,166.5,10.5
2020,1,2020-03-01,S08000022,3,All,269,287.5,-6.4
2020,1,2020-03-01,S08000022,4,All,192,187,2.7
2020,1,2020-03-01,S08000022,5,All,39,47,-17
2020,1,2020-03-01,S08000024,1,All,375,338.5,10.8
2020,1,2020-03-01,S08000024,2,All,620,517.5,19.8
2020,1,2020-03-01,S08000024,3,All,426,372,14.5
2020,1,2020-03-01,S08000024,4,All,414,348.5,18.8
2020,1,2020-03-01,S08000024,5,All,578,453,27.6
2020,1,2020-03-01,S08000025,2,All,9,5,80
2020,1,2020-03-01,S08000025,3,All,9,5,80
2020,1,2020-03-01,S08000025,4,All,23,25,-8
2020,1,2020-03-01,S08000026,3,All,17,19,-10.5
2020,1,2020-03-01,S08000026,4,All,17,19,-10.5
2020,1,2020-03-01,S08000028,2,All,17,14.5,17.2
2020,1,2020-03-01,S08000028,3,All,53,61.5,-13.8
2020,1,2020-03-01,S08000029,1,All,229,223,2.7
2020,1,2020-03-01,S08000029,2,All,254,223.5,13.6
2020,1,2020-03-01,S08000029,3,All,174,162,7.4
2020,1,2020-03-01,S08000029,4,All,158,141,12.1
2020,1,2020-03-01,S08000029,5,All,124,112,10.7
2020,1,2020-03-01,S08000030,1,All,286,239.5,19.4
2020,1,2020-03-01,S08000030,2,All,230,217,6
2020,1,2020-03-01,S08000030,3,All,274,230.5,18.9
2020,1,2020-03-01,S08000030,4,All,296,301,-1.7
2020,1,2020-03-01,S08000030,5,All,208,189,10.1
2020,1,2020-03-01,S08000031,1,All,1628,1484.5,9.7
2020,1,2020-03-01,S08000031,2,All,803,762.5,5.3
2020,1,2020-03-01,S08000031,3,All,590,489,20.7
2020,1,2020-03-01,S08000031,4,All,505,481.5,4.9
2020,1,2020-03-01,S08000031,5,All,558,518,7.7
2020,1,2020-03-01,S08000032,1,All,582,563.5,3.3
2020,1,2020-03-01,S08000032,2,All,449,454,-1.1
2020,1,2020-03-01,S08000032,3,All,286,275,4
2020,1,2020-03-01,S08000032,4,All,221,216,2.3
2020,1,2020-03-01,S08000032,5,All,128,153,-16.3
2020,1,2020-03-01,S92000003,1,All,3937,3862,1.9
2020,1,2020-03-01,S92000003,2,All,3491,3371,3.6
2020,1,2020-03-01,S92000003,3,All,2964,2888.5,2.6
2020,1,2020-03-01,S92000003,4,All,2577,2554.5,0.9
2020,1,2020-03-01,S92000003,5,All,2219,2088,6.3
2020,1,2020-03-08,S08000015,1,All,344,436,-21.1
2020,1,2020-03-08,S08000015,2,All,276,298,-7.4
2020,1,2020-03-08,S08000015,3,All,189,198,-4.5
2020,1,2020-03-08,S08000015,4,All,107,140,-23.6
2020,1,2020-03-08,S08000015,5,All,117,101,15.8
2020,1,2020-03-08,S08000016,1,All,20,22.5,-11.1
2020,1,2020-03-08,S08000016,2,All,50,48.5,3.1
2020,1,2020-03-08,S08000016,3,All,97,107,-9.3
2020,1,2020-03-08,S08000016,4,All,74,66,12.1
2020,1,2020-03-08,S08000016,5,All,13,13.5,-3.7
2020,1,2020-03-08,S08000017,1,All,50,45,11.1
2020,1,2020-03-08,S08000017,2,All,125,115.5,8.2
2020,1,2020-03-08,S08000017,3,All,184,164.5,11.9
2020,1,2020-03-08,S08000017,4,All,59,65,-9.2
2020,1,2020-03-08,S08000017,5,All,34,33,3
2020,1,2020-03-08,S08000019,1,All,175,355,-50.7
2020,1,2020-03-08,S08000019,2,All,202,365,-44.7
2020,1,2020-03-08,S08000019,3,All,176,309,-43
2020,1,2020-03-08,S08000019,4,All,136,250.5,-45.7
2020,1,2020-03-08,S08000019,5,All,120,183.5,-34.6
2020,1,2020-03-08,S08000020,1,All,110,113,-2.7
2020,1,2020-03-08,S08000020,2,All,259,268.5,-3.5
2020,1,2020-03-08,S08000020,3,All,283,317,-10.7
2020,1,2020-03-08,S08000020,4,All,400,376.5,6.2
2020,1,2020-03-08,S08000020,5,All,316,298,6
2020,1,2020-03-08,S08000022,1,All,105,123.5,-15
2020,1,2020-03-08,S08000022,2,All,146,179.5,-18.7
2020,1,2020-03-08,S08000022,3,All,252,291,-13.4
2020,1,2020-03-08,S08000022,4,All,235,221.5,6.1
2020,1,2020-03-08,S08000022,5,All,39,50,-22
2020,1,2020-03-08,S08000024,1,All,389,345.5,12.6
2020,1,2020-03-08,S08000024,2,All,592,537.5,10.1
2020,1,2020-03-08,S08000024,3,All,414,404.5,2.3
2020,1,2020-03-08,S08000024,4,All,381,344,10.8
2020,1,2020-03-08,S08000024,5,All,538,490.5,9.7
2020,1,2020-03-08,S08000025,2,All,5,9.5,-47.4
2020,1,2020-03-08,S08000025,3,All,8,8,0
2020,1,2020-03-08,S08000025,4,All,24,20.5,17.1
2020,1,2020-03-08,S08000026,2,All,7,5,40
2020,1,2020-03-08,S08000026,3,All,20,12,66.7
2020,1,2020-03-08,S08000026,4,All,22,25.5,-13.7
2020,1,2020-03-08,S08000028,2,All,15,15,0
2020,1,2020-03-08,S08000028,3,All,60,62,-3.2
2020,1,2020-03-08,S08000029,1,All,276,280.5,-1.6
2020,1,2020-03-08,S08000029,2,All,237,234.5,1.1
2020,1,2020-03-08,S08000029,3,All,192,183.5,4.6
2020,1,2020-03-08,S08000029,4,All,134,147,-8.8
2020,1,2020-03-08,S08000029,5,All,108,126.5,-14.6
2020,1,2020-03-08,S08000030,1,All,262,281,-6.8
2020,1,2020-03-08,S08000030,2,All,273,257.5,6
2020,1,2020-03-08,S08000030,3,All,220,257.5,-14.6
2020,1,2020-03-08,S08000030,4,All,317,314,1
2020,1,2020-03-08,S08000030,5,All,214,210,1.9
2020,1,2020-03-08,S08000031,1,All,1672,1662.5,0.6
2020,1,2020-03-08,S08000031,2,All,818,816,0.2
2020,1,2020-03-08,S08000031,3,All,603,576,4.7
2020,1,2020-03-08,S08000031,4,All,501,512.5,-2.2
2020,1,2020-03-08,S08000031,5,All,552,620.5,-11
2020,1,2020-03-08,S08000032,1,All,588,623.5,-5.7
2020,1,2020-03-08,S08000032,2,All,480,490,-2
2020,1,2020-03-08,S08000032,3,All,313,324.5,-3.5
2020,1,2020-03-08,S08000032,4,All,227,243.5,-6.8
2020,1,2020-03-08,S08000032,5,All,143,168.5,-15.1
2020,1,2020-03-08,S92000003,1,All,3992,4289.5,-6.9
2020,1,2020-03-08,S92000003,2,All,3485,3640,-4.3
2020,1,2020-03-08,S92000003,3,All,3011,3214.5,-6.3
2020,1,2020-03-08,S92000003,4,All,2617,2727,-4
2020,1,2020-03-08,S92000003,5,All,2195,2295.5,-4.4
2020,1,2020-03-15,S08000015,1,All,374,425,-12
2020,1,2020-03-15,S08000015,2,All,244,293,-16.7
2020,1,2020-03-15,S08000015,3,All,153,196,-21.9
2020,1,2020-03-15,S08000015,4,All,115,146,-21.2
2020,1,2020-03-15,S08000015,5,All,89,113.5,-21.6
2020,1,2020-03-15,S08000016,1,All,15,23,-34.8
2020,1,2020-03-15,S08000016,2,All,43,53,-18.9
2020,1,2020-03-15,S08000016,3,All,77,98.5,-21.8
2020,1,2020-03-15,S08000016,4,All,59,62.5,-5.6
2020,1,2020-03-15,S08000016,5,All,17,20.5,-17.1
2020,1,2020-03-15,S08000017,1,All,47,48,-2.1
2020,1,2020-03-15,S08000017,2,All,109,141,-22.7
2020,1,2020-03-15,S08000017,3,All,167,170,-1.8
2020,1,2020-03-15,S08000017,4,All,58,64,-9.4
2020,1,2020-03-15,S08000017,5,All,36,31.5,14.3
2020,1,2020-03-15,S08000019,1,All,161,329,-51.1
2020,1,2020-03-15,S08000019,2,All,200,334,-40.1
2020,1,2020-03-15,S08000019,3,All,152,297.5,-48.9
2020,1,2020-03-15,S08000019,4,All,123,207.5,-40.7
2020,1,2020-03-15,S08000019,5,All,87,193,-54.9
2020,1,2020-03-15,S08000020,1,All,106,107.5,-1.4
2020,1,2020-03-15,S08000020,2,All,212,266.5,-20.5
2020,1,2020-03-15,S08000020,3,All,281,293,-4.1
2020,1,2020-03-15,S08000020,4,All,353,355,-0.6
2020,1,2020-03-15,S08000020,5,All,296,287.5,3
2020,1,2020-03-15,S08000022,1,All,74,99.5,-25.6
2020,1,2020-03-15,S08000022,2,All,151,180.5,-16.3
2020,1,2020-03-15,S08000022,3,All,259,316.5,-18.2
2020,1,2020-03-15,S08000022,4,All,173,212.5,-18.6
2020,1,2020-03-15,S08000022,5,All,32,65,-50.8
2020,1,2020-03-15,S08000024,1,All,396,343,15.5
2020,1,2020-03-15,S08000024,2,All,529,564.5,-6.3
2020,1,2020-03-15,S08000024,3,All,389,415.5,-6.4
2020,1,2020-03-15,S08000024,4,All,344,359,-4.2
2020,1,2020-03-15,S08000024,5,All,493,453,8.8
2020,1,2020-03-15,S08000025,4,All,22,26.5,-17
2020,1,2020-03-15,S08000026,2,All,5,4,25
2020,1,2020-03-15,S08000026,3,All,20,20,0
2020,1,2020-03-15,S08000026,4,All,16,19.5,-17.9
2020,1,2020-03-15,S08000028,2,All,10,10.5,-4.8
2020,1,2020-03-15,S08000028,3,All,49,60,-18.3
2020,1,2020-03-15,S08000029,1,All,211,259,-18.5
2020,1,2020-03-15,S08000029,2,All,241,233,3.4
2020,1,2020-03-15,S08000029,3,All,149,185,-19.5
2020,1,2020-03-15,S08000029,4,All,131,149,-12.1
2020,1,2020-03-15,S08000029,5,All,97,115.5,-16
2020,1,2020-03-15,S08000030,1,All,264,258,2.3
2020,1,2020-03-15,S08000030,2,All,231,244.5,-5.5
2020,1,2020-03-15,S08000030,3,All,244,259,-5.8
2020,1,2020-03-15,S08000030,4,All,264,306.5,-13.9
2020,1,2020-03-15,S08000030,5,All,210,202.5,3.7
2020,1,2020-03-15,S08000031,1,All,1522,1612.5,-5.6
2020,1,2020-03-15,S08000031,2,All,773,818.5,-5.6
2020,1,2020-03-15,S08000031,3,All,504,586,-14
2020,1,2020-03-15,S08000031,4,All,492,500,-1.6
2020,1,2020-03-15,S08000031,5,All,549,590,-6.9
2020,1,2020-03-15,S08000032,1,All,577,596,-3.2
2020,1,2020-03-15,S08000032,2,All,416,501,-17
2020,1,2020-03-15,S08000032,3,All,255,311.5,-18.1
2020,1,2020-03-15,S08000032,4,All,211,227,-7
2020,1,2020-03-15,S08000032,5,All,125,166.5,-24.9
2020,1,2020-03-15,S92000003,1,All,3748,4100.5,-8.6
2020,1,2020-03-15,S92000003,2,All,3168,3655,-13.3
2020,1,2020-03-15,S92000003,3,All,2703,3214.5,-15.9
2020,1,2020-03-15,S92000003,4,All,2361,2635,-10.4
2020,1,2020-03-15,S92000003,5,All,2031,2239,-9.3
2020,1,2020-03-22,S08000015,1,All,263,406.5,-35.3
2020,1,2020-03-22,S08000015,2,All,169,281,-39.9
2020,1,2020-03-22,S08000015,3,All,107,196.5,-45.5
2020,1,2020-03-22,S08000015,4,All,89,140.5,-36.7
2020,1,2020-03-22,S08000015,5,All,68,114,-40.4
2020,1,2020-03-22,S08000016,1,All,14,20.5,-31.7
2020,1,2020-03-22,S08000016,2,All,23,53.5,-57
2020,1,2020-03-22,S08000016,3,All,82,107.5,-23.7
2020,1,2020-03-22,S08000016,4,All,62,66,-6.1
2020,1,2020-03-22,S08000016,5,All,12,20.5,-41.5
2020,1,2020-03-22,S08000017,1,All,32,43.5,-26.4
2020,1,2020-03-22,S08000017,2,All,76,123,-38.2
2020,1,2020-03-22,S08000017,3,All,102,156.5,-34.8
2020,1,2020-03-22,S08000017,4,All,50,58.5,-14.5
2020,1,2020-03-22,S08000017,5,All,15,34,-55.9
2020,1,2020-03-22,S08000019,1,All,125,323,-61.3
2020,1,2020-03-22,S08000019,2,All,128,355,-63.9
2020,1,2020-03-22,S08000019,3,All,116,312.5,-62.9
2020,1,2020-03-22,S08000019,4,All,84,256,-67.2
2020,1,2020-03-22,S08000019,5,All,98,201.5,-51.4
2020,1,2020-03-22,S08000020,1,All,72,110,-34.5
2020,1,2020-03-22,S08000020,2,All,173,273,-36.6
2020,1,2020-03-22,S08000020,3,All,211,287,-26.5
2020,1,2020-03-22,S08000020,4,All,290,372.5,-22.1
2020,1,2020-03-22,S08000020,5,All,221,298,-25.8
2020,1,2020-03-22,S08000022,1,All,57,101.5,-43.8
2020,1,2020-03-22,S08000022,2,All,95,161.5,-41.2
2020,1,2020-03-22,S08000022,3,All,158,269.5,-41.4
2020,1,2020-03-22,S08000022,4,All,120,190,-36.8
2020,1,2020-03-22,S08000022,5,All,24,46.5,-48.4
2020,1,2020-03-22,S08000024,1,All,260,349.5,-25.6
2020,1,2020-03-22,S08000024,2,All,423,564,-25
2020,1,2020-03-22,S08000024,3,All,314,419.5,-25.1
2020,1,2020-03-22,S08000024,4,All,271,359,-24.5
2020,1,2020-03-22,S08000024,5,All,380,477.5,-20.4
2020,1,2020-03-22,S08000025,3,All,12,11,9.1
2020,1,2020-03-22,S08000025,4,All,9,24.5,-63.3
2020,1,2020-03-22,S08000026,3,All,11,15,-26.7
2020,1,2020-03-22,S08000026,4,All,17,19.5,-12.8
2020,1,2020-03-22,S08000028,2,All,10,14.5,-31
2020,1,2020-03-22,S08000028,3,All,29,61,-52.5
2020,1,2020-03-22,S08000029,1,All,168,268,-37.3
2020,1,2020-03-22,S08000029,2,All,166,231,-28.1
2020,1,2020-03-22,S08000029,3,All,121,177.5,-31.8
2020,1,2020-03-22,S08000029,4,All,93,146.5,-36.5
2020,1,2020-03-22,S08000029,5,All,64,141.5,-54.8
2020,1,2020-03-22,S08000030,1,All,200,267,-25.1
2020,1,2020-03-22,S08000030,2,All,187,241.5,-22.6
2020,1,2020-03-22,S08000030,3,All,179,240,-25.4
2020,1,2020-03-22,S08000030,4,All,235,283,-17
2020,1,2020-03-22,S08000030,5,All,131,188.5,-30.5
2020,1,2020-03-22,S08000031,1,All,1105,1648.5,-33
2020,1,2020-03-22,S08000031,2,All,543,800.5,-32.2
2020,1,2020-03-22,S08000031,3,All,386,584.5,-34
2020,1,2020-03-22,S08000031,4,All,361,516,-30
2020,1,2020-03-22,S08000031,5,All,413,541,-23.7
2020,1,2020-03-22,S08000032,1,All,352,603,-41.6
2020,1,2020-03-22,S08000032,2,All,314,479.5,-34.5
2020,1,2020-03-22,S08000032,3,All,193,316.5,-39
2020,1,2020-03-22,S08000032,4,All,143,208.5,-31.4
2020,1,2020-03-22,S08000032,5,All,81,176.5,-54.1
2020,1,2020-03-22,S92000003,1,All,2648,4142,-36.1
2020,1,2020-03-22,S92000003,2,All,2315,3587,-35.5
2020,1,2020-03-22,S92000003,3,All,2021,3154.5,-35.9
2020,1,2020-03-22,S92000003,4,All,1824,2640.5,-30.9
2020,1,2020-03-22,S92000003,5,All,1507,2240.5,-32.7
2020,1,2020-03-29,S08000015,1,All,204,442,-53.8
2020,1,2020-03-29,S08000015,2,All,111,285,-61.1
2020,1,2020-03-29,S08000015,3,All,94,188.5,-50.1
2020,1,2020-03-29,S08000015,4,All,80,145.5,-45
2020,1,2020-03-29,S08000015,5,All,62,102,-39.2
2020,1,2020-03-29,S08000016,1,All,10,23,-56.5
2020,1,2020-03-29,S08000016,2,All,24,64.5,-62.8
2020,1,2020-03-29,S08000016,3,All,67,103.5,-35.3
2020,1,2020-03-29,S08000016,4,All,40,56.5,-29.2
2020,1,2020-03-29,S08000016,5,All,14,9,55.6
2020,1,2020-03-29,S08000017,1,All,29,50,-42
2020,1,2020-03-29,S08000017,2,All,60,119,-49.6
2020,1,2020-03-29,S08000017,3,All,117,169,-30.8
2020,1,2020-03-29,S08000017,4,All,40,57,-29.8
2020,1,2020-03-29,S08000017,5,All,15,30,-50
2020,1,2020-03-29,S08000019,1,All,105,304.5,-65.5
2020,1,2020-03-29,S08000019,2,All,123,331.5,-62.9
2020,1,2020-03-29,S08000019,3,All,109,302.5,-64
2020,1,2020-03-29,S08000019,4,All,82,210.5,-61
2020,1,2020-03-29,S08000019,5,All,77,197.5,-61
2020,1,2020-03-29,S08000020,1,All,88,104,-15.4
2020,1,2020-03-29,S08000020,2,All,159,262,-39.3
2020,1,2020-03-29,S08000020,3,All,217,303,-28.4
2020,1,2020-03-29,S08000020,4,All,240,377,-36.3
2020,1,2020-03-29,S08000020,5,All,199,311,-36
2020,1,2020-03-29,S08000022,1,All,60,93,-35.5
2020,1,2020-03-29,S08000022,2,All,88,164,-46.3
2020,1,2020-03-29,S08000022,3,All,153,268.5,-43
2020,1,2020-03-29,S08000022,4,All,101,196,-48.5
2020,1,2020-03-29,S08000022,5,All,18,50.5,-64.4
2020,1,2020-03-29,S08000024,1,All,243,367,-33.8
2020,1,2020-03-29,S08000024,2,All,353,551.5,-36
2020,1,2020-03-29,S08000024,3,All,242,379.5,-36.2
2020,1,2020-03-29,S08000024,4,All,217,343.5,-36.8
2020,1,2020-03-29,S08000024,5,All,302,469,-35.6
2020,1,2020-03-29,S08000025,4,All,16,16.5,-3
2020,1,2020-03-29,S08000026,3,All,9,15,-40
2020,1,2020-03-29,S08000026,4,All,9,26.5,-66
2020,1,2020-03-29,S08000028,2,All,8,11.5,-30.4
2020,1,2020-03-29,S08000028,3,All,42,59.5,-29.4
2020,1,2020-03-29,S08000029,1,All,127,265.5,-52.2
2020,1,2020-03-29,S08000029,2,All,136,220.5,-38.3
2020,1,2020-03-29,S08000029,3,All,83,159,-47.8
2020,1,2020-03-29,S08000029,4,All,67,156.5,-57.2
2020,1,2020-03-29,S08000029,5,All,71,119,-40.3
2020,1,2020-03-29,S08000030,1,All,170,248,-31.5
2020,1,2020-03-29,S08000030,2,All,152,256,-40.6
2020,1,2020-03-29,S08000030,3,All,128,228.5,-44
2020,1,2020-03-29,S08000030,4,All,189,288,-34.4
2020,1,2020-03-29,S08000030,5,All,130,218,-40.4
2020,1,2020-03-29,S08000031,1,All,848,1590.5,-46.7
2020,1,2020-03-29,S08000031,2,All,395,819,-51.8
2020,1,2020-03-29,S08000031,3,All,319,557.5,-42.8
2020,1,2020-03-29,S08000031,4,All,279,465.5,-40.1
2020,1,2020-03-29,S08000031,5,All,286,517,-44.7
2020,1,2020-03-29,S08000032,1,All,338,592.5,-43
2020,1,2020-03-29,S08000032,2,All,268,482.5,-44.5
2020,1,2020-03-29,S08000032,3,All,147,272,-46
2020,1,2020-03-29,S08000032,4,All,124,231,-46.3
2020,1,2020-03-29,S08000032,5,All,73,166,-56
2020,1,2020-03-29,S92000003,1,All,2222,4080.5,-45.5
2020,1,2020-03-29,S92000003,2,All,1882,3578.5,-47.4
2020,1,2020-03-29,S92000003,3,All,1730,3013.5,-42.6
2020,1,2020-03-29,S92000003,4,All,1484,2570,-42.3
2020,1,2020-03-29,S92000003,5,All,1247,2189,-43
2020,2,2020-04-05,S08000015,1,All,204,388.5,-47.5
2020,2,2020-04-05,S08000015,2,All,131,274,-52.2
2020,2,2020-04-05,S08000015,3,All,97,201.5,-51.9
2020,2,2020-04-05,S08000015,4,All,69,133,-48.1
2020,2,2020-04-05,S08000015,5,All,65,115,-43.5
2020,2,2020-04-05,S08000016,1,All,10,18.5,-45.9
2020,2,2020-04-05,S08000016,2,All,24,50,-52
2020,2,2020-04-05,S08000016,3,All,60,107.5,-44.2
2020,2,2020-04-05,S08000016,4,All,37,71,-47.9
2020,2,2020-04-05,S08000016,5,All,11,18.5,-40.5
2020,2,2020-04-05,S08000017,1,All,29,54.5,-46.8
2020,2,2020-04-05,S08000017,2,All,56,128.5,-56.4
2020,2,2020-04-05,S08000017,3,All,96,162.5,-40.9
2020,2,2020-04-05,S08000017,4,All,29,61,-52.5
2020,2,2020-04-05,S08000017,5,All,21,32,-34.4
2020,2,2020-04-05,S08000019,1,All,96,313.5,-69.4
2020,2,2020-04-05,S08000019,2,All,124,336,-63.1
2020,2,2020-04-05,S08000019,3,All,115,283.5,-59.4
2020,2,2020-04-05,S08000019,4,All,68,235,-71.1
2020,2,2020-04-05,S08000019,5,All,67,189.5,-64.6
2020,2,2020-04-05,S08000020,1,All,66,101,-34.7
2020,2,2020-04-05,S08000020,2,All,162,260,-37.7
2020,2,2020-04-05,S08000020,3,All,213,302,-29.5
2020,2,2020-04-05,S08000020,4,All,214,359.5,-40.5
2020,2,2020-04-05,S08000020,5,All,170,279,-39.1
2020,2,2020-04-05,S08000022,1,All,52,99,-47.5
2020,2,2020-04-05,S08000022,2,All,74,165,-55.2
2020,2,2020-04-05,S08000022,3,All,153,260.5,-41.3
2020,2,2020-04-05,S08000022,4,All,98,211.5,-53.7
2020,2,2020-04-05,S08000022,5,All,19,53,-64.2
2020,2,2020-04-05,S08000024,1,All,230,380,-39.5
2020,2,2020-04-05,S08000024,2,All,394,563.5,-30.1
2020,2,2020-04-05,S08000024,3,All,231,375,-38.4
2020,2,2020-04-05,S08000024,4,All,254,348.5,-27.1
2020,2,2020-04-05,S08000024,5,All,341,476.5,-28.4
